trade_date,CF.ZCE,SR.ZCE
20100104,0.0,0.0
20100105,0.0,0.0
20100106,-194.04561138435986,-321.07212777765136
20100107,-175.93870176416885,-184.25814444078907
20100108,-170.53082355315408,-132.54666245268797
20100111,-152.91404238351294,-108.13158717398133
20100112,-142.8699649385184,-95.81197953920478
20100113,-129.05282554622087,-87.23866095306873
20100114,-119.82202987460296,-79.84886915274961
20100115,-114.60948432464555,-75.42928921417912
20100118,-111.1776873584668,-72.19271472614572
20100119,-109.19915172440659,-70.09040778512289
20100120,-106.88317448761045,-68.6530841333495
20100121,-103.35734292953715,-65.49691195312536
20100122,-100.82350475290616,-63.21364027294602
20100125,-99.37304157664647,-61.73462206853894
20100126,-97.08403693761008,-60.77708829279195
20100127,-95.4402061576288,-60.26288699505485
20100128,-94.62530608805453,-59.13987834606086
20100129,-94.41265222023381,-58.51405628823604
20100201,-94.14261371749964,-58.11524133261128
20100202,-93.6181423498363,-57.62289030545303
20100203,-91.85283747946669,-56.47356127583285
20100204,-90.98449515777635,-55.69173837787428
20100205,-90.28265974042489,-55.75805192847903
20100208,-89.41660066753978,-55.76464999181378
20100209,-88.3982393341553,-55.881600020960434
20100210,-88.8296377938171,-55.89286840034513
20100211,-89.18085794666865,-56.00635311591699
20100212,-89.66876089793843,-56.27784912743395
20100222,-87.15074183449568,-56.10137932099671
20100223,-85.07859777516445,-35.79971673882914
20100224,-83.93046168121057,-19.19178902262921
20100225,-82.96000773581369,-26.731322724087804
20100226,-81.34245074630486,-10.477402938144873
20100301,-80.01976901448978,2.805478923406125
20100302,-80.170977923701,13.461164505035342
20100303,-80.07389786569853,22.355697257401857
20100304,-79.80210241728382,31.565484555386263
20100305,-79.61488255338463,38.995388361976275
20100308,-79.4932729230419,45.093587028797174
20100309,-79.79572979373215,50.1316266143038
20100310,-80.12554677892817,54.314526620379425
20100311,-80.11123529651762,32.6809520019129
20100312,-80.19359019639026,38.68348922040572
20100315,-81.11701414487024,19.885051554769234
20100316,-81.94912178483439,27.931445127162398
20100317,-82.89868941268134,36.78925512138622
20100318,-83.55967174607873,43.47531967306766
20100319,-83.6619936947224,49.21182082199064
20100322,-87.27764942714725,54.20772463702244
20100323,-89.73597737521226,57.204712858976364
20100324,-92.64011921334802,59.72136930117103
20100325,-95.87471446877072,61.37794238112005
20100326,-101.2941675794854,62.466689545584885
20100329,-105.69593275183465,63.332341261049834
20100330,-110.17491397461534,64.22109033779091
20100331,-115.05850844089748,64.97984286867442
20100401,-119.9977116499563,65.42795135709625
20100402,-123.02632170310633,65.34625957125633
20100406,-125.64223902222442,65.46730498363678
20100407,-130.15908019295938,65.52913411179597
20100408,-135.2434685967352,66.53037469107612
20100409,-139.78188044394483,69.74477510617123
20100412,-143.83143028174067,72.12127020167367
20100413,-147.8854047602218,75.11380764067576
20100414,-151.29709352262762,77.69244471858079
20100415,-155.22604619070552,79.61352232164796
20100416,-95.62593476809093,81.859692052852
