ts_code,mapping_ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,pre_main_close,roll_factor,adj_close,adj_open,adj_high,adj_low,adj_settle
PX.ZCE,PX2405.ZCE,20230915,,9550.0,10000.0,10050.0,9410.0,9468.0,9620.0,-82.0,70.0,235242.0,1131556.56,30735.0,,,1.0,9468.0,10000.0,10050.0,9410.0,9620.0
PX.ZCE,PX2405.ZCE,20230918,9468.0,9620.0,9450.0,9468.0,9290.0,9346.0,9374.0,-274.0,-246.0,123567.0,579076.99,35656.0,4921.0,,1.0,9346.0,9450.0,9468.0,9290.0,9374.0
PX.ZCE,PX2405.ZCE,20230919,9346.0,9374.0,9370.0,9436.0,9290.0,9326.0,9364.0,-48.0,-10.0,98362.0,460498.69,38861.0,3205.0,,1.0,9326.0,9370.0,9436.0,9290.0,9364.0
PX.ZCE,PX2405.ZCE,20230920,9326.0,9364.0,9358.0,9564.0,9254.0,9310.0,9414.0,-54.0,50.0,217136.0,1021967.03,47627.0,8766.0,,1.0,9310.0,9358.0,9564.0,9254.0,9414.0
PX.ZCE,PX2405.ZCE,20230921,9310.0,9414.0,9344.0,9346.0,9132.0,9134.0,9238.0,-280.0,-176.0,100829.0,465692.3,45964.0,-1663.0,,1.0,9134.0,9344.0,9346.0,9132.0,9238.0
PX.ZCE,PX2405.ZCE,20230922,9134.0,9238.0,9172.0,9280.0,9162.0,9218.0,9224.0,-20.0,-14.0,85025.0,392075.16,42487.0,-3477.0,,1.0,9218.0,9172.0,9280.0,9162.0,9224.0
PX.ZCE,PX2405.ZCE,20230925,9218.0,9224.0,9254.0,9300.0,9066.0,9130.0,9168.0,-94.0,-56.0,85762.0,393091.75,42236.0,-251.0,,1.0,9130.0,9254.0,9300.0,9066.0,9168.0
PX.ZCE,PX2405.ZCE,20230926,9130.0,9168.0,9120.0,9130.0,8890.0,8930.0,9022.0,-238.0,-146.0,81098.0,365839.18,46773.0,4537.0,,1.0,8930.0,9120.0,9130.0,8890.0,9022.0
PX.ZCE,PX2405.ZCE,20230927,8930.0,9022.0,8950.0,9040.0,8912.0,8980.0,8976.0,-42.0,-46.0,48233.0,216457.7,41127.0,-5646.0,,1.0,8980.0,8950.0,9040.0,8912.0,8976.0
PX.ZCE,PX2405.ZCE,20230928,8980.0,8976.0,9018.0,9166.0,8968.0,9006.0,9074.0,30.0,98.0,60168.0,272941.01,33209.0,-7918.0,,1.0,9006.0,9018.0,9166.0,8968.0,9074.0
