trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,sub_mapping_ts_code,sub_pre_close,sub_pre_settle,sub_open,sub_high,sub_low,sub_close,sub_settle,sub_change1,sub_change2,sub_vol,sub_amount,sub_oi,sub_oi_chg,ts_code,pre_main_close,roll_factor,adj_close,adj_open,adj_high,adj_low,adj_settle
20100104,60020.0,59690.0,60150.0,60710.0,59820.0,60030.0,60370.0,340.0,680.0,285600.0,8621753.12,161040.0,16228.0,CU1004.SHF,CU1003.SHF,59900.0,59520.0,59990.0,60560.0,59690.0,60000.0,60250.0,480.0,730.0,22144.0,667172.69,55850.0,-6706.0,CU.SHF,,1.0,60030.0,60150.0,60710.0,59820.0,60370.0
20100105,60030.0,60370.0,60450.0,60670.0,59900.0,60590.0,60360.0,220.0,-10.0,270286.0,8158225.92,160152.0,-888.0,CU1004.SHF,CU1005.SHF,60220.0,60500.0,60600.0,60770.0,60070.0,60670.0,60520.0,170.0,20.0,28522.0,863101.79,46042.0,2758.0,CU.SHF,,1.0,60590.0,60450.0,60670.0,59900.0,60360.0
20100106,60590.0,60360.0,60660.0,61940.0,60510.0,61630.0,61400.0,1270.0,1040.0,317130.0,9736312.42,172100.0,11948.0,CU1004.SHF,CU1005.SHF,60670.0,60520.0,60620.0,62030.0,60620.0,61800.0,61540.0,1280.0,1020.0,61932.0,1905861.96,56244.0,10202.0,CU.SHF,,1.0,61630.0,60660.0,61940.0,60510.0,61400.0
20100107,61630.0,61400.0,62070.0,63450.0,60510.0,61170.0,61860.0,-230.0,460.0,585286.0,18104545.56,159808.0,-12292.0,CU1004.SHF,CU1005.SHF,61800.0,61540.0,62400.0,63530.0,60800.0,61330.0,62100.0,-210.0,560.0,120132.0,3730163.62,64682.0,8438.0,CU.SHF,,1.0,61170.0,62070.0,63450.0,60510.0,61860.0
20100108,61170.0,61860.0,61200.0,61460.0,59680.0,60690.0,60500.0,-1170.0,-1360.0,533576.0,16141655.06,155876.0,-3932.0,CU1004.SHF,CU1005.SHF,61330.0,62100.0,61260.0,61550.0,59800.0,60900.0,60640.0,-1200.0,-1460.0,100932.0,3060356.59,70644.0,5962.0,CU.SHF,,1.0,60690.0,61200.0,61460.0,59680.0,60500.0
20100111,60690.0,60500.0,61550.0,62520.0,61530.0,62170.0,61990.0,1670.0,1490.0,313530.0,9717879.9,156532.0,656.0,CU1004.SHF,CU1005.SHF,60900.0,60640.0,61900.0,62860.0,61700.0,62420.0,62240.0,1780.0,1600.0,86576.0,2694562.5,85896.0,15252.0,CU.SHF,,1.0,62170.0,61550.0,62520.0,61530.0,61990.0
20100112,62170.0,61990.0,61520.0,61850.0,61050.0,61700.0,61480.0,-290.0,-510.0,269398.0,8282071.12,151668.0,-4864.0,CU1004.SHF,CU1005.SHF,62420.0,62240.0,61980.0,61990.0,61300.0,61780.0,61700.0,-460.0,-540.0,84022.0,2592371.19,91132.0,5236.0,CU.SHF,,1.0,61700.0,61520.0,61850.0,61050.0,61480.0
20100113,61700.0,61480.0,59500.0,60480.0,58770.0,59770.0,59860.0,-1710.0,-1620.0,379902.0,11370755.3,157426.0,5758.0,CU1004.SHF,CU1005.SHF,61780.0,61700.0,59300.0,60490.0,59000.0,59840.0,59900.0,-1860.0,-1800.0,160618.0,4810984.06,108490.0,17358.0,CU.SHF,,1.0,59770.0,59500.0,60480.0,58770.0,59860.0
20100114,59770.0,59860.0,61010.0,61240.0,60600.0,60750.0,60880.0,890.0,1020.0,180786.0,5503808.55,150502.0,-6924.0,CU1004.SHF,CU1005.SHF,59840.0,59900.0,61010.0,61350.0,60710.0,60800.0,60990.0,900.0,1090.0,103764.0,3164731.44,110314.0,1824.0,CU.SHF,,1.0,60750.0,61010.0,61240.0,60600.0,60880.0
20100115,60750.0,60880.0,60710.0,60960.0,60170.0,60510.0,60570.0,-370.0,-310.0,157256.0,4762838.43,148232.0,-2270.0,CU1004.SHF,CU1005.SHF,60800.0,60990.0,60840.0,61050.0,60130.0,60580.0,60580.0,-410.0,-410.0,141238.0,4278334.88,120596.0,10282.0,CU.SHF,,1.0,60510.0,60710.0,60960.0,60170.0,60570.0
