trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,sub_mapping_ts_code,sub_pre_close,sub_pre_settle,sub_open,sub_high,sub_low,sub_close,sub_settle,sub_change1,sub_change2,sub_vol,sub_amount,sub_oi,sub_oi_chg,ts_code,pre_main_close,roll_factor,adj_close,adj_open,adj_high,adj_low,adj_settle
20100104,17390.0,17310.0,17440.0,17450.0,17185.0,17200.0,17300.0,-110.0,-10.0,131892.0,1141091.14,127660.0,948.0,AL1004.SHF,AL1003.SHF,17160.0,17075.0,17165.0,17220.0,16975.0,17000.0,17085.0,-75.0,10.0,14860.0,126958.33,72788.0,-2160.0,AL.SHF,,1.0,17200.0,17440.0,17450.0,17185.0,17300.0
20100105,17200.0,17300.0,17250.0,17570.0,17240.0,17540.0,17425.0,240.0,125.0,215870.0,1881216.18,146912.0,19252.0,AL1004.SHF,AL1005.SHF,17355.0,17440.0,17440.0,17695.0,17370.0,17660.0,17570.0,220.0,130.0,15266.0,134119.68,40170.0,1366.0,AL.SHF,,1.0,17540.0,17250.0,17570.0,17240.0,17425.0
20100106,17540.0,17425.0,17520.0,18295.0,17520.0,18160.0,18035.0,735.0,610.0,430170.0,3879222.22,164378.0,17466.0,AL1004.SHF,AL1005.SHF,17660.0,17570.0,17705.0,18410.0,17680.0,18250.0,18145.0,680.0,575.0,42912.0,389365.99,49124.0,8954.0,AL.SHF,,1.0,18160.0,17520.0,18295.0,17520.0,18035.0
20100107,18160.0,18035.0,18400.0,18685.0,17200.0,17835.0,18040.0,-200.0,5.0,495942.0,4473927.52,159386.0,-4992.0,AL1004.SHF,AL1005.SHF,18250.0,18145.0,18500.0,18790.0,17240.0,17880.0,18095.0,-265.0,-50.0,74926.0,677985.8,48440.0,-684.0,AL.SHF,,1.0,17835.0,18400.0,18685.0,17200.0,18040.0
20100108,17835.0,18040.0,17770.0,17890.0,17320.0,17500.0,17575.0,-540.0,-465.0,356244.0,3131055.1,145602.0,-13784.0,AL1004.SHF,AL1005.SHF,17880.0,18095.0,17880.0,17980.0,17435.0,17660.0,17690.0,-435.0,-405.0,52666.0,465859.25,53958.0,5518.0,AL.SHF,,1.0,17500.0,17770.0,17890.0,17320.0,17575.0
20100111,17500.0,17575.0,17770.0,18270.0,17750.0,18260.0,17985.0,685.0,410.0,335398.0,3016182.56,163544.0,17942.0,AL1004.SHF,AL1005.SHF,17660.0,17690.0,17890.0,18385.0,17880.0,18380.0,18120.0,690.0,430.0,92952.0,842246.26,69424.0,15466.0,AL.SHF,,1.0,18260.0,17770.0,18270.0,17750.0,17985.0
20100112,18260.0,17985.0,18180.0,18325.0,17960.0,18255.0,18160.0,270.0,175.0,520554.0,4727872.06,175814.0,12270.0,AL1004.SHF,AL1005.SHF,18380.0,18120.0,18320.0,18415.0,18000.0,18345.0,18265.0,225.0,145.0,118936.0,1086378.56,77058.0,7634.0,AL.SHF,,1.0,18255.0,18180.0,18325.0,17960.0,18160.0
20100113,18255.0,18160.0,17500.0,17640.0,17250.0,17410.0,17470.0,-750.0,-690.0,374130.0,3268764.0,149034.0,-26780.0,AL1004.SHF,AL1005.SHF,18345.0,18265.0,17550.0,17960.0,17350.0,17490.0,17570.0,-775.0,-695.0,115744.0,1016907.12,71426.0,-5632.0,AL.SHF,,1.0,17410.0,17500.0,17640.0,17250.0,17470.0
20100114,17410.0,17470.0,17810.0,17815.0,17550.0,17600.0,17650.0,130.0,180.0,182448.0,1610473.62,148542.0,-492.0,AL1004.SHF,AL1005.SHF,17490.0,17570.0,17935.0,17935.0,17650.0,17680.0,17755.0,110.0,185.0,61970.0,550287.56,72132.0,706.0,AL.SHF,,1.0,17600.0,17810.0,17815.0,17550.0,17650.0
20100115,17600.0,17650.0,17680.0,17825.0,17465.0,17590.0,17650.0,-60.0,0.0,223298.0,1971162.8,141990.0,-6552.0,AL1004.SHF,AL1005.SHF,17680.0,17755.0,17795.0,17940.0,17590.0,17750.0,17780.0,-5.0,25.0,96880.0,861419.38,83690.0,11558.0,AL.SHF,,1.0,17590.0,17680.0,17825.0,17465.0,17650.0
