trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,sub_mapping_ts_code,sub_pre_close,sub_pre_settle,sub_open,sub_high,sub_low,sub_close,sub_settle,sub_change1,sub_change2,sub_vol,sub_amount,sub_oi,sub_oi_chg,ts_code,pre_main_close,roll_factor,adj_close,adj_open,adj_high,adj_low,adj_settle
20100104,16610.0,16525.0,16600.0,16845.0,16530.0,16610.0,16715.0,85.0,190.0,498986.0,4170386.05,265668.0,-2040.0,CF1005.ZCE,CF1009.ZCE,17465.0,17135.0,17290.0,17635.0,17210.0,17465.0,17505.0,330.0,370.0,148778.0,1301998.35,95246.0,32222.0,CF.ZCE,,1.0,16610.0,16600.0,16845.0,16530.0,16715.0
20100105,16525.0,16715.0,16650.0,16680.0,16485.0,16525.0,16575.0,-190.0,-140.0,275464.0,2283232.12,237418.0,-28250.0,CF1005.ZCE,CF1009.ZCE,17450.0,17505.0,17515.0,17595.0,17370.0,17450.0,17490.0,-55.0,-15.0,205358.0,1795790.13,138666.0,43420.0,CF.ZCE,,1.0,16525.0,16650.0,16680.0,16485.0,16575.0
20100106,16320.0,16575.0,16280.0,16480.0,16190.0,16320.0,16350.0,-255.0,-225.0,300808.0,2459345.15,198944.0,-38474.0,CF1005.ZCE,CF1009.ZCE,17190.0,17490.0,17140.0,17365.0,17050.0,17190.0,17245.0,-300.0,-245.0,317856.0,2740769.15,165758.0,27092.0,CF.ZCE,,1.0,16320.0,16280.0,16480.0,16190.0,16350.0
20100107,16035.0,16350.0,16395.0,16500.0,15710.0,16035.0,16190.0,-315.0,-160.0,313640.0,2539183.17,161464.0,-37480.0,CF1005.ZCE,CF1009.ZCE,16810.0,17245.0,17250.0,17405.0,16555.0,16810.0,16990.0,-435.0,-255.0,493236.0,4190441.93,132928.0,-32830.0,CF.ZCE,,1.0,16035.0,16395.0,16500.0,15710.0,16190.0
20100108,15960.0,16190.0,16030.0,16065.0,15800.0,15960.0,15955.0,-230.0,-235.0,190082.0,1516156.79,146278.0,-15186.0,CF1005.ZCE,CF1009.ZCE,16735.0,16990.0,16800.0,16920.0,16585.0,16735.0,16770.0,-255.0,-220.0,359024.0,3010436.93,135712.0,2784.0,CF.ZCE,,1.0,15960.0,16030.0,16065.0,15800.0,15955.0
20100111,16840.0,16770.0,16805.0,17010.0,16800.0,16840.0,16900.0,70.0,130.0,307858.0,2601309.78,153044.0,17332.0,CF1009.ZCE,CF1011.ZCE,16295.0,16185.0,16300.0,16405.0,16250.0,16295.0,16310.0,110.0,125.0,1958.0,15966.07,14064.0,916.0,CF.ZCE,16040.0,0.9524940617577197,16040.0,16006.662707838479,16201.923990498812,16001.90023752969,16097.149643705463
20100112,16875.0,16900.0,16950.0,17045.0,16780.0,16875.0,16935.0,-25.0,35.0,284682.0,2410716.66,156324.0,3280.0,CF1009.ZCE,CF1011.ZCE,16310.0,16310.0,16410.0,16460.0,16205.0,16310.0,16355.0,0.0,45.0,1480.0,12102.46,14374.0,310.0,CF.ZCE,,0.9524940617577197,16073.33729216152,16144.774346793349,16235.26128266033,15982.850356294535,16130.486935866982
20100113,16425.0,16935.0,16590.0,16640.0,16385.0,16425.0,16535.0,-510.0,-400.0,234868.0,1941821.16,139172.0,-17152.0,CF1009.ZCE,CF1011.ZCE,15960.0,16355.0,16055.0,16140.0,15900.0,15960.0,16040.0,-395.0,-315.0,4544.0,36437.36,12700.0,-1674.0,CF.ZCE,,0.9524940617577197,15644.714964370545,15801.87648456057,15849.501187648455,15606.615201900237,15749.489311163894
20100114,16465.0,16535.0,16575.0,16625.0,16450.0,16465.0,16535.0,-70.0,0.0,163302.0,1350174.6,137380.0,-1792.0,CF1009.ZCE,CF1011.ZCE,16000.0,16040.0,16115.0,16130.0,16000.0,16000.0,16055.0,-40.0,15.0,1366.0,10966.85,12922.0,222.0,CF.ZCE,,0.9524940617577197,15682.814726840854,15787.589073634204,15835.21377672209,15668.527315914489,15749.489311163894
20100115,16325.0,16535.0,16400.0,16520.0,16300.0,16325.0,16400.0,-210.0,-135.0,207254.0,1699645.49,134572.0,-2808.0,CF1009.ZCE,CF1011.ZCE,15875.0,16055.0,15950.0,16050.0,15865.0,15875.0,15925.0,-180.0,-130.0,1956.0,15574.93,12906.0,-16.0,CF.ZCE,,0.9524940617577197,15549.465558194774,15620.902612826603,15735.20190023753,15525.65320665083,15620.902612826603
