trade_date,AU.SHF,AG.SHF
20100104,0.0,
20100105,0.0,
20100106,37.24655395226701,
20100107,45.327166594030146,
20100108,48.73891933739255,
20100111,49.397248382773995,
20100112,51.24897113373646,
20100113,50.629487879501724,
20100114,51.06707343027509,
20100115,52.10619234496356,
20100118,53.562633796313754,
20100119,55.33092014022003,
20100120,57.21066081312211,
20100121,58.79727940246991,
20100122,59.70416554785529,
20100125,60.7382320511979,
20100126,61.84892991658567,
20100127,63.129613567226926,
20100128,64.39972638016299,
20100129,65.69665819499734,
20100201,67.10077294453296,
20100202,69.14321198448714,
20100203,70.62719893804031,
20100204,71.787919380866,
20100205,70.6338703230446,
20100208,71.32532886561395,
20100209,71.71827902461442,
20100210,72.90350150946377,
20100211,74.1304687757508,
20100212,74.89171456990015,
20100222,74.12012788371989,
20100223,73.48239431905175,
20100224,72.8769975891191,
20100225,72.41419637007182,
20100226,72.20238705966514,
20100301,72.09003504786318,
20100302,72.1661578973737,
20100303,71.73881006205654,
20100304,71.5674381745587,
20100305,71.63067980911234,
20100308,71.68762364496557,
20100309,71.97813423428428,
20100310,72.364211903916,
20100311,72.43736468642894,
20100312,76.81078868253621,
20100315,80.0434453527563,
20100316,82.73469797372552,
20100317,84.29483733902342,
20100318,85.32310764498025,
20100319,86.30379780056978,
20100322,88.68820993572226,
20100323,90.70133073495026,
20100324,92.66999841446858,
20100325,94.5566014878958,
20100326,97.36798701923854,
20100329,99.37580354245088,
20100330,101.00496197907188,
20100331,104.83899361041,
20100401,107.8989692690248,
20100402,109.6971197319127,
20100406,111.17925401095546,
20100407,113.61215409882286,
20100408,115.59408175528073,
20100409,119.15914272897751,
20100412,121.81574204097402,
20100413,123.92600622647046,
20100414,125.8116300968881,
20100415,130.07268406414968,
20100416,134.41994110593478,
20100419,133.47993500674087,
20100420,135.32844854009844,
20100421,136.68545379930444,
20100422,137.97479662983395,
20100423,139.96479753101502,
20100426,139.27731464493954,
20100427,138.87883473721712,
20100428,137.84254927748023,
20100429,137.53040303744763,
20100430,137.12180583482325,
20100504,137.2447415168904,
20100505,136.81279603329207,
20100506,136.92730206831973,
20100507,132.3214740208118,
20100510,128.23177766517344,
20100511,124.51293923581477,
