trade_date,AU.SHF,AG.SHF
20100104,0.0,
20100105,0.0,
20100106,0.0,
20100107,0.0,
20100108,0.0,
20100111,0.0,
20100112,0.0,
20100113,0.0,
20100114,0.0,
20100115,-12.657124226224177,
20100118,-22.69630240898616,
20100119,-30.948251951449237,
20100120,-37.809066904619655,
20100121,-43.27208844802879,
20100122,-47.22609219402998,
20100125,-50.67433340299358,
20100126,-53.709695206143174,
20100127,-56.53242603197907,
20100128,-59.0429549102222,
20100129,-61.34086749019121,
20100201,-63.55483174098466,
20100202,-37.31962633656912,
20100203,-16.18825642164473,
20100204,0.950385396283363,
20100205,-11.252922534583945,
20100208,-22.829064863432105,
20100209,-32.098331250831166,
20100210,-40.5264457700875,
20100211,-47.666377559036626,
20100212,-24.67959262506876,
20100222,-7.293390492380022,
20100223,6.9073821396557955,
20100224,18.430640858254776,
20100225,27.883302510542112,
20100226,35.77880686556426,
20100301,42.29614148384799,
20100302,47.79416531551748,
20100303,51.80132061528972,
20100304,55.25710957890742,
20100305,58.2873129592417,
20100308,60.77129226192233,
20100309,63.04723878415385,
20100310,65.05754962797809,
20100311,39.99315840259353,
20100312,15.174163976815855,
20100315,-4.785477532206444,
20100316,-21.161635670937205,
20100317,-0.7094029714838378,
20100318,15.775422706491595,
20100319,29.40197584143983,
20100322,5.979021412770515,
20100323,-13.247078964252363,
20100324,-29.298843745141166,
20100325,-42.707813575821206,
20100326,-54.94647814204024,
20100329,-25.244577647892026,
20100330,-0.9568033538851028,
20100331,-22.98164885614925,
20100401,3.3186940426164546,
20100402,24.131607642402322,
20100406,41.17121997811478,
20100407,56.332928650240646,
20100408,68.72931122304067,
20100409,80.8152732309262,
20100412,90.44350771476329,
20100413,98.25782959097529,
20100414,104.81040476669487,
20100415,112.88987009982627,
20100416,120.36127966066519,
20100419,74.9773725360112,
20100420,35.22749360552227,
20100421,2.860292443877803,
20100422,-23.80102071897719,
20100423,-46.549900992908036,
20100426,-13.32560577472191,
20100427,14.02190971318099,
20100428,35.68688995241666,
20100429,53.94850437395835,
20100430,68.73661897852136,
20100504,81.2932269791036,
20100505,91.0342854648669,
20100506,99.47215794552837,
20100507,101.67635669643538,
20100510,103.15850025213783,
