Factor,Parameters,Mode,SharpRatio,POT
CMF,{'N': 10},RAW,0.4257,17.5742
CMF,{'N': 10},STATE_MACHINE,0.3504,10.3396
CMF,{'N': 20},RAW,0.4626,27.1801
CMF,{'N': 20},STATE_MACHINE,0.4752,18.8627
CMF,{'N': 30},RAW,0.6247,44.009
CMF,{'N': 30},STATE_MACHINE,0.6873,33.7764
CMF,{'N': 40},RAW,0.6507,50.5593
CMF,{'N': 40},STATE_MACHINE,0.6871,40.1046
CMF,{'N': 50},RAW,0.6151,51.7188
CMF,{'N': 50},STATE_MACHINE,0.4345,25.4414
CMF,{'N': 60},RAW,0.549,49.7264
CMF,{'N': 60},STATE_MACHINE,0.3471,21.3332
