trade_date,"{'fast_n': 6, 'slow_n': 13, 'signal_n': 5}","{'fast_n': 8, 'slow_n': 17, 'signal_n': 9}","{'fast_n': 12, 'slow_n': 26, 'signal_n': 9}","{'fast_n': 19, 'slow_n': 39, 'signal_n': 9}","{'fast_n': 24, 'slow_n': 52, 'signal_n': 18}"
20100104,0.0,0.0,0.0,0.0,0.0
20100105,0.0,0.0,0.0,0.0,0.0
20100106,0.0,0.0,0.0,0.0,0.0
20100107,0.1869002707282225,0.1869002707282225,0.1869002707282225,0.1869002707282225,0.1869002707282225
20100108,-0.5029167319039676,-0.5029167319039676,-0.5029167319039676,-0.5029167319039676,-0.5029167319039676
20100111,1.4237326573553195,1.4237326573553195,1.4237326573553195,1.4237326573553195,1.4237326573553195
20100112,0.0576958322555218,0.0576958322555218,0.0576958322555218,0.0576958322555218,0.0576958322555218
20100113,-1.281473398366417,-1.281473398366417,-1.281473398366417,-1.281473398366417,-1.281473398366417
20100114,0.454356843207084,0.454356843207084,0.454356843207084,0.454356843207084,0.454356843207084
20100115,-0.07748880578599937,-0.15342125867497292,-0.15342125867497292,-0.15342125867497292,-0.15342125867497292
20100118,-0.011526111784019695,-0.08263937567100856,-0.08263937567100856,-0.08263937567100856,-0.08263937567100856
20100119,-0.016368750946435022,0.06443959348811387,0.12337209642929299,0.12337209642929299,0.12337209642929299
20100120,0.0745654646754856,-0.036338387892665296,-0.2214201408202443,-0.2214201408202443,-0.2214201408202443
20100121,0.3431871076614463,0.07299442772140707,-0.3779162816317492,-0.7009660088488144,-0.7009660088488144
20100122,0.7106126420507993,0.35669211837135456,-0.23394769623189157,-1.1792607789943692,-1.1792607789943692
20100125,-0.3431057051388865,-0.22419633788629517,-0.025754591986666683,0.29184942644740497,0.5005609802631367
20100126,0.41993978168423635,0.3145770298872188,0.1387425359152248,-0.1426788031868486,-0.3276131287992623
20100127,-0.14485867550747472,-0.11783943504639992,-0.07274841005937786,-0.0005806780820905935,0.04684390914637204
20100128,0.517143995825296,0.44425334374933195,0.322609871986585,0.12792071889043544,-1.8076890893793874e-05
20100129,0.4853453839500707,0.4328920127629259,0.3453552711487242,0.20525359661821654,0.11318663119498783
20100201,-0.04941584131928791,-0.04527906920325555,-0.0383754223328575,-0.027326204951968056,-0.020065278785531892
20100202,-1.3355187655592617,-1.2483696147588121,-1.1029308655829406,-0.870157610314134,-0.7171920778456484
20100203,-0.3663100789656296,-0.6283240169483998,-0.5723392693488912,-0.48273624389670255,-0.4238541593408397
20100204,0.12921147602360447,0.554839025127171,0.5163360270803862,0.45471236596019343,0.41421675092477067
20100205,-0.0732151397964626,1.4628905383210826,2.403020123287684,2.1806180350006636,2.034467851992564
20100208,-0.04835921295664745,-0.20050402659401356,-0.2936199121332197,-0.27159191968646534,-0.25711635809353905
20100209,-0.1507747099885978,-0.3334645970368765,-0.44527472190977657,-0.4188243201130403,-0.40144259904645624
20100210,-0.18268888884544784,-0.30975545870988586,-0.38752292177673514,-0.36912583432898144,-0.357036299927509
20100211,-0.021580234063848694,-0.1088889863324519,-0.12949285828041823,-0.12461869601459735,-0.12141566985307334
20100212,0.04063753343736733,-0.4900599580091981,-0.5610333420632743,-0.5442434983238242,-0.5332101543741432
20100222,0.4679835032594567,-0.9207909074685443,-1.829799592685109,-1.785862499103016,-1.7569895046211483
20100223,-0.12517420929788986,0.07536600523965663,0.20662763804455855,0.315477065196893,0.31130778006101556
20100224,-0.3125411211378092,0.008006504936052783,0.21781781329242533,0.39180498865095165,0.6100608698742919
20100225,-0.4768662673832707,-0.13649542275680104,0.08629097910220938,0.2710378217361633,0.7927851509851641
20100226,0.8024717383912167,0.3851680483085385,0.11202600613969663,-0.11447852672321399,-1.1897966752216549
20100301,0.29092141063323246,0.1776897465555591,0.1035750701235719,0.04211506920164858,-0.39601860526240273
20100302,-0.09135776290570967,-0.06419096173185104,-0.04640919816692194,-0.03166357344444399,0.11657292346770977
20100303,1.0663390299682787,0.8209381881536423,0.6603134712480179,0.5271145459560405,-0.8119227921940073
20100304,-0.20396413721359477,-0.16688988585834777,-0.14262329783693156,-0.12250009695462305,0.07979671051164562
20100305,0.057102460998113336,0.04886788044638344,0.043478016417484736,0.0390084421828978,-0.005923803123332031
20100308,0.1861384722145129,0.1647764912226575,0.15079421584011463,0.13919933748035715,0.02263702272451635
20100309,-0.9487327986132634,-0.8616037519181368,-0.804574287975903,-0.7572822929864496,-0.2818599354286067
20100310,0.1750783354972048,0.2695986250066158,0.2555903519716651,0.24397391491641193,0.12719487244923877
20100311,-0.2738710227976244,-0.9033759207853723,-0.8662901302452299,-0.8355365355388015,-0.526373293388217
20100312,0.009735487072321162,0.14218955834097663,0.23016572276040984,0.22369486155180981,0.15864385044711288
20100315,0.11377445743079995,-0.10824452848852001,-0.5158959084192623,-0.5050494766727884,-0.3960112313386944
20100316,-0.16396334801543946,-0.028961261272769507,0.2189174808370518,0.40188419009667586,0.33558179440781727
20100317,-0.6398841354050152,-0.3314960361978298,0.2347385751146979,1.1833717067568645,1.031915753203021
20100318,0.32387871938408985,0.2189757201671404,0.026362227169730332,-0.5087544536245389,-0.45723435989230005
20100319,-0.018157098608362066,-0.032130971285255126,-0.01428795464470797,0.058975024018500376,0.05420238906192831
20100322,0.060074691180461846,0.7896230598895492,-0.005300713591242694,-1.2431964677633391,-1.162555130804966
20100323,0.04272773816681916,0.12254498915279441,0.035575251347876494,-0.09985845029970643,-0.1633461395379924
20100324,0.08740516101244683,0.16752997192643668,0.08022511350575828,-0.055730455019159235,-0.20848834144309272
20100325,0.4098560594324849,0.6398669940133644,0.3892445981571336,-0.0010373509816831257,-0.7574444677567711
20100326,-0.4961970389873193,-0.6842131279616283,-0.47934876895138195,-0.16032356344078122,0.45798055339405225
20100329,-0.5869007732746838,-0.743085620333648,-0.5729049259345629,-0.3078908880272201,0.20573395360520041
20100330,-0.06451407641548319,-0.1633896672360438,-0.1342278520948058,-0.08881558949606705,-0.000801888902583017
20100331,0.04384988139274053,0.4442127311161658,0.38176184086182735,0.28451013639763684,0.09602619155329913
20100401,0.037770639438187224,-0.2519940564284633,-0.22458273099298964,-0.1818964200474505,-0.09916589802529098
20100402,0.29443829154985046,-0.5013096330633413,-0.8074591538835927,-0.6902345788099681,-0.4630411279156068
20100406,0.13333547639499307,-0.07066698447430128,-0.14915321574112572,-0.23480406224552233,-0.17655945783971583
20100407,0.4921147621005959,0.00018471510027191302,-0.18907641082656063,-0.3956142377085659,-0.2551636232367073
20100408,0.3271416237917666,0.10127007160407771,0.014370105760244714,-0.08046252304089857,-0.015974089187512756
20100409,0.6228729656311139,0.31076098970404054,0.19068159154691294,0.059640746115928234,0.14875162492946514
20100412,0.6245470751362983,0.39510662785625683,0.306833594626904,0.2105025579906648,0.2760099446641986
20100413,-0.7689138641621324,-0.5553524250015092,-0.47318855093738305,-0.38352434803090835,-0.4444981298531523
20100414,0.04160641282341416,0.03269945613868609,0.029272666779076088,0.02553306296952331,0.028076082138757882
20100415,-0.126510968122877,-0.10538550490929204,-0.09725786770170682,-0.08838829917135294,-0.09441981586248258
