trade_date,AU.SHF,AG.SHF
20100104,0.0,
20100105,0.0,
20100106,0.0,
20100107,0.0,
20100108,0.0,
20100111,0.0,
20100112,0.0,
20100113,0.0,
20100114,0.0,
20100115,0.0,
20100118,-0.219132162928,
20100119,-26.11855776874343,
20100120,-50.84457593424348,
20100121,-67.57108199775385,
20100122,-70.2855940818053,
20100125,-52.135329411807675,
20100126,-34.8567357752313,
20100127,-26.67645056984819,
20100128,-20.58432704729141,
20100129,-12.856419077946928,
20100201,-3.63577607664872,
20100202,-15.718507550060991,
20100203,-7.41734807264505,
20100204,-3.5234600442459114,
20100205,-25.968186815044422,
20100208,-50.60485816793377,
20100209,-75.32859616186207,
20100210,-96.74444294753621,
20100211,-129.59344989987324,
20100212,-173.7613805955733,
20100222,-187.7277400413496,
20100223,-201.63968318719003,
20100224,-202.7168192042243,
20100225,-198.95324610232637,
20100226,-163.46494927221244,
20100301,-134.03270970710116,
20100302,-110.52324262890839,
20100303,-77.66815424321186,
20100304,-48.93106957935225,
20100305,-27.92993544219034,
20100308,-18.918830114963313,
20100309,-7.591757416458754,
20100310,-1.8470547401564879,
20100311,3.4676078113837003,
20100312,-9.688773593562038,
20100315,-21.37068058294814,
20100316,-21.83754313463525,
20100317,-13.626590887330774,
20100318,-3.101418703597367,
20100319,5.476993556749484,
20100322,20.75075885422625,
20100323,22.543638250462465,
20100324,14.954847980723564,
20100325,-0.9139647965301431,
20100326,1.7949745025711767,
20100329,12.533944602671529,
20100330,16.52543410142064,
20100331,16.552519115482426,
20100401,9.660975950176013,
20100402,16.443981768755485,
20100406,34.03628165020926,
20100407,45.654906695561834,
20100408,30.55565244978091,
20100409,-6.801725640515596,
20100412,-44.176479993515926,
20100413,-42.8005850658073,
20100414,-33.80771168901518,
20100415,-57.88875621425852,
20100416,-61.9065008190265,
20100419,-103.13126181991483,
20100420,-140.17754821422096,
20100421,-176.2299082241704,
20100422,-202.1371268345187,
20100423,-213.49120846430063,
20100426,-211.37124851178368,
20100427,-226.49429035582062,
20100428,-215.4360284718839,
20100429,-210.49526190611033,
20100430,-205.55551222263492,
20100504,-177.9450559597306,
20100505,-151.5148966318935,
20100506,-141.53395746394204,
20100507,-126.327857675052,
