trade_date,dailyPnl,NonFerrous,cumulativePnl
20100224,0.6985075175115473,0.6985075175115473,-6.324367911522798
20100225,0.11836033464315181,0.11836033464315181,-6.206007576879647
20100226,0.15474069537480967,0.15474069537480967,-6.051266881504837
20100301,-1.4127488668661412,-1.4127488668661412,-7.464015748370978
20100302,1.1149914006047825,1.1149914006047825,-6.349024347766196
20100303,-0.4042948793710886,-0.4042948793710886,-6.753319227137285
20100304,0.026882403633385624,0.026882403633385624,-6.726436823503899
20100305,-0.1620468891567165,-0.1620468891567165,-6.888483712660616
20100308,-0.40871213243929483,-0.40871213243929483,-7.29719584509991
20100309,0.32080511949376345,0.32080511949376345,-6.976390725606147
20100310,-0.30339170551042255,-0.30339170551042255,-7.27978243111657
20100311,-0.0663015276357526,-0.0663015276357526,-7.346083958752323
20100312,0.07751961792595789,0.07751961792595789,-7.268564340826365
20100315,-0.4760915980437629,-0.4760915980437629,-7.744655938870128
20100316,0.184344525129123,0.184344525129123,-7.5603114137410055
20100317,0.7348118580518327,0.7348118580518327,-6.825499555689173
20100318,-0.5395760058043045,-0.5395760058043045,-7.3650755614934775
20100319,0.7210474316102511,0.7210474316102511,-6.644028129883226
20100322,-0.7558855100189786,-0.7558855100189786,-7.399913639902205
20100323,-0.20609828426185361,-0.20609828426185361,-7.606011924164059
20100324,-0.27433206735590543,-0.27433206735590543,-7.880343991519964
20100325,-0.07568820823978913,-0.07568820823978913,-7.956032199759753
20100326,0.41218487348042937,0.41218487348042937,-7.543847326279324
20100329,0.9114609587015676,0.9114609587015676,-6.632386367577756
20100330,-0.08102284786908322,-0.08102284786908322,-6.713409215446839
20100331,-0.07548204566010928,-0.07548204566010928,-6.788891261106949
20100401,0.36722288431157896,0.36722288431157896,-6.42166837679537
20100402,0.19584581319570196,0.19584581319570196,-6.225822563599668
20100406,0.014073518208200088,0.014073518208200088,-6.2117490453914685
20100407,-0.1590373887058586,-0.1590373887058586,-6.370786434097327
20100408,-0.7842495723444997,-0.7842495723444997,-7.155036006441827
20100409,0.6900926799278916,0.6900926799278916,-6.464943326513935
20100412,0.4080695413307094,0.4080695413307094,-6.0568737851832255
20100413,-0.410744746096803,-0.410744746096803,-6.467618531280029
20100414,0.2849368900107682,0.2849368900107682,-6.1826816412692605
20100415,-0.08803977062747939,-0.08803977062747939,-6.27072141189674
20100416,-0.3943336239907527,-0.3943336239907527,-6.665055035887493
20100419,-3.5659416885986857,-3.5659416885986857,-10.230996724486179
20100420,1.0854760566962962,1.0854760566962962,-9.145520667789883
20100421,0.0828700845720111,0.0828700845720111,-9.062650583217872
20100422,-0.4884162203524858,-0.4884162203524858,-9.551066803570357
20100423,-0.327690518919696,-0.327690518919696,-9.878757322490053
20100426,0.6686674302995776,0.6686674302995776,-9.210089892190474
20100427,-0.6646007811878625,-0.6646007811878625,-9.874690673378337
20100428,-0.6412942219443933,-0.6412942219443933,-10.515984895322731
20100429,-0.005775239123905249,-0.005775239123905249,-10.521760134446636
20100430,-0.015286801149858555,-0.015286801149858555,-10.537046935596495
20100504,0.2834439423581131,0.2834439423581131,-10.253602993238381
20100505,0.7458501824253714,0.7458501824253714,-9.50775281081301
20100506,0.5937114245627527,0.5937114245627527,-8.914041386250258
20100507,1.5125394456844847,1.5125394456844847,-7.4015019405657725
20100510,-1.838803760076356,-1.838803760076356,-9.240305700642129
20100511,0.6630491460517552,0.6630491460517552,-8.577256554590374
20100512,0.06470205169474043,0.06470205169474043,-8.512554502895634
20100513,-0.716608261354579,-0.716608261354579,-9.229162764250214
20100514,0.3416554523607538,0.3416554523607538,-8.88750731188946
20100517,3.744822788487401,3.744822788487401,-5.142684523402059
20100518,-0.2476542092987271,-0.2476542092987271,-5.390338732700786
20100519,0.5620031119813632,0.5620031119813632,-4.828335620719423
20100520,-0.6148662650856649,-0.6148662650856649,-5.443201885805087
20100521,0.4870380188409752,0.4870380188409752,-4.956163866964112
20100524,-1.5993274005398626,-1.5993274005398626,-6.5554912675039745
20100525,1.0441756209018254,1.0441756209018254,-5.511315646602149
20100526,-0.6381369756273312,-0.6381369756273312,-6.1494526222294805
20100527,-0.2792101736639943,-0.2792101736639943,-6.428662795893475
20100528,-0.6279511105734263,-0.6279511105734263,-7.056613906466901
20100531,0.6618267445477392,0.6618267445477392,-6.394787161919162
20100601,0.9317441207700854,0.9317441207700854,-5.463043041149076
20100602,1.1129926544353403,1.1129926544353403,-4.350050386713736
20100603,-0.33447847441866013,-0.33447847441866013,-4.684528861132396
20100604,1.107348139498391,1.107348139498391,-3.577180721634005
20100607,4.048948910685782,4.048948910685782,0.4717681890517773
20100608,-0.3673652650014118,-0.3673652650014118,0.1044029240503655
20100609,-1.8313281860942836,-1.8313281860942836,-1.7269252620439182
20100610,0.45218817581307263,0.45218817581307263,-1.2747370862308456
20100611,-0.9260255091555125,-0.9260255091555125,-2.200762595386358
20100617,0.12933048995162802,0.12933048995162802,-2.07143210543473
20100618,0.5421121468981926,0.5421121468981926,-1.5293199585365373
20100621,-2.875256902160326,-2.875256902160326,-4.404576860696864
20100622,1.0476706583366215,1.0476706583366215,-3.356906202360242
20100623,-0.2703536049303864,-0.2703536049303864,-3.627259807290628
20100624,-0.3671438101633172,-0.3671438101633172,-3.9944036174539455
20100625,0.3116602114711546,0.3116602114711546,-3.682743405982791
20100628,-0.39610331518789516,-0.39610331518789516,-4.078846721170686
20100629,0.29661036647625055,0.29661036647625055,-3.7822363546944358
20100630,0.07842287862059814,0.07842287862059814,-3.7038134760738375
20100701,-0.05558745977000707,-0.05558745977000707,-3.7594009358438445
20100702,0.26207808912667496,0.26207808912667496,-3.4973228467171698
20100705,0.04311365962218315,0.04311365962218315,-3.4542091870949867
20100706,-0.002642856152686333,-0.002642856152686333,-3.456852043247673
20100707,-0.023914705851864507,-0.023914705851864507,-3.4807667490995375
20100708,0.41704711502182623,0.41704711502182623,-3.063719634077711
20100709,0.2408462359709189,0.2408462359709189,-2.8228733981067924
20100712,-0.40082504579799577,-0.40082504579799577,-3.223698443904788
20100713,-0.5755267763665093,-0.5755267763665093,-3.7992252202712975
20100714,0.5377224831000794,0.5377224831000794,-3.261502737171218
20100715,-0.021255892504662227,-0.021255892504662227,-3.28275862967588
20100716,0.42631077141543844,0.42631077141543844,-2.8564478582604416
20100719,-0.7874585507197426,-0.7874585507197426,-3.6439064089801843
20100720,0.9351101847952782,0.9351101847952782,-2.708796224184906
20100721,0.12804701908809843,0.12804701908809843,-2.580749205096808
20100722,0.5564690820764899,0.5564690820764899,-2.024280123020318
20100723,2.2881687039907317,2.2881687039907317,0.2638885809704137
20100726,0.7940615023374332,0.7940615023374332,1.0579500833078468
20100727,-0.8863929169222192,-0.8863929169222192,0.17155716638562757
20100728,1.8339726796127631,1.8339726796127631,2.0055298459983906
20100729,-0.5472859589635172,-0.5472859589635172,1.4582438870348735
20100730,-0.1887657959116534,-0.1887657959116534,1.2694780911232202
20100802,2.597542231172003,2.597542231172003,3.8670203222952235
20100803,-0.30998042527311087,-0.30998042527311087,3.5570398970221127
20100804,0.08781218571006305,0.08781218571006305,3.6448520827321755
20100805,-0.2687829141501509,-0.2687829141501509,3.3760691685820245
20100806,0.4412461760723652,0.4412461760723652,3.8173153446543897
20100809,0.812332893150395,0.812332893150395,4.629648237804785
20100810,-2.015285916290163,-2.015285916290163,2.6143623215146223
20100811,-0.8469348311878523,-0.8469348311878523,1.76742749032677
20100812,-1.0719296133226361,-1.0719296133226361,0.6954978770041338
20100813,1.9421431000610467,1.9421431000610467,2.6376409770651805
20100816,-0.22981310432837349,-0.22981310432837349,2.407827872736807
20100817,0.5664253993466043,0.5664253993466043,2.9742532720834114
20100818,0.10201541137430449,0.10201541137430449,3.076268683457716
20100819,0.24002381572503376,0.24002381572503376,3.3162924991827496
20100820,-2.031239930355856,-2.031239930355856,1.2850525688268934
20100823,0.22405215866697636,0.22405215866697636,1.5091047274938698
20100824,-0.3658879833612655,-0.3658879833612655,1.1432167441326042
20100825,-0.06810426875596258,-0.06810426875596258,1.0751124753766417
20100826,0.6452965143020327,0.6452965143020327,1.7204089896786745
20100827,0.46455705542990694,0.46455705542990694,2.1849660451085815
20100830,2.4431383424962094,2.4431383424962094,4.628104387604791
20100831,-1.8610970053866571,-1.8610970053866571,2.767007382218134
20100901,1.7174248281782023,1.7174248281782023,4.484432210396337
20100902,0.6182762013022014,0.6182762013022014,5.102708411698538
20100903,0.21253427653187887,0.21253427653187887,5.315242688230417
20100906,1.1945802076867313,1.1945802076867313,6.509822895917148
20100907,-0.4711927574446423,-0.4711927574446423,6.038630138472506
20100908,-0.1529616735841916,-0.1529616735841916,5.885668464888314
20100909,-2.2487263796929953,-2.2487263796929953,3.636942085195319
20100910,1.315568720656536,1.315568720656536,4.952510805851855
20100913,0.5345126046162194,0.5345126046162194,5.487023410468074
20100914,-1.0692798718116323,-1.0692798718116323,4.417743538656442
20100915,-0.0370835734578201,-0.0370835734578201,4.380659965198622
20100916,-0.050793578663394456,-0.050793578663394456,4.329866386535228
20100917,1.1672564416112174,1.1672564416112174,5.497122828146445
20100920,0.48631693334004533,0.48631693334004533,5.9834397614864905
20100921,-0.5253825410971344,-0.5253825410971344,5.458057220389356
20100927,1.7111370339636938,1.7111370339636938,7.16919425435305
20100928,-0.418557359964672,-0.418557359964672,6.750636894388378
20100929,0.6758153716069336,0.6758153716069336,7.426452265995311
20100930,-0.5590888417819674,-0.5590888417819674,6.867363424213344
20101008,0.5680710107724024,0.5680710107724024,7.435434434985746
20101011,4.714241175870739,4.714241175870739,12.149675610856484
20101012,-1.4114433349514104,-1.4114433349514104,10.738232275905073
20101013,1.1897964033402935,1.1897964033402935,11.928028679245367
20101014,0.7989119949311273,0.7989119949311273,12.726940674176495
20101015,-0.04983120444969878,-0.04983120444969878,12.677109469726796
20101018,-1.5075751196309897,-1.5075751196309897,11.169534350095805
20101019,0.6696880819213931,0.6696880819213931,11.839222432017198
20101020,-1.2031679912971762,-1.2031679912971762,10.636054440720022
20101021,0.050668059237485005,0.050668059237485005,10.686722499957506
20101022,0.9383538185385865,0.9383538185385865,11.625076318496092
20101025,2.269591211070118,2.269591211070118,13.89466752956621
20101026,-0.5330224599264125,-0.5330224599264125,13.361645069639797
20101027,-1.3178982320457342,-1.3178982320457342,12.043746837594064
20101028,-0.1713740620830124,-0.1713740620830124,11.872372775511051
20101029,-1.1471697601781223,-1.1471697601781223,10.725203015332928
20101101,1.398828642358416,1.398828642358416,12.124031657691344
20101102,-0.23397824079320487,-0.23397824079320487,11.890053416898139
20101103,0.397872829712963,0.397872829712963,12.287926246611102
20101104,0.9354306319968881,0.9354306319968881,13.22335687860799
20101105,2.941478208629083,2.941478208629083,16.164835087237073
20101108,-1.072477281783296,-1.072477281783296,15.092357805453776
20101109,1.1364319569634151,1.1364319569634151,16.228789762417193
20101110,-0.361875491840277,-0.361875491840277,15.866914270576917
20101111,1.280281120256344,1.280281120256344,17.14719539083326
20101112,-3.7796770021427752,-3.7796770021427752,13.367518388690485
20101115,-0.025500861128478856,-0.025500861128478856,13.342017527562005
20101116,-0.8296376073360769,-0.8296376073360769,12.512379920225928
20101117,-3.9586219795669804,-3.9586219795669804,8.553757940658947
20101118,1.5559527292470743,1.5559527292470743,10.109710669906022
20101119,0.461581603067136,0.461581603067136,10.571292272973158
20101122,-0.1667205964203719,-0.1667205964203719,10.404571676552786
20101123,-0.0940337686377766,-0.0940337686377766,10.310537907915009
20101124,-0.08183974496642994,-0.08183974496642994,10.228698162948579
20101125,0.0782532174460587,0.0782532174460587,10.306951380394638
20101126,0.1399254676237861,0.1399254676237861,10.446876848018425
20101129,-0.23337693649650296,-0.23337693649650296,10.213499911521922
20101130,-0.03432383390551699,-0.03432383390551699,10.179176077616404
20101201,-0.2673441878539379,-0.2673441878539379,9.911831889762466
20101202,-0.7715598555678287,-0.7715598555678287,9.140272034194638
20101203,-0.07148658646766025,-0.07148658646766025,9.068785447726977
20101206,0.02606685135434493,0.02606685135434493,9.094852299081323
20101207,-0.4419385870617116,-0.4419385870617116,8.652913712019611
20101208,0.7740237415848786,0.7740237415848786,9.42693745360449
20101209,-0.8957373862905821,-0.8957373862905821,8.531200067313907
20101210,-0.13057272558161565,-0.13057272558161565,8.400627341732292
20101213,-0.3535673791058066,-0.3535673791058066,8.047059962626486
20101214,-0.03919938660496841,-0.03919938660496841,8.007860576021518
20101215,-0.047815635008135786,-0.047815635008135786,7.960044941013382
20101216,-0.07686224885107797,-0.07686224885107797,7.883182692162304
20101217,0.13256593317082416,0.13256593317082416,8.015748625333128
20101220,0.13608641143594427,0.13608641143594427,8.151835036769072
20101221,-0.19008321044210175,-0.19008321044210175,7.96175182632697
20101222,-0.5006591100947632,-0.5006591100947632,7.461092716232207
20101223,-0.6290906794553518,-0.6290906794553518,6.832002036776855
20101224,0.4320709987780884,0.4320709987780884,7.264073035554943
20101227,0.20202809992089585,0.20202809992089585,7.466101135475839
20101228,0.15342755989591284,0.15342755989591284,7.619528695371751
20101229,0.19493436935980293,0.19493436935980293,7.814463064731554
20101230,0.7655863024363538,0.7655863024363538,8.580049367167907
20101231,0.5725033153968708,0.5725033153968708,9.152552682564778
20110104,0.21094703500743978,0.21094703500743978,9.363499717572218
20110105,-0.9423584690702602,-0.9423584690702602,8.421141248501957
20110106,1.0989683617328154,1.0989683617328154,9.520109610234773
20110107,-2.1206979124242213,-2.1206979124242213,7.399411697810551
20110110,0.4029295331458743,0.4029295331458743,7.802341230956426
20110111,0.3403488621151479,0.3403488621151479,8.142690093071574
20110112,0.5091085179482493,0.5091085179482493,8.651798611019823
20110113,0.038739986761133396,0.038739986761133396,8.690538597780955
20110114,-0.7007017604843245,-0.7007017604843245,7.989836837296631
20110117,-1.0343243002853564,-1.0343243002853564,6.955512537011274
20110118,0.0661723960135424,0.0661723960135424,7.021684933024817
20110119,1.5435025580442934,1.5435025580442934,8.56518749106911
20110120,-1.7117199218529215,-1.7117199218529215,6.853467569216189
20110121,-0.26728520736388406,-0.26728520736388406,6.586182361852305
20110124,0.609330680575922,0.609330680575922,7.195513042428227
20110125,-0.5874719917407074,-0.5874719917407074,6.60804105068752
20110126,-0.06505968652820657,-0.06505968652820657,6.5429813641593135
20110127,0.01359467017877563,0.01359467017877563,6.556576034338089
20110128,-0.0014006086605572463,-0.0014006086605572463,6.5551754256775325
20110131,-0.8222913512926598,-0.8222913512926598,5.732884074384873
20110201,-1.3428182063684824,-1.3428182063684824,4.39006586801639
20110209,0.6936751396497849,0.6936751396497849,5.083741007666175
20110210,-0.28724477030499834,-0.28724477030499834,4.796496237361176
20110211,-0.17740726206231044,-0.17740726206231044,4.619088975298866
20110214,0.14387309916182553,0.14387309916182553,4.762962074460692
20110215,-0.07682766834890543,-0.07682766834890543,4.686134406111786
20110216,-0.13653893285742227,-0.13653893285742227,4.549595473254364
20110217,-0.6149992253454551,-0.6149992253454551,3.9345962479089085
20110218,-0.6004710964281628,-0.6004710964281628,3.3341251514807455
20110221,1.3735463366088465,1.3735463366088465,4.707671488089592
20110222,-1.3636168012843033,-1.3636168012843033,3.344054686805289
20110223,-1.4077225969093325,-1.4077225969093325,1.9363320898959564
20110224,0.16467737503334204,0.16467737503334204,2.1010094649292985
20110225,0.23026888064088274,0.23026888064088274,2.331278345570181
20110228,-0.10194216496871313,-0.10194216496871313,2.229336180601468
20110301,-0.12463049782803068,-0.12463049782803068,2.1047056827734374
20110302,-0.18221791431856338,-0.18221791431856338,1.922487768454874
20110303,0.21546182259769575,0.21546182259769575,2.13794959105257
20110304,-0.29152678093130563,-0.29152678093130563,1.8464228101212643
20110307,0.4841892117510474,0.4841892117510474,2.330612021872312
20110308,1.960935367161071,1.960935367161071,4.291547389033383
20110309,-0.7205005224612384,-0.7205005224612384,3.5710468665721447
20110310,1.3491130635797361,1.3491130635797361,4.920159930151881
20110311,0.11211332655745895,0.11211332655745895,5.03227325670934
20110314,0.40367248333427264,0.40367248333427264,5.435945740043612
20110315,1.4087894841519655,1.4087894841519655,6.844735224195578
20110316,-1.534927884951173,-1.534927884951173,5.309807339244404
20110317,0.8755296901382438,0.8755296901382438,6.185337029382648
20110318,-1.5684905423261812,-1.5684905423261812,4.616846487056467
20110321,-0.14178110458450938,-0.14178110458450938,4.475065382471958
20110322,-0.1654332529601758,-0.1654332529601758,4.309632129511782
20110323,-0.6290047760087475,-0.6290047760087475,3.6806273535030347
20110324,-0.4227665684811614,-0.4227665684811614,3.2578607850218733
20110325,-0.2290452224388512,-0.2290452224388512,3.028815562583022
20110328,1.4036300673100457,1.4036300673100457,4.432445629893068
20110329,-0.34497293463925943,-0.34497293463925943,4.087472695253808
20110330,-0.2575804873851677,-0.2575804873851677,3.8298922078686406
20110331,0.6399613444685776,0.6399613444685776,4.469853552337218
20110401,0.24506600830923408,0.24506600830923408,4.714919560646452
20110406,-0.9585482950420553,-0.9585482950420553,3.756371265604397
20110407,-0.13240355949138405,-0.13240355949138405,3.623967706113013
20110408,-0.9858374377154291,-0.9858374377154291,2.6381302683975836
20110411,-0.13730210874308474,-0.13730210874308474,2.500828159654499
20110412,1.1966656365543216,1.1966656365543216,3.6974937962088203
20110413,0.008114695939287209,0.008114695939287209,3.7056084921481074
20110414,1.043609914398995,1.043609914398995,4.749218406547103
20110415,0.2634725539608697,0.2634725539608697,5.012690960507972
20110418,-0.495329490366556,-0.495329490366556,4.517361470141416
20110419,1.8775020958524091,1.8775020958524091,6.394863565993825
20110420,-2.071344254201276,-2.071344254201276,4.323519311792549
20110421,-0.007367388693433661,-0.007367388693433661,4.316151923099116
20110422,0.1010372529989833,0.1010372529989833,4.417189176098099
20110425,0.42979919682442985,0.42979919682442985,4.846988372922529
20110426,0.39870708904680907,0.39870708904680907,5.245695461969338
20110427,0.5432157921561411,0.5432157921561411,5.788911254125479
20110428,-0.5474440350653479,-0.5474440350653479,5.241467219060131
20110429,0.6238451718645742,0.6238451718645742,5.865312390924705
20110503,0.1539752370762095,0.1539752370762095,6.019287628000915
20110504,0.8453726021992504,0.8453726021992504,6.864660230200165
20110505,0.29188226265225414,0.29188226265225414,7.156542492852419
20110506,0.3889205301661434,0.3889205301661434,7.545463023018563
20110509,-0.6805193394107875,-0.6805193394107875,6.864943683607775
20110510,-0.09580619684716216,-0.09580619684716216,6.769137486760613
20110511,0.6101726277372912,0.6101726277372912,7.379310114497904
20110512,2.030947442346977,2.030947442346977,9.410257556844881
20110513,-2.394882461502444,-2.394882461502444,7.015375095342437
20110516,0.8534339321434747,0.8534339321434747,7.868809027485911
20110517,-0.5347367843541575,-0.5347367843541575,7.334072243131754
20110518,0.3060634184958286,0.3060634184958286,7.640135661627582
20110519,-0.6295776385386528,-0.6295776385386528,7.0105580230889295
20110520,-0.10745357858145627,-0.10745357858145627,6.903104444507473
20110523,1.2257445679471024,1.2257445679471024,8.128849012454577
20110524,-1.2574651285962977,-1.2574651285962977,6.871383883858279
20110525,-0.3398671044205154,-0.3398671044205154,6.531516779437763
20110526,-1.0283491707878092,-1.0283491707878092,5.503167608649954
20110527,-0.2014556506206307,-0.2014556506206307,5.3017119580293235
20110530,0.07596870475564908,0.07596870475564908,5.3776806627849725
20110531,-0.5696609208466746,-0.5696609208466746,4.808019741938298
20110601,0.04306233416560566,0.04306233416560566,4.8510820761039035
20110602,0.04554350078551112,0.04554350078551112,4.896625576889415
20110603,0.13149257766110978,0.13149257766110978,5.0281181545505245
20110607,0.6811446279954149,0.6811446279954149,5.709262782545939
20110608,-0.4294570330360065,-0.4294570330360065,5.279805749509933
20110609,-0.05895448936889516,-0.05895448936889516,5.220851260141037
20110610,0.06106719111661357,0.06106719111661357,5.281918451257651
20110613,-0.47460686204689984,-0.47460686204689984,4.807311589210751
20110614,0.4267562759040425,0.4267562759040425,5.234067865114794
20110615,0.43372689388905006,0.43372689388905006,5.6677947590038436
20110616,-1.2981193938724405,-1.2981193938724405,4.369675365131403
20110617,0.3359087930779478,0.3359087930779478,4.705584158209351
20110620,-0.8546533427539429,-0.8546533427539429,3.8509308154554085
20110621,1.4257808953691788,1.4257808953691788,5.276711710824587
20110622,-0.548890314920286,-0.548890314920286,4.727821395904302
20110623,0.01668673896549909,0.01668673896549909,4.744508134869801
20110624,0.6828945845191254,0.6828945845191254,5.427402719388927
20110627,-1.152132075471899,-1.152132075471899,4.275270643917028
20110628,0.7565844740173012,0.7565844740173012,5.031855117934329
20110629,1.3363215508483286,1.3363215508483286,6.368176668782658
20110630,2.1567662534239513,2.1567662534239513,8.524942922206609
20110701,0.5428518921191811,0.5428518921191811,9.06779481432579
20110704,1.4943952374022205,1.4943952374022205,10.56219005172801
20110705,-0.8503546893465783,-0.8503546893465783,9.711835362381432
20110706,1.0644182724638946,1.0644182724638946,10.776253634845327
20110707,0.08142186539125293,0.08142186539125293,10.85767550023658
20110708,0.8202949294222397,0.8202949294222397,11.677970429658819
20110711,-0.8321861079803823,-0.8321861079803823,10.845784321678437
20110712,-0.8274648822647662,-0.8274648822647662,10.01831943941367
20110713,2.2293370791409157,2.2293370791409157,12.247656518554585
20110714,-0.3560520628134656,-0.3560520628134656,11.89160445574112
20110715,0.3301407583326649,0.3301407583326649,12.221745214073785
20110718,1.6821455643782302,1.6821455643782302,13.903890778452014
20110719,0.4637248180832299,0.4637248180832299,14.367615596535245
20110720,-0.41674462175039,-0.41674462175039,13.950870974784856
20110721,-1.3014474614365876,-1.3014474614365876,12.649423513348268
20110722,1.0161961838695495,1.0161961838695495,13.665619697217817
20110725,-0.9035903570467341,-0.9035903570467341,12.762029340171082
20110726,4.060105166367034,4.060105166367034,16.822134506538116
20110727,1.9000668382214077,1.9000668382214077,18.722201344759526
20110728,0.24785693700472336,0.24785693700472336,18.97005828176425
20110729,-0.5256328205972249,-0.5256328205972249,18.444425461167025
20110801,2.0485359812367547,2.0485359812367547,20.49296144240378
20110802,-2.2468698082884924,-2.2468698082884924,18.246091634115288
20110803,0.9158783267945301,0.9158783267945301,19.16196996090982
20110804,-2.1685262619152597,-2.1685262619152597,16.993443698994557
20110805,-5.5982681671525185,-5.5982681671525185,11.395175531842039
20110808,-2.5179809151081494,-2.5179809151081494,8.87719461673389
20110809,-0.3028923713187533,-0.3028923713187533,8.574302245415137
20110810,1.638823943271499,1.638823943271499,10.213126188686635
20110811,0.03471664053332246,0.03471664053332246,10.247842829219957
20110812,-0.3343864208748153,-0.3343864208748153,9.91345640834514
20110815,-0.06479850282925848,-0.06479850282925848,9.848657905515882
20110816,0.06870729050567756,0.06870729050567756,9.91736519602156
20110817,-0.09869701544433859,-0.09869701544433859,9.818668180577221
20110818,0.08576888746695843,0.08576888746695843,9.90443706804418
20110819,0.09467497490371046,0.09467497490371046,9.99911204294789
20110822,0.22568818622900852,0.22568818622900852,10.2248002291769
20110823,-0.44396869498584324,-0.44396869498584324,9.780831534191057
20110824,0.1120680729859723,0.1120680729859723,9.892899607177029
20110825,-0.24548221192315964,-0.24548221192315964,9.64741739525387
20110826,-0.4667032472190428,-0.4667032472190428,9.180714148034827
20110829,-0.07451762882458124,-0.07451762882458124,9.106196519210245
20110830,-0.5227448583741747,-0.5227448583741747,8.58345166083607
20110831,-0.11867989602017807,-0.11867989602017807,8.464771764815893
20110901,0.1113863695306993,0.1113863695306993,8.576158134346592
20110902,0.2875928467241828,0.2875928467241828,8.863750981070774
20110905,0.7178280024616954,0.7178280024616954,9.58157898353247
20110906,0.22616491374538458,0.22616491374538458,9.807743897277854
20110907,-1.0813000841975038,-1.0813000841975038,8.726443813080351
20110908,0.027058633447387185,0.027058633447387185,8.753502446527738
20110909,-0.13462678324642402,-0.13462678324642402,8.618875663281315
20110913,1.7437570237170925,1.7437570237170925,10.362632686998408
20110914,1.8994058964228067,1.8994058964228067,12.262038583421214
20110915,-0.38713470936431565,-0.38713470936431565,11.874903874056898
20110916,-1.0211390014681156,-1.0211390014681156,10.853764872588782
20110919,4.236206113315451,4.236206113315451,15.089970985904234
20110920,-0.22761154842803782,-0.22761154842803782,14.862359437476195
20110921,-0.6507378682583048,-0.6507378682583048,14.21162156921789
20110922,3.5896806315756997,3.5896806315756997,17.80130220079359
20110923,6.451365001188756,6.451365001188756,24.252667201982344
20110926,6.574676941693967,6.574676941693967,30.827344143676314
20110927,-4.861265159357597,-4.861265159357597,25.966078984318717
20110928,-0.45932047252112324,-0.45932047252112324,25.506758511797592
20110929,2.453227743712091,2.453227743712091,27.959986255509683
20110930,-2.301739979479965,-2.301739979479965,25.65824627602972
20111010,0.045894543528690754,0.045894543528690754,25.704140819558408
20111011,0.09955175757689544,0.09955175757689544,25.803692577135305
20111012,-0.6042129167346221,-0.6042129167346221,25.199479660400684
20111013,0.32381731000159036,0.32381731000159036,25.523296970402274
20111014,-0.6811627616395486,-0.6811627616395486,24.842134208762726
20111017,0.26221433128110094,0.26221433128110094,25.104348540043826
20111018,1.586006636115549,1.586006636115549,26.690355176159375
20111019,-0.24488505188691986,-0.24488505188691986,26.445470124272454
20111020,2.1773604736685623,2.1773604736685623,28.622830597941018
20111021,-0.7616011785836696,-0.7616011785836696,27.861229419357347
20111024,-2.123066145741919,-2.123066145741919,25.738163273615427
20111025,-0.2562992207133664,-0.2562992207133664,25.48186405290206
20111026,-0.2044729985502968,-0.2044729985502968,25.277391054351764
20111027,-0.4480856002002327,-0.4480856002002327,24.82930545415153
20111028,-0.5437385409702041,-0.5437385409702041,24.285566913181327
20111031,0.5141479701405903,0.5141479701405903,24.79971488332192
20111101,0.17081885177490214,0.17081885177490214,24.970533735096822
20111102,0.14860791075667354,0.14860791075667354,25.119141645853496
20111103,0.40262663635842194,0.40262663635842194,25.52176828221192
20111104,-0.5812502131707967,-0.5812502131707967,24.940518069041122
20111107,0.16727450013946057,0.16727450013946057,25.10779256918058
