trade_date,CU.SHF,AL.SHF
20100104,0.0,0.0
20100105,0.0,0.0
20100106,180.47923569315475,90.76913905310575
20100107,124.92633612440474,60.93760619471625
20100108,106.90337475858239,51.19096173073936
20100111,94.41002501434681,45.57009551983106
20100112,87.40635787410717,43.235800767762505
20100113,78.49661967876828,40.01607167431148
20100114,72.65948589728386,38.358244947761975
20100115,69.25228028119132,37.68236211629361
20100118,67.43228557381045,37.648933542810916
20100119,66.46460467810525,38.0495416948484
20100120,65.81173043742724,38.48626799719756
20100121,65.859130500352,22.412364068390502
20100122,40.89098940872613,9.774592913817443
20100125,20.839449145453944,-0.504154684465342
20100126,4.656197527218349,-8.888583516955338
20100127,-8.643238225281902,-15.877138284830549
20100128,-18.195752276965173,-20.994830175083766
20100129,-25.28758835639697,-25.239870090279823
20100201,-31.0964808637255,-28.78818821716536
20100202,-35.99149172136208,-31.887790735561392
20100203,-39.382927770033014,-34.80965218712384
20100204,-41.57237270406572,-37.24038665157507
20100205,-42.8018599068381,-39.27787170112048
20100208,-44.19804909477279,-42.53297872744524
20100209,-45.099581550741334,-45.00426570697392
20100210,-45.58317908287335,-48.72886993137842
20100211,-46.0401297336265,-52.009525522642434
20100212,-46.157422494799434,-54.427926120248465
20100222,-45.31971510153672,-56.28478156661597
20100223,-29.41496223462273,-34.22395685447686
20100224,-16.411651650245265,-15.943568949060964
20100225,-5.783438167917779,-0.9707799774721153
20100226,3.1252270180975295,11.93290781339333
20100301,9.770815908274834,22.530753897986
20100302,15.040955993816425,31.01739856453327
20100303,19.340757207257205,37.83027127184115
20100304,23.225762042796827,47.02068306450029
20100305,26.853131808105275,56.14888514494865
20100308,30.027889783583717,63.77094234260912
20100309,32.59213812319382,69.58921706930715
20100310,34.948940013838886,76.53599472845161
20100311,37.25700721499147,82.83543864713572
20100312,40.31095105301054,89.82984732501143
20100315,42.33843258913991,93.72394086719918
20100316,44.026589806065694,97.49564018348336
20100317,45.53387587417779,100.81124504028347
20100318,46.68652355027849,103.00586569084209
20100319,47.73635086176099,104.89714157392744
20100322,50.121394044730586,106.57305341704007
20100323,52.0796445483951,66.4284087628507
20100324,53.842861959059476,33.022664566800444
20100325,55.33150947999246,6.053602191521042
20100326,56.373954565610184,-15.156199175308755
20100329,58.642246990983935,-32.75641219438141
20100330,61.94313565761494,-49.35651250313972
20100331,64.56767958454812,-63.45492297590947
20100401,66.47495030786021,-29.096701922975566
20100402,67.99844705817169,-0.9392187621911174
20100406,69.50378108564733,22.967178641221867
20100407,70.82819693405206,43.15356788950274
20100408,71.30100443714521,59.425096307257135
20100409,72.57534568348667,73.12967639827194
20100412,73.60898109511841,82.63975216684385
20100413,75.58491341751865,92.72235596782066
20100414,77.24115470887581,100.80616118899023
20100415,79.9377834461659,107.978000797798
20100416,82.5711498240226,114.76557753994742
20100419,54.02820419382134,114.44054704761871
20100420,30.662410964562284,114.22508439115546
20100421,11.54680973771547,72.74601911932571
