trade_date,CU.SHF,AL.SHF
20100104,0.0,0.0
20100105,0.0,0.0
20100106,327.98433226724086,319.89123895350053
20100107,227.028227258333,250.1615964936969
20100108,237.63581720705287,217.8245600850131
20100111,182.7409178877349,177.46622152873226
20100112,166.48934961821925,144.1781744090404
20100113,198.67694231941087,151.035723802027
20100114,183.82857565423595,145.687919483681
20100115,184.22376321845476,147.59462964874191
20100118,191.2327129544566,156.1737323832433
20100119,175.0172928200555,152.94596441521134
20100120,167.28606180924717,160.1421717609291
20100121,176.8703426448216,172.68540986695783
20100122,214.24437566097882,199.87124250055223
20100125,223.43054284036427,220.43632209802135
20100126,232.22413033457084,215.53626218304365
20100127,242.08440719915646,213.28539271803223
20100128,282.3124560208309,240.2662721367047
20100129,338.23080382144366,280.5753284276007
20100201,418.73965447088324,318.2916197663258
20100202,461.53017056654284,324.8517607826683
20100203,481.8426519958247,324.57304010787726
20100204,495.68032726166234,318.31911236089644
20100205,531.406204640222,322.27877667986013
20100208,546.0867326601947,321.4051984555513
20100209,560.1677620844978,317.5804182023847
20100210,515.9216713644623,275.5832369623864
20100211,438.66932662151106,236.16460768638657
20100212,366.6245217032709,208.99520735724707
20100222,300.537672385883,176.43406297576374
20100223,257.26429683604783,149.4793304398736
20100224,230.03759578142927,138.88353588143303
20100225,204.8037070785353,129.5507579204189
20100226,184.24973558366196,128.77820222608966
20100301,158.78470058860307,122.60006397069776
20100302,149.1388878088279,135.0543930734648
20100303,137.86347269727116,135.80932912975706
20100304,129.59219436892224,147.0626008014359
20100305,127.20598346180238,154.71723231530945
20100308,113.74778759125995,152.44293099973794
20100309,103.62315362007344,143.07727416305337
20100310,91.31987750076478,129.6846864734685
20100311,97.23454600920304,130.96612274760557
20100312,104.94193807901317,138.1538935323762
20100315,123.01869033131463,164.5668756178426
20100316,145.96754599651743,202.90614575765724
20100317,143.40750501082735,215.30789076429238
20100318,136.4474926687836,230.85221365567574
20100319,128.76911175945324,238.99433994434253
20100322,127.44117381676344,242.35021167757577
20100323,124.5420639894428,260.95639059052615
20100324,124.27661899158547,270.24669243533367
20100325,126.58551372978427,294.8548908725876
20100326,124.34184794937985,300.3178908908469
20100329,123.90792391856837,279.5394577714969
20100330,108.12439711864512,262.17902178322305
20100331,99.64638119087525,261.74978838942553
20100401,99.42776603106127,248.01721505042485
20100402,96.44804105057683,211.13359600354767
20100406,87.44721262433556,185.4495651390771
20100407,83.00415327637917,166.1091125346729
20100408,95.0899978988896,168.58337174630412
20100409,96.67427700198805,163.92979610424146
20100412,92.34502797691918,148.14052151533187
20100413,103.91306595075032,138.84096577162254
20100414,105.18883538557384,115.05401810585539
20100415,108.51807178634184,103.07207744905381
20100416,120.4838867111079,99.76389744552787
20100419,170.10282426032262,148.21676061694583
20100420,196.25467915658783,183.21241363599984
20100421,216.51603685715952,209.78346659836933
20100422,230.9361456168431,239.57583360200277
20100423,239.69557649246445,270.923818087875
