trade_date,CU.SHF,AL.SHF
20100104,0.0,0.0
20100105,0.0,0.0
20100106,27778.887498646807,8403.90396178296
20100107,21468.18504121263,6184.058816594169
20100108,19479.867815390895,5376.087173705105
20100111,20240.804606860544,5458.524989816555
20100112,21709.362075131943,6066.188927292601
20100113,19478.99111809572,5811.505941525009
20100114,17740.19521261365,5584.150986285242
20100115,16160.138958862424,5355.491686422334
20100118,15041.999727093978,5161.300528164165
20100119,14911.197976195926,5022.294644479377
20100120,14504.361676034518,4677.328784416656
20100121,13956.20130104626,4254.451285711988
20100122,11607.230102046105,3515.270362692163
20100125,8859.742268868313,2690.2209733753716
20100126,5283.121732010788,1683.5382183354793
20100127,1572.77549215563,610.6781845023387
20100128,-3428.365678597508,-809.458791320735
20100129,-10342.529514912352,-2633.613138337801
20100201,-19242.123122414807,-4510.531845625268
20100202,-29236.29584752526,-6349.181481728404
20100203,-37144.757694777916,-7892.154287293487
20100204,-44374.337271941906,-9210.390502440217
20100205,-51735.050322789786,-10457.004904861842
20100208,-59661.97005344531,-12072.721294480154
20100209,-65928.50703263134,-13207.11987745819
20100210,-69517.39258961403,-14376.525267650304
20100211,-70980.18133542627,-15072.173909457035
20100212,-69656.20188430078,-15092.760507290008
20100222,-64142.220156332536,-14523.453735636922
20100223,-57104.20350794934,-13548.35549868575
20100224,-49608.57368820288,-12503.217598254794
20100225,-42194.70515456871,-11387.608698722763
20100226,-34960.535793516785,-10394.578047652574
20100301,-26672.495248378138,-9334.62048725099
20100302,-18975.957999795286,-8514.80177413607
20100303,-11671.64082297969,-7727.742840863596
20100304,-4814.224040023627,-7172.207144475652
20100305,1888.850262331793,-6564.685657076555
20100308,8625.836844441987,-5610.837452177767
20100309,14650.886039436706,-4628.259611583406
20100310,20402.57804014846,-3445.1516005713556
20100311,25018.888189576086,-2379.6171181508635
20100312,29587.64368296156,-1362.9199092857116
20100315,31687.9029516783,-861.1501821565505
20100316,32686.225650878438,-618.8033907841025
20100317,33877.6775451477,-346.4192428367468
20100318,34505.14815662799,-275.8625680002961
20100319,35277.75772403568,-48.94640544179807
20100322,36520.2617607484,34.28567202704343
20100323,37060.053182410855,-77.63358180485933
20100324,36906.17438410244,-432.3006184416686
20100325,36182.16523988449,-1120.3370107897144
20100326,35634.02728963713,-1660.1848535402505
20100329,37638.51549774682,-1988.8415821065119
20100330,41561.142300111154,-2128.126212766648
20100331,45146.89274615806,-2209.495115196192
20100401,48976.41864329962,-2080.2315901861857
20100402,53348.14056302597,-1695.3644510827057
20100406,58276.75744327919,-941.9835045107284
20100407,62781.37655403327,4.826566047876531
20100408,64838.579468143216,713.8292659958945
20100409,67262.45374414555,1424.6275201852905
20100412,68877.55173190821,2397.746809492721
20100413,70218.94024312463,3639.7318310666788
20100414,70366.81731514663,5033.106194417336
20100415,70523.79250360887,6468.353564762403
20100416,69541.4542659611,7801.538521444858
20100419,62834.35395313797,7672.2408011175185
