,Kurtosis_{'N': 30},Kurtosis_{'N': 40},Kurtosis_{'N': 20},OvernightVsIntraday_{'N': 20},OvernightVsIntraday_{'N': 10},OvernightVsIntraday_{'N': 60},Skewness_{'N': 20},Skewness_{'N': 30},Skewness_{'N': 40},NoiseFader_{'N': 60},NoiseFader_{'N': 50},NoiseFader_{'N': 40},ShortTermReversal_{'N': 60},ShortTermReversal_{'N': 50},ShortTermReversal_{'N': 40},AmihudIlliquidity_{'N': 60},AmihudIlliquidity_{'N': 50},AmihudIlliquidity_{'N': 10},BuyingSellingPressure_{'N': 30},BuyingSellingPressure_{'N': 20},BuyingSellingPressure_{'N': 40},BollingerBands_{'N': 60},BollingerBands_{'N': 50},BollingerBands_{'N': 20},DonchianChannel_{'N': 30},DonchianChannel_{'N': 40},DonchianChannel_{'N': 20},"DualMACrossover_{'fast_n': 5, 'slow_n': 20}","DualMACrossover_{'fast_n': 10, 'slow_n': 40}","DualMACrossover_{'fast_n': 20, 'slow_n': 40}","MACD_{'fast_n': 24, 'slow_n': 52, 'signal_n': 18}","MACD_{'fast_n': 19, 'slow_n': 39, 'signal_n': 9}","MACD_{'fast_n': 12, 'slow_n': 26, 'signal_n': 9}",MovingAverageBias_{'N': 40},MovingAverageBias_{'N': 30},MovingAverageBias_{'N': 50},RSI_{'N': 20},RSI_{'N': 30},RSI_{'N': 10},TimeSeriesMomentum_{'N': 10},TimeSeriesMomentum_{'N': 30},TimeSeriesMomentum_{'N': 20},ATR_{'N': 60},ATR_{'N': 50},ATR_{'N': 20},DownsideUpsideVolatility_{'N': 30},DownsideUpsideVolatility_{'N': 20},DownsideUpsideVolatility_{'N': 40},HistoricalVolatility_{'N': 60},HistoricalVolatility_{'N': 50},HistoricalVolatility_{'N': 20},IntradayAmplitude_{'N': 60},IntradayAmplitude_{'N': 50},IntradayAmplitude_{'N': 40},VIXFix_{'N': 60},VIXFix_{'N': 50},VIXFix_{'N': 10},CMF_{'N': 30},CMF_{'N': 20},CMF_{'N': 40},OBV_{'N': 50},OBV_{'N': 20},OBV_{'N': 30},OpenInterestROC_{'N': 50},OpenInterestROC_{'N': 20},OpenInterestROC_{'N': 30},PriceOiDivergence_{'N': 60},PriceOiDivergence_{'N': 10},PriceOiDivergence_{'N': 20},PriceVolumeCorrelation_{'N': 20},PriceVolumeCorrelation_{'N': 30},PriceVolumeCorrelation_{'N': 10},VolumeMomentum_{'N': 30},VolumeMomentum_{'N': 60},VolumeMomentum_{'N': 10}
Kurtosis_{'N': 30},1.0,0.9510988994209467,0.8593670168450853,-0.1262970758129891,-0.05941276668419031,-0.35887829285280504,0.266459341545331,0.31547031206103837,0.29901608292129817,0.020047331975986564,-0.0035564178479006916,-0.030342311399814612,-0.003381546268999564,-0.04256541618683472,-0.08791433945930809,-0.414465929981687,-0.4227558215354377,-0.46537756227868393,-0.011231452459490678,0.0593499832273278,-0.05316008691866305,0.12836798582955003,0.07293110043226496,0.11573292013866442,0.1135213777291115,0.10471433964401607,0.13217741369569674,0.11178046359787493,0.09523596134199452,0.08988338720701905,0.10952806513242963,0.11364501686477359,0.1091202156162251,0.12546932026997298,0.12464887559799244,0.11356781356290188,0.1257287102434552,0.10994945435055387,0.13277130285228997,0.1302992377183985,0.09726531005754083,0.09523584911837303,-0.5224839762339076,-0.5279843561145674,-0.5337724548348151,0.19121297785561261,0.17371991736380535,0.1714056456460005,-0.5463840301199484,-0.558042385223892,-0.5653315611063219,-0.5054394838275269,-0.5100980158519898,-0.5183190371721392,-0.5537049802600003,-0.5638861384621151,-0.5739083607146569,-0.015147832712042803,0.064677243795685,-0.07590399733726726,-0.0928800445775474,-0.01689226278854547,-0.02222624541085452,-0.3719848419135177,0.3862328843070751,0.31503274055736896,,0.0763364545197688,-0.040627431396938474,0.2356940998090331,0.16628766869770278,0.22752748918319485,0.2956257125366066,,0.18876671653956978
Kurtosis_{'N': 40},0.9510988994209467,1.0,0.7778796421494156,-0.09832426279210839,-0.039282929142841705,-0.3509646035009763,0.2598858326540867,0.31962637067641836,0.3031910752064709,-0.004394816524840945,-0.03158879338815766,-0.044279369269672755,-0.01771161742247252,-0.05839992557771207,-0.09960313300302955,-0.4373365648057978,-0.4471606982029227,-0.48658459218939093,0.012163487891574504,0.08473533878082302,-0.020507451942433013,0.14863232492288592,0.08586526092605472,0.1111051612589098,0.11547928775035064,0.11099412390199001,0.13063679338012169,0.10881450042145914,0.10385855566750961,0.10367172736884861,0.10556406718261899,0.09789284658197986,0.08836666145357462,0.13020964530230597,0.12588147900556995,0.12153099930194487,0.13616256201489693,0.12816270670434182,0.12995778948233047,0.12616450120309852,0.10291977939798708,0.09636287459680712,-0.5460990233634039,-0.5518938510508073,-0.553371362101164,0.20275238813874855,0.1758714931975243,0.1830846125359346,-0.5727417667488619,-0.5856194551605294,-0.5791529617421183,-0.5287253071163199,-0.5336293655277681,-0.5404341132165149,-0.5827718948102097,-0.5912033736555181,-0.5876892113245896,0.015434095422217086,0.08883912803674271,-0.03256897428830184,-0.08644735800739493,-0.009541417928552058,-0.02002291440612681,-0.38102759885287957,0.40433160433078125,0.3427780464306251,,0.07739009331543129,-0.04646643571963879,0.23978775795232068,0.18292576444728448,0.22017272986603434,0.3336083612566119,,0.19456446863324228
Kurtosis_{'N': 20},0.8593670168450853,0.7778796421494156,1.0,-0.15349726703426153,-0.08489938332763827,-0.2692102217955551,0.20690015860491798,0.22378578684673103,0.21359608139795042,0.029277894149362535,0.0248230191334024,0.007956744304626793,0.024787881356077388,0.007580752030370494,-0.0264954600289827,-0.3624323435717826,-0.3682459898597743,-0.4031228815226842,-0.031369653857454605,0.02180301384489039,-0.06519669594531283,0.04187012093868775,0.014156115994480424,0.05141391630959228,0.06768552736944801,0.057889482299023326,0.08867261884914165,0.058208939090055076,0.03967614701002513,0.03328887865087144,0.0486233228485129,0.06367736088514103,0.06884504340686018,0.06243685985354885,0.06663097406404091,0.05101087045180436,0.06535847915018628,0.044562362059376276,0.0755830014332771,0.0700366283293936,0.037062850802922584,0.04643179728039463,-0.4678853835242371,-0.4721724745742796,-0.485144122292641,0.11119885128385239,0.11213056240912855,0.10376590890106435,-0.4851118723835203,-0.4928100290471797,-0.5210568992207697,-0.4558994838516634,-0.4597711697802762,-0.46617808931068766,-0.4616245391252348,-0.4688358442693556,-0.4942133175515068,-0.038995180737143746,0.025244172294862848,-0.08041868227607289,-0.051097769605037716,-0.014702787066458821,-0.027274778046925817,-0.3539481656163974,0.3767205650255113,0.3070632499721528,,0.00633496502787096,-0.04177200887945477,0.13692684300925176,0.07252990215968465,0.1435853468658873,0.2694832641868333,,0.19129379079266606
OvernightVsIntraday_{'N': 20},-0.1262970758129891,-0.09832426279210839,-0.15349726703426153,1.0,0.8567255029194986,0.5613219487320682,0.12850111902214836,0.15862009281926334,0.12189566618461338,-0.3102497707374322,-0.3401980388775947,-0.37305452600906486,-0.4278109624610434,-0.4528872636296414,-0.5120397348999347,0.06844547641666994,0.0632959698396147,0.05935304559363157,0.6404356385213462,0.6539132794598228,0.5931212109961685,0.5261124238559907,0.5061513038051368,0.42340745440978284,0.5141399517319409,0.5158483899654525,0.4877183947978263,0.566512842288457,0.5532212900564185,0.48480706212272956,0.4243416877410001,0.3871492572412781,0.312213090705748,0.5861100413434394,0.5938390723598567,0.5642384936552501,0.5529919601560493,0.555544557199582,0.4866808361877405,0.5398802922171855,0.5630229044586498,0.5893102988795439,0.17179208874066057,0.16485255449508684,0.17347091940665013,0.45967185811818695,0.47064671312310274,0.40709724314848833,0.19120725612177988,0.17990577708630476,0.192285349197963,0.2037122733079693,0.1965191224267608,0.18955666639770138,-0.0964203959244873,-0.10729036208751734,-0.007760574494308647,0.6175507813992616,0.6325312006479074,0.5711248059598332,0.027720217858665273,-0.0038401032064161625,0.016731858608921304,0.10809195265450205,-0.14519116214293615,-0.09324087290087897,,-0.10212200370312596,-0.05922538528492188,0.36561595244348893,0.35726202106064,0.3476398905888047,0.026910137885635177,,-0.012340928890482092
OvernightVsIntraday_{'N': 10},-0.05941276668419031,-0.039282929142841705,-0.08489938332763827,0.8567255029194986,1.0,0.4290068860566508,0.1283871028463823,0.16767443864154377,0.14174923032612152,-0.2695081789045516,-0.2745762612182137,-0.3135262705782784,-0.379013409034313,-0.3839542060240889,-0.4149782211658874,0.05167170798663604,0.046872584114624506,0.04191025362476189,0.5282907094050825,0.5736902907363695,0.47407153467594615,0.5017159911253098,0.5024217440469553,0.41645791403675947,0.4577323747856034,0.45031406998748097,0.4525754216741644,0.5261786925568279,0.4415922303705275,0.35945492220965436,0.37345261879094505,0.3795300988612452,0.3448542349996008,0.5101817620308047,0.5331507534032969,0.483907077252546,0.4824671394559295,0.4748834335192893,0.4911158280917059,0.541751503454193,0.46920141080589134,0.5077373903947711,0.1394665632486204,0.13387823869797702,0.12572536120685418,0.4077699101718111,0.4178683554740137,0.3635597413892649,0.15325182337410495,0.14343263160392916,0.14035937737449491,0.16784500747734157,0.16184174118094288,0.15110289631378493,-0.09439432480782353,-0.10088182574098262,-0.04776906156461765,0.5184374470990871,0.558646070999226,0.4678725788461618,0.014479573335704703,0.0005028817891597148,0.025673489564319214,0.09376277102392627,-0.11025795753426411,-0.06494076795886167,,-0.019083837932979766,0.0027015858139986175,0.3144791611924798,0.30375629351948663,0.3635760983182873,0.022397407150830724,,-0.003433207758647567
OvernightVsIntraday_{'N': 60},-0.35887829285280504,-0.3509646035009763,-0.2692102217955551,0.5613219487320682,0.4290068860566508,1.0,-0.07842802538556637,-0.11410335163345421,-0.12807195181742842,-0.3685288606608351,-0.31797799915124914,-0.253913231503323,-0.46189106485574255,-0.4042454226113785,-0.3470990897544636,0.17907949220409447,0.1744205989177242,0.18381483928650102,0.42199191807781206,0.35094131013619906,0.47247094456511035,0.25026888226992444,0.29345653768648955,0.17838075335594136,0.2784628029935096,0.2978320872031791,0.24568001020824795,0.27871702364260953,0.3258901767597803,0.30974429018528304,0.0977923293624245,0.0756104235308216,0.05883661101562468,0.31395151742591365,0.30302248965161466,0.3372886970997512,0.3046444058760105,0.3206232331650252,0.232489525187491,0.2421193693319112,0.32423845771431337,0.31908725775922653,0.3414775631706468,0.345133130486937,0.35142879597867777,0.17178672385428786,0.19918245293621034,0.17174773382001388,0.3700058433145927,0.36964014454284677,0.3687951782221681,0.3581045448180239,0.3585543673497819,0.3629667228384113,0.1600904747792081,0.17691516700473067,0.28360057042330455,0.41105481306021296,0.32990951076951774,0.4676715972640173,0.023215836387284885,-0.003660701946989811,0.028659801437594685,0.14849541915999806,-0.1530065476272981,-0.18073935193964624,,-0.08307717413426959,-0.11914942361099974,0.06046315022561139,0.08727708022442499,0.028914247486987652,-0.05470442040852019,,0.034316478552356616
Skewness_{'N': 20},0.266459341545331,0.2598858326540867,0.20690015860491798,0.12850111902214836,0.1283871028463823,-0.07842802538556637,1.0,0.8537819286659842,0.7356305059143645,-0.24807016249202526,-0.3002543684197997,-0.33427124893756555,-0.20570170353784137,-0.26557133085663115,-0.3376008374168425,-0.10967294448103919,-0.10980279838613514,-0.14886371407180538,0.15835797790802542,0.1604867966479152,0.14231448151088366,0.46596842565552066,0.42588764961473935,0.38718353529137345,0.39405274668346113,0.4017550822597454,0.3712617135274705,0.39066340382204806,0.35389113242138087,0.31162366087159704,0.33835990141916533,0.33063818162095865,0.28941756033050664,0.39735686612449805,0.4009486435627284,0.37827854674868117,0.4070348604294237,0.4074847856365861,0.3758164105136696,0.39441696633147705,0.3682725088653254,0.3774351305281123,-0.13560051956664773,-0.13832451381643082,-0.13011336217028346,0.7123039614057162,0.7495567058154246,0.6520545635661824,-0.1405173628942835,-0.14469191329879308,-0.14002541936279742,-0.11201585535759238,-0.1148612820935019,-0.11728820872184473,-0.3131153628215489,-0.3286108357042428,-0.28746853150287044,0.21754991579785365,0.22554835176177693,0.18478913584281162,-0.06790047735594794,0.004643660968935126,0.020051564139578135,-0.07949931954790967,0.11225876873987171,0.05684930313238013,,-0.025630963571798997,0.03147699320217855,0.5805370597835291,0.5369548555446825,0.4833388352493679,0.11557735111233865,,0.05635508190840436
Skewness_{'N': 30},0.31547031206103837,0.31962637067641836,0.22378578684673103,0.15862009281926334,0.16767443864154377,-0.11410335163345421,0.8537819286659842,1.0,0.9268662353499592,-0.33906883332854376,-0.36167077322327007,-0.41076243020147146,-0.2765516142764482,-0.3485465842796965,-0.4232896573719975,-0.14680977175774615,-0.15071130168213803,-0.19775792971979428,0.18377706691481702,0.19549563497734124,0.1802473116913693,0.5140342651588444,0.44748000949799277,0.38395253902622567,0.39325445430870626,0.42876905128436743,0.3439575398000969,0.40589908127026,0.4148832341708586,0.3996850463246355,0.3589566491031128,0.30733233441994096,0.25110715891372,0.4505091689940037,0.43124479550406825,0.4433536966661514,0.3934128100067228,0.4742774953914234,0.3704619818832468,0.41637684567314925,0.4383961776879695,0.38980862260667454,-0.16152604538329537,-0.16536526118117897,-0.15257367383591608,0.8045637477417982,0.6535840567093444,0.7892363411216735,-0.17353135063244612,-0.18023533006469986,-0.17021301461687507,-0.13158788238566543,-0.13520111931623843,-0.13872998858623392,-0.3819319510208739,-0.396299740987126,-0.3285921229533442,0.2414504955563199,0.237382174430911,0.22901498000733864,-0.05017098157590759,0.014386397959084826,0.024770373376143722,-0.09907517871084622,0.0934774944394509,0.05332035876076527,,0.06951528374360232,0.012827931169248095,0.5531760081251463,0.6379610593555679,0.46886210982906706,0.11800221553786591,,0.027997561350323497
Skewness_{'N': 40},0.29901608292129817,0.3031910752064709,0.21359608139795042,0.12189566618461338,0.14174923032612152,-0.12807195181742842,0.7356305059143645,0.9268662353499592,1.0,-0.36581896739075864,-0.37691105732806307,-0.41885642076610996,-0.29310296649667006,-0.367173447675792,-0.4193627830280419,-0.16103992244189563,-0.1657738459934575,-0.21236705790231777,0.15056889199571555,0.14807920288292084,0.16188559918082698,0.47208657779103214,0.40851831359494545,0.33622970771157823,0.3265834970857381,0.37793687733580617,0.2775427246250025,0.35716165264015315,0.37649804249941843,0.37366250587693195,0.30924335206691445,0.2502807276230785,0.207258848052539,0.40794393342306634,0.380672998354553,0.41652554311642825,0.31974749548079356,0.41234380996146136,0.31403713433176395,0.3723390059273405,0.3919193974400921,0.33830044198890463,-0.1642394709029224,-0.16805465713481493,-0.15168046248625777,0.7146881750580834,0.536784395727816,0.816282705431229,-0.17891536737169586,-0.18613174003999428,-0.17327975301269968,-0.13394534581128914,-0.13760501618673845,-0.1396465227185038,-0.37527900575447887,-0.3826804014198931,-0.3157729939788634,0.19788490979293952,0.17346384385977162,0.2172059067931025,-0.03201205553411503,0.020840363027362436,0.01899827307171062,-0.08374681274328641,0.06697323723797946,0.041542659035805486,,0.11589773933131167,0.012321820603621804,0.4721344580691068,0.5858404951881941,0.39498671842795324,0.10515609404487711,,0.04193387596566658
NoiseFader_{'N': 60},0.020047331975986564,-0.004394816524840945,0.029277894149362535,-0.3102497707374322,-0.2695081789045516,-0.3685288606608351,-0.24807016249202526,-0.33906883332854376,-0.36581896739075864,1.0,0.8774812339690116,0.7414647146456526,0.7859244739175726,0.7459405949777419,0.6715066934524048,0.08260753076519148,0.08951788756483002,0.10697993173939967,-0.49263317923495104,-0.4289130835202724,-0.5555494980101772,-0.6011930046266915,-0.5654321345447493,-0.4318960993911242,-0.5349093951413226,-0.611847028917564,-0.46253277540002136,-0.4939600465652362,-0.6060941389794625,-0.6137727255782803,-0.2748975986740371,-0.14471216140285179,-0.08361243492507475,-0.5928213237593168,-0.5437301285646077,-0.6431032941148442,-0.5671771586380141,-0.6489565623793114,-0.4653131848020131,-0.4536325846301607,-0.601033793398173,-0.5351050809037103,-0.11546117122337402,-0.11633272318102082,-0.13588286168659544,-0.5808268953089523,-0.5044180802425617,-0.6408377143487277,-0.12052156349111023,-0.11302952989439342,-0.12498927596259693,-0.16009589759396667,-0.15726508306252016,-0.1583572284326965,0.272417413735659,0.2416499333401857,0.03641400105083009,-0.47963775924898017,-0.40504775575594637,-0.5384198662760207,0.10051494892172755,0.04127771063951777,-0.03386177510039908,-0.06798126422537629,0.01847078488132557,0.033937486523879665,,-0.013736576088645116,0.07648207558700207,-0.44034019802207935,-0.5520725653072485,-0.347044457373702,-0.17876885245493992,,0.03897009051045712
