trade_date,"{'fast_n': 6, 'slow_n': 13, 'signal_n': 5}","{'fast_n': 8, 'slow_n': 17, 'signal_n': 9}","{'fast_n': 12, 'slow_n': 26, 'signal_n': 9}","{'fast_n': 19, 'slow_n': 39, 'signal_n': 9}","{'fast_n': 24, 'slow_n': 52, 'signal_n': 18}"
20100104,0.0,0.0,0.0,0.0,0.0
20100105,0.0,0.0,0.0,0.0,0.0
20100106,0.0,0.0,0.0,0.0,0.0
20100107,-766.8397673299171,-768.8137991042199,-569.5494727864943,-365.1307935917896,-357.7390312687587
20100108,-516.2266680256832,-558.3687247530322,-427.33311288901837,-280.38050660227987,-284.61747862070496
20100111,974.0573128862122,1196.1563155676465,966.6828406887017,659.2927741309804,708.5162268704845
20100112,-188.31074564748533,-240.95747561264875,-199.90194952312214,-139.25763685663952,-154.51345715681697
20100113,-968.8910906709601,-1338.6418305459852,-1154.9808428017698,-828.9900810652823,-959.8732169851554
20100114,259.2947703395855,440.95372216026465,410.5813573168268,309.9464710577378,382.8036725334019
20100115,-29.945862263325694,-67.01460068959176,-68.61026929966879,-55.08226210661342,-73.25753488799927
20100118,20.25545512859286,80.85101985817994,95.46796278612462,83.41330662433097,121.64894073285072
20100119,3.98688721996863,94.65625573690974,133.62832150364798,128.46068112433377,205.7595237908565
20100120,-4.466624599488728,-102.35468567419852,-160.63781844885995,-165.14561168610027,-282.67853360732255
20100121,-4.112091807582297,-1.3905597888991674,1.7608218544380954,3.3153102777824826,7.642875272665942
20100122,58.40253585853642,-46.439674143864195,-170.81676561748685,-226.47368237490642,-467.1909175027173
20100125,-73.69750572844681,-45.236944921263735,12.315155931214012,50.20300304648253,141.08350115267592
20100126,147.94798829007283,137.3309941234462,50.977231025519785,-20.872229498768213,-142.8792400089092
20100127,-74.06074043734938,-80.45561035362765,-45.57229284312257,-11.298983205179667,32.48724134316596
20100128,634.7869173204917,813.2624065695973,551.536012582534,238.68833344666194,-78.90114218723429
20100129,683.7052224416802,900.0629482570681,668.0290199813809,357.8494372055069,129.65773339640418
20100201,402.3679870038682,512.2039981131946,397.40231534684733,239.4932559139431,171.27837822885098
20100202,88.62758569685434,116.0909826148877,93.9103872732075,60.45404895302773,53.155411473739754
20100203,-1219.3740920832029,-1774.8024327245462,-1519.9356010379774,-1029.5722475648283,-1001.5359443731961
20100204,1224.1114048964616,1987.765425371354,1792.9112607528077,1274.539484662286,1362.1485854524576
20100205,1246.341391900868,2228.879376698593,2110.8141357663944,1564.6495469969273,1793.7360387086728
20100208,-359.77462915623846,-660.1248943476239,-642.9491310217937,-491.0677738973106,-593.3248719761007
20100209,-388.97548170176754,-799.4162062889145,-825.9633497912878,-659.5031663273271,-844.9464648859511
20100210,-710.7197648910318,-1608.7557648043032,-1734.688916213223,-1434.6656808249818,-1933.6467857499424
20100211,-226.97030306746524,-655.8307386751959,-761.6474130435012,-661.4708857445427,-945.7250166056107
20100212,-101.05407472025968,-731.6864070031851,-999.167511290436,-946.9132689711048,-1474.660502457876
20100222,212.571791047629,-1139.6106209276875,-1914.7650684136927,-1984.444681382238,-3349.5740378430414
20100223,-20.07122953031425,21.98779689691759,49.53834449681738,55.69293197151047,100.50019732500243
20100224,-375.05480138187045,-129.06638879757008,199.56390709465293,371.8756386532285,853.2532848747448
20100225,-151.12807050543776,-95.0803360182116,18.91028367510091,91.64981495989605,256.26528233206636
20100226,50.17467764843835,35.321155295342564,4.138038144803486,-16.184684679284487,-56.54189403529138
20100301,1312.7873685837774,1506.617056312166,626.3968347276575,-204.26810252681122,-1627.5223531056124
20100302,-862.2158675034118,-1157.470163972309,-632.6953155954794,-43.92867442034837,870.0007184305973
20100303,255.74709909017787,401.00935215317713,255.60002352228403,59.32143497059376,-228.58989567208562
20100304,-103.08323435128158,-176.99712470053518,-128.54464850870698,-49.86390497369152,51.20549373750694
20100305,168.3589882800635,344.18486622522425,275.6901335937197,124.04991143848632,-67.12425663115127
20100308,254.70341172672494,611.7909190461794,537.6804315330852,274.6896307532262,-46.0341512988561
20100309,-122.41580078773934,-321.773340692845,-304.8149450106985,-171.04073866069888,-13.690434511406323
20100310,90.34547376194395,263.85670732394004,268.4881111301774,164.20330958229826,49.55222157170645
20100311,-250.79765432520293,-815.1568977606225,-896.3887847739853,-618.916499377777,-408.598866570938
20100312,29.621591783056807,145.63554894991665,178.1035282390914,134.859401112255,116.70547133877625
20100315,-52.01373549348109,-589.5664645481121,-808.3062507945931,-644.1239309493371,-581.0487578451898
20100316,-32.123368235773704,128.29601136330027,223.9107377179059,201.55501688457403,226.6790578523776
20100317,-209.437926601997,240.43539988741236,599.8348868207883,597.7470702758225,740.2570273201211
20100318,104.96007230978248,-70.84921165989006,-249.33844800068925,-264.80718242609447,-335.0017636833077
20100319,-127.0796408715264,31.31478005624757,242.76510863859767,285.9426082693627,396.97980204641334
20100322,104.26497092099595,-7.986615261248603,-209.60012773620196,-269.52316457845706,-409.5228680020747
20100323,4.3841003736418,-0.10432286840001426,-5.034624964111853,-1.3087114389155285,18.250181883916824
20100324,41.55556803879577,22.236378215795327,-53.96758992074854,-90.77408467894435,-161.38266806502364
20100325,21.00105664786078,16.358660009605664,-3.2502103004724714,-6.373623636827595,16.240534426216016
20100326,-155.7920251806415,-160.04916868690978,57.30073785421828,214.3106877132241,500.0456306004079
20100329,-206.230906882355,-267.78731337810603,86.88814310540002,394.77000780398294,1032.8585827240418
20100330,-5.567381495763099,-5.3619119912242015,-8.347871791226208,-12.995822533964446,-34.49179779033175
20100331,-36.06322430616568,-0.7945920044945325,-54.06330190779096,-113.85293998312567,-270.45856720575745
20100401,141.6421611971865,98.5720002683018,177.04134579168198,280.0519192060475,641.9694197742764
20100402,124.21069050802903,114.10563655872659,150.91077293793535,204.9214865811297,446.85944110833054
20100406,78.83484936237829,77.12747690384828,88.80840793867493,108.60701382571291,217.61945275806286
20100407,-81.41162685451695,-99.82251129995015,-107.5769531870989,-119.5404013490997,-237.42238438870902
20100408,-334.98101408810385,-461.9226434370156,-493.1044133868362,-526.3937333514765,-1014.7398987759261
20100409,198.15316256314028,349.3513005157765,401.94406356819434,442.0887575820601,880.7986278372916
20100412,38.992910736822395,50.950964363074725,43.457286318157074,32.145490309711924,17.728698028972556
20100413,-48.23452493987146,-146.3047373459351,-198.37053435563172,-235.28545402229844,-498.1434564232118
20100414,19.346333609839302,49.15862430759364,61.651590639478876,67.52374267285037,128.4015151247084
20100415,-8.738901267914823,-11.310152822201966,-8.587000991547143,-4.3862500758649405,2.4246026347537892
20100416,11.23779373568411,-38.91602609762789,-85.753871733555,-123.4153537959076,-293.131213285666
20100419,286.89315828393086,-97.35643341362767,-599.1875290314614,-1049.1952700375364,-2753.7039727091264
20100420,-213.40801020066854,-116.36154464662343,74.40182464195753,260.4168770750512,821.4712758349318
20100421,-51.163824037057495,-48.998148294950994,-15.90748668049031,22.444104123014377,116.00911697748835
20100422,125.5666659474075,125.00441606883693,48.07308755099092,-40.0929206673213,-237.98056193181407
20100423,40.52677760443925,37.76154835246183,12.922487118418932,-12.229436154621238,-63.277382874658784
