Factor,Parameters,Mode,SharpRatio,POT
ATR,{'N': 10},RAW,0.0843,10.8117
ATR,{'N': 10},STATE_MACHINE,0.0009,0.088
ATR,{'N': 20},RAW,0.0845,12.237
ATR,{'N': 20},STATE_MACHINE,0.0016,0.161
ATR,{'N': 30},RAW,0.0672,8.5944
ATR,{'N': 30},STATE_MACHINE,-0.0102,-1.0247
ATR,{'N': 40},RAW,0.0716,8.8826
ATR,{'N': 40},STATE_MACHINE,-0.0087,-0.8743
ATR,{'N': 50},RAW,0.0884,10.7725
ATR,{'N': 50},STATE_MACHINE,-0.0063,-0.6381
ATR,{'N': 60},RAW,0.088,10.6362
ATR,{'N': 60},STATE_MACHINE,-0.0059,-0.5924
