trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100104,0.0,0.0,0.0,,
20100105,0.0,0.0,0.0,,
20100106,692.6594549719405,3096.4711328240824,16874.624824148326,,
20100107,109.9860117042293,463.3213596297183,7020.653802465377,,
20100108,-408.309537641095,-1575.6963266079151,2863.9366259677968,,
20100111,-670.4250078764352,-2682.8737506747466,848.0835264542544,,
20100112,-945.8392484125092,-3688.1900944041613,-599.1875191491098,,
20100113,-1332.6216766290543,-4824.799119157569,-2007.2759331765455,,
20100114,-1670.1101576905237,-5578.827559695871,-2877.2375075767045,,
20100115,-1892.4830352509587,-6196.2810201728935,-3525.7914477041145,,
20100118,-1926.9854834386772,-6648.932409800251,-3952.0579880856067,,
20100119,-1823.2759877984781,-6698.506894942191,-4050.152978012341,,
20100120,-1744.2878676954472,-6751.278264134965,-4195.964085392244,,
20100121,-1599.464655671164,-6331.393945802281,-3941.2097266428173,,
20100122,-1451.7172023996632,-5624.524536790216,-3502.7341571205666,,
20100125,-1281.8571904552805,-4811.985244778127,-2919.548189442203,,
20100126,-1168.932614487421,-4167.338626284379,-2504.8857766190795,,
20100127,-1030.4606732666084,-3349.5710725637946,-2041.6822743244861,,
20100128,-999.8578113693346,-2667.778724129011,-1643.2068721168057,,
20100129,-1047.5308434305746,-2184.313750739279,-1386.2152261486365,,
20100201,-1264.576882840762,-1999.5541677326398,-1364.8766071916777,,
20100202,-1556.5590314757198,-1886.6722322021333,-1373.1301340736038,,
20100203,-1635.5471681349989,-1328.244214300814,-952.9373214487215,,
20100204,-1655.6906155113963,-647.4254545934615,-475.5295552432954,,
20100205,-1539.5918208491203,111.90750176118306,95.73116289191914,,
20100208,-1251.1276929120695,1092.7445634453754,898.2804556767096,,
20100209,-872.0452834903199,2149.1155111796966,1719.2720103196787,,
20100210,-473.91641878432927,3328.4608812922324,2609.393825397426,,
20100211,6.9729579184656725,4476.891422509658,3485.766750672427,,
