trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,0.0,,,,
20100107,0.0,,,,
20100108,0.0,,,,
20100111,0.0,,,,
20100112,0.0,,,,
20100113,0.0,,,,
20100114,0.0,,,,
20100115,-16.764552585110444,,,,
20100118,-29.492213591504097,,,,
20100119,-39.95697511727884,,,,
20100120,-48.78716346599234,,,,
20100121,-56.39100094672003,,,,
20100122,-62.482963429414134,,,,
20100125,-67.92294055587786,,,,
20100126,-72.85799920245202,,,,
20100127,-76.17838044713234,,,,
20100128,-79.3568523545235,,,,
20100129,-82.31244772724396,,,,
20100201,-85.16966766138225,,,,
20100202,-84.87798136597222,,,,
20100203,-84.77669203932162,,,,
20100204,-86.24809720282441,,,,
20100205,-87.4307876588174,,,,
20100208,-89.14909306724999,,,,
20100209,-90.07794447354206,,,,
20100210,-91.34785458743666,,,,
20100211,-92.1179073230989,,,,
20100212,-92.31607033934719,,,,
20100222,-92.2770073820989,,,,
20100223,-91.8314194476068,,,,
20100224,-91.37930358925655,,,,
20100225,-58.726023225219535,,,,
20100226,-31.420008367330606,,,,
20100301,-9.082606153623725,,,,
20100302,8.711560114958546,,,,
20100303,23.912334761789133,,,,
20100304,36.383687734651716,,,,
20100305,13.152401319605982,,,,
20100308,-5.704773575469129,,,,
20100309,-26.29140386170317,,,,
20100310,-43.25964969464863,,,,
20100311,-59.72449752298023,,,,
20100312,-73.2801288374998,,,,
20100315,-84.51795904536881,,,,
20100316,-49.32234169480973,,,,
20100317,-20.285561417335092,,,,
20100318,3.3822764195506014,,,,
20100319,24.105688896210008,,,,
20100322,42.28586659263936,,,,
20100323,57.56741182286546,,,,
20100324,70.13519230016634,,,,
20100325,81.77258295789224,,,,
20100326,91.2410662786322,,,,
20100329,99.03600105299591,,,,
20100330,55.789596473708414,,,,
20100331,20.238622264036152,,,,
20100401,-8.852288786992068,,,,
20100402,-32.60137452136641,,,,
20100406,-1.6431537570740686,,,,
20100407,23.615934433339486,,,,
20100408,-4.615515510774822,,,,
20100409,-27.348492347047824,,,,
20100412,-45.87711919680344,,,,
20100413,-61.07135370501563,,,,
20100414,-17.594920876298193,,,,
