trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,250.5369002338853,,,,
20100107,255.0626802999768,,,,
20100108,267.34204220847136,,,,
20100111,244.50829131822562,,,,
20100112,235.67119323582324,,,,
20100113,276.3972564286319,,,,
20100114,281.30971181352606,,,,
20100115,314.15452345734957,,,,
20100118,356.3423336846487,,,,
20100119,375.56665884155893,,,,
20100120,364.6924501114039,,,,
20100121,364.8295690441101,,,,
20100122,391.6389043966383,,,,
20100125,411.08999645504446,,,,
20100126,403.23300642889575,,,,
20100127,391.7327177885548,,,,
20100128,373.8288833543732,,,,
20100129,352.1277314343728,,,,
20100201,330.59002403537744,,,,
20100202,353.792917627008,,,,
20100203,365.7427667650737,,,,
20100204,386.64859818441715,,,,
20100205,414.23810804882925,,,,
20100208,425.8789882230295,,,,
20100209,428.245634187637,,,,
20100210,409.35667127129085,,,,
20100211,379.2431552816797,,,,
20100212,334.59024046700426,,,,
20100222,298.6134388083993,,,,
20100223,272.0290564338919,,,,
20100224,245.2209100884895,,,,
20100225,238.60606857842373,,,,
20100226,240.83249923761164,,,,
20100301,236.86893638072834,,,,
20100302,247.15424165384542,,,,
20100303,264.7451531585506,,,,
20100304,278.4914987120256,,,,
20100305,285.238002937317,,,,
20100308,288.28956085742817,,,,
20100309,282.2091340304146,,,,
20100310,247.0595759242689,,,,
20100311,228.59085306592945,,,,
20100312,192.78748774483483,,,,
20100315,171.43501031582545,,,,
20100316,195.84289301709953,,,,
20100317,176.60524400230307,,,,
20100318,165.39143131459147,,,,
20100319,161.65649717331775,,,,
20100322,145.95183994553315,,,,
20100323,139.59701708523684,,,,
20100324,137.82807160526565,,,,
20100325,125.48120665895924,,,,
20100326,107.2328083088933,,,,
20100329,101.93029655798007,,,,
20100330,112.2574311668599,,,,
20100331,126.7090971013998,,,,
20100401,148.57614016122173,,,,
20100402,148.9767685744112,,,,
20100406,137.45621595473935,,,,
20100407,121.22023287055241,,,,
20100408,121.40858250832738,,,,
20100409,120.2418619808897,,,,
20100412,107.5446761610105,,,,
20100413,96.67041425239776,,,,
20100414,98.32776768685181,,,,
20100415,124.60678511347601,,,,
