,dailyPnl,Ferrous,cumulativePnl
20100309,-0.04346185395020338,-0.04346185395020338,0.8623334405101131
20100310,-0.06288371852238007,-0.06288371852238007,0.799449721987733
20100311,-0.015718487783339685,-0.015718487783339685,0.7837312342043933
20100312,-0.03437741460356499,-0.03437741460356499,0.7493538196008283
20100315,-0.012260960058791372,-0.012260960058791372,0.7370928595420368
20100316,-0.7764623487181967,-0.7764623487181967,-0.0393694891761599
20100317,0.0682505911643183,0.0682505911643183,0.028881101988158395
20100318,0.1338314432829102,0.1338314432829102,0.1627125452710686
20100319,-0.11615587056028555,-0.11615587056028555,0.04655667471078305
20100322,-0.056977008888622116,-0.056977008888622116,-0.010420334177839066
20100323,0.07592455377117002,0.07592455377117002,0.06550421959333096
20100324,-0.134684887079268,-0.134684887079268,-0.06918066748593706
20100325,-0.07866966655305684,-0.07866966655305684,-0.1478503340389939
20100326,0.006470434991928094,0.006470434991928094,-0.1413798990470658
20100329,-0.00615873182789105,-0.00615873182789105,-0.14753863087495686
20100330,-0.05419058568839638,-0.05419058568839638,-0.20172921656335324
20100331,-0.014277150806899511,-0.014277150806899511,-0.21600636737025275
20100401,-0.006852607340674035,-0.006852607340674035,-0.22285897471092678
20100402,0.1413169032353605,0.1413169032353605,-0.08154207147556627
20100406,0.18787800097744412,0.18787800097744412,0.10633592950187784
20100407,0.056739970680444216,0.056739970680444216,0.16307590018232204
20100408,-0.024366238739493742,-0.024366238739493742,0.1387096614428283
20100409,-0.031072857649801743,-0.031072857649801743,0.10763680379302656
20100412,-0.04818719350706774,-0.04818719350706774,0.059449610285958826
20100413,-0.026712107373845374,-0.026712107373845374,0.032737502912113456
20100414,0.1014322027172815,0.1014322027172815,0.13416970562939495
20100415,0.17270057363144442,0.17270057363144442,0.3068702792608394
20100416,-0.11130555392257005,-0.11130555392257005,0.19556472533826932
20100419,0.569289466196864,0.569289466196864,0.7648541915351333
20100420,-0.1407277580149417,-0.1407277580149417,0.6241264335201917
20100421,0.09410399784906828,0.09410399784906828,0.71823043136926
20100422,0.18669620176502533,0.18669620176502533,0.9049266331342853
20100423,-0.04624983490076415,-0.04624983490076415,0.8586767982335212
20100426,0.04725907591642249,0.04725907591642249,0.9059358741499437
20100427,0.44978405625958773,0.44978405625958773,1.3557199304095313
20100428,0.7348462407200199,0.7348462407200199,2.0905661711295513
20100429,0.040968562554518966,0.040968562554518966,2.13153473368407
20100430,-0.42093420394211833,-0.42093420394211833,1.710600529741952
20100504,-0.234944296934845,-0.234944296934845,1.475656232807107
20100505,0.09173194446824476,0.09173194446824476,1.5673881772753517
20100506,0.07912544805499037,0.07912544805499037,1.646513625330342
20100507,0.24917896589610825,0.24917896589610825,1.8956925912264504
20100510,0.011172991684200051,0.011172991684200051,1.9068655829106504
20100511,0.11738076492354971,0.11738076492354971,2.0242463478342003
20100512,0.22535671366144805,0.22535671366144805,2.249603061495648
20100513,0.02319002794446753,0.02319002794446753,2.272793089440116
20100514,0.14718526800831097,0.14718526800831097,2.419978357448427
20100517,0.9012914041181509,0.9012914041181509,3.321269761566578
20100518,-0.12118536983889454,-0.12118536983889454,3.200084391727683
20100519,-0.07415366632748094,-0.07415366632748094,3.125930725400202
20100520,-0.1491987386495154,-0.1491987386495154,2.9767319867506865
20100521,0.12206484279090371,0.12206484279090371,3.09879682954159
20100524,-0.4812616556132112,-0.4812616556132112,2.617535173928379
20100525,0.27803415362118233,0.27803415362118233,2.8955693275495613
20100526,-0.041088212249329986,-0.041088212249329986,2.8544811153002314
20100527,0.010126804394777714,0.010126804394777714,2.864607919695009
20100528,0.07060416916986356,0.07060416916986356,2.9352120888648727
20100531,0.20672236700405183,0.20672236700405183,3.1419344558689244
20100601,0.18896695760696441,0.18896695760696441,3.330901413475889
20100602,-0.03629394701705724,-0.03629394701705724,3.2946074664588316
20100603,-0.07793820821443144,-0.07793820821443144,3.2166692582444
20100604,0.10364041949905729,0.10364041949905729,3.3203096777434573
20100607,0.834723309739297,0.834723309739297,4.1550329874827545
20100608,-0.2135508438740241,-0.2135508438740241,3.9414821436087304
20100609,-0.2171378422232577,-0.2171378422232577,3.724344301385473
20100610,0.07048807516938053,0.07048807516938053,3.7948323765548535
20100611,-0.05584913298408766,-0.05584913298408766,3.738983243570766
20100617,-0.0007447267966061407,-0.0007447267966061407,3.73823851677416
20100618,-0.010158735440842665,-0.010158735440842665,3.7280797813333173
20100621,0.10432743628094787,0.10432743628094787,3.832407217614265
20100622,-0.05196949346043973,-0.05196949346043973,3.7804377241538254
20100623,-0.15563021182627784,-0.15563021182627784,3.6248075123275476
20100624,0.06698777179523557,0.06698777179523557,3.691795284122783
20100625,-0.06190850498395164,-0.06190850498395164,3.629886779138831
20100628,-0.18280252722542656,-0.18280252722542656,3.4470842519134046
20100629,-0.19940238173040506,-0.19940238173040506,3.2476818701829995
20100630,-0.04262815711337424,-0.04262815711337424,3.205053713069625
20100701,-0.12390930502212122,-0.12390930502212122,3.081144408047504
20100702,0.07749943015446542,0.07749943015446542,3.1586438382019693
20100705,0.07408448664791654,0.07408448664791654,3.232728324849886
20100706,-0.1346825937188506,-0.1346825937188506,3.098045731131035
20100707,0.005520289883159904,0.005520289883159904,3.103566021014195
20100708,-0.16796883993958875,-0.16796883993958875,2.9355971810746064
20100709,0.04626119716035752,0.04626119716035752,2.981858378234964
20100712,-0.028703322747412916,-0.028703322747412916,2.953155055487551
20100713,-0.04338127717282355,-0.04338127717282355,2.9097737783147277
20100714,0.0035252165182785484,0.0035252165182785484,2.9132989948330064
20100715,-0.0061060660207746895,-0.0061060660207746895,2.907192928812232
20100716,-0.043034147651869296,-0.043034147651869296,2.8641587811603624
20100719,-0.3025798243233521,-0.3025798243233521,2.5615789568370104
20100720,-0.09489031782594948,-0.09489031782594948,2.466688639011061
20100721,-0.0006762143441743208,-0.0006762143441743208,2.4660124246668866
20100722,-0.006918729351290433,-0.006918729351290433,2.4590936953155964
20100723,-0.014493804453680693,-0.014493804453680693,2.4445998908619155
20100726,-0.010699142695726195,-0.010699142695726195,2.4339007481661894
20100727,-0.1659412364760854,-0.1659412364760854,2.267959511690104
20100728,0.25499659845226125,0.25499659845226125,2.522956110142365
20100729,-0.018476756218864847,-0.018476756218864847,2.5044793539235
20100730,0.3638923360366745,0.3638923360366745,2.8683716899601746
20100802,0.23516572110041573,0.23516572110041573,3.1035374110605902
20100803,-0.16968955309808492,-0.16968955309808492,2.933847857962505
20100804,0.15963849569714758,0.15963849569714758,3.0934863536596526
20100805,-0.13864166054608568,-0.13864166054608568,2.954844693113567
20100806,0.0977636725283984,0.0977636725283984,3.0526083656419654
20100809,0.4119775882785632,0.4119775882785632,3.4645859539205284
20100810,-0.14579673087885756,-0.14579673087885756,3.3187892230416707
20100811,0.02694224426961411,0.02694224426961411,3.3457314673112846
20100812,-0.40831872759019233,-0.40831872759019233,2.937412739721092
20100813,0.22613126361612906,0.22613126361612906,3.163544003337221
20100816,0.1823745221999919,0.1823745221999919,3.345918525537213
20100817,0.040449806717546236,0.040449806717546236,3.3863683322547593
20100818,-0.04078342125779915,-0.04078342125779915,3.34558491099696
20100819,0.027452996512695973,0.027452996512695973,3.3730379075096564
20100820,-0.37297432055503665,-0.37297432055503665,3.00006358695462
20100823,-0.34982851717797464,-0.34982851717797464,2.6502350697766452
20100824,-0.10483001646569183,-0.10483001646569183,2.5454050533109536
20100825,-0.06581808989815423,-0.06581808989815423,2.479586963412799
20100826,0.08754058446098015,0.08754058446098015,2.5671275478737794
20100827,0.00922795706668943,0.00922795706668943,2.576355504940469
20100830,-0.05478863504041791,-0.05478863504041791,2.521566869900051
20100831,0.044112374076981424,0.044112374076981424,2.5656792439770326
20100901,-0.01145035110169782,-0.01145035110169782,2.5542288928753347
20100902,-0.0555213397040323,-0.0555213397040323,2.4987075531713026
20100903,-0.001153521104928147,-0.001153521104928147,2.4975540320663745
20100906,-0.29119073587293526,-0.29119073587293526,2.206363296193439
20100907,0.029430692679718498,0.029430692679718498,2.2357939888731577
20100908,0.0695673929532988,0.0695673929532988,2.3053613818264567
20100909,0.26880132234425047,0.26880132234425047,2.574162704170707
20100910,-0.16831467892527402,-0.16831467892527402,2.405848025245433
20100913,0.04218685058019097,0.04218685058019097,2.448034875825624
20100914,0.21652862288817534,0.21652862288817534,2.6645634987137994
20100915,0.0036157427268100274,0.0036157427268100274,2.6681792414406096
20100916,0.18987684760674928,0.18987684760674928,2.8580560890473587
20100917,0.026893450365008006,0.026893450365008006,2.8849495394123665
20100920,-0.07455818953530018,-0.07455818953530018,2.8103913498770665
20100921,0.24297032252436765,0.24297032252436765,3.0533616724014343
20100927,0.24100097490655747,0.24100097490655747,3.2943626473079917
20100928,0.029130629757806555,0.029130629757806555,3.3234932770657983
20100929,0.04608202786068551,0.04608202786068551,3.369575304926484
20100930,-0.0969996173597016,-0.0969996173597016,3.2725756875667824
20101008,-0.06765006119227397,-0.06765006119227397,3.2049256263745085
20101011,-0.26286226661292084,-0.26286226661292084,2.9420633597615877
20101012,0.15502026580166134,0.15502026580166134,3.0970836255632492
20101013,-0.08469402832622235,-0.08469402832622235,3.0123895972370267
20101014,0.12158363286750115,0.12158363286750115,3.133973230104528
20101015,-0.10929185317383021,-0.10929185317383021,3.024681376930698
20101018,-0.10758169907673878,-0.10758169907673878,2.917099677853959
20101019,0.1647026159006456,0.1647026159006456,3.081802293754605
20101020,0.3729274178925776,0.3729274178925776,3.4547297116471825
20101021,-0.03595337609344099,-0.03595337609344099,3.4187763355537415
20101022,0.08756750990993059,0.08756750990993059,3.506343845463672
20101025,-0.6375878012375796,-0.6375878012375796,2.8687560442260924
20101026,0.21208627713244982,0.21208627713244982,3.080842321358542
20101027,-0.058459615123429225,-0.058459615123429225,3.022382706235113
20101028,-0.11695768518360514,-0.11695768518360514,2.905425021051508
20101029,-0.006485214234758523,-0.006485214234758523,2.8989398068167493
20101101,-0.19400957779506875,-0.19400957779506875,2.704930229021681
20101102,0.02171059234363582,0.02171059234363582,2.726640821365317
20101103,-0.0028766257985944977,-0.0028766257985944977,2.7237641955667224
20101104,0.05736680609169359,0.05736680609169359,2.781131001658416
20101105,0.21311937339866685,0.21311937339866685,2.994250375057083
20101108,0.002755105036328275,0.002755105036328275,2.997005480093411
20101109,0.4900656961809472,0.4900656961809472,3.487071176274358
20101110,-0.30368126877019525,-0.30368126877019525,3.183389907504163
20101111,0.08928957585195307,0.08928957585195307,3.272679483356116
20101112,-0.6309136679320575,-0.6309136679320575,2.6417658154240584
20101115,0.07992316873992332,0.07992316873992332,2.7216889841639818
20101116,-0.029727315561345415,-0.029727315561345415,2.6919616686026364
20101117,-0.03899025797433367,-0.03899025797433367,2.652971410628303
20101118,0.0665646674049962,0.0665646674049962,2.719536078033299
20101119,0.05155777920721681,0.05155777920721681,2.771093857240516
20101122,0.000583132858854071,0.000583132858854071,2.77167699009937
20101123,0.01054618348430864,0.01054618348430864,2.7822231735836787
20101124,-0.08817990756732175,-0.08817990756732175,2.694043266016357
20101125,0.0009494991305757857,0.0009494991305757857,2.694992765146933
20101126,-0.02179987950322704,-0.02179987950322704,2.6731928856437057
20101129,0.022829845099120314,0.022829845099120314,2.696022730742826
20101130,-0.059896091636322896,-0.059896091636322896,2.6361266391065032
20101201,0.0959213560313407,0.0959213560313407,2.732047995137844
20101202,0.017377495278131278,0.017377495278131278,2.749425490415975
20101203,0.11836600349359583,0.11836600349359583,2.8677914939095706
20101206,-0.026873051481119948,-0.026873051481119948,2.8409184424284506
20101207,0.1313151169525223,0.1313151169525223,2.972233559380973
20101208,-0.08361386377439815,-0.08361386377439815,2.888619695606575
20101209,0.00700164047142,0.00700164047142,2.895621336077995
20101210,0.033679055838814774,0.033679055838814774,2.9293003919168097
20101213,0.1790937257682562,0.1790937257682562,3.108394117685066
20101214,0.011714036254687013,0.011714036254687013,3.1201081539397526
20101215,-0.04320838772707216,-0.04320838772707216,3.0768997662126805
20101216,-0.02446980088286538,-0.02446980088286538,3.0524299653298153
20101217,0.13048671755039853,0.13048671755039853,3.182916682880214
20101220,0.05859075875233643,0.05859075875233643,3.24150744163255
20101221,0.13051628163770548,0.13051628163770548,3.3720237232702557
20101222,-0.18363786015222575,-0.18363786015222575,3.1883858631180297
20101223,-0.07278261581794103,-0.07278261581794103,3.1156032473000885
20101224,-0.01491071452391129,-0.01491071452391129,3.1006925327761774
20101227,0.022523375513480662,0.022523375513480662,3.1232159082896582
20101228,-0.024435228544303165,-0.024435228544303165,3.098780679745355
20101229,-0.0031882094166982957,-0.0031882094166982957,3.095592470328657
20101230,-0.04296594614643031,-0.04296594614643031,3.0526265241822266
20101231,0.0052962868539394685,0.0052962868539394685,3.0579228110361663
20110104,0.022163788363538557,0.022163788363538557,3.0800865993997046
20110105,-0.11108958433954487,-0.11108958433954487,2.9689970150601597
20110106,0.08357772412542266,0.08357772412542266,3.0525747391855824
20110107,-0.10563463890680262,-0.10563463890680262,2.9469401002787796
20110110,0.31635732149425483,0.31635732149425483,3.2632974217730344
20110111,0.07553943605027824,0.07553943605027824,3.3388368578233125
20110112,0.037088478683616345,0.037088478683616345,3.375925336506929
20110113,0.1399386598572139,0.1399386598572139,3.515863996364143
20110114,0.44425457606211255,0.44425457606211255,3.9601185724262558
20110117,0.17317200539797598,0.17317200539797598,4.133290577824232
20110118,-0.06654355651533704,-0.06654355651533704,4.0667470213088945
20110119,0.20405522115761895,0.20405522115761895,4.270802242466513
20110120,-0.14944955804219395,-0.14944955804219395,4.12135268442432
20110121,0.37756471597830643,0.37756471597830643,4.498917400402626
20110124,0.1795791977495779,0.1795791977495779,4.678496598152204
20110125,0.024413377430969666,0.024413377430969666,4.702909975583174
20110126,-0.22856173724659298,-0.22856173724659298,4.474348238336582
20110127,-0.24677786100100735,-0.24677786100100735,4.227570377335574
20110128,0.07894266900129407,0.07894266900129407,4.306513046336868
20110131,0.7961590570518667,0.7961590570518667,5.102672103388735
20110201,0.3349832190473975,0.3349832190473975,5.437655322436132
20110209,0.0,0.0,5.437655322436132
20110210,0.7910180514963082,0.7910180514963082,6.22867337393244
20110211,-0.25114713135150946,-0.25114713135150946,5.977526242580931
20110214,-0.16498429255255223,-0.16498429255255223,5.812541950028378
20110215,0.04661733603147739,0.04661733603147739,5.859159286059856
20110216,-0.6329733396152857,-0.6329733396152857,5.22618594644457
20110217,-0.9448198810235832,-0.9448198810235832,4.281366065420987
20110218,-0.3562523953490661,-0.3562523953490661,3.925113670071921
20110221,0.30435556349255943,0.30435556349255943,4.229469233564481
20110222,-0.11992718295817872,-0.11992718295817872,4.109542050606302
20110223,-0.14358862825536411,-0.14358862825536411,3.9659534223509376
20110224,-0.03076856322041491,-0.03076856322041491,3.9351848591305227
20110225,0.01797779300835769,0.01797779300835769,3.9531626521388805
20110228,-0.05975365292713247,-0.05975365292713247,3.893408999211748
20110301,0.18211913463263696,0.18211913463263696,4.075528133844385
20110302,-0.03709996961917833,-0.03709996961917833,4.0384281642252065
20110303,0.1460155017968782,0.1460155017968782,4.1844436660220845
20110304,-0.014407316273799438,-0.014407316273799438,4.170036349748285
20110307,-0.0830673301794464,-0.0830673301794464,4.086969019568839
20110308,0.32993963705453994,0.32993963705453994,4.416908656623379
20110309,0.01199647611413731,0.01199647611413731,4.428905132737516
20110310,0.5775953733341006,0.5775953733341006,5.0065005060716175
20110311,0.15344131682466836,0.15344131682466836,5.159941822896286
20110314,-0.5333677909040196,-0.5333677909040196,4.626574031992266
20110315,-0.2773895851565418,-0.2773895851565418,4.349184446835725
20110316,-0.38383207595602886,-0.38383207595602886,3.965352370879696
20110317,0.09613546591929076,0.09613546591929076,4.061487836798987
20110318,0.38953273012763767,0.38953273012763767,4.4510205669266245
20110321,0.6593442243621459,0.6593442243621459,5.11036479128877
20110322,0.03210909888699243,0.03210909888699243,5.142473890175762
20110323,-0.5062478188426046,-0.5062478188426046,4.636226071333158
20110324,0.066695484616089,0.066695484616089,4.7029215559492465
20110325,-0.0774952857911971,-0.0774952857911971,4.62542627015805
20110328,-0.28655091348728734,-0.28655091348728734,4.338875356670762
20110329,-0.19923610717346368,-0.19923610717346368,4.139639249497298
20110330,0.07313827031523397,0.07313827031523397,4.212777519812533
20110331,0.0,0.0,4.212777519812533
20110401,0.03181069321507283,0.03181069321507283,4.244588213027606
20110406,-0.26739398030693,-0.26739398030693,3.9771942327206755
20110407,-0.013940829821440036,-0.013940829821440036,3.9632534028992357
20110408,-0.0048576599612280905,-0.0048576599612280905,3.9583957429380074
20110411,0.010250547360458344,0.010250547360458344,3.968646290298466
20110412,-0.027320874937922495,-0.027320874937922495,3.9413254153605433
20110413,0.04442064047719068,0.04442064047719068,3.985746055837734
20110414,-0.04465692001668901,-0.04465692001668901,3.941089135821045
20110415,-0.28210516736139096,-0.28210516736139096,3.658983968459654
20110418,0.03195959159198237,0.03195959159198237,3.6909435600516365
20110419,-0.03385430934246809,-0.03385430934246809,3.6570892507091686
20110420,0.05808491723920181,0.05808491723920181,3.7151741679483705
20110421,0.08307186168184569,0.08307186168184569,3.7982460296302163
20110422,0.07456233114584976,0.07456233114584976,3.872808360776066
20110425,0.02282895115663922,0.02282895115663922,3.8956373119327052
20110426,0.07464893283075943,0.07464893283075943,3.970286244763465
20110427,-0.05342326425524004,-0.05342326425524004,3.916862980508225
20110428,0.11124994756312608,0.11124994756312608,4.028112928071351
20110429,0.050776100443871194,0.050776100443871194,4.0788890285152215
20110503,0.2259982691217317,0.2259982691217317,4.304887297636953
20110504,-0.0736370785530006,-0.0736370785530006,4.231250219083953
20110505,-0.17769720365122535,-0.17769720365122535,4.053553015432728
20110506,-0.7370723795682558,-0.7370723795682558,3.316480635864472
20110509,0.17286599544628944,0.17286599544628944,3.4893466313107613
20110510,0.130613088200432,0.130613088200432,3.6199597195111934
20110511,-0.1778304779285068,-0.1778304779285068,3.4421292415826867
20110512,-0.2745456721695757,-0.2745456721695757,3.167583569413111
20110513,0.30105062316704234,0.30105062316704234,3.4686341925801534
20110516,-0.15040509072293828,-0.15040509072293828,3.318229101857215
20110517,-0.0819532110281698,-0.0819532110281698,3.236275890829045
20110518,-0.18983965957454516,-0.18983965957454516,3.0464362312545
20110519,0.05099368338379672,0.05099368338379672,3.0974299146382966
20110520,0.06252292828290398,0.06252292828290398,3.1599528429212005
20110523,-0.23656589808727838,-0.23656589808727838,2.923386944833922
20110524,0.21414438209526715,0.21414438209526715,3.137531326929189
20110525,-0.0727035686105676,-0.0727035686105676,3.0648277583186214
20110526,0.017036607270743784,0.017036607270743784,3.0818643655893654
20110527,-0.10285195962509669,-0.10285195962509669,2.979012405964269
20110530,-0.21755418254403916,-0.21755418254403916,2.7614582234202296
20110531,-0.012653753121904093,-0.012653753121904093,2.7488044702983254
20110601,-0.025830444716075346,-0.025830444716075346,2.72297402558225
20110602,-0.19712734487304961,-0.19712734487304961,2.5258466807092
20110603,-0.17033955141503754,-0.17033955141503754,2.3555071292941627
20110607,0.050701285355196093,0.050701285355196093,2.4062084146493588
20110608,-0.02992305382724582,-0.02992305382724582,2.376285360822113
20110609,0.07733806770877391,0.07733806770877391,2.4536234285308867
20110610,0.007819324695066307,0.007819324695066307,2.461442753225953
20110613,0.11203008122300474,0.11203008122300474,2.5734728344489577
20110614,-0.13757288376185167,-0.13757288376185167,2.435899950687106
20110615,0.22624066093285283,0.22624066093285283,2.6621406116199586
20110616,0.33509465312859804,0.33509465312859804,2.9972352647485567
20110617,0.4468694873458824,0.4468694873458824,3.444104752094439
20110620,0.8703775296939885,0.8703775296939885,4.314482281788427
20110621,-0.5160707238525649,-0.5160707238525649,3.798411557935862
20110622,0.3341902616046088,0.3341902616046088,4.132601819540471
20110623,-1.062552655296286,-1.062552655296286,3.0700491642441854
20110624,0.36627356146046647,0.36627356146046647,3.436322725704652
20110627,0.1702033374393526,0.1702033374393526,3.606526063144005
20110628,0.0824411495335098,0.0824411495335098,3.6889672126775146
20110629,-0.08061416731657502,-0.08061416731657502,3.6083530453609396
20110630,-0.5819697531080472,-0.5819697531080472,3.026383292252892
20110701,0.5765029119185555,0.5765029119185555,3.6028862041714476
20110704,-1.1682527190662138,-1.1682527190662138,2.434633485105234
20110705,0.06394414282448124,0.06394414282448124,2.4985776279297154
20110706,-0.8026052543019335,-0.8026052543019335,1.6959723736277819
20110707,0.6510433228100253,0.6510433228100253,2.3470156964378073
20110708,0.07728126730934215,0.07728126730934215,2.4242969637471496
20110711,-0.2592349637003151,-0.2592349637003151,2.1650620000468344
20110712,0.13361516208597007,0.13361516208597007,2.2986771621328046
20110713,-0.3011485137578872,-0.3011485137578872,1.9975286483749173
20110714,0.08705320228279373,0.08705320228279373,2.084581850657711
20110715,0.0339520319587281,0.0339520319587281,2.1185338826164393
20110718,0.06413303272617418,0.06413303272617418,2.1826669153426135
20110719,0.05891594363162375,0.05891594363162375,2.2415828589742373
20110720,0.1550121343268761,0.1550121343268761,2.3965949933011133
20110721,0.17400397785542918,0.17400397785542918,2.5705989711565422
20110722,0.08967555916294265,0.08967555916294265,2.660274530319485
20110725,-0.3841113918451608,-0.3841113918451608,2.2761631384743244
20110726,0.11350580686100224,0.11350580686100224,2.389668945335327
20110727,0.2740006433694027,0.2740006433694027,2.6636695887047295
20110728,0.13674446638473522,0.13674446638473522,2.8004140550894645
20110729,-0.04752728402844473,-0.04752728402844473,2.7528867710610196
20110801,0.45214635830079697,0.45214635830079697,3.2050331293618166
20110802,0.08173474503986203,0.08173474503986203,3.286767874401679
20110803,0.04245573210038418,0.04245573210038418,3.329223606502063
20110804,-0.5322525021170342,-0.5322525021170342,2.7969711043850287
20110805,-1.1650902156456038,-1.1650902156456038,1.631880888739425
20110808,0.551556161140799,0.551556161140799,2.183437049880224
20110809,1.0936426382106539,1.0936426382106539,3.277079688090878
20110810,0.10376342936995209,0.10376342936995209,3.38084311746083
20110811,0.23151068015820267,0.23151068015820267,3.6123537976190327
20110812,0.20605082747919523,0.20605082747919523,3.818404625098228
20110815,1.1735657483298643,1.1735657483298643,4.991970373428092
20110816,0.6038831489767319,0.6038831489767319,5.595853522404824
20110817,0.5451455929963366,0.5451455929963366,6.1409991154011605
20110818,0.13834024933018016,0.13834024933018016,6.2793393647313405
20110819,0.6122148849663934,0.6122148849663934,6.891554249697734
20110822,0.2807312586395802,0.2807312586395802,7.172285508337314
20110823,1.906678448786135,1.906678448786135,9.078963957123449
20110824,-0.649745830819675,-0.649745830819675,8.429218126303773
20110825,-0.5711864477951063,-0.5711864477951063,7.858031678508667
20110826,-0.09737349274531858,-0.09737349274531858,7.760658185763348
20110829,-0.2000052430655439,-0.2000052430655439,7.560652942697804
20110830,0.2909166304713065,0.2909166304713065,7.851569573169111
20110831,-0.23604423832122506,-0.23604423832122506,7.615525334847886
20110901,0.03646756923303279,0.03646756923303279,7.651992904080919
20110902,0.31590499951310674,0.31590499951310674,7.967897903594026
20110905,-0.3197675076891463,-0.3197675076891463,7.64813039590488
20110906,-0.3553948984116217,-0.3553948984116217,7.292735497493258
20110907,0.10265233265595322,0.10265233265595322,7.395387830149211
20110908,-0.022678636383248258,-0.022678636383248258,7.372709193765963
20110909,-0.0956385630468108,-0.0956385630468108,7.277070630719152
20110913,0.11438697731674481,0.11438697731674481,7.391457608035896
20110914,0.15018589500925922,0.15018589500925922,7.541643503045155
20110915,-0.024554438142972725,-0.024554438142972725,7.517089064902183
20110916,-0.07087668097437132,-0.07087668097437132,7.446212383927811
20110919,1.0507565749336087,1.0507565749336087,8.49696895886142
20110920,0.1613909556983426,0.1613909556983426,8.658359914559762
20110921,-0.3946450037449326,-0.3946450037449326,8.26371491081483
20110922,0.7856689489984576,0.7856689489984576,9.049383859813288
20110923,0.5533025906909214,0.5533025906909214,9.602686450504208
20110926,0.9254303493600353,0.9254303493600353,10.528116799864243
20110927,-0.4673379440641956,-0.4673379440641956,10.060778855800047
20110928,0.41959267424555446,0.41959267424555446,10.480371530045602
20110929,1.1216069738296404,1.1216069738296404,11.601978503875243
20110930,-0.4109941874939025,-0.4109941874939025,11.190984316381341
20111010,0.1114564449440261,0.1114564449440261,11.302440761325368
20111011,-0.09317442333811106,-0.09317442333811106,11.209266337987257
20111012,-0.26545205225920293,-0.26545205225920293,10.943814285728054
20111013,0.2335309412402419,0.2335309412402419,11.177345226968296
20111014,0.06074841574359416,0.06074841574359416,11.23809364271189
20111017,1.2614624660387308,1.2614624660387308,12.499556108750621
20111018,0.8544329973434891,0.8544329973434891,13.35398910609411
20111019,0.3212490558338135,0.3212490558338135,13.675238161927924
20111020,1.6879705738941972,1.6879705738941972,15.363208735822122
20111021,-0.5107619958925558,-0.5107619958925558,14.852446739929565
20111024,-1.0649538669587173,-1.0649538669587173,13.787492872970848
20111025,0.19026704214920592,0.19026704214920592,13.977759915120053
20111026,-0.09845369523162494,-0.09845369523162494,13.879306219888429
20111027,-0.039827338782608704,-0.039827338782608704,13.839478881105821
20111028,-0.49129522015168353,-0.49129522015168353,13.348183660954138
20111031,0.16797153327059056,0.16797153327059056,13.516155194224728
20111101,0.36367896764575847,0.36367896764575847,13.879834161870487
20111102,0.02217515666833462,0.02217515666833462,13.902009318538822
20111103,0.28740837234781935,0.28740837234781935,14.189417690886641
20111104,-0.8301875589347643,-0.8301875589347643,13.359230131951877
20111107,0.11253202757653234,0.11253202757653234,13.47176215952841
20111108,-0.3024991454282991,-0.3024991454282991,13.16926301410011
20111109,-0.09552827783873193,-0.09552827783873193,13.073734736261379
20111110,0.7789215474746956,0.7789215474746956,13.852656283736074
20111111,-0.9833874875807561,-0.9833874875807561,12.869268796155318
20111114,-0.12914801124392608,-0.12914801124392608,12.740120784911392
20111115,0.11529163662607358,0.11529163662607358,12.855412421537466
20111116,0.08700941116318132,0.08700941116318132,12.942421832700647
20111117,-0.10044877888052081,-0.10044877888052081,12.841973053820126
