,dailyPnl,Agriculture,Energy,Ferrous,NonFerrous,Precious,cumulativePnl
20100315,1.017582239578902,0.0,0.6432785025478325,-0.0037440058273607163,0.33456647301639203,0.04348126984203818,2.526841028360373
20100316,-0.40040091025180796,0.0,-0.03957161960483699,-0.2341049337645116,-0.0914923195487352,-0.03523203733372413,2.126440118108565
20100317,-0.9591013000193925,0.0,-0.5985877999395208,0.033676302676696905,-0.2883999426367715,-0.10578986011979724,1.1673388180891724
20100318,0.47038421314296064,0.0,0.14797124200739084,0.04888963271844367,0.2265434419336532,0.04697989648347296,1.6377230312321331
20100319,-0.5785057792216928,0.0,-0.2747640673590517,-0.04015233213980113,-0.2579436270147294,-0.005645752708110583,1.0592172520104404
20100322,0.46511640560151146,0.0,0.06138520566825244,-0.018657903561045602,0.2997873378128138,0.12260176568149078,1.524333657611952
20100323,0.20218668231340875,0.0,0.07381113135802217,0.04522396351182358,0.06596866075447244,0.01718292668909058,1.7265203399253606
20100324,0.23790441925844072,0.14136334846575652,0.001561088378830346,-0.04889630348631925,0.13161196091197092,0.01226432498820219,1.9644247591838013
20100325,-0.12069103363954306,-0.13318729141529662,-0.10249437264818685,-0.024505786910797807,0.10124577700400418,0.038250640330734054,1.8437337255442583
20100326,-0.4429414367751936,0.11368189853251243,-0.2348923170845095,0.0041072857099235275,-0.29257044833441315,-0.03326785559870689,1.4007922887690647
20100329,-0.7930028555054079,-0.30263619419940013,-0.1144263877209429,-0.015085463222294109,-0.33262337059469876,-0.02823143976807194,0.6077894332636568
20100330,0.05876880590504065,-0.11347175172133434,0.16601946384980884,0.01974969879585744,-0.015536952141333573,0.0020083471220422385,0.6665582391686974
20100331,0.5033877961524933,0.12515806457580284,0.26743595713382673,-0.00048533762345278627,0.13691665829477842,-0.02563754622846185,1.1699460353211908
20100401,-0.3396197634561005,0.043376689940133065,-0.1944678847464082,-0.00027011498430701286,-0.21295553488038588,0.02469708121486749,0.8303262718650903
20100402,-0.3491481119381598,-0.23457583832713053,-0.16794878109858166,0.019448835535365368,-0.08754690873788606,0.12147458069007307,0.4811781599269305
20100406,-0.4642808426815898,-0.03419650843910109,-0.4186700435535043,0.03935155407423621,-0.10081545597200291,0.05004961120878218,0.016897317245340715
20100407,-0.06169029332907982,-0.24579622367359685,-0.05797002018750846,0.032713952728204536,0.027042998739049022,0.18231899906477195,-0.044792976083739104
20100408,0.7303640784015017,0.2941272672702266,0.27865109107306646,-0.036502407561984314,0.09004592698281155,0.10404220063738152,0.6855711023177626
20100409,-0.13156263509320174,-0.016700482782208603,-0.3221776921938241,0.0380718940368741,-0.010395610777516006,0.17963925662347285,0.5540084672245609
20100412,-0.03005667305972485,-0.03213117398971531,-0.04355872435024691,0.02364459817248193,-0.142681878336906,0.16467050544466144,0.5239517941648361
20100413,-0.18677493542383364,-0.035632978388048055,0.0943314561120972,0.004616503944824078,-0.05755408286308818,-0.19253583422961865,0.33717685874100245
20100414,-0.17948136540612267,-0.0008600397906414591,-0.17419880034636695,-0.0012601736288790175,-0.013172677318662873,0.010010325678427641,0.15769549333487978
20100415,-0.12717809139640524,0.024033626667284834,-0.17318867162863208,0.01476261251553596,0.03045318980720922,-0.02323884875780318,0.030517401938474548
20100416,0.1429856527891107,-0.07986526861232372,0.1547616548950245,-0.018856911706272104,0.08273170965392058,0.004214468558761438,0.17350305472758526
20100419,0.8733781079236927,0.33512296904233707,0.747412549743599,0.1328230002371559,-0.05917252726505559,-0.2828078838343435,1.046881162651278
20100420,-0.5667797827662815,-0.17170286453503475,-0.395178448656314,-0.042980128790844015,-0.012284771809599485,0.05536643102551076,0.48010137988499646
20100421,-0.08744419834536558,-0.24549676257334238,0.04496775644775124,0.034484896025026704,0.01728613034411422,0.06131378141108459,0.39265718153963086
20100422,0.5120041683922049,0.09678502229471349,0.29437693752250765,0.06673921340033408,0.05525474064597256,-0.0011517454713228983,0.9046613499318357
20100423,-0.328271297274908,-0.29589653082731315,-0.08252629963680695,-0.016184122511361622,0.06261208508204971,0.003723570618524014,0.5763900526569277
20100426,-0.4726602482399232,-0.12072953220301835,-0.14505801015498834,0.016336831247478912,-0.11776338723847322,-0.10544614989092214,0.10372980441700447
20100427,0.8873309978482854,-0.11839203966261956,0.540345612088992,0.15462608113809406,0.26146198001780324,0.049289364266015594,0.9910608022652898
20100428,1.4479523116518624,0.329523578099178,0.32863310192338796,0.2547200154285457,0.7056298273426703,-0.17055421114191943,2.4390131139171523
20100429,-0.0258772045536966,0.035925626395118974,0.07359562195026773,0.014537358679390515,-0.13022258376744938,-0.01971322781102442,2.4131359093634557
20100430,-0.7864103337464001,-0.2073414931871607,-0.3077657472449429,-0.14627347137284188,-0.01897244914587788,-0.1060571727955767,1.6267255756170556
20100504,0.457371171423803,0.14310016974322307,0.13065888181539143,-0.08089246355340377,0.2663639448469505,-0.00185936142835819,2.0840967470408587
20100505,0.7906966888042695,-0.10506080448447508,0.2848114908954473,0.03083098211588161,0.4630659182377841,0.11704910203963165,2.8747934358451284
20100506,0.8937966840546335,0.27677910379997883,0.3797726593509314,0.040462550924845415,0.29566755405127804,-0.09888518407240002,3.768590119899762
20100507,0.960874729647349,0.39436751063858916,0.6171649426545923,0.18795943639329732,0.4818005625465038,-0.7204177225856336,4.729464849547111
20100510,-0.6428722247998307,-0.21976574331494927,-0.3184924283141376,0.017297719659977978,-0.3243362911572284,0.20242451832650663,4.08659262474728
20100511,0.4482785674507167,0.12240699159217301,0.40647484215051666,0.059460378097427526,0.1709601589852318,-0.3110238033746323,4.534871192197997
20100512,-0.46841367133967626,-0.06282817190489925,0.03146698957180344,0.07546894829176498,-0.04428282599908805,-0.4682386112992573,4.066457520858321
20100513,-0.2536268323408449,-0.018925836394499015,-0.0407274277539764,0.005939324437901259,-0.10346961303014271,-0.09644327960012805,3.812830688517476
20100514,0.6365486852433505,0.022961289046955456,0.5514208712707656,0.030946066141819925,0.04859701879527515,-0.017376560011465644,4.449379373760826
20100517,1.0979580886773783,0.010103391823861368,0.8148425954402494,0.16638940228483767,0.16035042002076827,-0.053727720892338585,5.547337462438205
20100518,0.03222468133149571,0.00271800566356212,-0.38050220425508213,-0.021442091650852046,0.04008324494636843,0.3913677266274994,5.5795621437697
20100519,0.03475962240967708,0.02110892491999858,-0.07891875757353192,-0.01201980463456884,-0.016118680031733914,0.12070793972951321,5.614321766179377
20100520,0.4315944635305241,0.023643094850999836,-0.07063251968650057,-0.02200843689305273,0.054537064787107514,0.4460552604719701,6.045916229709901
20100521,-0.05296710218379426,-0.02926190264158732,-0.14019567983176331,0.02765068826972017,-0.0479257807169846,0.1367655727368208,5.992949127526106
20100524,-0.4972902529083206,0.0014529847089138534,-0.2815553060364068,-0.1468764062699888,0.14546287403860128,-0.21577439934944012,5.495658874617786
20100525,-0.08316285200514492,-0.142860698723604,0.08472803375972876,0.1073592998559884,-0.13902907877889562,0.006639591881637528,5.412496022612641
20100526,-0.15346874078869266,0.12071696025372843,-0.07449834612152856,-0.015408863828752013,0.11215989649368463,-0.29643838758582514,5.259027281823948
20100527,-0.08111806930959506,-0.01321565977962391,-0.06015971213173166,0.003668083437321629,0.060367499320549065,-0.0717782801561102,5.177909212514352
20100528,-0.0025744334731410993,-0.17137779446844031,0.08560344898326727,0.024560294001495887,0.1358223854619195,-0.07718276745138346,5.175334779041211
20100531,-0.026416169708194832,-0.06942753431205728,0.020948695704319703,0.06909304475068978,-0.13574932606179774,0.08871895021065071,5.148918609333016
20100601,-0.2550088811393207,0.035320270347220406,0.07293467865279607,0.06017072066936961,-0.26461260056131286,-0.15882195024739393,4.893909728193695
20100602,-0.41281846973797043,-0.08054659383682745,-0.039538446145315174,-0.011399789278310216,-0.27219570876067706,-0.009137931716840561,4.481091258455725
20100603,-0.009062914300277619,0.0009772321756475399,0.03632300251067888,-0.024264874603572132,0.013204591349280712,-0.03530286573231263,4.472028344155448
20100604,-0.08034025151696438,0.04079102779058865,-0.11575179762446158,0.03204053881855573,-0.3610211055266762,0.3236010850250291,4.391688092638484
20100607,-0.801785173851381,-0.13147267835475965,-0.21027293544559159,0.25478839213930227,-0.491864391605532,-0.22296356058480013,3.5899029187871028
20100608,-0.6182653620751283,0.01857058473738904,-0.05248864014840565,-0.06661040878239367,-0.1303969946017061,-0.38733990328001194,2.9716375567119746
20100609,0.45224282822674505,0.07590040943911582,0.1097889788933383,-0.06885816391247858,0.21957073358359716,0.11584087022317227,3.4238803849387196
20100610,0.09686284128103728,-0.01589027831006378,-0.013898298910626722,0.03383159170527865,0.0095657196693209,0.08325410712712825,3.520743226219757
20100611,0.38355099456597186,0.04268975115700774,0.1147696908470861,-0.03827362084409359,0.1279531838234004,0.13641198958257122,3.904294220785729
20100617,-0.24842245392118723,0.02694649861230832,-0.048250441211121986,-0.001007841456835891,0.006177882302333296,-0.23228855216787098,3.655871766864542
20100618,-0.3619818191304966,-0.03977218928883833,0.0075965355505663475,0.016953954553544766,-0.15956550950402867,-0.18719461044174074,3.2938899477340455
20100621,0.6268245504152092,0.11727387240795967,0.19011072761465764,-0.02740398069332536,0.577086331243708,-0.23024240015779082,3.9207144981492545
20100622,0.22720903242035081,-0.022419314357931295,-0.05301704737961028,0.000396449511717208,-0.12921552076017265,0.43146446540634775,4.147923530569606
20100623,0.06552735700722764,0.04604889604683515,-0.01405471515764313,-0.018388841708380666,0.11668347725359117,-0.06476145942717486,4.213450887576833
20100624,0.3468592976427713,0.009930353920354804,0.06857631326691142,0.013822005116817747,0.1520787331107015,0.10245189222798583,4.560310185219604
20100625,-0.34910918622577936,0.012919247273499884,-0.017672529471857396,-0.01687593340728172,-0.1576652996265597,-0.16981467099358036,4.211200998993825
20100628,0.14376316205208203,-0.010736857933377562,0.14247030418899198,-0.05961770577313641,0.22157033818860236,-0.14992291661899831,4.354964161045907
20100629,-0.36687245469198115,-0.021703368808089353,-0.24933710761696193,-0.07521313159712485,-0.3491947686680966,0.3285759219982916,3.988091706353926
20100630,-0.3348868723125481,0.03880772199885327,-0.043639032409010445,-0.015567315377482285,-0.2028057218919657,-0.11168252463294294,3.653204834041378
20100701,-0.34544581277593417,-0.011021581274494445,-0.23782771981367493,-0.04427474737985442,-0.1474428196544403,0.09512105534652993,3.3077590212654435
20100702,1.1573930444927496,0.03997643980954327,0.12244179510414953,0.02731999779127455,0.37872229360932996,0.5889325181784524,4.465152065758193
20100705,0.011120715139171795,-0.01754386234338335,0.03592691218840703,0.025435335311877253,0.057114405070408894,-0.08981207508813803,4.476272780897365
20100706,0.061971843117441236,0.025260830829750402,-0.04182161393117807,-0.04529566200329631,0.043975593895362014,0.07985269432680323,4.538244624014807
20100707,0.12973605526227122,-0.011986819431029243,0.02183277823081955,0.001835316978928048,-0.061316601064660525,0.17937138054821342,4.667980679277078
20100708,0.1919636952940407,0.07378657801202128,0.15090094022040906,-0.055405407859393324,0.1575052815567537,-0.13482369663575,4.859944374571119
20100709,0.25369731388122296,0.06709381447422778,0.0582665062953147,0.0281534937821301,0.06270704581103599,0.037476453518514384,5.113641688452342
20100712,-0.4526910226368306,-0.034898756235486265,-0.23009466099168244,-0.009948965248339742,-0.14010207762041854,-0.037646562540903664,4.660950665815511
20100713,-0.48949790356281936,-0.06957940053995455,-0.18710321836558313,-0.039166724109342986,-0.20290261035008006,0.009254049802141416,4.171452762252692
20100714,0.3411695076230648,0.014635894683753072,0.142506014461024,-0.011376179662989304,0.15906314156869497,0.03634063657258209,4.512622269875757
20100715,-0.1669277362066937,-0.006767543542791621,-0.14420177560372513,0.0016717645776556792,0.003511443564995362,-0.021141625202827984,4.345694533669063
20100716,0.2574205511687972,0.1811262996359345,0.03149578987271358,0.0008131316305816069,0.0629217332544551,-0.018936403224887575,4.60311508483786
20100719,-0.22928017612081264,0.018691116871539886,-0.029827810666920192,-0.028379001168477316,-0.07998101531374678,-0.10978346584320824,4.373834908717048
20100720,0.200893851258365,0.020925768174612943,0.12691947393335545,-0.04510988403582074,0.1578934563936598,-0.059734963207442454,4.574728759975413
20100721,-0.03650263574426835,-0.04912196204724964,-0.04096081313913286,0.007433737196035887,0.007878457821072944,0.03826794442500533,4.538226124231144
20100722,0.09422353245436056,-0.0005129756838403756,0.04223675788154887,0.002625805236780591,0.09423355599675196,-0.04435961097688049,4.632449656685505
20100723,0.5754903082113325,0.00011916099264069167,0.1686169743266192,-0.02730314819351195,0.31307219906456346,0.12098512202102116,5.207939964896838
20100726,0.10551328471626878,0.0018586555878462845,-0.023614986571894557,0.004672508041742629,0.14232246877928165,-0.019725361120707233,5.313453249613106
20100727,-0.04159725287188599,0.11261515542632543,0.05127626139278338,0.03420568775840936,-0.14229042161922933,-0.09740393583017481,5.27185599674122
20100728,0.013750894644771763,-0.037052891747034494,0.024512116029188076,-0.0007531132077706114,0.28342300745851257,-0.25637822388812376,5.285606891385991
20100729,0.07773678334804976,-0.08691903977388028,0.18135708399150413,-0.0021360886119904283,-0.07609609505005864,0.06153092279247502,5.363343674734041
20100730,-0.05042004324244789,-0.062386710395953886,0.01575752717592087,0.07365086137817735,-0.059815471269128125,-0.017626250131464096,5.312923631491593
20100802,0.8670567728047437,-0.13135183726356964,0.08347750307450866,0.06632830477972528,0.5916737942937816,0.25692900792029794,6.179980404296336
20100803,0.048551145315176965,0.06983404841203059,0.08729427608870732,-0.05992036737433806,-0.024910699669224358,-0.023746112141998527,6.228531549611513
20100804,0.43817095113958593,-0.020149426188139787,0.1054461934222928,0.052677103215720215,0.0878433666973944,0.2123537139923183,6.666702500751099
20100805,-0.08075508405149341,0.07909221398691155,-0.10025729856960737,-0.043620849098416445,-0.002106646313675022,-0.013862504056706122,6.5859474166996055
20100806,0.28894312618625556,-0.060803604377917965,0.10180473650884453,0.02909391340113399,0.09411469547997493,0.1247333851742201,6.874890542885861
20100809,0.3330530077438276,-0.10368884939574227,0.011995083602320098,0.15157209946444064,0.1261825883924976,0.14699208568031155,7.207943550629689
20100810,-0.4859630765925065,0.04317005437992697,-0.08279406025929045,-0.05225187722327466,-0.1657027714157329,-0.22838442207413545,6.721980474037182
20100811,-0.10891528879581149,0.01165892717718541,-0.06667373713250511,0.009313936260414166,-0.10193394655198486,0.03871953145107893,6.61306518524137
20100812,-0.420449217614517,-0.031073854854215044,-0.10401460444624643,-0.13684134585090516,-0.19164483348586492,0.04312542102271459,6.192615967626853
20100813,0.47368836267405806,-0.15249962034784664,0.006395046707877987,0.07566748576226691,0.1823380352545625,0.3617874152971973,6.666304330300911
20100816,0.0623519438404966,-0.03588757135535736,-0.061999871284415795,0.06026656274320504,0.027945029925917887,0.07202779381114684,6.728656274141408
20100817,0.2319343643482851,0.023626550933647045,0.10808658398029632,0.013158387132485318,0.05629929715781602,0.030763545144040397,6.960590638489693
20100818,0.09953030081686447,0.012529157253893674,0.062236538123324234,-0.01308362041778413,0.062206764104938285,-0.024358538247507625,7.060120939306557
20100819,0.4149355474129047,0.034688545735929874,0.18449117321842762,0.008727280726672644,0.07495361388282383,0.1120749338490508,7.475056486719462
20100820,-0.8029698375578226,0.05696781707051874,-0.37479573635403785,-0.11768078597700661,-0.3516004472232005,-0.01586068507409636,6.67208664916164
20100823,-0.32692164797722106,-0.011512936036567188,-0.18401250697440613,-0.11016202194677488,-0.010568377631559675,-0.010665805387913195,6.345165001184419
20100824,-0.6219648864274683,-0.03627881812544158,-0.27199966384164537,-0.0510375028584454,-0.15768113113246332,-0.10496777046947267,5.723200114756951
20100825,0.3719153138146796,0.011946187192082196,0.3237562797126812,-0.023309564279810988,-0.05799468525628062,0.11751709644600783,6.0951154285716305
20100826,0.5739207278552895,-0.0020031314242557868,0.289677524774838,0.05750685542899804,0.20362975637912165,0.02510972269658758,6.66903615642692
20100827,0.0519645877098455,-0.032156553493983685,-0.04254569595382286,0.014442337702259049,0.10889723862757257,0.003327260827820424,6.721000744136765
20100830,0.3603173668963519,0.005962978194173256,0.2255535832971102,0.056147621675032136,0.07771393626061865,-0.005060752530582303,7.0813181110331165
20100831,-0.6121071391223722,0.010433070768059664,-0.6614770107614976,-0.008144641191734896,0.04078165133727219,0.006299790725528307,6.469210971910744
20100901,-0.040183186986157,-0.0017828956844424728,0.22361095870040829,-0.002904810421409061,0.015329771710471441,-0.2744362112911852,6.429027784924587
20100902,0.27519277062222924,-0.07241037138699238,0.31417504933986745,-0.0016629136183037782,-0.038792256788338024,0.07388326307599609,6.704220555546817
20100903,-0.3008283044731787,-0.14609319829113995,-0.07132656655287686,0.01067490036785098,-0.03407978936832025,-0.06000365062869268,6.4033922510736385
20100906,-0.021376975661092337,-0.12564494166053913,0.2559956908323748,-0.10845157228127618,-0.089598611400641,0.04632245884898928,6.382015275412546
20100907,-0.18570508254653909,-0.09254489993515112,0.002491490875778069,0.014437062687192661,-0.12225733888968934,0.012168602715330629,6.196310192866007
20100908,-0.06659222899699337,0.055936106771034784,0.07997142280305485,0.02538874782814152,0.041432884807893366,-0.26932139120711784,6.129717963869013
20100909,0.2678167096638161,0.12522404321267397,-0.3234521381919833,0.11903882734080484,0.1584491698477335,0.1885568074545871,6.39753467353283
20100910,-0.01931974596690765,-0.08080728887500342,0.08016629127385463,-0.06262165166889873,-0.18790762541019138,0.2318505287133312,6.378214927565923
20100913,0.23967700559045518,-0.0015842703963404859,0.14844451978488454,0.013436764748748263,0.08838734562783483,-0.00900735417467196,6.617891933156378
20100914,0.03822706998875783,0.054776432373479254,-0.12168461674020993,0.05793922778053606,0.10044982704485723,-0.053253800469904806,6.656119003145136
20100915,-0.4538006977920453,-0.15083607376547792,-0.031486888854402616,0.0008282209463204879,0.024016026160221953,-0.2963219822787072,6.20231830535309
20100916,0.18213412472339666,0.021716632074589032,0.08241782204371961,0.06126051429391799,-0.011525923284823126,0.02826507959599314,6.384452430076487
20100917,-0.3081359096116651,-0.12632503115443153,0.04230984582807892,0.00775693711427999,-0.12423118516753354,-0.10764647623205889,6.076316520464822
20100920,-0.9242323957466967,-0.7945995894972416,0.053983245453341565,-0.028106927666357022,-0.11072456257700038,-0.044784561459439313,5.152084124718125
20100921,0.4501103245877584,0.16722024444471326,0.017647266902560906,0.08357654064423592,0.14079039357451076,0.04087587902173761,5.602194449305883
20100927,-0.5101199281799216,-0.405595363936245,0.11582395016909154,0.08141433480504318,-0.306232786543542,0.0044699373257307065,5.092074521125961
20100928,-0.24671989333497982,-0.23030174320069544,-0.07703162171968904,0.009700666703689938,0.09626215045208814,-0.04534934557037346,4.845354627790981
20100929,0.5224750168999185,0.5861508358493472,-0.0175071462342255,0.015107847818503049,-0.1673816779414739,0.1061051574077676,5.3678296446909
20100930,-0.02456029728364798,-0.15326615842159422,-0.017914115014264407,-0.03149151514531527,0.13119721965081296,0.04691427164671296,5.343269347407253
20101008,-0.34188910252021343,0.05008239977704004,-0.2874414767257225,-0.021687042742881753,-0.12584329189012694,0.0430003090614777,5.001380244887039
20101011,-3.3367746170551777,-1.5356941175598333,-0.549752191502951,-0.08353670681068467,-1.18602950440145,0.018237903219741447,1.664605627831861
20101012,0.5767588444864364,0.12214465362616368,0.06841091188560729,0.04917112889034573,0.3199479892568566,0.017084160827463217,2.2413644723182973
20101013,-0.9398847644575921,-0.19523787617236119,-0.28658891844044393,-0.026783142086220953,-0.38723030808679526,-0.044044519671770775,1.3014797078607052
20101014,-0.7302487356093901,-0.2811861264646846,-0.2041389871393346,0.038420935851531474,-0.2054829036921474,-0.07786165416475493,0.5712309722513151
20101015,-0.20209898969006096,-0.20370105742813974,0.05161303980708437,-0.030906244980340707,-0.02940196670747425,0.010297239618809368,0.3691319825612542
20101018,1.515399447936759,0.47223928201180665,0.38995425490582436,-0.02985643416184142,0.4195951115099561,0.2634672336710133,1.8845314304980132
20101019,-0.647728144852692,-0.3022776875128861,-0.11181576989522031,0.045599221855121976,-0.20843206172505607,-0.07080184757465152,1.2368032856453213
20101020,1.0422972349878659,-0.050214933802986535,0.23350874980304073,0.1012207027585323,0.2955571656633474,0.4622255505659319,2.279100520633187
20101021,-0.6583596959361743,-0.45245040833808386,-0.056146114477357546,-0.009816292980915091,-0.14367425944852258,0.0037273793087048497,1.6207408246970125
20101022,-0.3104368274290592,-0.08227842654262468,-0.14371082756784287,0.024363075808569806,-0.33759158919734045,0.22878094007017907,1.3103039972679533
20101025,-2.231942000105237,-0.7748546278345337,-0.35140208333995016,-0.17923257307474572,-0.44408536580556257,-0.4823673500504445,-0.9216380028372835
20101026,0.6507296872067987,0.2537855729031513,0.08029033028020843,0.06338099850173337,0.07063060367953151,0.182642181842174,-0.2709083156304848
20101027,1.0167821357577012,0.5618399651701838,0.2347668155763725,-0.018071875533926814,0.14137423796592977,0.09687299257914203,0.7458738201272164
20101028,-0.6786844534331334,-0.5030745633959861,-0.15374978444087314,-0.03746339957750451,0.0013119430043306082,0.014291350976899814,0.06718936669408293
20101029,0.3495493259650939,0.5003310629480334,0.06762137715240014,-0.002149786055518043,-0.09816604744644365,-0.11808728063337791,0.41673869265917685
20101101,-0.9992263797602641,-0.5204363796582431,-0.24121678442900923,-0.10302359586977862,0.10266918081716682,-0.2372188006204,-0.5824876871010872
20101102,0.06983666694236451,0.08841743704344233,-0.04971331279924863,0.01878919718727063,-0.029123932448323626,0.041467277959223794,-0.5126510201587227
20101103,0.06723545079145299,0.025116780187166433,-0.06614111991733154,-0.011605195179453928,0.04331296890225472,0.07655201679881729,-0.44541556936726967
20101104,-1.0817383417704085,-0.5559839390460478,-0.6259627733382476,-0.04618851921200924,0.19643790399326513,-0.050041014167369044,-1.5271539111376782
20101105,-1.476045394862906,-0.9606794086908522,-0.7732575322185781,-0.039038082864090634,0.5876160100192629,-0.29068638110864814,-3.0031993060005844
20101108,-0.862131777594248,-0.22185310306325537,-0.3514782338748139,5.443544832462471e-05,-0.2748252000966937,-0.014029676007809412,-3.8653310835948322
20101109,-1.1092939749439448,-0.33881563800994396,-0.6775575442378191,0.06844226507069193,0.1841823879498555,-0.3455454457167292,-4.974625058538777
20101110,0.04630871907507891,0.044756876557745476,-0.13578766220403238,-0.06983846049236174,-0.04731934546106892,0.2544973106747965,-4.928316339463698
20101111,0.4807344792739433,0.0535495288985297,0.3351997310751541,0.027652009690345883,0.13213212887017778,-0.06779891926026414,-4.4475818601897545
20101112,1.5217933877941332,1.3769452933830026,0.5698453431543739,-0.23984903399151694,-0.4157169826657802,0.23056876791405367,-2.925788472395621
20101115,1.3187114939714615,0.39477448063429627,0.6315674914864492,0.058338166922742685,0.09605624749538413,0.13797510743258906,-1.6070769784241596
20101116,0.26308048827642594,0.3860816892595402,-0.04108074823182437,-0.0334663480848637,-0.08358311695689358,0.03512901229046739,-1.3439964901477337
20101117,1.411078601756719,1.1831828694651245,0.5132073627505732,-0.1202737475428853,-0.3174183917924271,0.15238050887633373,0.06708211160898525
20101118,-0.4159104140493678,-0.22996886337044184,-0.2432236680090665,0.05634649451673998,0.1104310541716851,-0.10949543135828459,-0.34882830244038254
20101119,-0.3206178390765436,-0.24476439083171522,-0.03588240653697496,0.02617166752564688,-0.04393396675953804,-0.022208742473962265,-0.6694461415169262
20101122,0.7546360059378665,0.5602866438970959,0.09895312936463475,0.0007244328455898891,0.1009650809932571,-0.006293281162711221,0.08518986442094034
20101123,0.4807562015977634,0.07329848208571123,0.19977279295729303,-0.015209910920483719,0.23584814694939074,-0.012953309474147847,0.5659460660187037
20101124,-0.7364106853029239,-0.47279765605093893,-0.06408373436112877,0.007456839366355359,-0.13934693225300862,-0.06763920200420286,-0.1704646192842202
