,AG.SHF,AU.SHF
20180712,56.52498562782253,-43.92028422120138
20180713,45.996709362454816,-36.595253387822865
20180716,37.38078445057068,-65.04136043118251
20180717,-10.435809379057925,-96.33214609938094
20180718,-36.73619456663246,-113.7501405776039
20180719,-58.0353168975694,-126.74612138134856
20180720,-80.89675473764385,-138.65761136547997
20180723,-97.99007673265605,-146.99690562240417
20180724,-112.48366909764675,-153.76554894625096
20180725,-122.34679806040911,-159.42927264415943
20180726,-130.6172744437951,-164.52871131019094
20180727,-136.86728237915136,-168.48934679148533
20180730,-141.88416674673317,-172.32268179516328
20180731,-145.3542908940566,-140.34326796977481
20180801,-148.93238540566514,-114.16442991841119
20180802,-151.80592990620588,-92.75385679300965
20180803,-154.10183419794294,-110.92604182108201
20180806,-155.3063391188903,-125.74511485459342
20180807,-156.45580629055075,-139.14568680938044
20180808,-157.28869463555984,-151.1957040100964
20180809,-158.08887404423197,-162.03353007897
20180810,-158.76099486685504,-170.91057143112414
20180813,-159.39473127678835,-177.4420462058513
20180814,-155.93999111410335,-176.51673402018838
20180815,-158.98957260726198,-182.53937982682567
20180816,-147.62721369967582,-178.34994976826925
20180817,-138.18602916371995,-175.2205844627532
20180820,-130.4422413338336,-171.2281377301305
20180821,-124.05735457420403,-166.5725493270324
20180822,-119.3287189462399,-162.78807881976488
20180823,-115.4403901061343,-159.92287140129343
20180824,-112.04295088546095,-157.55529691979572
20180827,-108.95903993449103,-154.60800588507053
20180828,-106.42394243910589,-151.69925300603705
20180829,-104.03531611437641,-148.79033245175532
20180830,-102.01421209410302,-146.36623197275472
20180831,-100.3460484879407,-144.34831850116495
20180903,-98.92509702504951,-142.22686446424666
20180904,-97.38143733498586,-140.22031982537837
20180905,-94.99518102093451,-138.62312264077315
20180906,-92.68555253155127,-136.9459744272736
20180907,-90.7498176684973,-135.23418437253676
20180910,-89.16802867952768,-133.85869852031968
20180911,-87.75088175337737,-134.7321426426756
20180912,-86.64456565066213,-135.45629854989636
20180913,-90.40526006298683,-143.85237745647046
20180914,-93.54540215140737,-151.4213247832367
20180917,-96.35625028526644,-158.0006373603696
20180918,-98.42681213860631,-164.95843149131866
20180919,-100.04843076303145,-170.62522033654162
20180920,-99.30014112438177,-175.2568365876465
20180921,-97.43393093433717,-178.3349047180918
20180925,-95.80063199209212,-180.55383247184955
20180926,-93.76846903137071,-147.06143076559493
20180927,-92.52214628954707,-119.64104400865256
20180928,-90.78829391076685,-97.32483831807436
20181008,-88.05893190417339,-79.2091640524924
20181009,-86.35217333048739,-64.38113840740665
20181010,-85.75729582161856,-29.543874073608865
20181011,-87.69464130299266,-1.731015173667928
20181012,-71.43024013572277,18.344485223625714
20181015,-58.12922428012578,33.856492228208026
20181016,-47.24799335315875,46.88992714213826
20181017,-38.34500911341017,57.302651554798786
20181018,-31.07467103235051,65.88971871948185
20181019,-9.962769946597804,72.9295776972085
20181022,7.259277839047729,78.6275129235141
20181023,21.923090257741364,83.83446540084682
20181024,33.69190389725644,88.0836973502734
20181025,43.34978207705814,91.42308704218767
20181026,51.33212556515171,94.06176885683195
20181029,58.57145727678821,96.07723947026057
20181030,63.94688144608478,98.01563086368358
20181031,68.6332886707684,98.18946834154606
20181101,72.43028121647683,98.64418430906589
20181102,75.53478821197228,100.88741864977345
20181105,79.99686088122566,106.29761449638183
20181106,83.6581566848141,111.2444868525009
20181107,86.26991048054693,115.30767149665155
20181108,88.46000188352723,118.55131473607833
20181109,90.69187584410194,126.8585185886976
20181112,73.86553675028269,135.57052069746308
20181113,60.0990671876784,141.96640140257347
20181114,48.83580935892629,147.42161734538283
20181115,39.61944707175078,149.7476257301466
20181116,51.37918496086542,152.9570230226053
20181119,41.68548447098838,154.99020044900695
20181120,33.752275570422356,156.7602100370392
20181121,27.23924822133288,158.2610911314763
20181122,22.655244515642185,160.8129987635842
20181123,-1.3342547200128785,162.87970992540298
20181126,-20.854828615611904,132.67555638171302
20181127,-37.61218456864963,107.96301378064415
20181128,-51.678096550539465,87.67584287724533
20181129,-60.996945214315545,102.69190404038943
20181130,-71.15482850792172,83.43891506934361
20181203,-79.50744546809295,67.70193211902688
20181204,-86.06531777180071,25.16758081814054
20181205,-91.80261394676752,-9.337349991557788
20181206,-96.48371153302995,-37.49131011936014
20181207,-101.08709545004061,-60.89008440104052
20181210,-104.87169911348846,-49.27059849029388
20181211,-108.074618568562,-39.742979482207375
20181212,-88.00070823074493,-31.987295114275806
20181213,-71.56750833621753,-25.624772612746668
20181214,-81.30132140550889,-20.42287148329644
20181217,-89.24941075324993,-16.162569709311512
20181218,-95.69036305813205,-12.696707404801181
20181219,-77.86753758450682,17.65268004521133
20181220,-86.51761396647849,42.45191141763353
20181221,-48.01553673291003,59.70101357388252
20181224,-15.970870535134555,73.8368787137362
20181225,11.893361725974296,85.10711339713288
20181226,34.301452116039954,95.8253793933967
20181227,55.102383184678885,104.62134384723572
20181228,65.74580420592196,111.296204294309
20190102,74.62537028875478,117.98980421597209
20190103,79.86306381618093,122.0329166539167
20190104,84.4863660558958,125.09352033239081
20190107,88.21277144856661,125.54040448071088
20190108,89.39328535655122,124.90949672374458
20190109,91.39185519912623,126.13777817983379
20190110,93.30960826352691,127.19799521107127
20190111,94.28644964706903,127.41977993893154
20190114,94.59765754391081,127.72598885928997
20190115,95.26260630879375,127.81223076954595
20190116,95.89191549294885,127.92608290876055
20190117,96.2918400103621,128.83576251880822
20190118,96.64556923730812,129.66522633327995
20190121,94.90402039818409,129.09325119657245
20190122,93.42953411694133,131.4306842267106
20190123,91.95686395513079,133.50597982291708
20190124,90.50693868629432,136.83942573115647
20190125,89.5815444235873,139.7544159989787
20190128,86.89025025051983,138.80478967012453
20190129,86.36313900617257,138.6137128808313
20190130,85.91011176035487,138.14969589760778
20190131,87.20909955990739,140.59436115132024
20190201,88.48384348192762,141.49900785680737
20190211,89.2212463250171,143.9953140632449
20190212,90.5648758647525,147.35429625347115
20190213,91.61690026000656,150.6871803231423
20190214,91.90391957468216,153.3299554472526
20190215,92.26983646411132,156.15492600098645
20190218,91.90505333734954,157.63718296729937
20190219,91.5477530989424,159.7076563160896
20190220,90.92754471432633,159.65692735947732
20190221,74.10102087963097,156.94626054692523
20190222,60.33693225486376,127.95256912484923
20190225,49.04203129800997,130.87359994461505
20190226,39.8032610874488,133.1241266710075
20190227,32.23826753275005,134.78943228441167
20190228,26.06240253173346,109.82577007058758
20190301,4.82684599438148,113.76910721262097
20190304,-11.725328039893933,92.68464045539878
20190305,-25.332947398875294,75.42913727220026
20190306,-36.018806300084314,61.32032680918251
20190307,-44.75764859411828,49.78133716079111
20190308,-51.54308480105542,40.365971011675995
20190311,-56.67257940404513,52.02457111461605
20190312,-60.81439458051609,61.55971868772361
20190313,-64.16796459515525,68.9190838167504
20190314,-66.93758011602858,74.9557027315491
20190315,-69.22704382243347,61.6923471235834
20190318,-71.97050943559157,30.602028107383802
20190319,-73.98960869981748,5.29057698135067
20190320,-76.2281764719031,-16.589800558521947
20190321,-76.63147355685837,-33.950529227618105
20190322,-77.0185822087885,-48.64515185756285
20190325,-77.51211926204499,-59.9259465564215
20190326,-78.04701438073074,-69.15092163805468
20190327,-78.41488792603371,-76.72126270309595
20190328,-78.90603568523545,-83.50116901164218
20190329,-77.82126304596018,-84.51947204841144
20190401,-79.8067575385571,-87.50231506866183
20190402,-81.90598982223656,-90.1319388115617
20190403,-83.86927337337433,-92.60296542555938
20190404,-85.6624144043731,-95.06448023816985
20190408,-87.41677617283132,-98.25338936109947
20190409,-89.23012146232564,-101.18724995045022
20190410,-90.85569964253189,-103.22706133218468
20190411,-92.13926893282724,-105.33947944645723
20190412,-92.73155478929095,-105.41688152732797
20190415,-93.01705391832616,-105.09640851544775
20190416,-93.05861083168956,-104.87244001511192
20190417,-93.31279198348665,-104.56983537555723
20190418,-93.51126900282476,-103.93427346924483
20190419,-96.37787803505404,-103.76257729139797
20190422,-98.02881048338678,-103.47089562301895
20190423,-98.99558459496787,-103.84346867946026
20190424,-99.41982812662968,-104.22604109106474
20190425,-98.8568409856305,-103.82786794723533
20190426,-98.3103549132326,-103.20269521596605
20190429,-102.9031237280858,-110.06198495854697
20190430,-107.38314602658619,-115.64572326641807
20190506,-111.07440405362141,-119.3254700605385
20190507,-114.68289688925334,-122.43526130402905
20190508,-117.3966367994799,-124.17781227613563
20190509,-119.74082381419407,-126.14715851608474
20190510,-122.09416797630337,-127.78474782999412
20190513,-123.98284195598,-128.44249917977675
20190514,-123.03478540834344,-104.70380656813283
20190515,-124.27964655471067,-85.24938080762325
20190516,-101.21934615281995,-69.31532692252887
20190517,-103.80126824749078,-56.28212714102088
20190520,-105.30857475065142,-45.63695749577962
20190521,-106.59453199513118,-36.90152499919097
20190522,-107.74353590179619,-6.680617290810456
20190523,-108.90373603872048,18.131473770580605
20190524,-110.40878340810852,38.801853011824306
20190527,-112.7685367594879,55.815936026072755
20190528,-115.99615372236752,70.09588228651086
20190529,-119.2476910823551,81.97938078681277
20190530,-121.93732370506332,90.77625860854968
20190531,-123.04507570658117,95.3816502553307
20190603,-123.80603413923404,97.7259076327657
20190604,-100.89564320343518,98.85327611787729
20190605,-82.1533586476297,99.63642825191886
20190606,-66.81773570834672,100.26514066787603
20190610,-54.271023577350455,100.4661908427743
20190611,-24.60187557550299,100.38583828221506
20190612,-0.8871604610255821,100.86735212143894
20190613,18.829302570460495,102.00218781757621
20190614,33.067919378577116,100.7783195360087
20190617,44.94438528078832,98.02587665942042
20190618,55.24134269297847,96.56592903141163
20190619,63.66599496903394,94.79203210802527
20190620,68.04542944391596,90.87862561110146
20190621,71.60110630398668,87.63729936506542
20190624,74.52654905254688,84.96114748910841
20190625,76.8355257031873,81.89113619663799
20190626,77.40342560118506,77.91125803993346
20190627,78.06829680458996,74.54938228836436
20190628,78.65082254398024,72.0230230563894
20190701,78.34876773472723,68.22478182405962
20190702,78.04641802115884,65.1375536908159
20190703,77.40162181070018,61.675734053896925
20190704,76.5687982086522,58.62079309019895
20190705,75.8961692569519,56.126907961562786
20190708,75.11050324343367,54.049092757514245
20190709,74.85104429113662,52.246080720542636
20190710,75.28946146472192,50.83639242846027
20190711,75.26425802417151,49.39207870906838
20190712,75.84958621434467,48.29253740381209
20190715,76.95724845200908,47.6009934132692
20190716,77.30094217292982,47.05483273525983
20190717,76.64301351723898,46.60621083918378
20190718,75.3216849398521,46.71083388297678
20190719,72.09819830280733,46.661853296427566
20190722,69.23956502428858,46.54999799529479
20190723,66.90163298614995,46.891885304881434
20190724,65.51880686324616,47.61522579418395
20190725,64.41927994855523,48.22191689799527
20190726,63.4424710867332,48.704765907103074
20190729,63.16503188631325,50.60011599407445
20190730,62.93725316210923,52.35038046718811
20190731,62.92697650792567,57.087793406015194
20190801,61.109556503054414,59.881277203709274
20190802,59.49064922616519,60.02211576914459
20190805,56.586230086425516,58.444978492602246
20190806,54.10703675935119,57.431464344957114
20190807,51.88764953536446,56.24871387416486
20190808,49.89015683516442,55.63957409253199
20190809,48.298478533039344,55.41187219127628
20190812,46.868622628305914,55.058085103906954
20190813,45.142846413329714,54.16815480336743
20190814,42.92851439051815,52.27931458437264
20190815,41.2093124805224,50.692825257661696
20190816,40.11410884542967,49.47630210003116
20190819,39.188108903088235,48.57828674357134
20190820,38.41755248671291,47.87251994888985
20190821,37.798204083714595,47.290328648862975
20190822,37.29885444159373,46.817717820695286
20190823,36.90495203541689,46.477998193300394
20190826,35.853738703571175,45.327076425984764
20190827,34.994256960723554,44.37108431553688
20190828,34.13309786920784,43.56758800602153
20190829,33.827190927168715,43.41117317961478
20190830,33.30574505612941,43.102625791669126
20190902,33.31848785198135,43.53740398178652
20190903,33.403918303113194,43.89314288310168
20190904,32.98638832191882,44.50592689494813
20190905,32.71097405721079,45.03084021004231
20190906,31.44824733649078,44.20297623308361
20190909,30.2862857340392,43.54377249500387
20190910,29.513836746185856,43.25937964912962
20190911,29.161736036079915,43.78964320015245
20190912,28.885037844642355,44.442662434474045
20190916,28.592417114447006,44.97849761394482
20190917,28.379186606997344,45.418223305673486
20190918,28.209682010140558,45.784059670167714
20190919,28.038330285853927,46.082471138777116
20190920,27.89008850114931,46.33466254518583
20190923,27.636351415034653,46.405047866183175
20190924,27.86576795945883,48.69432695849778
20190925,28.057139939345976,50.48686070603389
20190926,28.177043926528057,51.64110508216699
20190927,28.260092322941368,42.05254988140655
20190930,28.359643074060568,34.19573854177542
20191008,28.42349535029381,27.767387700100322
20191009,28.20993419828526,33.333920707456706
20191010,28.686827490987753,27.473496045340376
20191011,29.11075906930302,11.71545065996183
20191014,30.759602064433412,-4.207693881632836
20191015,25.031061300784966,-17.30107808854282
20191016,20.346352071191895,-29.56587426036189
20191017,16.511484091570388,-39.227232462730726
20191018,6.301009812405103,-47.12340441920822
20191021,-2.0840946636725777,-53.589697581420566
20191022,-8.911213351412453,-58.877986958321756
20191023,-14.525465322625534,-63.21138009609001
20191024,-19.163463915206535,-66.75829600099304
20191025,-22.509973088752368,-69.04891869554643
20191028,-25.80326840983918,-71.77488597274987
20191029,-28.43095702550344,-73.60823534493419
20191030,-30.540615771617833,-75.45458421824036
20191031,-33.00149375010374,-77.82514017339362
20191101,-35.806209557049996,-79.60408402806736
20191104,-38.39930711070929,-81.1642930819483
20191105,-40.46827126322407,-82.09892065179699
20191106,-42.5081176717976,-83.53578652443548
20191107,-44.311038690759794,-84.3793926140572
20191108,-44.090432445948245,-83.08516678743887
20191111,-43.95269032680263,-83.22324730366859
20191112,-43.8687570668018,-83.00448268238743
20191113,-43.77208417446504,-81.88246830505574
20191114,-43.8051393993328,-81.3241287382715
20191115,-43.815823540557794,-80.86221885072672
20191118,-43.98215415864695,-80.47410066287537
20191119,-43.74859350528378,-79.85643622219507
20191120,-43.574103284308094,-79.4533285479983
20191121,-43.4319453854409,-79.12405913669018
20191122,-44.25897035614612,-79.57804257907685
20191125,-44.874587617271324,-79.74772177265224
20191126,-45.61061110606702,-80.46970810191054
20191127,-46.21281975183971,-80.98401444747643
20191128,-46.71789283243735,-81.45763800562668
20191129,-47.30306933494633,-82.56791064548385
20191202,-47.792425321332736,-83.38764336220598
20191203,-48.18229753884554,-84.19070858701032
20191204,-48.12066728519786,-83.49782596752755
20191205,-47.733507261108464,-82.97348880805488
20191206,-49.76228708826716,-85.10399781664836
20191209,-50.841949722997,-86.20374194032823
20191210,-51.768048789237184,-88.2043019358634
20191211,-52.963428869160445,-91.27390118529202
20191212,-53.61331221556895,-93.41213451095636
20191213,-54.21609594778032,-93.24510519194635
20191216,-54.40243569927205,-92.01908969814166
20191217,-55.23264089753058,-91.33716360588166
20191218,-55.93932099666968,-90.81570054525508
20191219,-56.48671073449791,-90.37638305553394
20191220,-46.016847811051655,-73.64270102901307
20191223,-37.45222527977164,-59.941752389334106
20191224,-30.44824750003587,-48.73407174598441
20191225,-24.719515083278164,-39.56843597840697
20191226,-20.03541577999895,-32.066037014917384
20191227,-16.206541219166663,-9.858810718877814
20191230,-3.318079165070195,8.302266723825227
20191231,7.118910652283618,22.983175700047518
20200102,16.727383939606984,38.55848084288808
20200103,25.00312448042009,49.21743442807873
20200106,31.665479403803367,55.51874676350785
20200107,37.062174503826284,60.386797850565365
20200108,40.77306630180642,63.28080968985987
20200109,40.95755547198165,61.15340599265461
20200110,41.16073434079094,59.43830304422567
20200113,41.39297982610553,58.44621719807975
20200114,41.29150848545881,57.34930276311164
20200115,41.16304401849135,56.36585659964798
20200116,41.05653472028807,55.561137591114395
20200117,40.988284536752055,54.91273248601516
20200120,40.94518183253292,54.38596894894104
20200121,41.02468513403726,53.836002011747404
20200122,40.84603383284623,53.23214381085429
20200123,40.774766990186805,52.72230733079047
20200203,40.74251943113176,51.53728880263548
20200204,40.738615533865044,50.42924731538746
20200205,40.73820114998957,49.46333300852956
20200206,40.85714516871972,48.654297907818055
20200207,41.14070288944846,47.99453964131479
20200210,41.7277102528721,47.66488791126495
20200211,42.503444236751186,47.974426091442304
20200212,34.61679760359769,48.36215597521605
20200213,28.15180795386802,49.05931765856223
20200214,22.78664786367076,53.48580210813173
20200217,18.40442338247545,57.118086025238775
20200218,2.2971432798940157,60.02792976697536
20200219,2.1083242413374648,63.21221509941813
20200220,1.9566810658431462,66.01454938893492
20200221,1.8248154742132205,66.95024708536475
20200224,13.3230488701866,66.5930587803084
20200225,0.6271445934784389,64.57816572068401
20200226,-9.607069018734409,62.997338942360265
20200227,-18.981504795246522,62.02535773200677
20200228,-22.71796060187404,60.75225093592858
20200302,-25.751604270352114,59.48453871837025
20200303,-28.228134780900422,58.5995239924747
20200304,-29.869601957758306,57.080534060462504
20200305,-31.21398977443222,55.921864531293124
20200306,-32.27261137974698,54.49811269030985
20200309,-32.277867421720806,53.19498459148866
20200310,-32.040405958428494,51.85955882358005
20200311,-31.90098526416413,50.757911374647215
20200312,-31.656794169329295,49.691323493828044
20200313,-30.796916935536917,47.901946162801515
20200316,-29.551000295698714,39.06514540187212
20200317,-27.616682958730102,31.85405381613477
20200318,-25.97473326611448,25.958219527261
20200319,-24.675835075570532,21.134164421612088
20200320,-23.16665836252659,17.18473237875949
20200323,-21.95735192878601,8.092517654553184
20200324,-20.620171240353237,6.7128798859426375
20200325,-19.333695004991604,5.5828906700007135
20200326,-18.28220592712909,4.65834747145235
20200327,-17.464899779481552,3.9017490694127397
20200330,-16.721901068007334,3.2851243252821947
20200331,-16.08869922980192,2.7806737354190085
20200401,-15.596434444033502,-2.731836961557475
20200402,-15.158297861545485,-7.22983897374854
20200403,-14.787568119834944,-11.01678306570678
20200407,-14.409354632307407,-13.89485580776111
20200408,-14.108624348147586,-16.26733961496808
20200409,-13.862023355680801,-18.21744132118476
20200410,-13.668015826686476,-19.838852867908514
20200413,-13.580776138886439,-16.133867946420107
20200414,-13.625695542471506,-13.097544960868607
20200415,-14.118565552565915,-10.588509006328907
20200416,-14.89865789317018,-1.6201640692543922
20200417,-15.515423480487165,5.4067264627849525
20200420,-16.294758095142075,4.297845119147843
20200421,-16.946830876374516,10.215724565211183
20200422,-17.672568119092073,18.030304634457046
20200423,-18.50495825216811,24.355178562440823
20200424,-19.19935795291601,29.527315766520154
20200427,-19.762992866141733,33.77196707555585
20200428,-16.08392925254051,37.23878940077538
20200429,-13.073451804741348,40.066170153235504
20200430,-10.609748080940436,43.22174974502475
20200506,-3.9753874800625923,45.79749805493267
20200507,1.495073722582852,47.84231002734356
20200508,6.5859304756617325,51.29954274556436
20200511,10.90073403470788,54.526676220386186
20200512,14.412414916384604,57.10824282373908
20200513,17.28756332654757,59.3240841999188
20200514,19.6578700004019,61.03423527490049
20200515,21.099331081227586,62.13880322257638
20200518,21.6874561523923,61.64628023655604
20200519,22.128864777986017,60.44195895893582
20200520,22.551902035311745,60.447441834905256
20200521,22.703779159822066,60.160674703968255
20200522,22.753064554001128,60.0106308477224
20200525,23.197847072233056,59.921308511886345
20200526,23.726455104437584,60.57618648281706
20200527,24.05653466335699,60.800070650758755
20200528,24.37807118628366,61.06194866331352
20200529,24.829001375228415,61.58859265222611
20200601,24.865813260663618,61.873421980004665
20200602,24.83450709586804,62.04673918523843
20200603,24.68539504631588,61.79050568137255
20200604,24.45256699016329,61.423657284415214
20200605,24.40574654119321,61.620481307377055
20200608,24.355384112020943,61.50607992636621
20200609,24.32559441183149,61.44243074945056
20200610,24.30062132825043,61.111137373605345
20200611,24.283273553628593,60.77853820394103
20200612,24.507618636765148,61.091145149245904
20200615,25.455226531678623,63.793433537130234
20200616,26.27837983215071,67.7539762779121
20200617,27.35449243133577,72.11115025575234
20200618,28.572211646927055,76.47365150196558
20200619,29.700317417972247,80.01197567357838
20200622,30.494612888495173,81.61314390216187
20200623,31.507014943049963,83.05970329120412
20200624,32.46433729397833,84.98710086642713
20200629,33.364361307757235,87.05816734790284
20200630,34.10392459288408,88.74794987034441
20200701,36.62954982715866,90.65292423360358
20200702,38.368581583190064,91.04380312970227
20200703,40.32712532132648,92.53302355555284
20200706,42.68721010976836,94.86914836687087
20200707,44.668968752523675,96.77885044831493
20200708,46.19238534569511,100.60248321514868
20200709,46.64862033978977,103.45752404044283
20200710,46.465464182336355,105.50692807819564
20200713,45.54401522791446,108.01670546786103
20200714,45.10394603682505,109.91477883681753
20200715,45.76860704442991,111.83319025544728
20200716,46.219607303044874,112.90202462338793
20200717,46.32171041577902,112.81588079858138
20200720,46.322735753732154,112.5932739924269
20200721,44.239608063341954,111.88181605592344
20200722,41.55539267085253,106.81613818933589
20200723,38.89374215605759,102.68901423709029
20200724,36.60923930469535,99.17067743856519
20200727,34.15453289381399,93.99403963195034
20200728,32.16678390166518,89.71040941088307
20200729,30.49016314794214,86.23305553859736
20200730,28.96381323121335,83.87358920605803
20200731,27.697054635354743,81.79739467046379
20200803,26.65596982993085,80.02087386955695
20200804,25.80256556567075,78.55911044689498
20200805,24.66256211870498,75.27069186972467
20200806,23.64394916299913,72.56208854388056
20200807,22.952300059988037,70.86311567883668
20200810,22.377024399085585,68.96573502108296
20200811,21.83217432389591,65.95873891670763
20200812,20.97825761100826,60.839963691206044
20200813,20.20479912623392,56.66811115479555
20200814,19.61370441231447,53.274081760997376
20200817,19.13073224698968,50.46482745377921
20200818,18.804283691831817,47.928361757250585
20200819,18.532385132645928,46.02433231275563
20200820,18.384352886145468,44.039499675667
20200821,18.27536776185502,42.45927313307363
20200824,18.30250803397294,41.47145153094532
20200825,18.323260556673155,40.6544749948534
20200826,18.34093770912958,40.002217401273896
20200827,18.34881479775317,39.36978744582329
20200828,18.400548787431944,38.920073757906536
20200831,18.42611877742378,38.52744318214317
20200901,18.413531550949482,38.13316275617416
20200902,18.87110902240195,38.372064683897044
20200903,19.375103856889076,31.261855087359432
20200904,19.85936184067957,25.443998400550598
20200907,20.26461317204993,20.68385188748752
20200908,20.588399085858782,16.784065267276144
20200909,21.253397262486324,13.542013833656819
20200910,21.84661629783727,1.0501100867333024
20200911,22.36576476730337,-9.313819880490781
20200914,22.865436157824227,-18.044215008328727
20200915,23.593958910327736,-26.830437946944162
20200916,19.20830688351105,-34.3825709277036
20200917,15.61994540274543,-43.929323236653005
20200918,7.745397192108442,-51.725635889106215
20200921,0.6698063516136666,-58.913929528048705
20200922,-3.385104938872047,-61.37039001335435
20200923,-6.485827397455714,-62.38615408549101
