,PnL
20180102,0.0
20180103,0.0
20180104,0.0
20180105,0.0
20180108,0.0
20180109,0.0
20180110,0.0
20180111,0.0
20180112,0.0
20180115,0.0
20180116,0.0
20180117,0.0
20180118,0.0
20180119,0.0
20180122,0.0
20180123,0.0
20180124,0.0
20180125,0.0
20180126,0.0
20180129,0.0
20180130,-0.07132800225873337
20180131,0.10775666890302985
20180201,0.16087828091170653
20180202,-0.3037916651071651
20180205,-0.5076321897892438
20180206,0.05919671653690035
20180207,-0.10731980287232365
20180208,0.05180284482959855
20180209,-0.4440417027178451
20180212,0.19370627819496136
20180213,0.03720769840671444
20180214,-0.17007888051623057
20180222,-0.16000122590333143
20180223,0.08078739393042739
20180226,0.45806416755605034
20180227,0.3554067926624107
20180228,-0.10113672044501563
20180301,0.14970345852618325
20180302,-0.10434068188894428
20180305,-1.0163402661078398
20180306,0.3454010657575542
20180307,-1.3176736287764466
20180308,-0.2881866624206768
20180309,0.005507531550474479
20180312,0.1490943312596561
20180313,0.10936114196370347
20180314,-0.7454866725038404
20180315,0.11531531360024044
20180316,0.14290022794368826
20180319,0.9996611564938782
20180320,0.23371019331078596
20180321,0.13402990077251825
20180322,-0.04225359513311444
20180323,2.3843465244754842
20180326,-0.15989589051538794
20180327,-0.6966643950126947
20180328,0.25978199072682084
20180329,-0.3837884401840914
20180330,-1.1537709783396726
20180402,0.12769337273458065
20180403,0.2680004357437213
20180404,0.31597720476917657
20180409,-0.48277788341986794
20180410,-0.3259359481973023
20180411,0.6811650229048133
20180412,-0.08152968586276574
20180413,-0.8557316872176615
20180416,0.9356362182869169
20180417,-0.3901209884973785
20180418,-0.6344808703253648
20180419,-0.7291188650514521
20180420,0.7594591830695238
20180423,-0.6682438945309538
20180424,0.20189181585994756
20180425,0.1905674145863355
20180426,-0.10405947102010914
20180427,0.3234456763111478
20180502,-0.2816653873694079
20180503,-0.09385377597129209
20180504,-0.02885822646825947
20180507,0.07800181476342538
20180508,-0.014677139446742246
20180509,-0.1844300075794154
20180510,0.18968831071240722
20180511,0.2721543924839032
20180514,-0.14875761002779025
20180515,0.11300878293023753
20180516,-0.24806127908261535
20180517,-0.03104620052716813
20180518,-0.47823676762577516
20180521,-0.3526337897518258
20180522,-0.3168214799276995
20180523,-0.6694794143412998
20180524,0.4492972088666819
20180525,-0.1656980340391556
20180528,0.1686032737189753
20180529,0.37544771047034564
20180530,-0.04569187487825035
20180531,0.3356983083134593
20180601,0.05897420089113251
20180604,-0.34697129314688213
20180605,0.27392494797263117
20180606,0.0961913892717801
20180607,0.25863519650129757
20180608,0.17290369946005307
20180611,0.17058798038286016
20180612,0.7059677940177069
20180613,-0.3718665552434532
20180614,0.4826840591256139
20180615,0.16230417897493882
20180619,-2.6740556093429038
20180620,0.9456519183591117
20180621,-0.1727189357978944
20180622,0.019005911220045107
20180625,0.28398312647284296
20180626,-0.5506753886195741
20180627,0.11678645008715322
20180628,0.35969153644644286
20180629,0.3377438976921594
20180702,-0.6005140296265573
20180703,-0.48516104995266085
20180704,-0.3787194391729795
20180705,-0.06668713627843625
20180706,0.04125421983130249
20180709,-0.006530921251693987
20180710,-0.08823079043606519
20180711,-0.009362385742397228
20180712,0.1687287379865073
20180713,0.2323842078431044
20180716,-0.0655457413686661
20180717,-0.2600059744908548
20180718,0.1520087666672591
20180719,-0.3635547662678427
20180720,-0.044229734543891584
20180723,-0.11096887512779503
20180724,-0.25364108783645656
20180725,-0.13702862214435055
20180726,-0.011190368110566007
20180727,0.8810121704086216
20180730,-0.2630815662351356
20180731,0.16832553764653344
20180801,-0.869694621354921
20180802,0.21009465845658762
20180803,1.1780708414882604
20180806,1.639416434319773
20180807,0.03403771380816368
20180808,-0.5450453391827011
20180809,0.37781099069838625
20180810,-0.6336731360421953
20180813,1.3006988363478864
20180814,-0.8999372563126338
20180815,0.026471153260924793
20180816,0.05556157796157977
20180817,1.9617634175227732
20180820,0.6243629163416488
20180821,-1.5651426642082296
20180822,0.30170001387708334
20180823,-0.8376059435975035
20180824,0.22984786293169437
20180827,-0.8071610317459125
20180828,0.37700723721634255
20180829,-0.23657548601982195
20180830,-0.16663485605429168
20180831,-0.007727044574245362
20180903,-0.15632641948817325
20180904,-0.05847737854140791
20180905,0.10980012748724237
20180906,-0.16696373495187036
20180907,-0.0038852358693480873
20180910,-0.49038936682875206
20180911,1.1884713888045122
20180912,0.04125274630301577
20180913,-0.1428840703282312
20180914,0.027769792836937767
20180917,0.1882168687054565
20180918,-0.7488767095797441
20180919,0.13003015415003732
20180920,-0.08722275625181447
20180921,-0.5702418078774496
20180925,0.37494351593948416
20180926,0.29059538891823655
20180927,0.3244087527730997
20180928,0.24457535337534167
20181008,0.08761582801103265
20181009,-0.4744766023192887
20181010,-0.031894548716698876
20181011,0.25746194840648984
20181012,-0.5235716134370202
20181015,-0.38592894755503626
20181016,0.06370814097781069
20181017,0.38508956198259986
20181018,0.4174419003924578
20181019,-0.39835395219329495
20181022,-0.028720020194086166
20181023,0.35589331884626707
20181024,-0.007880615971750113
20181025,-0.08964649763612385
20181026,0.17703905970850528
20181029,0.3014285165969917
20181030,0.06825077925444982
20181031,0.09886611707766785
20181101,0.35836962597683447
20181102,-0.9099435187377545
20181105,0.02862504399218768
20181106,0.1032586886158167
20181107,0.05902114073499484
20181108,0.05722862194089632
20181109,0.395488594138691
20181112,0.7228109696454096
20181113,-0.09052523000382971
20181114,-0.4127744375804333
20181115,-0.1848924255589038
20181116,-0.7487830850993441
20181119,0.13789201517594749
20181120,0.4684313083402951
20181121,-0.17247211883788766
20181122,0.39862751147481335
20181123,0.7662801778720824
20181126,1.1287184065547675
20181127,0.535158120516109
20181128,-0.5219994843809624
20181129,-0.33432709272537864
20181130,0.08571633624853676
20181203,-1.1409440903258152
20181204,-0.5576062425055298
20181205,-0.6342073839490668
20181206,0.28822261474529737
20181207,-0.625773332745891
20181210,0.1985005523755506
20181211,0.022296785965794264
20181212,0.016269601833179128
20181213,-0.07171930769089639
20181214,-0.15530565691695397
20181217,-0.16051416026527116
20181218,-0.06265151810890796
20181219,-0.0980229365904681
20181220,-0.12995004085253103
20181221,0.0595636104612112
20181224,-0.07253098736921855
20181225,-0.3121064255950067
20181226,-0.1529798345846948
20181227,-0.11457223278593405
20181228,-0.0797032275988214
20190102,0.10396512369733857
20190103,-0.24034173174268347
20190104,-0.18005857238942868
20190107,0.07682041645625527
20190108,0.11552585610905773
20190109,0.0510347288903231
20190110,0.05444991818887167
20190111,-0.2800365073791302
20190114,0.05568934062076114
20190115,-0.2983051356321312
20190116,0.14412251778735335
20190117,0.2029882895839622
20190118,0.8234678912646684
20190121,-0.02492845765589507
20190122,0.11059707345622001
20190123,0.33592382734910464
20190124,0.5539263425754405
20190125,0.34933935080755985
20190128,0.1875133551243496
20190129,0.16660609626762174
20190130,0.5892244798390189
20190131,1.3718227951893773
20190201,2.3445485882731907
20190211,1.3305302687733132
20190212,-0.6779810141744271
20190213,-1.8067846250673418
20190214,0.1994576448778645
20190215,-1.4815702709039755
20190218,0.8783948922797585
20190219,0.26531781461424114
20190220,0.4813968648330175
20190221,0.49033921057271534
20190222,0.5356492914081944
20190225,-0.7109549647522198
20190226,0.459247423553207
20190227,-0.27619366271085605
20190228,0.15768129505254877
20190301,1.1997656750825494
20190304,-0.7636258392334683
20190305,-0.36733466321811925
20190306,-0.6740244165939255
20190307,0.85631065784718
20190308,-0.8900125369612315
20190311,-0.2428742715148676
20190312,0.8282655112474324
20190313,-0.3596237962689639
20190314,-0.019361869228591275
20190315,-0.6985079061640687
20190318,-0.06986724955153338
20190319,0.18519262489050523
20190320,0.013567417123641377
20190321,-0.11771828433852118
20190322,-0.21741644149583092
20190325,-0.24647675321681786
20190326,-0.06905584199730662
20190327,0.0504371200663959
20190328,-0.0031537443436142833
20190329,-0.3255975654524402
