,HC.SHF,I.DCE,J.DCE,JM.DCE,RB.SHF,SF.ZCE,SM.ZCE,SS.SHF
20180328,-14.465833461544497,-12.676984129647977,2.5331031609860872,-12.83356191914434,2.7135927355786937,3.7851276918827685,-23.15372348929919,0.0
20180329,-14.015468710971218,-12.174064498610214,3.2745084238896345,-12.459722166310954,2.625701932192893,3.4544173387196144,-24.051381230895604,0.0
20180330,-13.147291811319272,-11.672819759150748,3.458224034071577,-11.92265016556738,2.696480212879035,3.4377628194724803,-23.098554284644955,0.0
20180402,-12.392558950235099,-11.231750113240329,3.4700911143232176,-11.41922669583663,2.592695141049132,3.596105450663637,-22.41507205094393,0.0
20180403,-11.72165845785976,-10.868054919712897,3.3254885248369814,-10.878642106366824,2.4880117585933728,3.5994627986061847,-22.022984816016795,0.0
20180404,-11.079382126288724,-10.524347053313727,3.0799912120167905,-10.262168143276472,2.2823920819869805,3.394797571311087,-22.323232312054557,0.0
20180409,-9.951410652504002,-10.146901905065016,2.8396237387011096,-9.73557776582344,2.276290913879251,3.550157269392426,-22.038746831845973,0.0
20180410,-8.844456558491276,-9.747552894572546,2.597523839764298,-9.306400655947552,2.2436647629889084,3.7327034334547,-21.537697151966096,0.0
20180411,-8.04564322230864,-9.403931725537072,2.450558632195631,-9.220261681234339,2.09936665705197,3.7090965031524945,-21.772090707830593,0.0
20180412,-7.173848685797439,-9.080541932432771,2.3493928077186617,-9.285155129730555,1.9556868678484691,3.6518645505919953,-21.52778236740861,0.0
20180413,-6.186649744310042,-8.797702096060274,2.028545549326832,-9.560300207476493,1.924691928625878,4.354384816510901,-18.872321272222077,0.0
20180416,-5.700751368194867,-8.617910984826905,1.7533688212196628,-9.917824340474304,1.5996751574442005,4.621834009942349,-17.03497305249724,0.0
20180417,-5.084792601181245,-8.445142503657227,1.3859623871204207,-9.991633460448337,1.3920549473239405,5.311887345656281,-14.660603698482314,0.0
20180418,-4.172929937287142,-8.264635631917638,0.9362418587799146,-9.740642167147142,1.3564019545485306,4.966380989764115,-12.518947157589,0.0
20180419,-3.1350144882744004,-7.682964908560215,0.44902529031630967,-9.162113624536305,1.464465287027231,4.320297239596784,-10.771338115336654,0.0
20180420,-2.341147234484497,-7.183495263299074,-0.004230690294438183,-8.868545732318118,1.328884593183077,3.6291860801834,-9.907029158600938,0.0
20180423,-1.1010782089610023,-6.544154186531799,-0.31059499019254305,-8.185209545563406,1.4274613877225328,3.206216504869861,-8.959268853422115,0.0
20180424,0.4988533280618426,-6.245213650611961,-0.5990078224886506,-7.559408893605875,1.6620997486671472,3.3758764534253434,-8.224442903958282,0.0
20180425,2.0345932979089727,-6.004572540178914,-0.8344426016154344,-7.134008346400822,1.841418510137843,3.8410082685411817,-7.5062162479042085,0.0
20180426,3.4132023588752074,-5.69863002853685,-1.04049644920941,-6.657137230448026,1.8717977088075068,3.8380898858686434,-6.589289704236834,0.0
20180427,4.894272758078215,-5.4176003650770514,-1.3153696246145978,-6.336802076995977,2.015475201175579,3.728694038942275,-6.4349778328497385,0.0
20180502,6.9831763942496945,-4.826543482819483,-0.8631160268541361,-5.309533967871255,2.6525252960837027,3.3958061076213646,-6.421070903163933,0.0
20180503,8.281546583768067,-4.2363316994538,-0.34904816817019185,-4.333118949651947,2.8538608609880045,3.107872816969078,-6.624401941840058,0.0
20180504,9.442926480221146,-3.7569425578187987,0.27281548432208624,-3.0595489036331993,2.933183813512278,2.936817885954014,-6.793184245387099,0.0
20180507,10.651147085899172,-3.2655934827248294,1.2216543288981456,-1.2092019439318349,2.9058909079582964,2.960795030169708,-7.287266060344911,0.0
20180508,11.468504208302859,-2.6157125839014723,1.9140127247800904,0.5845150181504932,2.7427196770595077,2.8057485252332657,-8.049664837523775,0.0
20180509,11.82471669682462,-2.0895952358425007,2.0835702091094954,1.8174903536343772,2.251348410363324,2.5711381505093756,-8.91815745972167,0.0
20180510,12.305540983726264,-1.5834969350149468,2.3629888029007438,3.1526557997779117,2.0836358328159936,2.136268306243939,-9.771752860174324,0.0
20180511,13.158958162234498,-0.767623164715973,3.3854740497064078,4.783870727192139,2.2344135637472182,1.8497887491918643,-10.465029909531367,0.0
20180514,13.842748852915305,0.23775605079442966,4.317113589439919,6.299351885441309,2.2718218012479374,1.89625596152994,-10.375479272500554,0.0
20180515,14.555633185771958,1.1645573626888106,5.245682264200004,7.7951333939728515,2.3254534491134304,2.0699880216919158,-10.403858718719736,0.0
20180516,15.466300139251224,2.0255093925735714,6.020012700666738,9.239050786828859,2.343603304418609,2.202756954171193,-8.792422353340317,0.0
20180517,16.290911398798624,2.808620423488053,6.417447080614526,9.740470418284872,2.1907702931646686,1.8360416197854779,-7.528354542135618,0.0
20180518,16.414404057773176,3.3618287998237166,6.555475624688401,9.638743285921278,1.694805663832089,1.6846766216405857,-6.047208231941475,0.0
20180521,15.845674244977456,3.5589608264692836,6.2878785716042085,9.50717496913277,1.076203243710784,1.4565750578754437,-4.823743664672926,0.0
20180522,15.332645941859175,3.3208925772588684,5.587651388231167,9.212297719852673,0.5292748293399027,1.0743992696467657,-3.1407855417709416,0.0
20180523,14.416815207548012,3.0407903568264314,4.274553334002636,7.904237770094669,-0.11967894052706572,0.654824048862317,-2.562881458275869,0.0
20180524,14.067043179064289,2.8303796784431685,3.5177005872946516,6.970664749136531,-0.3097453139394684,-0.198295075521071,-2.5389706613124168,0.0
20180525,13.615014364821265,2.406549246956989,2.7821937696881935,5.7365319136654165,-0.4945259969513696,-0.7047275017718049,-2.639519508148047,0.0
20180528,13.359687033825354,1.9621804688573434,2.3643038749560183,5.043074462870919,-0.5038428714735412,-1.0148156401638972,-2.2957311179387774,0.0
20180529,13.592221714986389,2.1565704055710184,2.6197950932839937,4.94482911501221,-0.19836087165183294,-0.9010598376004393,-1.095062919631489,0.0
20180530,14.266790512909513,1.9757704375431986,2.875268808630956,4.645582137500023,0.30582547246570013,-1.2165650811071418,0.2548273868828709,0.0
20180531,15.207392903127673,2.4597271075848677,3.505358644300201,5.191404090540184,1.0396770951083851,-1.316996717325804,1.532563402636819,0.0
20180601,15.903136213544373,2.915858698650214,3.91429642740879,6.259721098036163,1.630826119844863,-1.2351288312560154,3.494948483145152,0.0
20180604,16.067695005435333,2.8912111600748704,3.428399376852793,6.997641299186244,1.7469789847959425,-1.1215129904787742,5.7680849294197705,0.0
20180605,16.46037997280159,4.0522297073147024,3.2045315801256717,7.787891439149743,1.822972941405157,-1.260917253428356,7.911373009502795,0.0
20180606,17.220144234976814,5.980752120510666,2.7125693282968166,8.552115636552916,2.0349422737191536,-1.2066071360710142,10.370205400968185,0.0
20180607,18.33212754435872,7.823482759303457,2.7620080498275494,9.71391153895505,1.441109187543655,-1.1843747654287424,12.442861529394795,0.0
20180608,18.794111584625472,9.443241322792025,2.752529364320697,10.64935573458562,1.0346125678234086,-1.223216084667319,14.99973619657992,0.0
20180611,19.037277947661394,11.1794846389497,2.635634206936621,10.990739966195475,0.6133334668904218,-1.2069102373936322,17.435262624637264,0.0
20180612,19.621860175657872,12.972571615947475,3.477781939200231,12.028626710999387,0.7141242585918729,-1.1475691091377354,19.326875782383038,0.0
20180613,19.84303793338236,14.448151817752803,3.9670977429322414,12.352983210041655,0.5670385900594663,-1.386325069879235,21.42762666137004,0.0
20180614,20.01866644370145,16.203171040808105,5.1866118473745715,12.507732469083278,0.7372654606573488,-1.5298369831895398,23.162888308566856,0.0
20180615,20.123607436428955,17.948080766971124,5.883759340942869,12.875799102588125,0.8598509459755306,-1.7187981271600343,24.334963362862837,0.0
20180619,18.08032434235224,15.977866358239478,4.606614734855682,11.021978924832856,-0.10501813218191171,-1.9733846790180622,24.11123264473005,0.0
20180620,16.58108953899554,14.36645096049461,4.00786858546833,9.421321501979888,-0.42705240460456273,-1.7389818843416585,24.110842332677844,0.0
20180621,14.844520837183511,12.80790205936343,3.6088265755325266,7.350150862912801,-0.95198494570726,-1.4532715377484828,25.121928293000437,0.0
20180622,13.214105830136054,11.80713024049173,2.9903073031524596,5.373929676918787,-1.4363489977848438,-0.8191317462597368,26.063906776141128,0.0
20180625,11.409610776872734,11.561584572357306,2.077288417720504,3.713761817684372,-2.0383650167541862,-0.08552849466380975,27.325338441458065,0.0
20180626,9.094953352397802,11.202972452631197,0.7735054742612487,1.862733607348774,-2.707241634513262,0.7606228815709075,26.93382211823311,0.0
20180627,7.056858326900873,10.832552757029967,-0.3786144057537008,0.027553641330732757,-3.0921512360792875,1.2511746191863915,27.02714839476122,0.0
20180628,5.578623679120344,11.22002947841739,-0.9832884361963885,-1.5455566442301696,-2.7834853071510217,1.6183504538086586,27.494866695819056,0.0
20180629,4.838079897922261,12.26469324628348,-0.9315674234673356,-2.7283056125948613,-1.985015755967938,1.9140698170460455,28.218561556263296,0.0
20180702,3.2429284639697276,11.903998061983057,-1.6761459518720847,-4.217549488676469,-1.8490500880856857,1.6475903013236322,27.489867997276068,0.0
20180703,1.7548512770880955,11.450222374736892,-2.203952405931662,-5.549857373879594,-1.6462168128754622,1.411008487712028,25.177851656178674,0.0
20180704,0.6460437462708065,10.99450805557382,-2.554066857531867,-6.849165178711701,-1.145898491475336,0.6829367802540806,22.107497507549017,0.0
20180705,-1.2079615094612404,9.791611820942713,-3.0258340263269727,-8.002042301446133,-0.7332419254427187,0.11379802253699046,19.235646347562668,0.0
20180706,-2.9790934061322654,8.902730116983498,-3.419285841825204,-8.94640623618534,-0.492986228867855,-0.20919578822742824,16.530830933618883,0.0
20180709,-3.575980637776055,8.380347928916335,-3.6124819550918184,-9.632525679461729,0.20731380426702095,-0.6587974354726421,14.300804258047588,0.0
20180710,-3.255726653674955,7.609724252512517,-3.8094747641636735,-10.35976954822108,1.1050573633331253,-1.4143080448042982,11.632075589548334,0.0
20180711,-2.434336864553521,7.470249243882721,-4.082825920382004,-11.161814533883195,1.783538003205947,-2.390096134290227,8.896776261896253,0.0
20180712,-0.23076912456822501,7.749835222150364,-3.996187584212279,-11.667653451186553,2.2608410466649596,-2.664522738537841,8.233299601506936,0.0
20180713,1.4395275591042025,7.304875070896179,-4.549267372701758,-12.65190419831574,2.0888971732854507,-2.798524722005608,7.464850943466371,0.0
20180716,3.1473517688678423,7.2114062349283214,-5.364238880652491,-13.297382867300612,1.3582319590852256,-2.13188180511898,6.457854088489305,0.0
20180717,4.545851752630877,7.770217845790883,-6.170078569888604,-14.507572705584339,0.07911523898747179,-1.5760409144663892,4.748850756889408,0.0
20180718,5.492176114209458,8.457817039741201,-7.019649355857387,-15.62126309290542,-1.1216023021758244,-0.8304070475677111,3.3226030310655967,0.0
20180719,4.645135955428469,9.672447571000255,-7.892693135083628,-15.97945391610436,-2.034878122822171,0.09596482610986519,1.8310953032924002,0.0
20180720,5.65810314774115,12.223823231241587,-8.143108056981685,-15.949424414083667,-2.102971871928407,1.1274449559236508,1.1703477744808688,0.0
20180723,7.629206696990699,15.748183884048633,-7.67092638247502,-15.763278861730106,-1.7098014424711547,2.362791643864485,0.7033511067679445,0.0
20180724,7.801845901243565,19.01177263456346,-6.966116323848843,-15.252184544048655,-2.5517273677253853,3.141995870724816,1.4853653261047453,0.0
20180725,10.105083440977884,22.550348734997232,-6.004848762070532,-14.082117084728175,-2.0416108918584097,3.9519177463425903,2.3201671820400334,0.0
20180726,11.559748814701683,25.532001634207656,-5.33630943366542,-12.912416870032102,-1.6828858852601636,4.414858467112314,3.4862283330866783,0.0
20180727,13.803985595969268,28.378759897624835,-2.5836504270657947,-11.840707892001724,0.1083794143426718,4.635833136466711,4.039347384246948,0.0
20180730,13.217534173628012,31.531997884374768,0.7424175936170444,-10.978230554730246,1.3960887834164912,4.876487973217162,5.13210382109101,0.0
20180731,13.954567607996456,33.75406951960111,2.725350143027598,-9.958323429334877,2.838034996550265,3.134416975863836,6.6472267923738535,0.0
20180801,12.047970936996986,32.14185173823,5.150261803895559,-9.430869884200709,1.9343676366220668,4.052856314568069,7.29672098696472,0.0
20180802,9.544257339537285,30.732429936830165,8.00130730556557,-8.588736819175294,1.106265668634597,4.477249855341731,8.429614720563764,0.0
20180803,9.460070169977456,30.351537783002126,10.748493493490804,-7.1609612912924465,1.818186564273907,4.54658830836371,9.716022538817134,0.0
20180806,10.195069320888264,29.853721679833622,12.755700263357149,-4.3189713548394595,3.4009199266514267,2.502910112971189,10.34811568396279,0.0
20180807,10.718802667568474,29.08249794263926,12.612236510720619,-2.7850174743129807,4.619743075571756,-1.0307483040704848,9.25187265562943,0.0
20180808,9.390918944249892,27.793571667788434,11.977494703461085,-0.731183642938448,5.258300807347389,-3.981202201435993,8.758765969318693,0.0
20180809,8.749280940442123,27.031823193515667,11.908956673472675,1.3047252222336274,5.370429833290732,-6.1069920323848805,8.449423866419464,0.0
20180810,6.164493655391289,25.64672938173738,11.345038097153902,1.4642813018006717,3.7842107499834565,-7.876668924538825,8.398331072035978,0.0
20180813,7.393518928711952,24.977091652972213,12.072622889467848,2.35764666787497,5.56655285025095,-9.14141139405513,9.134537463347966,0.0
20180814,6.797804640734413,23.342579356424388,12.159216092645588,2.7183863348439607,5.975897657090233,-9.184694927590726,9.505161778303204,0.0
20180815,6.50989648159561,21.509613148239843,12.598565102480793,3.8423319491748997,6.473446646016486,-8.671530117591807,10.125427981710406,0.0
20180816,4.363329015438874,19.214211851079742,13.676276752381316,4.588578056403283,6.426175148232508,-8.412960639200993,11.297191212165759,0.0
20180817,4.544279494439298,17.746333389024855,14.244426246367848,6.110072322944472,8.18574127516575,-8.564521393195527,12.691164825390961,0.0
20180820,6.01007758967346,16.56150245639467,13.565504942415345,7.960821370662965,10.34144357105611,-8.8511034458014,13.011946507306357,0.0
20180821,6.030783811650435,14.686538360570754,11.70833923467525,8.116133744268312,9.45464662447962,-8.675787293621442,11.07710901615927,0.0
20180822,5.352474163427988,12.46570820342174,10.55050312257697,8.923242409115064,8.527908636430146,-7.614741507698864,9.904900139612204,0.0
20180823,4.323191252017257,10.668670801409082,8.5224864539093,8.561778100828302,5.673417164011799,-6.09736243479051,8.60929155131352,0.0
20180824,5.851253121860557,9.269248814104277,7.180220834533046,8.126686782415828,4.630112247542123,-4.378135862224459,7.03132906936628,0.0
20180827,4.452822070060338,7.245257810431558,5.806755792849563,7.137126299912593,0.8339282285769869,-2.8005934673451547,5.036312536585976,0.0
20180828,4.618591958633763,5.562593617383042,5.244939155362481,6.4753034404423655,-1.2957608344995903,-1.2393200374849993,3.68677609225099,0.0
20180829,3.037879937083797,3.8621352611257307,4.674210265218942,5.352655031920366,-4.531168624977535,-0.07758129912729926,2.2990053209242847,0.0
20180830,0.8465621194839806,2.6223781685342193,3.1467677819595528,4.540738584681215,-7.531437130742452,0.7604756094680256,0.5914704451953315,0.0
20180831,-2.0022642982158207,1.5316553875901202,1.6819509315731116,3.7498648594827984,-9.824497325237289,1.6986736177303587,-1.636377816752077,0.0
20180903,-4.030747924445372,0.4030918402362275,0.014482085472731073,2.6192451917498403,-11.22827788064829,2.4316709025523235,-3.9418803383190593,0.0
20180904,-5.420982806646426,-0.2938915079772602,-1.2578605487095642,1.6997956544799964,-11.445910949230518,3.2017934226252356,-6.565073057770538,0.0
20180905,-7.26183634244265,-1.0158424005523317,-2.2868577438117437,1.173043873085565,-11.426875956129113,3.8157897629853528,-8.433819245753632,0.0
20180906,-8.23054105805518,-0.3408932696744793,-2.900975468566051,1.5493074096183406,-10.446435085558447,4.2359627846550225,-10.460149104916978,0.0
20180907,-9.442664792544956,0.03270417136945339,-3.6854631766324157,1.7911336012355903,-9.260287441910132,4.499121317197428,-11.97543934281213,0.0
20180910,-9.912159974141215,0.40345814082885056,-4.017783683252201,3.0291219438098422,-7.474712652511957,4.608568572393951,-12.635211926050884,0.0
20180911,-11.681613371226069,0.15057013999934632,-4.723092719740096,3.4563605679697162,-8.147648674277642,4.535125675637403,-13.743147266210604,0.0
20180912,-13.348252098762067,-0.18337452127493473,-5.245761398161421,3.436817686840084,-8.20558697131953,4.361191236823506,-14.88651044986215,0.0
20180913,-14.384496037018993,0.6042802903062158,-5.534865729174444,3.769963254485693,-7.18180451619319,4.170803261438136,-15.654015845758924,0.0
20180914,-15.36306092364484,1.2932835109461094,-5.778443567215348,4.3137649566880665,-5.926066773256749,4.016876262207063,-16.465371500373678,0.0
20180917,-16.80860415569878,1.7531036315774764,-5.827105334659859,4.716127003571638,-4.6304761170307716,3.7270255599530135,-17.46378512090457,0.0
20180918,-17.42515357657637,2.9589177169447485,-5.820899963469287,5.280038737132883,-3.1121205338867726,3.467772321845385,-17.3569530708422,0.0
20180919,-18.07361662865913,3.905135866383767,-5.740300032773433,6.064701768552833,-2.1200314086387073,3.031267625438695,-17.257279533844002,0.0
20180920,-18.499171081807543,4.386398681220011,-5.731131714431717,5.942274756955152,-1.486939018887538,2.559744847654552,-17.099135561015448,0.0
20180921,-18.578114570968502,4.6282462717094495,-5.504172683396225,6.011253457918671,-0.7300772037591284,2.11247631459126,-15.955096989657399,0.0
20180925,-19.032316514516467,4.285019548592541,-5.462373496293533,5.799128262916751,-0.5698548017391314,1.5088746141792626,-14.9189108012555,0.0
20180926,-19.597990391493322,4.248907372539787,-5.516153398620612,5.777167459446581,-0.1760646769371906,0.9842577175558509,-14.110819365254459,0.0
20180927,-20.2498925198145,3.9769058924113714,-5.567488157582042,5.228521775723617,0.1679141327367314,0.6333346628998395,-13.785813672868537,0.0
20180928,-20.76009139723581,3.240077063290095,-5.6650243606385535,4.768745721769408,0.6333120894833748,0.43420611289822714,-14.101897547659489,0.0
20181008,-21.03484301190119,2.7709620333960876,-5.578569115585645,5.6479884609435445,1.1988963471073988,0.01597601581335244,-14.965145330998162,0.0
20181009,-21.01080682511483,3.8554488513796152,-5.351846905049824,6.6549204484136,1.6766147134439493,0.05067863435136762,-15.441004462356302,0.0
20181010,-20.885991135470956,5.802894719296983,-5.000171133658344,7.953763859563597,2.0767960401046253,0.21071023877200667,-15.38098069024593,0.0
20181011,-20.836070053712575,6.732936891349241,-4.710472491246178,8.884128089440631,2.1942783836322426,0.1824979822024098,-15.837622732841137,0.0
20181012,-20.616554721540123,8.663870308717039,-4.087445373048525,10.203024787457556,2.4047885150097286,0.09363493374021581,-14.770436253955776,0.0
20181015,-19.977036533867032,9.168352413787026,-3.7879830847780007,10.58514955753382,2.6457316464395095,-0.26217327473225177,-13.529889975983767,0.0
20181016,-19.500925813104537,9.106190165519147,-3.6879776724599713,11.659529192458582,2.5635012008821954,-0.7397397489183482,-11.599013048162766,0.0
20181017,-20.431574752817557,11.056236234330399,-3.3121346342941775,13.441050448563137,3.02173687197094,-1.1817948419320636,-9.821867455920808,0.0
20181018,-20.94787441624941,10.620274646392096,-3.6164428445666545,14.176336191220365,2.3697149782668867,-1.8299177269292746,-8.144339491682636,0.0
20181019,-21.386546949153722,9.455147788940346,-4.123524413984779,13.572150771421192,1.4795157723918675,-2.2759462290362014,-6.274619742590559,0.0
20181022,-21.203249049465345,10.023953891213221,-4.574113226925906,13.163358267025998,1.4255509258760977,-2.9416401354191812,-4.034813573575088,0.0
20181023,-21.083214850416663,9.731001899547843,-4.920903490118543,13.662552300115056,1.1854402703327986,-3.7078732934676863,-3.1996863878600386,0.0
20181024,-20.50471851542063,11.4216148187162,-4.911536922740555,14.329432721246958,1.2928130056092346,-4.401492928129453,-2.087201004555162,0.0
20181025,-19.700861119638034,12.26813881288567,-4.755589992207151,15.430650125246665,1.2625443340751514,-4.803525562801975,-0.5382246507777532,0.0
20181026,-19.00555921855229,13.441961511963378,-4.749932710148388,16.020370679589767,1.413091971249921,-5.0181257927514515,1.2618156261971416,0.0
20181029,-18.709767156881934,13.797222274233691,-5.27715648582005,15.216304430711183,0.4836341813565467,-5.3436424697101925,2.3072558463290873,0.0
20181030,-18.52343472261802,13.970544246061358,-5.52649573374605,14.656661274284923,-0.05474077430627291,-5.906733536049876,2.8035206171909905,0.0
20181031,-18.360140135077344,13.425956632334811,-5.814040118778537,14.021206384316189,-0.9552473804836843,-6.264083651071894,2.977863572686779,0.0
20181101,-18.083998087352473,11.216525337032518,-6.240132959334367,13.101747729472477,-2.1900930130687937,-6.5058541530691345,2.2792682574957577,0.0
20181102,-17.192262612057995,8.099551394118771,-6.439726371625735,11.24653701215272,-2.8898218688364334,-6.523127554266555,0.5008007353759363,0.0
20181105,-16.31167927723331,5.915869728994299,-6.348795892471737,10.583553708298297,-3.1764317254821552,-6.268803902349875,-1.467708963046523,0.0
20181106,-15.76898555552646,3.3961713454740927,-6.288999967325629,9.279234743251257,-3.7878208342452027,-5.49078177202341,-2.2678510697189753,0.0
20181107,-15.31420049718089,1.1827053182693805,-6.32665176869312,7.647211501049153,-3.8857491385739302,-4.476237285125294,-3.7300112706276085,0.0
20181108,-14.852922127921659,0.09375483794407267,-6.470437705959758,5.976286256062965,-3.1886353838031103,-3.9368203955576972,-5.350539143914808,0.0
20181109,-14.650431340054931,-0.3300229930973915,-6.78997150012273,3.8386655861411696,-2.6972424027237767,-3.3600396869221507,-7.727915390865519,0.0
20181112,-14.32904360836974,-1.1251250106968995,-7.273588775952553,2.5103737228159853,-1.8138420136218825,-2.717099594840744,-11.55251823108635,0.0
