trade_date,A.DCE,AP.ZCE,B.DCE,C.DCE,CF.ZCE,CS.DCE,JD.DCE,LH.DCE,M.DCE,OI.ZCE,P.DCE,RM.ZCE,SR.ZCE,UR.ZCE,Y.DCE
20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180103,-120.45150192789076,0.0,57.880012843377926,38.595594616662105,-19.71245044954965,62.48037781810421,-11.459461222906146,0.0,159.32784165094634,-15.01117753113255,-11.359317384132057,65.83968671841026,-28.435573985508743,0.0,-11.447207150886127
20180104,-117.46572862473009,0.0,71.02285453630714,28.571434927568784,-23.638356736068744,37.195334238383545,-14.067172232104427,0.0,116.18237891189325,-17.780303099146675,-13.87620998119402,53.74960067099309,-30.4759395426983,0.0,-14.010663329043982
20180105,-103.94485878450857,0.0,79.75586584143984,26.833804964459603,-23.818835652771572,30.24552912037936,-16.378370919967377,0.0,108.38025914528406,-19.736611054086687,-15.510818506296225,48.269198486568904,-31.046083090183956,0.0,-15.318376234000446
20180108,-100.08230151735991,0.0,83.63502927413391,22.987704745542263,-24.835387566135992,25.21582004250399,-16.133462966394095,0.0,95.40398257630774,-19.022355373166704,-15.369326463874465,44.49295840216624,-32.00691213896258,0.0,-14.882105698880912
20180109,-86.225958116946,0.0,38.584856120589194,21.2531265771777,-26.283332389801522,22.74746088599156,-16.357357564323653,0.0,87.46050086830408,-19.117733516698028,-15.556170131780714,40.88251880810595,-33.71040454996225,0.0,-15.060489017015556
20180110,-77.4445884975339,0.0,23.47064401353393,20.552223555155905,-27.74491750933142,21.55735954045359,-16.836175371443936,0.0,80.88248539997214,-19.49609125168997,-15.664330027053737,38.822763565334846,-34.93559356149202,0.0,-15.528793668450955
20180111,-66.46264974373747,0.0,13.377798977446012,20.29971181092906,-29.356206492000066,20.954785237336328,-17.455479050976432,0.0,74.07891588290413,-19.931383055862828,-16.016697114197868,36.947505380869046,-36.5047043304952,0.0,-16.080673395980877
20180112,-58.462551304722794,0.0,5.948982328729005,20.388647356710912,-29.855816424401546,20.623947573650522,-18.16501710715279,0.0,66.23301017569341,-19.93733372361673,-16.012253022830592,34.88622677517633,-38.2756318286615,0.0,-16.409784825380072
20180115,-52.261795637511476,0.0,0.21441326610258998,20.713511382869246,-28.621036707117774,20.549186129645097,-18.953298007926,0.0,58.4727194258766,-20.12079524627581,-16.215163421627675,32.47651406461112,-38.698261857893975,0.0,-16.88130075204776
20180116,-45.54918766130268,0.0,-4.257652371466823,21.1869859138584,-27.790368410404533,20.718457005248847,-19.616727776603007,0.0,39.433675340439365,-20.132397488225884,-16.48061375308631,20.383538674611906,-39.35945526919423,0.0,-17.417856117127357
20180117,-40.5937163437302,0.0,-7.804895077928585,21.72204373200352,-27.14551807112297,20.7139280365794,-20.300090241194663,0.0,24.89515779806189,-20.317415790327647,-16.712061426601487,11.021653170261104,-40.00590819072465,0.0,-17.97025299836232
20180118,-36.91015046108037,0.0,-10.608020226280965,22.28425632084515,-25.34652871697269,20.89417158417099,-20.86595663162271,0.0,13.318609219334565,-20.63941703391823,-16.957809460205905,3.5284231318521293,-40.87110714018353,0.0,-18.569853788231416
