trade_date,GMV
20180102,0.0
20180103,501.1597706309775
20180104,245.1517225662089
20180105,164.06748548800724
20180108,214.47702706894967
20180109,203.03180607938395
20180110,214.10847317596307
20180111,247.95090966604812
20180112,105.94396195324275
20180115,81.9967289475907
20180116,78.15757705295727
20180117,117.60622774056323
20180118,153.57463614173267
20180119,182.1694579241102
20180122,206.85154172899627
20180123,227.27777182871168
20180124,243.66173827029195
20180125,248.70615149708044
20180126,249.96733640731134
20180129,250.76547399066038
20180130,248.4558111794455
20180131,247.177179848446
20180201,247.02936787106654
20180202,247.4936135917751
20180205,162.36931720363123
20180206,95.87340694111597
20180207,45.61641198600657
20180208,4.597170143158121
20180209,28.297313855509596
20180212,55.79857049231279
20180213,77.25007567002454
20180214,93.87892164480637
20180222,106.62427064888024
20180223,116.71035334423027
20180226,124.380590548054
20180227,130.61989309654973
20180228,135.3252219017293
20180301,141.35991584702475
20180302,146.2044531710793
20180305,149.88705937206615
20180306,154.25644741266285
20180307,157.31911480988322
20180308,159.83649516182112
20180309,161.59592046599738
20180312,167.45887262734516
20180313,174.46617297107832
20180314,184.83459459006127
20180315,197.1933063336642
20180316,207.38636947862568
20180319,213.58291087247204
20180320,219.39002927207576
20180321,226.15247529200747
20180322,230.5795750447024
20180323,186.65650056394776
20180326,151.6740458303855
20180327,169.22570592120408
20180328,134.5560544698183
20180329,149.3130580281902
20180330,161.38237635906916
20180402,171.5707796953984
20180403,178.39049811648115
20180404,184.84027513507488
20180409,190.01167392695862
20180410,194.93224699595467
20180411,198.03376833987335
20180412,158.960091405426
20180413,127.61140193233418
20180416,101.77369091744156
20180417,113.12808987812133
20180418,130.76998100130857
20180419,113.51580118572434
20180420,59.09377409934016
20180423,23.03878733264321
20180424,55.966444808750076
20180425,82.92250046903175
20180426,104.93305076430883
20180427,124.19035956119583
20180502,145.82125158223604
20180503,163.77312912048365
20180504,89.43553530005451
20180507,25.34853386106456
20180508,27.207331436755158
20180509,26.186390476077783
20180510,69.74508528921403
