trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180103,0.0,42.327314807219565,0.0,102.63633039422798,14.592002297039025,18.52423016759064,31.21218720120582,55.07264361574156
20180104,0.0,48.909810888842735,0.0,69.3970066139871,17.81452239959779,22.718089036279768,38.2292583557594,52.83922512898434
20180105,0.0,48.266573487065386,0.0,61.12834994668085,19.361206706771565,26.458838431348827,44.44056237870336,56.61442116325348
20180108,0.0,46.880862763826514,0.0,58.91417528468229,21.06519280534919,28.923780360592627,46.17664754111076,58.39548899520967
20180109,0.0,46.47969668130432,0.0,56.00730126124037,22.724794322323536,30.586866510146624,48.86918263292543,57.240067576877095
20180110,0.0,47.25996763929431,0.0,55.204839122013546,24.273190697766804,30.800178861742815,50.97078180868001,52.370628781480065
20180111,0.0,45.9971002944402,0.0,54.16092059151808,25.777359306896972,31.49018483722904,53.42840416390531,49.312354378712485
20180112,0.0,45.21007756847589,0.0,53.76989805428575,25.51537044492353,32.06662236266612,56.070450978482086,47.704221844826286
20180115,0.0,44.98013530356911,0.0,53.68718360378331,25.623831128533155,32.85878830834246,58.20890048405786,46.951406652688085
20180116,0.0,42.047547614519175,0.0,52.34211172923492,24.849878487764286,32.37716543957484,60.54557385456292,45.351076176220005
20180117,0.0,40.04658432014951,0.0,32.693287262909315,24.369536744666693,31.434653150424086,62.92402234353326,44.496263965205635
20180118,0.0,25.34782563170046,0.0,17.186472602144235,24.191646584392956,30.84732697347689,64.06289909865612,44.11946250292312
20180119,0.0,14.05637953468238,0.0,4.726966709966815,24.23968803606816,30.3484463739713,61.21952037609119,44.09772555485495
20180122,0.0,4.9262877818785755,0.0,-5.216397485718131,24.133636943768426,30.0978441455136,59.1948929028737,44.33672306267979
20180123,0.0,-2.5610623597206126,0.0,-13.444109915720794,24.10025104383357,29.708678717107205,57.91840794156622,44.823354428015016
20180124,0.0,-8.760148071309567,0.0,-18.801544786414567,24.079619015454178,29.326820207440566,57.138827544861265,44.36382554579159
20180125,0.0,-13.531258356372488,0.0,-21.55307287893014,22.572010140506354,29.170226535304902,56.807805497462034,43.272532810623275
20180126,0.0,-17.378626829057943,0.0,-23.879911172966086,21.426440973234424,29.056021908415232,56.83749276418736,42.50971306742114
20180129,0.0,-20.598732460028906,0.0,-25.87739210805457,20.554818528561636,28.79947386717615,53.58727061732955,40.004911101154065
20180130,0.0,-23.08575069239424,0.0,-27.29954046002602,19.810177525071822,28.454482709940013,50.86127930553476,37.83712614880749
