,GMV
20180102,0.0
20180103,0.0
20180104,0.0
20180105,0.0
20180108,0.0
20180109,0.0
20180110,0.0
20180111,0.0
20180112,0.0
20180115,0.0
20180116,0.0
20180117,0.0
20180118,0.0
20180119,0.0
20180122,0.0
20180123,0.0
20180124,0.0
20180125,0.0
20180126,0.0
20180129,19.801014601090298
20180130,34.694901005114566
20180131,47.18494391649015
20180201,58.13655534332721
20180202,68.13462563459605
20180205,71.03310254220565
20180206,72.84931722592785
20180207,72.47447635161852
20180208,73.62507293141752
20180209,69.86078426978169
20180212,68.34789028946786
20180213,69.56753992449933
20180214,68.14130048104548
20180222,68.09064572151524
20180223,69.97032793992393
20180226,74.44457656811123
20180227,77.6325512985686
20180228,78.60696719708456
20180301,80.08616306555598
20180302,83.13727081441229
20180305,79.33922914886648
20180306,77.06720192153651
20180307,66.90492117504847
20180308,55.16041501404908
20180309,42.00289612464921
20180312,37.72427120949211
20180313,38.44713038125985
20180314,37.79660746893414
20180315,44.124396656238126
20180316,49.30109068003357
20180319,55.274622519762076
20180320,60.61415489688363
20180321,65.31061326754335
20180322,68.61409998929335
20180323,69.34263975566836
20180326,70.92854034785202
20180327,71.94004703932228
20180328,72.16192658808356
20180329,72.05526430159014
20180330,69.43378308710544
20180402,67.11749951629197
20180403,64.9043033819928
20180404,62.946310500248345
20180409,60.53870907721122
20180410,58.00999929718539
20180411,56.700949129310736
20180412,55.0242723415285
20180413,51.724595614532504
20180416,49.24633773459952
20180417,46.27207694386976
20180418,41.956179697033484
20180419,36.9852189536479
20180420,33.26251875236355
20180423,29.73398367726326
20180424,28.164902800819107
20180425,29.196259812687376
20180426,29.108643365982477
20180427,30.143191897733434
20180502,30.451772178663568
20180503,29.78618102084115
20180504,29.195419370848622
20180507,29.5015488399269
20180508,30.180877574951463
20180509,31.556016516005364
20180510,33.396339520654124
20180511,36.64515832631947
20180514,39.240527413869394
20180515,43.56030639615871
20180516,46.08965563125051
20180517,46.812615776271834
20180518,45.397142285620724
20180521,42.55621057844287
20180522,38.19794726795949
20180523,32.973781116137
20180524,30.432799244711596
20180525,28.37906230200309
20180528,26.54363547008585
20180529,25.507899957737372
20180530,25.5406298370394
20180531,30.253119960623934
20180601,35.35391587188557
20180604,38.02152374624372
20180605,42.50029590372801
20180606,48.077336131095564
20180607,53.69987537481197
20180608,58.89680285539447
20180611,63.09864308866452
20180612,69.2894095919176
20180613,73.9922610254178
20180614,79.34617255338114
20180615,83.74485908292948
20180619,75.87641981621029
20180620,70.65360720856243
20180621,66.13858511144845
20180622,61.70486057088475
20180625,58.21147753751097
20180626,53.3358515209563
20180627,49.666053381042175
20180628,51.22420069474303
20180629,52.88029330954522
20180702,52.02713035318672
20180703,49.19396038840241
20180704,44.98011661736663
20180705,42.110135953719436
20180706,41.48052855184048
20180709,40.36825169903319
20180710,39.18613621625798
20180711,38.21963696209387
20180712,36.80310876882716
20180713,38.29784703977531
20180716,38.96834760444278
20180717,39.39772778423797
20180718,41.865517983522594
20180719,42.15166882984115
20180720,46.375223452381015
20180723,51.587540018348044
20180724,56.211007968259466
20180725,61.05609384301485
20180726,64.924449438066
20180727,65.39066374771795
20180730,67.87486078407473
20180731,73.011989464748
20180801,72.05489930147812
20180802,70.87986164564842
20180803,73.80186014921759
20180806,73.3754083425039
20180807,70.10091863051301
20180808,67.89143793653993
20180809,68.92163176175917
20180810,64.6797531826415
20180813,70.64338184668102
20180814,69.68374078763252
20180815,69.73081142680984
20180816,67.97872267490247
20180817,72.08653894652872
20180820,76.30239988331031
20180821,69.74933808542508
20180822,63.339478182282974
20180823,52.45619775827978
20180824,46.46698673204657
20180827,33.312796205762176
20180828,28.12328513605723
20180829,23.834635740377955
20180830,20.039829840064773
20180831,22.125284236581575
20180903,24.669396163423844
20180904,29.88530794743954
20180905,35.41406532476039
20180906,38.1642641810445
20180907,40.686813843702105
20180910,42.081016892988906
20180911,46.43755841506088
20180912,49.667494363043694
20180913,51.300228934375596
20180914,53.156867494331856
20180917,54.926226923396115
20180918,55.42185592069765
20180919,56.19233286429058
20180920,55.70479566197196
20180921,53.51943749200064
20180925,51.57647803949319
20180926,50.4113603818478
20180927,49.60987081403664
20180928,49.603354292974956
20181008,51.21238031574538
20181009,54.04132084010949
20181010,57.31130781711245
20181011,59.378006624424415
20181012,60.839754893468964
20181015,59.9563164871214
20181016,58.856876841505546
20181017,62.26639523982908
20181018,61.70490029530732
20181019,58.56745166751867
20181022,57.366679069500826
20181023,57.490672491858625
20181024,58.94880991641819
20181025,58.7595345976324
20181026,60.910857510452324
20181029,61.134982845042686
20181030,61.442130904257496
20181031,61.81853787474923
20181101,59.61761953682553
20181102,52.891827548434144
20181105,50.072843197876196
20181106,46.279845287565024
20181107,42.56276677951937
20181108,39.869395851164064
20181109,39.39428889992767
20181112,41.32159095738415
20181113,42.8878671922771
20181114,44.466226745616794
20181115,45.25413026249704
20181116,44.565116134032706
20181119,44.09273826513019
20181120,44.57554898500725
20181121,43.619214121126156
20181122,45.78597519732678
20181123,50.075536456009495
20181126,54.0847415569723
20181127,57.56687258149544
20181128,57.89164679274074
20181129,57.63297659278449
20181130,57.677534102999104
20181203,55.83645210850766
20181204,53.17723177874095
20181205,48.51099459354406
20181206,43.695006886046386
20181207,36.83876093227616
20181210,32.18875294707206
20181211,30.416224675133602
20181212,29.013392225588596
20181213,29.506919508710876
20181214,30.987342940224174
20181217,32.322263293292686
20181218,33.6581559704259
20181219,34.07610637236581
20181220,33.71135919883713
20181221,34.347004340534625
20181224,35.68881216191734
20181225,34.28029985208635
20181226,31.927021866296556
20181227,33.49181756579322
20181228,33.95093371715775
20190102,37.13470056399554
20190103,37.11582108307498
20190104,37.11151729243923
20190107,39.27655381230218
20190108,42.23927917933846
20190109,44.692069304372716
20190110,46.60299983602299
20190111,47.38562692732102
20190114,50.28076547680283
20190115,52.755040712540875
20190116,55.31430966233124
20190117,59.517846656395946
20190118,68.19700881596503
20190121,72.66454330267686
20190122,76.44728935226334
20190123,81.1015547009651
20190124,91.45097581523116
20190125,101.53061354061448
20190128,106.38164946309297
20190129,109.39780539822334
20190130,109.69944732247853
20190131,113.33751644161681
20190201,117.45740222739883
20190211,116.91062801935173
20190212,114.93364352617064
20190213,109.2744311422042
20190214,104.7912775411959
20190215,97.94082889944535
20190218,91.7703313836345
20190219,86.02825810948148
20190220,82.34015103822703
20190221,81.74943950759751
20190222,83.71418516581443
20190225,84.08491468369178
20190226,85.92965617478362
20190227,86.2202006633998
20190228,85.49364854429037
20190301,88.19683468291586
20190304,87.95037471229921
20190305,86.01042971962508
20190306,79.78551514658882
20190307,79.25487487731355
20190308,72.05831809011667
20190311,62.50308792546224
20190312,62.49472967742763
20190313,62.395158348226545
20190314,65.5729988969687
20190315,65.03612763324966
20190318,64.35088990525654
20190319,66.1289197932187
20190320,66.75288019047997
20190321,66.9383096986472
20190322,66.38521303913414
20190325,63.14118480569977
20190326,61.38459643942441
20190327,58.60900012633118
20190328,56.59898431488612
20190329,53.74794468419249
20190401,49.7752052916715
20190402,46.86526381824122
20190403,47.44703025250952
20190404,51.62410747617136
20190408,59.568790224617146
20190409,66.82274521288534
20190410,76.99870673448962
20190411,89.5050448292196
20190412,99.70702261455642
20190415,109.04060904544524
20190416,113.18659340822242
20190417,115.86055300203957
20190418,112.417926933567
20190419,108.79708012894082
20190422,107.76308299945507
20190423,105.46863530992394
20190424,100.65658022692647
20190425,94.71105796689396
20190426,91.02029286744836
20190429,88.18007565958322
20190430,88.24992507182348
20190506,82.60561416649182
20190507,76.1764852614823
20190508,66.5370466265469
20190509,59.821554693852065
20190510,59.93310386461613
20190513,55.209988842301215
20190514,49.77923173324906
20190515,50.4350884333421
20190516,52.43009899353716
20190517,55.146667461673374
20190520,59.688973612837216
20190521,63.16747752756957
20190522,64.97528492283044
20190523,64.93523320676664
