ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20130304,4748.0,4740.0,4741.0,4751.0,4733.0,4739.0,4742.0,-1.0,2.0,52156.0,247357.2,164316.0,
A1303.DCE,20130304,4850.0,4850.0,,,,4850.0,4850.0,0.0,0.0,0.0,0.0,6.0,-38.0
A1305.DCE,20130304,4878.0,4869.0,4870.0,4882.0,4866.0,4868.0,4874.0,-1.0,5.0,6092.0,29695.59,72718.0,-730.0
A1307.DCE,20130304,4794.0,4794.0,,,,4794.0,4794.0,0.0,0.0,0.0,0.0,10.0,0.0
A1309.DCE,20130304,4748.0,4740.0,4741.0,4751.0,4733.0,4739.0,4742.0,-1.0,2.0,52156.0,247357.2,164316.0,284.0
A1311.DCE,20130304,4713.0,4713.0,,,,4713.0,4713.0,0.0,0.0,0.0,0.0,200.0,0.0
A1401.DCE,20130304,4704.0,4702.0,4701.0,4707.0,4692.0,4693.0,4698.0,-9.0,-4.0,3608.0,16952.4,66724.0,962.0
A1403.DCE,20130304,4726.0,4726.0,,,,4726.0,4726.0,0.0,0.0,0.0,0.0,8.0,0.0
A1405.DCE,20130304,4789.0,4789.0,4784.0,4793.0,4780.0,4782.0,4784.0,-7.0,-5.0,236.0,1129.25,2634.0,106.0
A1407.DCE,20130304,4849.0,4849.0,,,,4849.0,4849.0,0.0,0.0,0.0,0.0,6.0,0.0
AG.SHF,20130304,5992.0,5991.0,6045.0,6050.0,6003.0,6028.0,6025.0,37.0,34.0,120306.0,1087413.627,253010.0,
AG1303.SHF,20130304,5884.0,5869.0,5929.0,5960.0,5897.0,5915.0,5909.0,46.0,40.0,660.0,5850.246,6260.0,136.0
AG1304.SHF,20130304,5917.0,5917.0,5961.0,5964.0,5940.0,5957.0,5953.0,40.0,36.0,44.0,392.922,708.0,-2.0
AG1305.SHF,20130304,5963.0,5959.0,5963.0,6010.0,5963.0,5989.0,5987.0,30.0,28.0,92.0,826.236,1824.0,-48.0
AG1306.SHF,20130304,5992.0,5991.0,6045.0,6050.0,6003.0,6028.0,6025.0,37.0,34.0,120306.0,1087413.627,253010.0,-3600.0
AG1307.SHF,20130304,6010.0,6021.0,6037.0,6051.0,6037.0,6041.0,6044.0,20.0,23.0,244.0,2212.179,228.0,-2.0
AG1308.SHF,20130304,6064.0,6069.0,6085.0,6085.0,6076.0,6076.0,6082.0,7.0,13.0,12.0,109.488,136.0,-4.0
AG1309.SHF,20130304,6100.0,6083.0,6118.0,6149.0,6111.0,6135.0,6125.0,52.0,42.0,468.0,4299.825,1752.0,178.0
AG1310.SHF,20130304,6124.0,6117.0,6167.0,6167.0,6141.0,6152.0,6151.0,35.0,34.0,82.0,756.591,78.0,18.0
AG1311.SHF,20130304,6140.0,6140.0,,,,6140.0,6140.0,0.0,0.0,0.0,0.0,48.0,0.0
AG1312.SHF,20130304,6182.0,6186.0,6222.0,6248.0,6202.0,6228.0,6227.0,42.0,41.0,1468.0,13713.936,6416.0,-34.0
AG1401.SHF,20130304,6225.0,6224.0,6259.0,6259.0,6241.0,6254.0,6247.0,30.0,23.0,14.0,131.196,76.0,2.0
AG1402.SHF,20130304,6255.0,6255.0,6264.0,6264.0,6264.0,6264.0,6264.0,9.0,9.0,2.0,18.792,14.0,2.0
AGL.SHF,20130304,5884.0,5869.0,5929.0,5960.0,5897.0,5915.0,5909.0,46.0,40.0,660.0,5850.246,6260.0,
AL.DCE,20130304,4850.0,4850.0,,,,4850.0,4850.0,0.0,0.0,0.0,0.0,6.0,
AL.SHF,20130304,14675.0,14670.0,14615.0,14665.0,14520.0,14575.0,14595.0,-95.0,-75.0,10154.0,74099.465,88068.0,
AL1303.SHF,20130304,14495.0,14470.0,14470.0,14470.0,14355.0,14415.0,14410.0,-55.0,-60.0,4140.0,29834.55,30300.0,-360.0
AL1304.SHF,20130304,14595.0,14575.0,14560.0,14575.0,14435.0,14495.0,14510.0,-80.0,-65.0,3914.0,28398.345,41864.0,-588.0
AL1305.SHF,20130304,14675.0,14670.0,14615.0,14665.0,14520.0,14575.0,14595.0,-95.0,-75.0,10154.0,74099.465,88068.0,-744.0
AL1306.SHF,20130304,14750.0,14760.0,14725.0,14750.0,14590.0,14650.0,14660.0,-110.0,-100.0,20496.0,150276.81,78022.0,2612.0
AL1307.SHF,20130304,14825.0,14830.0,14780.0,14850.0,14650.0,14710.0,14725.0,-120.0,-105.0,5274.0,38840.22,17954.0,1552.0
AL1308.SHF,20130304,14910.0,14920.0,14870.0,14875.0,14700.0,14755.0,14765.0,-165.0,-155.0,2574.0,19007.78,2710.0,1108.0
AL1309.SHF,20130304,15010.0,15025.0,14940.0,14975.0,14760.0,14835.0,14880.0,-190.0,-145.0,298.0,2217.35,668.0,88.0
AL1310.SHF,20130304,15055.0,15105.0,15075.0,15075.0,14880.0,14910.0,14925.0,-195.0,-180.0,102.0,761.32,530.0,54.0
AL1311.SHF,20130304,15200.0,15200.0,15050.0,15050.0,15000.0,15000.0,15040.0,-200.0,-160.0,12.0,90.25,76.0,4.0
AL1312.SHF,20130304,15230.0,15230.0,,,,15230.0,15230.0,0.0,0.0,0.0,0.0,154.0,0.0
AL1401.SHF,20130304,15300.0,15300.0,,,,15140.0,15140.0,-160.0,-160.0,0.0,0.0,24.0,0.0
AL1402.SHF,20130304,15355.0,15365.0,15515.0,15515.0,15290.0,15325.0,15395.0,-40.0,30.0,8.0,61.58,68.0,-2.0
ALL.SHF,20130304,14495.0,14470.0,14470.0,14470.0,14355.0,14415.0,14410.0,-55.0,-60.0,4140.0,29834.55,30300.0,
AU.SHF,20130304,323.1,323.13,323.4,324.14,322.26,322.56,323.05,-0.57,-0.08,38268.0,1236271.062,114798.0,
AU1303.SHF,20130304,321.98,321.98,316.89,319.89,316.89,317.8,318.15,-4.18,-3.83,66.0,2099.832,276.0,6.0
AU1304.SHF,20130304,322.15,322.01,,,,318.18,318.18,-3.83,-3.83,0.0,0.0,182.0,0.0
AU1305.SHF,20130304,322.11,321.81,321.63,322.07,321.31,321.31,321.72,-0.5,-0.09,8.0,257.382,314.0,-6.0
AU1306.SHF,20130304,323.1,323.13,323.4,324.14,322.26,322.56,323.05,-0.57,-0.08,38268.0,1236271.062,114798.0,320.0
AU1307.SHF,20130304,323.55,323.74,,,,323.66,323.66,-0.08,-0.08,0.0,0.0,114.0,0.0
AU1308.SHF,20130304,324.15,324.2,323.28,323.72,323.28,323.45,323.5,-0.75,-0.7,12.0,388.21,396.0,0.0
AU1309.SHF,20130304,324.5,324.55,324.56,324.56,323.66,323.66,323.86,-0.89,-0.69,16.0,518.184,252.0,2.0
AU1310.SHF,20130304,323.75,323.75,,,,323.06,323.06,-0.69,-0.69,0.0,0.0,12.0,0.0
AU1311.SHF,20130304,324.87,324.87,,,,324.18,324.18,-0.69,-0.69,0.0,0.0,22.0,0.0
AU1312.SHF,20130304,323.5,323.98,324.0,324.9,323.0,323.36,323.76,-0.62,-0.22,1238.0,40082.696,10914.0,390.0
AU1401.SHF,20130304,324.91,324.75,324.76,325.29,324.08,324.08,324.47,-0.67,-0.28,12.0,389.372,32.0,6.0
AU1402.SHF,20130304,325.64,325.64,,,,325.36,325.36,-0.28,-0.28,0.0,0.0,2.0,0.0
AUL.SHF,20130304,321.98,321.98,316.89,319.89,316.89,317.8,318.15,-4.18,-3.83,66.0,2099.832,276.0,
B.DCE,20130304,4535.0,4535.0,4530.0,4530.0,4506.0,4506.0,4518.0,-29.0,-17.0,4.0,18.08,228.0,
B1303.DCE,20130304,4500.0,4500.0,,,,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0
