ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20100906,4033.0,4021.0,4069.0,4087.0,4053.0,4071.0,4072.0,50.0,51.0,298456.0,1215372.29,273996.0,
A1009.DCE,20100906,3776.0,3764.0,3790.0,3800.0,3782.0,3795.0,3786.0,31.0,22.0,146.0,552.77,1892.0,-40.0
A1011.DCE,20100906,3801.0,3800.0,3845.0,3845.0,3836.0,3836.0,3842.0,36.0,42.0,62.0,238.25,178.0,14.0
A1101.DCE,20100906,3895.0,3885.0,3910.0,3941.0,3910.0,3927.0,3928.0,42.0,43.0,4724.0,18559.42,42146.0,-162.0
A1103.DCE,20100906,3967.0,3972.0,,,,3972.0,3972.0,0.0,0.0,0.0,0.0,170.0,0.0
A1105.DCE,20100906,4033.0,4021.0,4069.0,4087.0,4053.0,4071.0,4072.0,50.0,51.0,298456.0,1215372.29,273996.0,11782.0
A1107.DCE,20100906,4048.0,4031.0,4060.0,4096.0,4060.0,4080.0,4085.0,49.0,54.0,64.0,261.49,706.0,4.0
A1109.DCE,20100906,4067.0,4047.0,4091.0,4128.0,4091.0,4098.0,4102.0,51.0,55.0,32750.0,134359.63,103054.0,10942.0
A1111.DCE,20100906,4080.0,4063.0,4100.0,4126.0,4100.0,4122.0,4115.0,59.0,52.0,10.0,41.16,1006.0,-4.0
A1201.DCE,20100906,4083.0,4064.0,4115.0,4140.0,4115.0,4126.0,4125.0,62.0,61.0,98.0,404.26,576.0,8.0
AL.DCE,20100906,3776.0,3764.0,3790.0,3800.0,3782.0,3795.0,3786.0,31.0,22.0,146.0,552.77,1892.0,
AL.SHF,20100906,15690.0,15680.0,15705.0,15860.0,15705.0,15820.0,15795.0,140.0,115.0,105712.0,834973.95,128720.0,
AL1009.SHF,20100906,15350.0,15350.0,15390.0,15475.0,15390.0,15475.0,15435.0,125.0,85.0,3170.0,24468.12,23650.0,-980.0
AL1010.SHF,20100906,15465.0,15455.0,15500.0,15610.0,15480.0,15570.0,15555.0,115.0,100.0,6006.0,46721.02,40092.0,-2480.0
AL1011.SHF,20100906,15570.0,15560.0,15600.0,15725.0,15595.0,15695.0,15660.0,135.0,100.0,11822.0,92588.88,73830.0,-1396.0
AL1012.SHF,20100906,15690.0,15680.0,15705.0,15860.0,15705.0,15820.0,15795.0,140.0,115.0,105712.0,834973.95,128720.0,19720.0
