ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20101129,4318.0,4330.0,4305.0,4333.0,4256.0,4332.0,4292.0,2.0,-38.0,336578.0,1444816.69,262524.0,
A1101.DCE,20101129,3982.0,3980.0,3969.0,3978.0,3942.0,3975.0,3957.0,-5.0,-23.0,1244.0,4922.67,25040.0,-82.0
A1103.DCE,20101129,4046.0,4031.0,3958.0,4084.0,3877.0,4058.0,3988.0,27.0,-43.0,140.0,558.45,216.0,48.0
A1105.DCE,20101129,4155.0,4165.0,4140.0,4167.0,4111.0,4164.0,4135.0,-1.0,-30.0,16202.0,66999.45,44286.0,-4580.0
A1107.DCE,20101129,4255.0,4269.0,4298.0,4298.0,4191.0,4236.0,4252.0,-33.0,-17.0,34.0,144.58,802.0,0.0
A1109.DCE,20101129,4318.0,4330.0,4305.0,4333.0,4256.0,4332.0,4292.0,2.0,-38.0,336578.0,1444816.69,262524.0,-27430.0
A1111.DCE,20101129,4309.0,4329.0,4263.0,4318.0,4260.0,4310.0,4287.0,-19.0,-42.0,28.0,120.05,252.0,2.0
A1201.DCE,20101129,4284.0,4299.0,4278.0,4292.0,4221.0,4288.0,4254.0,-11.0,-45.0,30862.0,131306.13,88484.0,6640.0
A1203.DCE,20101129,4345.0,4350.0,4295.0,4320.0,4295.0,4318.0,4309.0,-32.0,-41.0,10.0,43.1,150.0,4.0
A1205.DCE,20101129,4399.0,4409.0,4361.0,4419.0,4360.0,4406.0,4383.0,-3.0,-26.0,86.0,377.0,574.0,30.0
AL.DCE,20101129,3982.0,3980.0,3969.0,3978.0,3942.0,3975.0,3957.0,-5.0,-23.0,1244.0,4922.67,25040.0,
AL.SHF,20101129,16165.0,16185.0,16165.0,16235.0,16135.0,16220.0,16190.0,35.0,5.0,8878.0,71888.74,78984.0,
AL1012.SHF,20101129,15920.0,15950.0,16075.0,16075.0,15905.0,15925.0,15920.0,-25.0,-30.0,4848.0,38600.88,27360.0,-916.0
AL1101.SHF,20101129,16040.0,16035.0,16020.0,16065.0,16020.0,16045.0,16045.0,10.0,10.0,5310.0,42605.52,45422.0,-2064.0
AL1102.SHF,20101129,16165.0,16185.0,16165.0,16235.0,16135.0,16220.0,16190.0,35.0,5.0,8878.0,71888.74,78984.0,-3398.0
AL1103.SHF,20101129,16340.0,16345.0,16320.0,16415.0,16310.0,16385.0,16365.0,40.0,20.0,22864.0,187125.26,64084.0,1224.0
AL1104.SHF,20101129,16500.0,16510.0,16460.0,16585.0,16355.0,16555.0,16535.0,45.0,25.0,4252.0,35161.1,12358.0,2948.0
AL1105.SHF,20101129,16645.0,16620.0,16620.0,16740.0,16620.0,16715.0,16680.0,95.0,60.0,624.0,5205.62,11908.0,-24.0
AL1106.SHF,20101129,16750.0,16730.0,16790.0,16885.0,16765.0,16855.0,16820.0,125.0,90.0,120.0,1009.24,3020.0,40.0
AL1107.SHF,20101129,16920.0,16890.0,16955.0,17050.0,16955.0,17025.0,16985.0,135.0,95.0,102.0,866.42,888.0,98.0
AL1108.SHF,20101129,17070.0,17050.0,17140.0,17140.0,17105.0,17120.0,17120.0,70.0,70.0,36.0,308.17,566.0,18.0
AL1109.SHF,20101129,17190.0,17140.0,17190.0,17305.0,17190.0,17290.0,17245.0,150.0,105.0,126.0,1086.65,394.0,36.0
AL1110.SHF,20101129,17330.0,17330.0,17340.0,17345.0,17340.0,17345.0,17340.0,15.0,10.0,8.0,69.38,74.0,0.0
AL1111.SHF,20101129,17345.0,17305.0,17545.0,17590.0,17400.0,17590.0,17415.0,285.0,110.0,106.0,923.24,126.0,96.0
ALL.SHF,20101129,15920.0,15950.0,16075.0,16075.0,15905.0,15925.0,15920.0,-25.0,-30.0,4848.0,38600.88,27360.0,
AU.SHF,20101129,295.21,296.48,292.0,295.54,292.0,294.8,294.1,-1.68,-2.38,24566.0,722506.95,61888.0,
AU1012.SHF,20101129,292.0,293.65,292.0,293.49,289.55,292.35,291.75,-1.3,-1.9,186.0,5426.68,448.0,-96.0
AU1101.SHF,20101129,291.9,291.0,288.3,291.0,288.3,289.72,289.35,-1.28,-1.65,24.0,694.46,170.0,-4.0
