ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20111222,4303.0,4317.0,4316.0,4319.0,4297.0,4311.0,4309.0,-6.0,-8.0,88326.0,380646.17,308604.0,
A1201.DCE,20111222,4043.0,4045.0,4033.0,4049.0,4013.0,4049.0,4038.0,4.0,-7.0,646.0,2609.09,34060.0,-86.0
A1203.DCE,20111222,4152.0,4153.0,4149.0,4149.0,4146.0,4146.0,4147.0,-7.0,-6.0,6.0,24.89,650.0,4.0
A1205.DCE,20111222,4259.0,4269.0,4270.0,4275.0,4253.0,4265.0,4263.0,-4.0,-6.0,4386.0,18698.45,74146.0,-636.0
A1207.DCE,20111222,4275.0,4279.0,4268.0,4271.0,4268.0,4271.0,4270.0,-8.0,-9.0,30.0,128.12,128.0,-26.0
A1209.DCE,20111222,4303.0,4317.0,4316.0,4319.0,4297.0,4311.0,4309.0,-6.0,-8.0,88326.0,380646.17,308604.0,-804.0
A1211.DCE,20111222,4282.0,4285.0,4289.0,4289.0,4276.0,4276.0,4284.0,-9.0,-1.0,6.0,25.71,126.0,2.0
A1301.DCE,20111222,4267.0,4282.0,4282.0,4282.0,4264.0,4275.0,4274.0,-7.0,-8.0,4152.0,17748.77,86914.0,56.0
A1303.DCE,20111222,4319.0,4319.0,,,,4319.0,4319.0,0.0,0.0,0.0,0.0,104.0,0.0
A1305.DCE,20111222,4340.0,4350.0,4346.0,4350.0,4335.0,4346.0,4345.0,-4.0,-5.0,356.0,1547.09,9508.0,254.0
AL.DCE,20111222,4043.0,4045.0,4033.0,4049.0,4013.0,4049.0,4038.0,4.0,-7.0,646.0,2609.09,34060.0,
AL.SHF,20111222,15835.0,15825.0,15800.0,15820.0,15765.0,15790.0,15795.0,-35.0,-30.0,12808.0,101173.4,74266.0,
AL1201.SHF,20111222,16035.0,16025.0,15990.0,16020.0,15970.0,16005.0,15995.0,-20.0,-30.0,1576.0,12605.205,27390.0,-386.0
AL1202.SHF,20111222,15940.0,15935.0,15930.0,15940.0,15890.0,15920.0,15920.0,-15.0,-15.0,4974.0,39603.925,54648.0,-248.0
AL1203.SHF,20111222,15835.0,15825.0,15800.0,15820.0,15765.0,15790.0,15795.0,-35.0,-30.0,12808.0,101173.4,74266.0,1694.0
