ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20140409,4210.0,4202.0,4228.0,4230.0,4202.0,4207.0,4219.0,5.0,17.0,27130.0,114466.44,120648.0,
A1405.DCE,20140409,4749.0,4747.0,4752.0,4755.0,4734.0,4737.0,4747.0,-10.0,0.0,3552.0,16863.91,35380.0,-1314.0
A1407.DCE,20140409,4501.0,4501.0,4522.0,4522.0,4522.0,4522.0,4522.0,21.0,21.0,2.0,9.05,24.0,-2.0
A1409.DCE,20140409,4291.0,4287.0,4300.0,4326.0,4292.0,4297.0,4312.0,10.0,25.0,45548.0,196436.7,115352.0,270.0
A1411.DCE,20140409,4291.0,4291.0,,,,4291.0,4291.0,0.0,0.0,0.0,0.0,150.0,0.0
A1501.DCE,20140409,4210.0,4202.0,4228.0,4230.0,4202.0,4207.0,4219.0,5.0,17.0,27130.0,114466.44,120648.0,1632.0
A1503.DCE,20140409,4258.0,4258.0,,,,4258.0,4258.0,0.0,0.0,0.0,0.0,18.0,0.0
A1505.DCE,20140409,4279.0,4271.0,4285.0,4297.0,4272.0,4277.0,4287.0,6.0,16.0,262.0,1123.36,3006.0,84.0
A1507.DCE,20140409,4281.0,4281.0,,,,4281.0,4281.0,0.0,0.0,0.0,0.0,2.0,0.0
A1509.DCE,20140409,4305.0,4300.0,4322.0,4325.0,4315.0,4315.0,4322.0,15.0,22.0,22.0,95.09,580.0,10.0
AG.SHF,20140409,4164.0,4148.0,4170.0,4177.0,4151.0,4155.0,4166.0,7.0,18.0,882738.0,5516376.165,460368.0,
AG1404.SHF,20140409,4128.0,4119.0,4146.0,4146.0,4122.0,4134.0,4136.0,15.0,17.0,236.0,1464.312,2784.0,24.0
AG1405.SHF,20140409,4148.0,4128.0,4151.0,4158.0,4136.0,4140.0,4148.0,12.0,20.0,162.0,1007.982,3448.0,48.0
AG1406.SHF,20140409,4164.0,4148.0,4170.0,4177.0,4151.0,4155.0,4166.0,7.0,18.0,882738.0,5516376.165,460368.0,19330.0
AG1407.SHF,20140409,4179.0,4163.0,4169.0,4185.0,4165.0,4167.0,4179.0,4.0,16.0,192.0,1203.774,820.0,-10.0
AG1408.SHF,20140409,4184.0,4179.0,4189.0,4192.0,4180.0,4191.0,4188.0,12.0,9.0,12.0,75.384,600.0,-2.0
AG1409.SHF,20140409,4196.0,4179.0,4230.0,4230.0,4157.0,4182.0,4186.0,3.0,7.0,292.0,1833.795,1398.0,90.0
AG1410.SHF,20140409,4198.0,4174.0,4219.0,4219.0,4196.0,4196.0,4215.0,22.0,41.0,12.0,75.873,370.0,8.0
AG1411.SHF,20140409,4229.0,4218.0,4204.0,4217.0,4204.0,4217.0,4208.0,-1.0,-10.0,20.0,126.255,278.0,2.0
AG1412.SHF,20140409,4234.0,4216.0,4234.0,4242.0,4215.0,4218.0,4230.0,2.0,14.0,20636.0,130936.581,59610.0,2302.0
AG1501.SHF,20140409,4239.0,4220.0,4251.0,4251.0,4227.0,4227.0,4241.0,7.0,21.0,10.0,63.615,204.0,2.0
AG1502.SHF,20140409,4220.0,4220.0,,,,4228.0,4228.0,8.0,8.0,0.0,0.0,468.0,0.0
AG1503.SHF,20140409,4250.0,4235.0,4233.0,4233.0,4233.0,4233.0,4233.0,-2.0,-2.0,2.0,12.699,102.0,0.0
AGL.SHF,20140409,4128.0,4119.0,4146.0,4146.0,4122.0,4134.0,4136.0,15.0,17.0,236.0,1464.312,2784.0,
AL.DCE,20140409,4749.0,4747.0,4752.0,4755.0,4734.0,4737.0,4747.0,-10.0,0.0,3552.0,16863.91,35380.0,
AL.SHF,20140409,13130.0,13115.0,13075.0,13135.0,13035.0,13060.0,13090.0,-55.0,-25.0,19792.0,129543.18,123322.0,
AL1404.SHF,20140409,12930.0,12930.0,12930.0,12930.0,12860.0,12880.0,12900.0,-50.0,-30.0,5830.0,37616.55,50140.0,390.0
AL1405.SHF,20140409,13030.0,13025.0,13005.0,13040.0,12955.0,12965.0,12995.0,-60.0,-30.0,3890.0,25283.87,72196.0,-398.0
AL1406.SHF,20140409,13130.0,13115.0,13075.0,13135.0,13035.0,13060.0,13090.0,-55.0,-25.0,19792.0,129543.18,123322.0,-420.0
AL1407.SHF,20140409,13205.0,13195.0,13155.0,13215.0,13120.0,13135.0,13170.0,-60.0,-25.0,9644.0,63518.185,79548.0,246.0
AL1408.SHF,20140409,13285.0,13275.0,13265.0,13280.0,13200.0,13220.0,13250.0,-55.0,-25.0,2370.0,15703.135,35012.0,-168.0
AL1409.SHF,20140409,13360.0,13350.0,13350.0,13350.0,13270.0,13270.0,13325.0,-80.0,-25.0,288.0,1918.94,6870.0,60.0
AL1410.SHF,20140409,13430.0,13430.0,13410.0,13410.0,13330.0,13330.0,13380.0,-100.0,-50.0,104.0,696.005,1834.0,20.0
AL1411.SHF,20140409,13500.0,13465.0,13515.0,13515.0,13380.0,13515.0,13440.0,50.0,-25.0,76.0,510.835,652.0,40.0
AL1412.SHF,20140409,13570.0,13570.0,13465.0,13465.0,13465.0,13465.0,13465.0,-105.0,-105.0,4.0,26.93,242.0,0.0
AL1501.SHF,20140409,13620.0,13600.0,13630.0,13630.0,13630.0,13630.0,13630.0,30.0,30.0,2.0,13.63,260.0,0.0
AL1502.SHF,20140409,13600.0,13600.0,13640.0,13640.0,13635.0,13635.0,13635.0,35.0,35.0,4.0,27.275,18.0,-2.0
AL1503.SHF,20140409,13760.0,13760.0,13640.0,13700.0,13640.0,13700.0,13650.0,-60.0,-110.0,78.0,532.48,30.0,-44.0
ALL.SHF,20140409,12930.0,12930.0,12930.0,12930.0,12860.0,12880.0,12900.0,-50.0,-30.0,5830.0,37616.55,50140.0,
AU.SHF,20140409,261.85,261.0,262.5,262.8,261.55,262.05,262.1,1.05,1.1,137246.0,3597427.08,134750.0,
AU1404.SHF,20140409,257.0,257.0,259.8,259.8,259.8,259.8,259.8,2.8,2.8,6.0,155.88,6.0,-6.0
AU1405.SHF,20140409,262.15,260.85,262.45,262.45,261.9,262.05,262.0,1.2,1.15,26.0,681.24,22.0,-10.0
AU1406.SHF,20140409,261.85,261.0,262.5,262.8,261.55,262.05,262.1,1.05,1.1,137246.0,3597427.08,134750.0,-5730.0
AU1407.SHF,20140409,261.5,261.55,262.2,264.5,261.5,262.4,262.2,0.85,0.65,24.0,629.32,28.0,6.0
AU1408.SHF,20140409,262.45,262.2,,,,262.55,262.55,0.35,0.35,0.0,0.0,226.0,0.0
AU1410.SHF,20140409,262.5,262.5,263.25,263.8,262.9,263.4,263.3,0.9,0.8,8.0,210.67,48.0,0.0
AU1412.SHF,20140409,263.3,262.35,263.75,264.15,263.0,263.05,263.45,0.7,1.1,5304.0,139747.3,55270.0,438.0
AU1502.SHF,20140409,262.7,262.7,263.15,263.15,263.15,263.15,263.15,0.45,0.45,2.0,52.63,18.0,0.0
AUL.SHF,20140409,257.0,257.0,259.8,259.8,259.8,259.8,259.8,2.8,2.8,6.0,155.88,6.0,
B.DCE,20140409,3930.0,3925.0,3947.0,3947.0,3947.0,3947.0,3947.0,22.0,22.0,6.0,23.69,292.0,
B1405.DCE,20140409,4210.0,4210.0,4280.0,4378.0,4180.0,4270.0,4250.0,60.0,40.0,118.0,501.54,10.0,6.0
B1407.DCE,20140409,4200.0,4200.0,4210.0,4210.0,4210.0,4210.0,4210.0,10.0,10.0,2.0,8.42,52.0,0.0
B1409.DCE,20140409,3930.0,3925.0,3947.0,3947.0,3947.0,3947.0,3947.0,22.0,22.0,6.0,23.69,292.0,-2.0
B1411.DCE,20140409,3850.0,3850.0,,,,3860.0,3860.0,10.0,10.0,0.0,0.0,14.0,0.0
B1501.DCE,20140409,3825.0,3851.0,3834.0,3849.0,3834.0,3839.0,3840.0,-12.0,-11.0,6.0,23.05,112.0,-2.0
