ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20150714,4261.0,4253.0,4253.0,4294.0,4236.0,4269.0,4269.0,16.0,16.0,88602.0,378288.42,114890.0,
A1507.DCE,20150714,3980.0,3980.0,,,,4081.0,4081.0,101.0,101.0,2.0,8.17,0.0,-2.0
A1509.DCE,20150714,4182.0,4178.0,4178.0,4208.0,4155.0,4183.0,4186.0,5.0,8.0,37210.0,155772.82,38488.0,-1766.0
A1511.DCE,20150714,4162.0,4162.0,4154.0,4197.0,4154.0,4180.0,4168.0,18.0,6.0,28.0,116.73,174.0,-2.0
A1601.DCE,20150714,4261.0,4253.0,4253.0,4294.0,4236.0,4269.0,4269.0,16.0,16.0,88602.0,378288.42,114890.0,2684.0
A1603.DCE,20150714,4327.0,4319.0,4326.0,4326.0,4291.0,4300.0,4309.0,-19.0,-10.0,20.0,86.2,58.0,-12.0
A1605.DCE,20150714,4398.0,4392.0,4398.0,4418.0,4379.0,4398.0,4397.0,6.0,5.0,2768.0,12172.38,11538.0,186.0
A1607.DCE,20150714,4444.0,4469.0,4499.0,4499.0,4499.0,4499.0,4499.0,30.0,30.0,2.0,9.0,10.0,-2.0
A1609.DCE,20150714,4489.0,4484.0,4488.0,4499.0,4470.0,4488.0,4489.0,4.0,5.0,154.0,691.32,426.0,-76.0
A1611.DCE,20150714,4474.0,4498.0,,,,4503.0,4503.0,5.0,5.0,0.0,0.0,0.0,0.0
AG.SHF,20150714,3384.0,3393.0,3375.0,3383.0,3264.0,3348.0,3355.0,-45.0,-38.0,1126164.0,5668057.647,474902.0,
AG1507.SHF,20150714,3347.0,3343.0,3290.0,3320.0,3290.0,3300.0,3301.0,-43.0,-42.0,52.0,257.55,2224.0,-4.0
AG1508.SHF,20150714,3339.0,3338.0,3333.0,3333.0,3293.0,3310.0,3315.0,-28.0,-23.0,114.0,566.952,468.0,-4.0
AG1509.SHF,20150714,3348.0,3355.0,3348.0,3370.0,3244.0,3318.0,3316.0,-37.0,-39.0,712.0,3542.385,636.0,38.0
AG1510.SHF,20150714,3354.0,3369.0,3350.0,3354.0,3312.0,3342.0,3333.0,-27.0,-36.0,98.0,490.062,930.0,12.0
AG1511.SHF,20150714,3365.0,3373.0,3336.0,3357.0,3326.0,3351.0,3344.0,-22.0,-29.0,50.0,250.842,312.0,0.0
AG1512.SHF,20150714,3384.0,3393.0,3375.0,3383.0,3264.0,3348.0,3355.0,-45.0,-38.0,1126164.0,5668057.647,474902.0,35380.0
AG1601.SHF,20150714,3385.0,3395.0,3374.0,3386.0,3329.0,3356.0,3360.0,-39.0,-35.0,1796.0,9052.827,2318.0,8.0
