ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20150618,4325.0,4304.0,4320.0,4368.0,4311.0,4326.0,4333.0,22.0,29.0,42310.0,183351.76,114622.0,
A1507.DCE,20150618,4179.0,4179.0,,,,4179.0,4179.0,0.0,0.0,0.0,0.0,10.0,0.0
A1509.DCE,20150618,4244.0,4221.0,4238.0,4295.0,4236.0,4250.0,4263.0,29.0,42.0,101838.0,434148.7,65562.0,-5760.0
A1511.DCE,20150618,4243.0,4230.0,4254.0,4254.0,4235.0,4254.0,4247.0,24.0,17.0,6.0,25.49,118.0,0.0
A1601.DCE,20150618,4325.0,4304.0,4320.0,4368.0,4311.0,4326.0,4333.0,22.0,29.0,42310.0,183351.76,114622.0,1364.0
A1603.DCE,20150618,4390.0,4409.0,4410.0,4421.0,4406.0,4409.0,4414.0,0.0,5.0,24.0,105.96,118.0,6.0
A1605.DCE,20150618,4425.0,4417.0,4446.0,4468.0,4415.0,4428.0,4447.0,11.0,30.0,834.0,3709.48,10918.0,120.0
A1607.DCE,20150618,4446.0,4446.0,,,,4446.0,4446.0,0.0,0.0,0.0,0.0,14.0,0.0
A1609.DCE,20150618,4499.0,4501.0,4550.0,4550.0,4505.0,4516.0,4530.0,15.0,29.0,28.0,126.86,354.0,8.0
A1611.DCE,20150618,4482.0,4482.0,,,,4482.0,4482.0,0.0,0.0,0.0,0.0,0.0,0.0
AG.SHF,20150618,3543.0,3549.0,3550.0,3602.0,3537.0,3586.0,3565.0,37.0,16.0,1195098.0,6392146.809,604526.0,
AG1507.SHF,20150618,3483.0,3484.0,3494.0,3528.0,3476.0,3512.0,3507.0,28.0,23.0,434.0,2283.54,1844.0,-104.0
AG1508.SHF,20150618,3492.0,3506.0,3510.0,3541.0,3503.0,3530.0,3517.0,24.0,11.0,120.0,633.231,530.0,-30.0
AG1509.SHF,20150618,3498.0,3507.0,3512.0,3557.0,3498.0,3539.0,3521.0,32.0,14.0,1382.0,7299.543,1176.0,-38.0
AG1510.SHF,20150618,3521.0,3523.0,3537.0,3568.0,3523.0,3555.0,3540.0,32.0,17.0,52.0,276.159,1982.0,2.0
