ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20170203,4238.0,4220.0,4220.0,4332.0,4206.0,4315.0,4297.0,95.0,77.0,212938.0,915161.54,197316.0,
A1703.DCE,20170203,4060.0,4060.0,4243.0,4243.0,4242.0,4242.0,4242.0,182.0,182.0,6.0,25.45,1322.0,-6.0
A1705.DCE,20170203,4238.0,4220.0,4220.0,4332.0,4206.0,4315.0,4297.0,95.0,77.0,212938.0,915161.54,197316.0,44540.0
A1707.DCE,20170203,4164.0,4195.0,,,,4195.0,4195.0,0.0,0.0,0.0,0.0,30.0,0.0
A1709.DCE,20170203,4166.0,4158.0,4146.0,4251.0,4142.0,4234.0,4217.0,76.0,59.0,9456.0,39880.54,26104.0,62.0
A1711.DCE,20170203,4225.0,4225.0,,,,4225.0,4225.0,0.0,0.0,0.0,0.0,4.0,0.0
A1801.DCE,20170203,4126.0,4122.0,4102.0,4187.0,4102.0,4182.0,4169.0,60.0,47.0,2474.0,10314.65,15304.0,464.0
A1803.DCE,20170203,4232.0,4232.0,,,,4232.0,4232.0,0.0,0.0,0.0,0.0,10.0,0.0
A1805.DCE,20170203,4182.0,4187.0,4212.0,4239.0,4212.0,4227.0,4222.0,40.0,35.0,20.0,84.46,104.0,4.0
A1807.DCE,20170203,4158.0,4158.0,,,,4158.0,4158.0,0.0,0.0,0.0,0.0,0.0,0.0
AG.SHF,20170203,4025.0,4042.0,4120.0,4125.0,4092.0,4095.0,4105.0,53.0,63.0,221832.0,1366193.175,601966.0,
AG1702.SHF,20170203,3950.0,3963.0,4029.0,4029.0,4021.0,4021.0,4026.0,58.0,63.0,44.0,265.746,4260.0,32.0
AG1703.SHF,20170203,3966.0,3978.0,4042.0,4042.0,4038.0,4038.0,4039.0,60.0,61.0,12.0,72.708,1012.0,4.0
AG1704.SHF,20170203,4007.0,4007.0,4077.0,4077.0,4077.0,4077.0,4077.0,70.0,70.0,6.0,36.693,878.0,0.0
AG1705.SHF,20170203,4015.0,4020.0,4086.0,4096.0,4073.0,4073.0,4087.0,53.0,67.0,84.0,515.061,736.0,-30.0
AG1706.SHF,20170203,4025.0,4042.0,4120.0,4125.0,4092.0,4095.0,4105.0,53.0,63.0,221832.0,1366193.175,601966.0,-39804.0
AG1707.SHF,20170203,4046.0,4063.0,4127.0,4135.0,4127.0,4127.0,4128.0,64.0,65.0,10.0,61.929,244.0,-2.0
AG1708.SHF,20170203,4098.0,4098.0,,,,4116.0,4116.0,18.0,18.0,0.0,0.0,206.0,0.0
AG1709.SHF,20170203,4097.0,4097.0,,,,4136.0,4136.0,39.0,39.0,0.0,0.0,490.0,0.0
AG1710.SHF,20170203,4077.0,4097.0,4176.0,4176.0,4176.0,4176.0,4176.0,79.0,79.0,2.0,12.528,152.0,-2.0
AG1711.SHF,20170203,4111.0,4123.0,,,,4160.0,4160.0,37.0,37.0,0.0,0.0,158.0,0.0
AG1712.SHF,20170203,4119.0,4140.0,4210.0,4220.0,4193.0,4195.0,4203.0,55.0,63.0,2560.0,16142.922,8954.0,356.0
AG1801.SHF,20170203,4145.0,4145.0,,,,4145.0,4145.0,0.0,0.0,0.0,0.0,6.0,0.0
AGL.SHF,20170203,3950.0,3963.0,4029.0,4029.0,4021.0,4021.0,4026.0,58.0,63.0,44.0,265.746,4260.0,
AL.DCE,20170203,4060.0,4060.0,4243.0,4243.0,4242.0,4242.0,4242.0,182.0,182.0,6.0,25.45,1322.0,
AL.SHF,20170203,13835.0,13815.0,13880.0,13880.0,13640.0,13760.0,13750.0,-55.0,-65.0,115482.0,794153.225,228000.0,
AL1702.SHF,20170203,13765.0,13745.0,13750.0,13820.0,13565.0,13690.0,13660.0,-55.0,-85.0,5654.0,38625.13,57940.0,-514.0
AL1703.SHF,20170203,13835.0,13815.0,13880.0,13880.0,13640.0,13760.0,13750.0,-55.0,-65.0,115482.0,794153.225,228000.0,-5714.0
AL1704.SHF,20170203,13895.0,13875.0,13945.0,13970.0,13710.0,13825.0,13810.0,-50.0,-65.0,62730.0,433265.21,197144.0,9902.0
AL1705.SHF,20170203,13950.0,13925.0,13955.0,13980.0,13760.0,13875.0,13870.0,-50.0,-55.0,27574.0,191276.455,103738.0,3650.0
AL1706.SHF,20170203,13990.0,13995.0,13975.0,14030.0,13815.0,13920.0,13925.0,-75.0,-70.0,6668.0,46426.95,37294.0,1550.0
AL1707.SHF,20170203,14135.0,14090.0,14035.0,14075.0,13885.0,13980.0,13960.0,-110.0,-130.0,2766.0,19309.87,9762.0,1550.0
AL1708.SHF,20170203,14105.0,14130.0,14085.0,14085.0,13950.0,14030.0,13995.0,-100.0,-135.0,290.0,2029.375,5652.0,-62.0
AL1709.SHF,20170203,14110.0,14135.0,14440.0,14440.0,13990.0,14070.0,14060.0,-65.0,-75.0,322.0,2264.335,8078.0,44.0
AL1710.SHF,20170203,14130.0,14085.0,14115.0,14165.0,14000.0,14055.0,14055.0,-30.0,-30.0,60.0,421.77,1924.0,-4.0
AL1711.SHF,20170203,14070.0,14130.0,14210.0,14210.0,14020.0,14115.0,14045.0,-15.0,-85.0,106.0,744.455,1022.0,54.0
AL1712.SHF,20170203,14125.0,14145.0,14160.0,14195.0,14090.0,14165.0,14145.0,20.0,0.0,126.0,891.365,1476.0,12.0
AL1801.SHF,20170203,14235.0,14170.0,14185.0,14250.0,14075.0,14115.0,14130.0,-55.0,-40.0,22.0,155.475,94.0,8.0
ALL.SHF,20170203,13765.0,13745.0,13750.0,13820.0,13565.0,13690.0,13660.0,-55.0,-85.0,5654.0,38625.13,57940.0,
AU.SHF,20170203,267.6,267.95,270.1,271.95,270.1,271.6,271.3,3.65,3.35,82082.0,2227258.92,306362.0,
AU1702.SHF,20170203,265.2,262.9,,,,262.9,262.9,0.0,0.0,0.0,0.0,102.0,0.0
AU1703.SHF,20170203,268.1,264.25,,,,264.25,264.25,0.0,0.0,0.0,0.0,26.0,0.0
AU1704.SHF,20170203,266.2,266.4,268.75,270.0,268.5,269.5,269.55,3.1,3.15,34.0,916.57,288.0,-22.0
AU1706.SHF,20170203,267.6,267.95,270.1,271.95,270.1,271.6,271.3,3.65,3.35,82082.0,2227258.92,306362.0,-12300.0
AU1708.SHF,20170203,269.55,269.55,,,,269.55,269.55,0.0,0.0,0.0,0.0,92.0,0.0
AU1710.SHF,20170203,270.7,270.1,,,,270.1,270.1,0.0,0.0,0.0,0.0,98.0,0.0
AU1712.SHF,20170203,271.15,271.55,271.5,275.15,271.5,274.6,274.55,3.05,3.0,2592.0,71176.13,16052.0,-46.0
AU1802.SHF,20170203,272.45,272.45,,,,272.45,272.45,0.0,0.0,0.0,0.0,6.0,0.0
AUL.SHF,20170203,265.2,262.9,,,,262.9,262.9,0.0,0.0,0.0,0.0,102.0,
B.DCE,20170203,3970.0,3970.0,,,,3970.0,3970.0,0.0,0.0,0.0,0.0,4.0,
B1703.DCE,20170203,4098.0,4098.0,,,,4098.0,4098.0,0.0,0.0,0.0,0.0,6.0,0.0
B1705.DCE,20170203,4059.0,4059.0,,,,4059.0,4059.0,0.0,0.0,0.0,0.0,8.0,0.0
B1707.DCE,20170203,4016.0,4016.0,,,,4016.0,4016.0,0.0,0.0,0.0,0.0,0.0,0.0
B1709.DCE,20170203,3970.0,3970.0,,,,3970.0,3970.0,0.0,0.0,0.0,0.0,4.0,0.0
B1711.DCE,20170203,3980.0,3980.0,,,,3980.0,3980.0,0.0,0.0,0.0,0.0,2.0,0.0
B1801.DCE,20170203,3960.0,3960.0,,,,3960.0,3960.0,0.0,0.0,0.0,0.0,2.0,0.0
BB.DCE,20170203,94.15,94.15,,,,94.15,94.15,0.0,0.0,0.0,0.0,0.0,
BB1702.DCE,20170203,110.9,110.9,,,,110.9,110.9,0.0,0.0,0.0,0.0,0.0,0.0
BB1703.DCE,20170203,101.05,100.65,98.45,100.5,96.1,100.0,99.0,-0.65,-1.65,10.0,49.51,74.0,0.0
BB1704.DCE,20170203,98.15,98.15,,,,96.55,96.55,-1.6,-1.6,0.0,0.0,0.0,0.0
BB1705.DCE,20170203,104.0,104.0,,,,102.3,102.3,-1.7,-1.7,0.0,0.0,0.0,0.0
BB1706.DCE,20170203,102.75,102.75,,,,101.1,101.1,-1.65,-1.65,0.0,0.0,0.0,0.0
BB1707.DCE,20170203,92.15,92.15,,,,90.65,90.65,-1.5,-1.5,0.0,0.0,0.0,0.0
BB1708.DCE,20170203,90.05,90.05,,,,88.6,88.6,-1.45,-1.45,0.0,0.0,0.0,0.0
BB1709.DCE,20170203,82.65,82.65,,,,81.3,81.3,-1.35,-1.35,0.0,0.0,0.0,0.0
BB1710.DCE,20170203,103.3,103.3,98.15,108.45,98.15,108.45,103.3,5.15,0.0,4.0,20.66,0.0,0.0
BB1711.DCE,20170203,94.15,94.15,,,,94.15,94.15,0.0,0.0,0.0,0.0,0.0,0.0
BB1712.DCE,20170203,95.6,95.6,88.0,103.2,88.0,103.2,100.45,7.6,4.85,12.0,60.29,8.0,8.0
