ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20200310,4147.0,4140.0,4147.0,4200.0,4134.0,4193.0,4167.0,53.0,27.0,140354.0,584954.38,114388.0,
A2003.DCE,20200310,3750.0,3754.0,3750.0,3750.0,3750.0,3750.0,3750.0,-4.0,-4.0,1.0,3.75,11.0,-466.0
A2005.DCE,20200310,4147.0,4140.0,4147.0,4200.0,4134.0,4193.0,4167.0,53.0,27.0,140354.0,584954.38,114388.0,-768.0
A2007.DCE,20200310,4143.0,4130.0,4151.0,4185.0,4151.0,4177.0,4171.0,47.0,41.0,16.0,66.75,113.0,3.0
A2009.DCE,20200310,4029.0,4025.0,4028.0,4069.0,4008.0,4065.0,4039.0,40.0,14.0,13391.0,54090.91,28614.0,466.0
A2011.DCE,20200310,3978.0,3959.0,4002.0,4010.0,3958.0,4010.0,3977.0,51.0,18.0,35.0,139.23,263.0,-24.0
A2101.DCE,20200310,3951.0,3976.0,3978.0,4007.0,3960.0,4006.0,3988.0,30.0,12.0,377.0,1503.51,2617.0,29.0
AG.SHF,20200310,4000.0,4049.0,4030.0,4103.0,4004.0,4086.0,4071.0,37.0,22.0,462591.0,2825201.283,443145.0,
AG2003.SHF,20200310,3970.0,3942.0,3979.0,4057.0,3979.0,4050.0,4016.0,108.0,74.0,8.0,48.198,156.0,0.0
AG2004.SHF,20200310,3980.0,4022.0,4047.0,4085.0,3985.0,4062.0,4046.0,40.0,24.0,5226.0,31723.9875,20852.0,-671.0
AG2005.SHF,20200310,3993.0,4064.0,4019.0,4089.0,4001.0,4080.0,4062.0,16.0,-2.0,1252.0,7628.583,988.0,372.0
AG2006.SHF,20200310,4000.0,4049.0,4030.0,4103.0,4004.0,4086.0,4071.0,37.0,22.0,462591.0,2825201.283,443145.0,-22633.0
AG2007.SHF,20200310,4007.0,4069.0,4041.0,4106.0,4009.0,4094.0,4080.0,25.0,11.0,47743.0,292192.848,39720.0,-3260.0
AG2008.SHF,20200310,4015.0,4079.0,4052.0,4114.0,4017.0,4104.0,4087.0,25.0,8.0,72414.0,443942.5425,90889.0,3089.0
AG2009.SHF,20200310,4020.0,4111.0,4040.0,4123.0,4028.0,4113.0,4098.0,2.0,-13.0,31456.0,193374.279,50538.0,4301.0
AG2010.SHF,20200310,4030.0,4113.0,4053.0,4127.0,4033.0,4118.0,4106.0,5.0,-7.0,5847.0,36018.048,3675.0,115.0
AG2011.SHF,20200310,4048.0,4074.0,4052.0,4134.0,4052.0,4125.0,4099.0,51.0,25.0,16.0,98.3775,170.0,3.0
AG2012.SHF,20200310,4044.0,4095.0,4086.0,4146.0,4047.0,4136.0,4118.0,41.0,23.0,16825.0,103928.3355,54774.0,-2414.0
AG2101.SHF,20200310,4076.0,4092.0,4066.0,4138.0,4066.0,4138.0,4099.0,46.0,7.0,5.0,30.747,114.0,0.0
AG2102.SHF,20200310,4068.0,4096.0,4075.0,4160.0,4068.0,4152.0,4125.0,56.0,29.0,238.0,1472.631,342.0,-42.0
AGL.SHF,20200310,3970.0,3942.0,3979.0,4057.0,3979.0,4050.0,4016.0,108.0,74.0,8.0,48.198,156.0,
AL.DCE,20200310,3750.0,3754.0,3750.0,3750.0,3750.0,3750.0,3750.0,-4.0,-4.0,1.0,3.75,11.0,
AL.SHF,20200310,12890.0,12915.0,13000.0,13045.0,12910.0,12985.0,12970.0,70.0,55.0,65427.0,424378.6225,148631.0,
AL2003.SHF,20200310,12795.0,12830.0,12860.0,12930.0,12810.0,12880.0,12860.0,50.0,30.0,8080.0,51969.075,38000.0,-960.0
AL2004.SHF,20200310,12850.0,12885.0,12885.0,12995.0,12865.0,12945.0,12925.0,60.0,40.0,33650.0,217473.01,106147.0,-2983.0
AL2005.SHF,20200310,12890.0,12915.0,13000.0,13045.0,12910.0,12985.0,12970.0,70.0,55.0,65427.0,424378.6225,148631.0,5112.0
AL2006.SHF,20200310,12935.0,12955.0,12945.0,13090.0,12945.0,13035.0,13015.0,80.0,60.0,16982.0,110537.4075,67369.0,1887.0
AL2007.SHF,20200310,12975.0,13005.0,12995.0,13125.0,12995.0,13080.0,13050.0,75.0,45.0,6323.0,41267.03,37247.0,553.0
AL2008.SHF,20200310,13000.0,13025.0,13260.0,13260.0,13025.0,13110.0,13090.0,85.0,65.0,4174.0,27319.6225,14695.0,757.0
AL2009.SHF,20200310,13050.0,13065.0,13125.0,13205.0,13065.0,13160.0,13135.0,95.0,70.0,1445.0,9491.43,8497.0,597.0
AL2010.SHF,20200310,13095.0,13100.0,13120.0,13250.0,13120.0,13220.0,13170.0,120.0,70.0,628.0,4136.675,3526.0,538.0
AL2011.SHF,20200310,13130.0,13150.0,13180.0,13315.0,13180.0,13255.0,13255.0,105.0,105.0,100.0,662.965,850.0,31.0
AL2012.SHF,20200310,13155.0,13225.0,13240.0,13340.0,13240.0,13315.0,13320.0,90.0,95.0,62.0,413.055,606.0,48.0
AL2101.SHF,20200310,13215.0,13215.0,13295.0,13380.0,13215.0,13360.0,13305.0,145.0,90.0,5.0,33.265,180.0,1.0
AL2102.SHF,20200310,13255.0,13265.0,13320.0,13400.0,13320.0,13330.0,13350.0,65.0,85.0,5.0,33.375,103.0,-1.0
