ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20170421,3752.0,3743.0,3748.0,3769.0,3730.0,3743.0,3747.0,0.0,4.0,171178.0,641414.32,249612.0,
A1705.DCE,20170421,3670.0,3675.0,3670.0,3681.0,3650.0,3653.0,3662.0,-22.0,-13.0,5858.0,21454.59,35682.0,-1424.0
A1707.DCE,20170421,3736.0,3736.0,3742.0,3765.0,3714.0,3714.0,3740.0,-22.0,4.0,14.0,52.37,62.0,4.0
A1709.DCE,20170421,3752.0,3743.0,3748.0,3769.0,3730.0,3743.0,3747.0,0.0,4.0,171178.0,641414.32,249612.0,1928.0
A1711.DCE,20170421,3818.0,3818.0,3804.0,3804.0,3800.0,3800.0,3800.0,-18.0,-18.0,10.0,38.01,26.0,8.0
A1801.DCE,20170421,3795.0,3788.0,3795.0,3807.0,3773.0,3784.0,3791.0,-4.0,3.0,3992.0,15134.57,15836.0,240.0
A1803.DCE,20170421,3873.0,3873.0,,,,3873.0,3873.0,0.0,0.0,0.0,0.0,10.0,0.0
A1805.DCE,20170421,3912.0,3888.0,3917.0,3919.0,3875.0,3895.0,3899.0,7.0,11.0,2292.0,8938.55,1026.0,102.0
A1807.DCE,20170421,3811.0,3811.0,,,,3821.0,3821.0,10.0,10.0,0.0,0.0,2.0,0.0
A1809.DCE,20170421,3922.0,3922.0,,,,3924.0,3924.0,2.0,2.0,0.0,0.0,14.0,0.0
AG.SHF,20170421,4200.0,4197.0,4196.0,4197.0,4154.0,4161.0,4175.0,-36.0,-22.0,506174.0,3169939.584,518440.0,
AG1705.SHF,20170421,4164.0,4174.0,4155.0,4170.0,4140.0,4143.0,4151.0,-31.0,-23.0,110.0,684.972,2702.0,2.0
AG1706.SHF,20170421,4200.0,4197.0,4196.0,4197.0,4154.0,4161.0,4175.0,-36.0,-22.0,506174.0,3169939.584,518440.0,3304.0
AG1707.SHF,20170421,4216.0,4216.0,,,,4216.0,4216.0,0.0,0.0,0.0,0.0,226.0,0.0
AG1708.SHF,20170421,4237.0,4241.0,4227.0,4227.0,4209.0,4209.0,4217.0,-32.0,-24.0,10.0,63.255,244.0,2.0
AG1709.SHF,20170421,4258.0,4262.0,4251.0,4254.0,4217.0,4218.0,4240.0,-44.0,-22.0,38.0,241.698,818.0,8.0
AG1710.SHF,20170421,4272.0,4268.0,4276.0,4276.0,4248.0,4248.0,4257.0,-20.0,-11.0,6.0,38.316,146.0,2.0
AG1711.SHF,20170421,4286.0,4287.0,4290.0,4290.0,4268.0,4268.0,4282.0,-19.0,-5.0,12.0,77.088,228.0,0.0
AG1712.SHF,20170421,4314.0,4311.0,4308.0,4311.0,4266.0,4273.0,4288.0,-38.0,-23.0,48424.0,311499.861,122434.0,2280.0
AG1801.SHF,20170421,4313.0,4323.0,4314.0,4314.0,4287.0,4288.0,4304.0,-35.0,-19.0,74.0,477.798,1080.0,-6.0
AG1802.SHF,20170421,4399.0,4399.0,4334.0,4334.0,4300.0,4314.0,4323.0,-85.0,-76.0,10.0,64.848,394.0,2.0
AG1803.SHF,20170421,4368.0,4361.0,4349.0,4349.0,4324.0,4324.0,4335.0,-37.0,-26.0,16.0,104.061,184.0,-2.0
AG1804.SHF,20170421,4374.0,4371.0,4351.0,4351.0,4333.0,4340.0,4343.0,-31.0,-28.0,8.0,52.116,16.0,4.0
AGL.SHF,20170421,4164.0,4174.0,4155.0,4170.0,4140.0,4143.0,4151.0,-31.0,-23.0,110.0,684.972,2702.0,
AL.DCE,20170421,3670.0,3675.0,3670.0,3681.0,3650.0,3653.0,3662.0,-22.0,-13.0,5858.0,21454.59,35682.0,
AL.SHF,20170421,14350.0,14210.0,14385.0,14480.0,14310.0,14355.0,14380.0,145.0,170.0,326252.0,2345818.76,323996.0,
AL1705.SHF,20170421,14250.0,14115.0,14300.0,14385.0,14220.0,14275.0,14290.0,160.0,175.0,37444.0,267573.79,116328.0,-3858.0
AL1706.SHF,20170421,14350.0,14210.0,14385.0,14480.0,14310.0,14355.0,14380.0,145.0,170.0,326252.0,2345818.76,323996.0,1932.0
