ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20120416,4682.0,4700.0,4632.0,4672.0,4632.0,4663.0,4653.0,-37.0,-47.0,148072.0,689068.69,234124.0,
A1205.DCE,20120416,4460.0,4466.0,4441.0,4441.0,4418.0,4418.0,4425.0,-48.0,-41.0,414.0,1832.09,12898.0,-320.0
A1207.DCE,20120416,4526.0,4526.0,4526.0,4526.0,4470.0,4496.0,4496.0,-30.0,-30.0,48.0,215.82,80.0,22.0
A1209.DCE,20120416,4591.0,4602.0,4550.0,4571.0,4540.0,4564.0,4557.0,-38.0,-45.0,33798.0,154050.68,108500.0,-5670.0
A1211.DCE,20120416,4631.0,4631.0,4615.0,4615.0,4615.0,4615.0,4615.0,-16.0,-16.0,2.0,9.23,178.0,0.0
A1301.DCE,20120416,4682.0,4700.0,4632.0,4672.0,4632.0,4663.0,4653.0,-37.0,-47.0,148072.0,689068.69,234124.0,10136.0
A1303.DCE,20120416,4732.0,4737.0,4700.0,4701.0,4679.0,4679.0,4694.0,-58.0,-43.0,8.0,37.56,68.0,-2.0
A1305.DCE,20120416,4770.0,4794.0,4700.0,4757.0,4700.0,4752.0,4739.0,-42.0,-55.0,20816.0,98659.2,111938.0,96.0
A1307.DCE,20120416,4800.0,4800.0,4789.0,4789.0,4755.0,4789.0,4778.0,-11.0,-22.0,14.0,66.9,122.0,2.0
A1309.DCE,20120416,4840.0,4871.0,4826.0,4826.0,4800.0,4821.0,4812.0,-50.0,-59.0,2070.0,9962.4,9370.0,1166.0
AL.DCE,20120416,4460.0,4466.0,4441.0,4441.0,4418.0,4418.0,4425.0,-48.0,-41.0,414.0,1832.09,12898.0,
AL.SHF,20120416,16160.0,16170.0,16080.0,16095.0,16040.0,16050.0,16070.0,-120.0,-100.0,20548.0,165118.745,61308.0,
AL1204.SHF,20120416,15930.0,15960.0,15920.0,15930.0,15900.0,15910.0,15910.0,-50.0,-50.0,3600.0,28643.5,18950.0,-2190.0
AL1205.SHF,20120416,16000.0,16015.0,15950.0,15975.0,15860.0,15960.0,15955.0,-55.0,-60.0,3762.0,30012.535,28830.0,-1408.0
AL1206.SHF,20120416,16090.0,16100.0,15995.0,16030.0,15995.0,16015.0,16015.0,-85.0,-85.0,5654.0,45285.08,47026.0,268.0
AL1207.SHF,20120416,16160.0,16170.0,16080.0,16095.0,16040.0,16050.0,16070.0,-120.0,-100.0,20548.0,165118.745,61308.0,10664.0
AL1208.SHF,20120416,16245.0,16245.0,16160.0,16170.0,16095.0,16100.0,16140.0,-145.0,-105.0,9136.0,73733.925,32266.0,5766.0
AL1209.SHF,20120416,16350.0,16330.0,16200.0,16250.0,16170.0,16170.0,16215.0,-160.0,-115.0,2604.0,21115.35,8060.0,1554.0
AL1210.SHF,20120416,16410.0,16395.0,16290.0,16335.0,16230.0,16230.0,16295.0,-165.0,-100.0,362.0,2949.535,2568.0,230.0
AL1211.SHF,20120416,16500.0,16495.0,16440.0,16440.0,16335.0,16335.0,16345.0,-160.0,-150.0,208.0,1700.32,532.0,188.0
AL1212.SHF,20120416,16550.0,16560.0,16420.0,16505.0,16400.0,16400.0,16435.0,-160.0,-125.0,62.0,509.6,206.0,8.0
AL1301.SHF,20120416,16590.0,16590.0,16515.0,16525.0,16440.0,16440.0,16500.0,-150.0,-90.0,20.0,165.01,282.0,4.0
AL1302.SHF,20120416,16720.0,16720.0,16600.0,16600.0,16505.0,16505.0,16580.0,-215.0,-140.0,12.0,99.49,40.0,0.0
AL1303.SHF,20120416,16750.0,16750.0,16690.0,16690.0,16690.0,16690.0,16690.0,-60.0,-60.0,4.0,33.38,18.0,4.0
ALL.SHF,20120416,15930.0,15960.0,15920.0,15930.0,15900.0,15910.0,15910.0,-50.0,-50.0,3600.0,28643.5,18950.0,
AU.SHF,20120416,342.62,342.65,338.45,338.45,335.6,335.8,337.18,-6.85,-5.47,47934.0,1616276.248,66546.0,
AU1204.SHF,20120416,342.98,342.96,337.8,337.8,337.8,337.8,337.8,-5.16,-5.16,12.0,405.36,72.0,0.0
AU1205.SHF,20120416,343.2,343.29,,,,338.5,338.5,-4.79,-4.79,0.0,0.0,140.0,0.0
AU1206.SHF,20120416,342.4,342.48,337.82,338.59,335.42,335.64,337.11,-6.84,-5.37,17768.0,598992.354,33568.0,-5848.0
AU1207.SHF,20120416,342.2,342.69,338.1,338.1,336.19,336.19,337.26,-6.5,-5.43,12.0,404.712,44.0,2.0
AU1208.SHF,20120416,340.39,340.39,337.39,338.09,336.12,336.12,337.43,-4.27,-2.96,14.0,472.408,14.0,2.0
AU1209.SHF,20120416,343.07,342.92,337.64,338.11,335.4,335.4,337.29,-7.52,-5.63,38.0,1281.704,58.0,-2.0
AU1210.SHF,20120416,343.48,343.48,338.16,338.16,336.11,336.11,337.09,-7.37,-6.39,10.0,337.092,60.0,0.0
AU1211.SHF,20120416,342.32,342.32,336.66,337.42,335.23,337.0,336.35,-5.32,-5.97,52.0,1749.06,22.0,2.0
AU1212.SHF,20120416,342.62,342.65,338.45,338.45,335.6,335.8,337.18,-6.85,-5.47,47934.0,1616276.248,66546.0,5502.0
AU1301.SHF,20120416,340.62,340.62,,,,336.98,336.98,-3.64,-3.64,0.0,0.0,12.0,0.0
AU1302.SHF,20120416,342.6,342.83,340.0,340.0,336.91,337.0,338.72,-5.83,-4.11,18.0,609.702,28.0,4.0
AU1303.SHF,20120416,339.19,339.19,337.69,338.7,337.69,338.7,338.19,-0.49,-1.0,4.0,135.278,4.0,2.0
AUL.SHF,20120416,342.98,342.96,337.8,337.8,337.8,337.8,337.8,-5.16,-5.16,12.0,405.36,72.0,
B.DCE,20120416,5030.0,5053.0,4995.0,5006.0,4993.0,5006.0,4999.0,-47.0,-54.0,16.0,79.99,66.0,
B1205.DCE,20120416,4973.0,4973.0,4860.0,4860.0,4860.0,4860.0,4860.0,-113.0,-113.0,4.0,19.44,2.0,-2.0
B1207.DCE,20120416,4985.0,4985.0,,,,4985.0,4985.0,0.0,0.0,0.0,0.0,4.0,0.0
B1209.DCE,20120416,5030.0,5053.0,4995.0,5006.0,4993.0,5006.0,4999.0,-47.0,-54.0,16.0,79.99,66.0,2.0
B1211.DCE,20120416,4925.0,4925.0,,,,4925.0,4925.0,0.0,0.0,0.0,0.0,2.0,0.0
B1301.DCE,20120416,5138.0,5138.0,,,,5138.0,5138.0,0.0,0.0,0.0,0.0,12.0,0.0
B1303.DCE,20120416,5170.0,5170.0,5135.0,5149.0,5130.0,5149.0,5136.0,-21.0,-34.0,26.0,133.56,54.0,-2.0
BL.DCE,20120416,4973.0,4973.0,4860.0,4860.0,4860.0,4860.0,4860.0,-113.0,-113.0,4.0,19.44,2.0,
C.DCE,20120416,2426.0,2434.0,2418.0,2422.0,2407.0,2416.0,2414.0,-18.0,-20.0,239498.0,578339.66,642278.0,
