trade_date,{'N': 10},{'N': 20},{'N': 30},{'N': 40},{'N': 50},{'N': 60}
20100104,0.0,0.0,0.0,0.0,0.0,0.0
20100105,0.0,0.0,0.0,0.0,0.0,0.0
20100106,0.0,0.0,0.0,0.0,0.0,0.0
20100107,-31.47642492392636,-31.47642492392636,-31.47642492392636,-31.47642492392636,-31.47642492392636,-31.47642492392636
20100108,19.077980936747128,19.077980936747128,19.077980936747128,19.077980936747128,19.077980936747128,19.077980936747128
20100111,24.865879700658226,24.865879700658226,24.865879700658226,24.865879700658226,24.865879700658226,24.865879700658226
20100112,-5.731370699486509,-5.731370699486509,-5.731370699486509,-5.731370699486509,-5.731370699486509,-5.731370699486509
20100113,-15.217542033561246,-15.217542033561246,-15.217542033561246,-15.217542033561246,-15.217542033561246,-15.217542033561246
20100114,9.150192688211412,9.150192688211412,9.150192688211412,9.150192688211412,9.150192688211412,9.150192688211412
20100115,-8.619804730236263,-8.619804730236263,-8.619804730236263,-8.619804730236263,-8.619804730236263,-8.619804730236263
20100118,0.0022129724153785585,0.0022129724153785585,0.0022129724153785585,0.0022129724153785585,0.0022129724153785585,0.0022129724153785585
20100119,4.408648134555102,4.408648134555102,4.408648134555102,4.408648134555102,4.408648134555102,4.408648134555102
20100120,-1.774878732155425,-1.774878732155425,-1.774878732155425,-1.774878732155425,-1.774878732155425,-1.774878732155425
20100121,4.74489131739969,4.74489131739969,4.74489131739969,4.74489131739969,4.74489131739969,4.74489131739969
20100122,-9.13081553842843,-9.13081553842843,-9.13081553842843,-9.13081553842843,-9.13081553842843,-9.13081553842843
20100125,-0.8812739050968463,-0.8812739050968463,-0.8812739050968463,-0.8812739050968463,-0.8812739050968463,-0.8812739050968463
20100126,-5.717256295662585,-5.717256295662585,-5.717256295662585,-5.717256295662585,-5.717256295662585,-5.717256295662585
20100127,-3.3173776629697773,-3.3173776629697773,-3.3173776629697773,-3.3173776629697773,-3.3173776629697773,-3.3173776629697773
20100128,-5.474525140671249,-5.474525140671249,-5.474525140671249,-5.474525140671249,-5.474525140671249,-5.474525140671249
20100129,-1.9677072600532703,-1.9677072600532703,-1.9677072600532703,-1.9677072600532703,-1.9677072600532703,-1.9677072600532703
20100201,-3.599160481248166,-3.599160481248166,-3.599160481248166,-3.599160481248166,-3.599160481248166,-3.599160481248166
