trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100104,0.0,0.0,0.0,,
20100105,0.0,0.0,0.0,,
20100106,495.1572298417194,2255.959535554603,12688.169325848157,,
20100107,88.7860987151101,367.31044705600493,5342.77526914909,,
20100108,-292.2163266038588,-1156.2888157186317,2233.914382625306,,
20100111,-514.4812430753216,-2091.0245281099424,644.5649070782763,,
20100112,-759.8434991915872,-3013.518939899946,-554.0401028442456,,
20100113,-1081.967199201772,-4025.618505137739,-1716.50573068835,,
20100114,-1396.02373182428,-4817.8823874238715,-2529.8596929582263,,
20100115,-1650.8541949768562,-5573.595697483328,-3225.0019455745473,,
20100118,-1779.166145377528,-6252.168669156496,-3785.1774919243626,,
20100119,-1807.0134021378976,-6643.45833676132,-4111.1948046801535,,
20100120,-1836.9345643434413,-7013.679663676767,-4441.462653582634,,
20100121,-1807.5925155832222,-6980.86020373202,-4440.966340854332,,
20100122,-1764.5967810373397,-6706.985330039,-4286.24540292694,,
20100125,-1693.0424670176671,-6306.354178999627,-3988.7273957155235,,
20100126,-1647.2775199608288,-5960.294711578184,-3757.7669351779136,,
20100127,-1572.4205202690287,-5415.983455958865,-3455.4772137671675,,
20100128,-1559.0224153725114,-4915.891014631381,-3168.5230466762246,,
20100129,-1601.7280693614543,-4519.548672454756,-2957.296442712546,,
20100201,-1757.7427342946312,-4310.791545190151,-2898.7577641293283,,
20100202,-1984.7975764711368,-4144.5083776384845,-2862.5994811401874,,
20100203,-2068.520913541461,-3615.0943453351247,-2490.877735214162,,
20100204,-2127.6111638078833,-3008.467120661625,-2077.6810584111936,,
20100205,-2082.7488373136,-2308.7798828422833,-1565.9583367069624,,
20100208,-1899.6989131420723,-1398.9106608814498,-850.422576051815,,
20100209,-1628.6961686340676,-379.4684047714249,-73.91408834860651,,
20100210,-1343.7447090251662,777.2293731534862,796.4398469285893,,
20100211,-956.3317346017898,1971.7906983544408,1704.7453497423303,,
