trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100317,-18.1694568057317,-29.084160831802034,-0.9687934832374305,,
20100318,-14.228221122761072,-15.296701736669714,7.9748774798178514,,
20100319,-11.04013857170256,-6.251944848057398,14.13475370009798,,
20100322,-7.372179800340213,-0.18580360631090012,19.33283550867904,,
20100323,-3.7626805815390374,5.81254472337804,24.750545131059802,,
20100324,-0.8715430134286902,14.830689570913176,32.992342791573975,,
20100325,1.6978067284600118,24.66908756993471,41.62653351554877,,
20100326,3.5968382366297758,34.242551026296795,49.09162573764766,,
20100329,4.270961878611282,40.58727602848064,55.09162233341623,,
20100330,2.8955415310465478,43.810355220302,62.06582670588314,,
20100331,2.0182790348465076,49.842670572771496,70.65630636148465,,
20100401,2.290523681162018,57.990995087273824,78.4150864005563,,
20100402,0.4951413032517957,63.724537170624195,88.64997166977457,,
20100406,9.013083976937182,74.06121456224501,99.82166282243642,,
20100407,13.789428634036785,76.53845036467865,102.99591108363215,,
20100408,19.157425591414093,71.30970694219131,103.1126712516383,,
20100409,22.665209294269506,63.859584353097596,105.10903633709383,,
20100412,26.058682670451894,58.81603861091527,108.42499382180742,,
20100413,29.733189694335728,57.158845160809676,116.0227177699334,,
20100414,33.23982338870877,57.48276536238173,122.22478900112762,,
20100415,35.120411120553925,56.85555215607465,127.95439156835683,,
20100416,36.0603181841302,59.59962271338311,136.9807733903167,,
20100419,37.91614014084904,50.98681459818493,133.239656948613,,
20100420,38.131391038854595,40.54866720436301,122.67117293314908,,
20100421,32.754644067213135,31.098481555448025,114.33466681612684,,
20100422,26.619242847082106,23.126759359788757,107.33666925631407,,
20100423,18.857536338437484,14.153346795295185,97.8406588670595,,
20100426,9.737200470120595,5.459442760366598,87.27870986834232,,
20100427,3.1041412534614374,-0.3760197425033239,79.45478469521163,,
20100428,-1.2444843895628983,-6.993490480318699,68.80281637815013,,
20100429,-4.141967277669483,-10.072938352034923,62.1057813423405,,
20100430,2.3922598472310934,-13.244888708942096,55.826722534816085,,
20100504,6.817492467964303,-13.547702789355366,38.724548223287236,,
20100505,10.627773108789818,-14.031986538108544,24.653634270441216,,
20100506,7.147938118425104,-15.780693846009852,14.148467269380225,,
20100507,2.928407297673838,-27.371927390718017,-6.224323588449714,,
20100510,0.8561753109729583,-31.6074795970056,-18.352225051649963,,
20100511,0.5381367114560385,-34.89859172491025,-28.093289003163104,,
20100512,-0.9044570063248171,-38.87978014666649,-38.08777022763191,,
20100513,-3.5005447254659097,-41.149699854363455,-44.98400272386801,,
20100514,-4.511967711373746,-40.803884802495624,-48.05997292679944,,
20100517,-7.345094179244317,-46.66338691895804,-53.29830664142567,,
20100518,-12.379767111316427,-50.80792199162014,-54.93613333873962,,
20100519,-15.860758707641242,-53.02259321916523,-55.48440809835476,,
20100520,-19.0542846210916,-54.94780013498619,-55.83309182152396,,
20100521,-23.116809161816082,-56.66419684924294,-56.261471465020676,,
20100524,-26.480804258374214,-58.11452363761815,-56.78135274517996,,
20100525,-28.561457357662423,-58.45969302688958,-56.33385521718108,,
20100526,-30.045909928334634,-58.63118992135473,-55.91741780303244,,
20100527,-30.886268898382085,-59.378366202531346,-55.970093922760235,,
20100528,-30.483602917876365,-59.76634641528233,-57.08694900326712,,
20100531,-30.232030095505774,-58.50895220423626,-56.369920161760035,,
20100601,-29.054574690410835,-56.91312649096218,-55.20094880686867,,
20100602,-29.138385059445945,-55.828093674354776,-54.64325335017188,,
20100603,-29.177986002856823,-57.74020609943223,-55.3635558875058,,
20100604,-31.493735371744776,-61.66453384716718,-57.563691834650676,,
20100607,-33.846786267854284,-64.57009322821659,-60.55195952347033,,
