,HC.SHF,I.DCE,J.DCE,JM.DCE,RB.SHF
20140519,-30.548563139951163,-11.282836202035046,-9.749386174232525,-2.427345399299525,-26.55309620223572
20140520,-31.32053091372929,-11.067744891102372,-9.770046543657248,-3.1422356428934464,-25.9250545977883
20140521,-33.18006453638262,-11.583319062532425,-10.197725514110463,-4.014106480694664,-27.347500485820028
20140522,-34.600877255785804,-12.245501885690699,-10.554919316395788,-4.71522258469669,-27.940589112301062
20140523,-35.895074518072136,-12.45195450965011,-12.156487472186951,-5.2540508485565125,-27.700678563925866
20140526,-37.574672294884124,-13.095369059637273,-14.170062134103254,-5.727317730084657,-29.46555415334291
20140527,-37.609391327598516,-12.548699239196196,-13.942335031958734,-3.9884070487197087,-28.22557432748075
20140528,-30.757434751188754,-13.41985336913838,-14.503528137322178,-3.4663265592709775,-28.597191263917168
20140529,-25.177855190442664,-13.868309089878304,-14.51166675811702,-5.411055858982775,-28.694272456924324
20140530,-20.61375364893405,-14.259272233078836,-14.722342014039793,-7.215102775673763,-29.955955094536556
20140603,-16.878118988357766,-14.0078416059384,-15.042851396989123,-8.79955438798673,-29.171629913765482
20140604,-13.821879370262005,-14.65238703957254,-15.444615594105649,-10.170293499693111,-29.294621558265302
20140605,-14.047230402701262,-14.963380845016939,-16.0406543279179,-11.278906377475336,-29.689400584778333
20140606,-12.895473596508197,-14.925359290835214,-13.116607008066934,-9.214483367007333,-28.879354751286733
20140609,-13.497702256523091,-15.146250061135877,-11.023005467186984,-7.653370590330369,-28.762803068109154
20140610,-12.297865336905035,-15.77914766516824,-12.338590873742309,-9.00492492164199,-29.090171599059047
20140611,-11.82445849494263,-16.171404901026843,-13.18601537915401,-10.52380017088938,-28.393764992871343
20140612,-12.342682227331927,-16.795348255489223,-14.376821341006297,-12.109657859873895,-28.9781162376525
20140613,-10.755627091655755,-16.540356036686045,-15.049494910525372,-13.100769736862059,-29.31961512667066
20140616,-8.904423158964711,-16.298968591095356,-15.653992636438282,-14.270464801705602,-29.402175823029527
20140617,-5.539091330791333,-16.61342954441501,-16.490212543887534,-14.745269489829402,-29.68331066029832
20140618,-6.202710663446658,-16.894553757279994,-17.111217132914124,-15.214109587264584,-29.51162378676529
20140619,-3.1167672881144046,-17.46208876520322,-18.016247960619616,-16.2576542492844,-30.567680405320964
20140620,-1.1544842354837586,-17.6780419570974,-18.415834474966054,-16.895374559917588,-31.243536734052103
20140623,1.2570306273932768,-16.386101561071314,-17.160830471904184,-16.2079838826944,-24.518075575439052
20140624,6.561047754596229,-12.719707187175954,-13.873225607031724,-16.45502636299529,-19.67309199547541
20140625,10.8814966242952,-14.07895246736062,-16.567181307603388,-18.575631053941848,-16.673427014180884
20140626,14.64879293507388,-14.531128655762066,-18.936600204721426,-19.969576746351425,-8.473521316629242
20140627,19.346644848086083,-7.9504940158375605,-10.601729087467403,-16.803161808095215,-0.641799952590895
20140630,13.380961689132764,-3.9189195964052974,-13.572731351954149,-18.378587108903247,4.343397007259726
20140701,16.56431866066548,-0.5505262723168486,-16.1435952755731,-20.358276217720686,8.730293695453778
20140702,10.381143232996331,2.1869132140356413,-13.840814588571224,-22.141166913056146,12.505557621222147
20140703,15.464626200638241,5.525442547568005,-15.703059242297218,-23.416073040687422,15.981450893142437
20140704,19.09184336272981,7.324061546066406,-18.901187889687836,-25.00193485515638,18.74865777852561
20140707,22.04086324345782,8.535193776121128,-21.3317654725279,-25.493988967118252,21.057512790764846
20140708,15.774330407286088,10.328713445890255,-22.24822383661073,-25.509813162534336,22.95855998767905
20140709,19.82731591451843,12.11159780192743,-24.050184675058965,-25.560358112599978,24.269931305487205
20140710,22.381255748453114,12.664366364815331,-25.695463737004573,-25.725549403418142,25.362684874528757
20140711,26.65856355058037,13.203206635935887,-27.45751458427685,-26.37224228334949,26.33816058668702
20140714,29.11012385919791,13.478884721770251,-27.825719052016368,-26.39277632759804,27.09735470455193
20140715,33.96402643391613,13.436456966736298,-29.113721199247898,-27.20027866467698,28.080889291956385
20140716,35.38301007301061,13.403857752873712,-30.588119717755013,-28.454392192574275,28.917780822756207
20140717,26.850905861123195,13.06753700972402,-32.51586038697008,-29.22009476582278,29.555398141760712
20140718,28.49947612136473,12.639175397252867,-34.47081088641156,-30.03053109260363,29.98804326762768
20140721,18.699440687721257,8.087526942188193,-36.68356044486684,-30.792085206590848,19.20249578346096
20140722,13.330079012795139,3.5184526342973497,-38.163791122776175,-31.793156067938646,10.17976536527236
20140723,8.81010773466192,-0.26064989412879447,-39.42192173540278,-32.611473543959015,2.794417091799245
20140724,4.879749443774513,-3.420493381067451,-39.85233554763779,-33.4094804083713,-3.3146732192251864
20140725,1.0819852910085626,-6.494000920747946,-41.508678762670236,-34.53009759541916,-8.789412013349885
20140728,-1.140043438326221,-9.014151242569922,-43.586962521641524,-35.236849750006094,-13.339182256287934
20140729,-1.5864562066919428,-11.057811375503274,-45.00162651650285,-35.23442173826282,-16.799110013478725
20140730,5.351113806281806,-9.852438483397586,-45.59917923250607,-35.128144208174554,-14.065243912071864
20140731,1.5947767857486213,-11.998194001637634,-46.051624593105075,-35.26336261342871,-17.104022496442806
20140801,-0.9711403605745978,-13.731188283483286,-46.556797256770814,-35.41078349006411,-19.63003017776467
20140804,-1.2526614257520432,-15.087168126169765,-46.44460448221258,-35.92966464293721,-21.70225348394099
20140805,-2.294120975394933,-15.989566775434135,-44.99072443249057,-34.788799773090865,-13.075174534905608
20140806,6.656466217264813,-16.922084278840085,-43.819470327896056,-34.10236905337138,-11.008239547089595
20140807,12.909000268934967,-18.027088858566575,-42.89664604820897,-29.833796672959018,-4.0716015051860674
20140808,15.800520716815809,-18.948861745004606,-41.99178221981769,-26.32673292958399,-3.6525479729797334
20140811,21.240136410487956,-19.78919117278606,-36.50824992496509,-23.503207934438418,-8.693320618491397
20140812,22.13771853889235,-20.479830894363563,-37.203001836131094,-21.19032516038463,-12.803364334162318
20140813,22.91412000215319,-21.053743522073212,-37.52016043161562,-23.101589692039276,-16.161646516353837
20140814,16.12579104191299,-21.517912240544778,-37.839542044690816,-24.742771815872963,-18.867952187024436
20140815,11.785781906192996,-21.846306209821723,-36.78739824906168,-25.13965599267197,-20.999625347302036
20140818,7.627586572131992,-18.961942561285298,-35.381722538443604,-21.97010234578945,-17.611433566525857
20140819,3.2886569008870143,-19.947353938384992,-34.291637447718166,-22.190240976931513,-14.828336753073014
20140820,-1.2752200236745797,-20.70624184647349,-33.30165303259404,-19.554888150746045,-12.55054261279324
20140821,-3.8154988032256583,-21.234782034730966,-32.664931607045055,-17.40415365771763,-10.67215803661491
20140822,-6.6591338774741295,-21.747636989614023,-32.13392722604229,-15.643361130317285,-9.134672230241616
20140825,-13.554145069165797,-22.244366154800858,-31.66325271623693,-14.205166205488672,-7.883907105952071
20140826,-18.839808854559358,-23.025860569958112,-31.275541793459325,-13.048242582676497,-13.793320294889645
20140827,-23.731725101244102,-23.661330845661134,-30.911386862722598,-9.21657261121704,-19.385252206278548
20140828,-26.879732034008967,-24.050923330343984,-30.571747376004392,-8.952380817151482,-24.538423405916713
20140829,-29.6729514535358,-24.26907918603767,-30.260627184945214,-11.675214900799485,-28.28109548057312
20140901,-31.35324163588252,-24.464623019198516,-30.220845196121473,-13.920505296571683,-31.282171473718314
20140902,-32.57712085625419,-25.171367848203566,-30.48678607248847,-16.399657213258898,-35.96365991343239
20140903,-33.84153709172043,-25.389405927390136,-30.111122199618563,-15.005176816068868,-39.81692124030627
20140904,-35.216549026652835,-24.747225738489327,-29.542188674320563,-16.988398591408966,-40.4855266418613
20140905,-36.239632442489174,-24.14621612047726,-29.137734258386025,-18.65854663578102,-41.09073554532077
20140909,-37.05322523066742,-23.617025270996237,-28.77041336018998,-20.04589014127102,-41.52506676035866
20140910,-36.48354270278732,-23.15768951060723,-28.243749001703996,-21.066673103083552,-40.217086490910596
20140911,-35.84787699426145,-22.662937681374903,-27.791908344010874,-21.974306354183142,-38.95325791718689
20140912,-35.21562583862149,-22.256210954215355,-27.41234242554618,-22.706164810056784,-37.88816933346721
20140915,-34.31059383189926,-21.834429342036113,-27.68543639018037,-24.05281024607373,-34.25334849432731
20140916,-33.440031675041936,-21.66052467374548,-27.977987627645533,-21.850073643528,-30.463811530086417
20140917,-32.562187484268094,-21.725253599386722,-28.19972827510948,-24.458981327532598,-26.81196714812067
20140918,-31.834050249897146,-21.8367722894086,-28.33964428664865,-22.130392058541275,-24.640113307051557
20140919,-31.214169837997055,-21.948049190197175,-28.52337394695199,-24.6196298083088,-23.48555898297355
20140922,-30.579184941570176,-21.76954974624503,-28.59804312211029,-26.538742995202135,-20.667570520607875
20140923,-29.557467525178783,-21.24719406166115,-28.10577058438963,-27.809444236865033,-18.69929707384805
20140924,-28.593894195977693,-20.780435150283733,-27.504485621279002,-28.42556764063782,-16.340617134581656
20140925,-27.644860673455902,-20.4078752000505,-27.112419364909897,-28.968702077083545,-15.634630914717526
20140926,-26.81533086764469,-20.096412157386244,-26.722642548811752,-29.16223605040281,-13.077177769956538
20140929,-25.85471411747706,-19.673785421239078,-26.329635618045643,-29.237588022235748,-10.432454659830842
20140930,-25.178573440964865,-19.096497319066156,-25.96635310435981,-29.296143044347893,-9.596521501262778
20141008,-24.564266994397375,-18.500283924603117,-25.524035207279713,-29.343388162253547,-10.467308187724417
20141009,-23.99665602486802,-17.899297034695806,-25.753475370158874,-29.36451555671375,-10.910938022094502
20141010,-23.34906517434608,-16.616438921348962,-17.26554560358128,-22.548967201531187,-10.967294712064046
20141013,-22.746643406600196,-15.599531775312148,-17.17272020974287,-18.27956910591652,-10.88360353967095
20141014,-21.87215396735402,-15.069387653016443,-9.86708172500912,-13.111562519997298,-10.449225982082371
20141015,-21.346110934676098,-12.199561264926839,-5.814819773492635,-10.902992971853369,-11.027037810938573
20141016,-20.934886544964925,-11.591631801433058,-2.490968283161641,-8.647191385399879,-11.420771325301867
20141017,-20.608188260944644,-11.004063874886949,-2.5845761400284655,-7.379626427495546,-11.406278649674645
20141020,-20.398197632701045,-11.202922266767477,-2.749075975733686,-8.784268703693714,-11.433902084941195
20141021,-20.191728795763822,-9.03492276013885,0.329801719765785,-10.287041403756914,-11.505042726936612
20141022,-20.091509736601548,-9.485345205565366,2.2414337758300915,-12.103921737313676,-11.585197714274578
20141023,-20.022097773151735,-9.854329095231058,1.6538830885394908,-12.860253253201986,-11.613236061160428
20141024,-19.951727877858694,-10.15335960671506,3.3978676921942284,-14.226308487325966,-11.654848028026938
20141027,-19.98384724216306,-10.495557883692081,5.997419050791768,-14.903847307839063,-11.720107804262392
20141028,-20.626862808394364,-10.986837890519189,7.783091946417896,-16.03641826685947,-12.092885214838358
20141029,-21.12913382002091,-11.384321594484826,8.950313666476434,-17.020726239496476,-12.39799400183829
20141030,-21.569194317158626,-11.686173036144261,9.809454722271314,-17.964164194685843,-12.560667158377798
20141031,-22.123335564016116,-9.637396846152708,10.623344180365379,-18.70448069219838,-9.828384675953824
20141103,-22.813672773789797,-7.962448704708291,11.041719515551826,-19.000396996021742,-10.780304245547454
20141104,-23.4659980973413,-9.211333987004586,11.775480128896234,-18.466044778525657,-11.815844409425932
20141105,-24.026971840748622,-10.297901696127651,5.886306219084291,-18.82617768724392,-9.169083765546194
20141106,-20.782420164116715,-11.088006187841748,4.306580018450409,-18.74569192180328,-7.028407577016697
20141107,-18.180822313046217,-12.01808545856968,-2.153458236983532,-22.37160545252715,-5.261006201322461
20141110,-20.434277584834177,-12.751721104120202,-7.593124058030015,-24.501720363977803,-7.275865797988885
20141111,-18.247428593519608,-13.75568630693716,-12.89622947370421,-26.070706876717814,-9.937984541382193
20141112,-16.511795377184995,-14.644226104020843,-17.355617166244983,-27.53072289394937,-12.138321064767338
20141113,-15.056023074859805,-15.458693448559439,-21.357488446057165,-29.361988441790096,-13.946520864882151
20141114,-13.948233140318546,-16.53782688966631,-24.829534235722797,-26.10994443713181,-15.24529164040271
20141117,-13.04664565937955,-17.465353555828532,-27.88853291556102,-29.151375032850268,-16.297281843535416
20141118,-13.409890612226706,-18.868574337725008,-30.827087176684334,-26.473773131451228,-17.165626341634344
20141119,-11.246991843858494,-18.86267083539849,-32.454662714472875,-28.203714538384848,-17.24241091205141
20141120,-18.34149957471415,-18.57334293665077,-34.42149604831744,-25.278433635480326,-17.515632030536636
20141121,-9.794142923390806,-18.28549765093465,-36.30711784024071,-27.21338218423082,-17.74974308635721
20141124,-1.8602006134164668,-18.06046095490318,-39.6778286006769,-24.59740780830459,-18.007986937379
20141125,3.722107482813067,-17.85520227195533,-43.14614819689791,-27.21134034863436,-18.214088971537485
20141126,7.6639750380818015,-17.68525396952106,-46.157083863394874,-24.515047722086372,-18.33524762148966
20141127,10.785689435891571,-17.655955075445117,-48.79685707915473,-22.305076654967934,-18.78384298091994
20141128,13.219961530279944,-17.28698989007586,-42.49042898353457,-16.296445838156842,-14.905215221720644
20141201,15.016557715370022,-16.928411869511233,-42.23929197123312,-15.264516218678938,-11.726836021547172
20141202,15.841158115407225,-16.693815589649038,-41.93470697082631,-14.45351794063183,-9.140572597960293
20141203,16.442514385991288,-16.48876575839038,-42.34971270984718,-13.876932283127273,-10.196556393012836
20141204,17.98173699368234,-16.290782981976246,-42.867399860762426,-13.383955737454436,-7.863517551035214
20141205,18.8888981645646,-15.926131878140156,-43.28952537018006,-8.9947159471775,-2.7911806077410724
20141208,17.937503345271605,-15.670891428518928,-43.69055419049894,-5.303500744749586,-1.8168487725054399
20141209,17.072148328740642,-15.388710054422553,-44.06277023989783,-6.549807318310785,-1.0185835352039811
20141210,16.617913523213776,-15.09162019917774,-44.44502665660005,-7.576723853255476,2.7981775540613065
20141211,15.718846320238967,-12.435108921893315,-44.75476421023474,-4.046823009827616,5.918480550227924
20141212,14.93507630218564,-10.261488870390313,-45.03832798585212,-1.1683330474576827,8.591691433537795
20141215,14.289996271129768,-8.479111724477816,-39.48385487933148,1.0789970493414422,10.753523846430483
20141216,13.705877205121986,-7.020330539814276,-34.93252690095188,2.835870499457977,12.508020520696775
20141217,13.15246867934295,-5.8379627020256075,-31.335192792366534,4.591716211560788,14.5975807999557
20141218,12.678605537329284,-4.878588843902422,-33.64565648900853,1.4447108987791974,16.27986889100555
20141219,12.322332362074514,-4.093875194107011,-35.38084770046602,-1.1349622784799767,17.680957864787676
20141222,12.031426910698903,-0.6595603877999491,-31.306893589916,-3.2307349145996493,18.793517253209643
20141223,7.465400625382715,-0.6403558323976756,-27.57799329556721,-4.296336130292531,15.864630819601336
20141224,3.9154229589070244,-0.6180720531344276,-28.13088279967311,-8.320622071883312,13.43854593708975
20141225,1.133899880044721,-0.5992917001522775,-28.374782605552966,-8.343275074374105,11.444738611786871
20141226,-1.888036862758927,-0.5941295635603109,-29.274904915878512,-8.484250749865296,9.961072969110106
20141229,-4.391103400574785,-0.590879915691774,-30.211528139901183,-11.910132980359315,6.522090168006171
20141230,-6.391528662988239,2.144284795778943,-31.02828340375776,-14.60875745759735,8.344265800511973
20141231,-3.732745427755317,4.211367597818607,-23.78760222931862,-10.62781379011337,10.42612144770955
20150105,-1.5815927109305576,6.105817023204631,-17.91469776420709,-10.032541740661538,11.345088984267866
20150106,0.1654496750159975,6.9742329324719865,-13.107640941061279,-9.543029091255605,11.639832890120246
20150107,1.5854579061463312,8.19614936166322,-9.26811729879001,-9.088943384220233,13.244558210914432
20150108,2.7174908418535644,8.939970054175019,-6.115277011691026,-8.720955911453522,13.443178691558671
20150109,0.4151250074808246,9.146482129865934,-3.542452723139598,-8.4165685906545,13.405744993087387
20150112,-1.4237887145082606,9.72705959648665,-1.4484534110547802,-8.163271129935088,13.31364053180658
20150113,-5.607313500742158,10.424219558129579,0.2221649922072153,-10.421824662276077,10.888187767907022
20150114,-9.034126287531526,10.25176705184477,1.5979267550959788,-12.355023435927956,8.31595447798942
20150115,-11.625065525445184,10.57140134709415,2.7217426713589576,-11.413428538532436,6.767600147466558
20150116,-13.690046321553531,10.594998966511575,3.6337877011525688,-10.638386592524636,5.309632219103824
20150119,-15.380407456113801,10.527537005780465,4.4044110045075415,-12.5629376104254,3.961236414266341
20150120,-16.773316479234396,10.745681499061956,5.038760309419303,-11.562347716828722,3.475127826345463
20150121,-17.915550858421067,10.286311414849097,5.582238083897134,-10.747006882491679,2.444938869287677
20150122,-18.87654684937694,8.27129166154401,6.145729398143548,-10.314438060121644,1.6870964539637463
20150123,-19.765737311510915,6.449260208132123,3.49989629782338,-10.047861446389184,0.8309419310620718
20150126,-20.69613628789958,2.9693903732864415,1.3061970095630144,-9.905228921172599,0.22235211864025795
20150127,-21.339563801422585,0.2764100297225993,-0.43161090245014844,-13.05545465643991,0.09333298199311102
20150128,-21.872260251911783,-2.69342055313206,-1.8448643142744459,-12.343711921536627,-0.8467166398387511
20150129,-22.17293505768269,-5.3124156387608945,-3.000495416101188,-11.36835043692028,-1.5955774553880913
20150130,-23.557860937323177,-7.478987894823431,-9.195832259542506,-15.51821130923321,-1.7826559714118613
20150202,-24.69796894494562,-9.73808838833187,-14.809793973424867,-20.091799274774026,-2.6146642603316455
20150203,-25.634052049987503,-11.6130599606007,-19.390791385042345,-18.49845699443076,-3.0924171810655263
20150204,-26.747948602018866,-13.43939149818721,-25.253861129188362,-17.211931141525064,-8.23163205661438
20150205,-27.69550407712058,-14.180568245709864,-29.244972876741706,-16.13529871774957,-12.44312191680066
20150206,-28.41212511886119,-15.217860004455401,-33.643765381145194,-15.697886279829788,-16.512468170986274
20150209,-29.06612699539624,-16.489283018241476,-29.694003035302913,-15.115249236299032,-19.747478703380768
20150210,-30.650639459417647,-17.903275060686685,-35.104973665660154,-20.530323932330404,-23.450268002530496
20150211,-31.881676718667755,-19.491569132459606,-40.18986536659108,-19.316238006747646,-26.932391806156723
20150212,-33.895043975366676,-20.583234581322536,-44.49595313761303,-18.979440705439455,-30.26184460351275
20150213,-35.86125234927487,-21.97229906906982,-48.91520470903291,-18.802166146836676,-33.67078619535658
20150216,-37.3181276312947,-18.653024986276044,-43.046325212788545,-11.475854430600323,-29.66459360744234
20150217,-38.45356624010215,-16.243220402315867,-38.713594954743314,-11.772596826460612,-26.52439262072574
20150225,-39.526164509989776,-14.638772985929876,-42.02072948865691,-12.058337498925665,-24.516637922902845
20150226,-40.275815774825524,-15.435478180749666,-44.29859975905998,-17.951111203857828,-27.964533737036028
20150227,-40.75848604559235,-13.33344404611169,-45.97385506369159,-16.850629215553262,-25.242110051227506
20150302,-41.06621728748701,-12.873207674783654,-47.25044449396346,-20.31346570545112,-27.063190920478046
20150303,-42.71634188753727,-13.679684551851658,-41.29438717307258,-13.138437892560601,-27.670608035944632
20150304,-40.00145135725338,-12.315473478590722,-45.49529577907853,-17.944764085422285,-29.619048754578934
20150305,-40.91916907357166,-14.062340036085171,-49.728813916977,-21.587121829976947,-31.87673968067296
20150306,-34.61119041738249,-13.990174960560186,-48.07143373224419,-22.06348142715789,-33.721645782343174
20150309,-33.343004348114945,-13.919013149404913,-48.07465012804427,-24.587758129059782,-34.852126375425314
20150310,-27.621297071097356,-13.785242611514057,-47.31401258477309,-25.53065120540787,-35.76711433208291
20150311,-27.60292435176983,-13.704038288665274,-47.42387728883602,-26.8337829528048,-36.18938433484781
20150312,-28.598219314036143,-13.67308121958712,-47.62622492038303,-28.860988817361275,-36.32220203513967
20150313,-28.896126221389515,-13.633183205628528,-47.98847876330164,-30.736005643569364,-36.14444806820793
20150316,-31.081630168445713,-13.608938431082898,-48.12689399281428,-32.24740695416132,-36.290820352095565
20150317,-32.744338846475685,-13.574860152656537,-47.05229024176996,-28.649001632843415,-36.1610164631728
20150318,-34.551015942860204,-13.558056347245083,-47.2713573215073,-30.58586649492121,-36.102873416109304
20150319,-33.6737609409009,-13.30007190131642,-45.45918927276505,-31.0390330257076,-35.81413904551543
20150320,-35.10096541498615,-13.086538699288056,-45.274649674320436,-32.20260555859586,-35.5779070756267
20150323,-36.47193095504391,-13.019738630025419,-45.95426711424756,-33.88735292132983,-35.70430480186617
20150324,-29.172939190134418,-13.008739586827655,-44.27996093337704,-34.17187676758275,-30.587005836694495
20150325,-29.537015792073646,-12.937659359776845,-43.35875398766443,-35.348338581490445,-26.399433648365296
20150326,-30.374612914192454,-12.97244363173078,-40.6910021774109,-34.02936284557348,-26.864824623649127
20150327,-30.472425653510648,-13.182086883656494,-41.113056532154204,-32.31995164956062,-27.344107159916696
20150330,-30.915613499960607,-13.333852921391017,-41.435441047836434,-30.65441132592533,-28.04179555940985
20150331,-32.1734467568999,-13.294334417058831,-41.82213471747424,-29.36593473956012,-28.517422823067896
20150401,-33.31974093046324,-13.262671608655507,-42.141041562231486,-28.312231955715866,-28.848266862523246
20150402,-33.2942719999556,-13.186365836830806,-42.326316629299406,-27.40915015775269,-28.837341497649774
20150403,-32.70266451475723,-13.211889207860176,-44.05133280450776,-26.69930426224263,-28.516162946662803
20150407,-32.99123753901438,-13.21520978552852,-45.456046209940105,-26.118521256825293,-28.324949900481744
20150408,-32.50137740303957,-13.182875719150095,-47.49816307888516,-25.82128724850802,-28.085362487773
20150409,-32.03734532108162,-13.064499911579471,-47.195221285960955,-25.57905761488751,-27.91756691455853
20150410,-31.526671307706494,-12.863692459529199,-47.16155507896972,-25.430661608958417,-27.759169595182826
20150413,-31.250498670606635,-12.758782195208756,-46.535566745527845,-25.13332578797423,-27.81446767677591
20150414,-29.922199599816448,-12.224478020259637,-42.621939350484965,-24.30876891694487,-26.980710994855272
20150415,-28.982087418339237,-11.713341029824287,-39.3356693124238,-23.634131477011763,-26.442536747315415
20150416,-28.20490413133576,-11.273350830317286,-36.350917179166515,-23.10840348907451,-25.963017949827478
20150417,-27.559091979560876,-10.924733396898084,-33.76673968794924,-22.683779868935723,-25.494178851875375
20150420,-27.04806497603441,-10.641183583711744,-31.64623088446439,-22.321744944016274,-25.11662464725554
20150421,-26.565483841514194,-10.405357653610881,-29.773226233057215,-21.596186195413885,-24.74880444661742
20150422,-26.658529788656224,-10.23510267991675,-28.18950271166383,-20.97820142949587,-25.27882730367591
20150423,-26.144876968339098,-10.013122196271077,-26.76500302181654,-20.38270056156606,-25.135306342557094
20150424,-25.68799186907385,-9.846408613564677,-25.618157225701356,-20.053042779144956,-25.08874002674108
20150427,-21.89236648812979,-7.943852386557078,-24.261618670311176,-19.6555673073035,-24.57141165803101
20150428,-18.777911294003403,-6.392890827171767,-17.897805699546208,-15.603086567817833,-21.13984982266826
20150429,-16.23445566011421,-5.120810778331714,-15.237199460707366,-8.611280174636915,-18.34340339401387
20150430,-17.05515864056028,-4.083448629137589,-15.363072076425205,-9.982209918947532,-18.749351985302532
20150504,-11.893984862704192,-1.6799996747168204,-15.444822422874147,-11.108869867738646,-19.132513571248268
20150505,-7.6616464365912496,0.32161752339340466,-13.189748786512205,-12.088411194729696,-13.859087577569484
20150506,-4.208052709089817,1.9494525192561125,-9.085261517697997,-6.22990809042523,-9.54790886946091
20150507,-1.2169947085926465,3.2616033427912683,-5.728893354180277,-1.4336352409640258,-5.9670442114922775
20150508,1.121820916200594,4.277372738463012,-5.226081523262409,2.468130437025011,-5.895882378612942
20150511,3.109130059322845,5.22567329991568,-2.5289634731967734,5.572963111958023,-2.9378673374115567
20150512,4.769897903241198,6.068345373824201,-0.25953751371291034,8.207820318295056,-0.46733292861336917
20150513,6.310977653300375,6.85460088381854,-0.8114995251615231,7.141575947208968,-1.5399737048197517
20150514,7.578920796505365,5.731289370601544,-3.8013016357065164,6.268890975282169,-2.4156590295752305
20150515,8.649306938047179,6.585776751832906,-3.7483855983685532,2.256337831670148,-3.1468029462936697
20150518,9.531715396335507,5.514343208230764,-3.710891268666345,2.276279309437833,-3.7562649278723876
20150519,10.233283645129166,4.636401696789662,-3.679891863064764,-1.0468992183569998,-7.4872103140338195
20150520,7.3358611502642646,3.8584264784328326,-3.6845569040854422,-0.3838949081328198,-10.422753507150963
20150521,5.003633987129583,3.4052322119965535,-3.6856043038119513,-3.552590478592104,-12.291878774186483
20150522,3.0326394377815866,3.135182455244362,-3.690595767657928,1.0931806002797693,-14.106622694293414
20150525,1.4227477514611566,2.7569253845738295,-3.7020579665243942,4.927905336604244,-15.440760573731234
20150526,-4.127165436453407,2.55290776545002,-7.059004181360997,8.443642634704915,-17.327892665980595
20150527,-0.42832843144761856,3.049272546927523,-10.186492347185691,7.433505165244375,-18.235851717552404
20150528,2.6036693149420644,2.5840607806790383,-12.888456209278544,10.63746501738094,-20.080368119641676
20150529,0.8265993397614437,4.805190695887553,-11.62508084629532,14.077083019719858,-22.27502568917657
20150601,-0.6831508824228401,4.4639624434352445,-10.61511468839457,16.842309521213352,-24.253660791482893
20150602,3.067363806687137,6.606588466509488,-5.152972350950092,19.064013937528983,-20.44184562566413
20150603,6.415587243669911,5.6229768140320315,-5.573245891301566,21.49243479122266,-18.50064163915358
20150604,3.596493739935217,4.480671664279081,-5.904871229976093,23.251419361569894,-22.844258785733906
20150605,1.0697722839133332,3.6374672712520746,-0.1148923319397186,24.73586579961647,-26.102661710376612
20150608,-1.0071388230474003,2.573672605013698,-8.148268253820696,20.896579931267446,-29.10528024364571
20150609,-2.7433789293770143,1.080534525905387,-14.740355398304306,22.90745712471869,-32.14949555093811
20150610,-4.288884909168305,0.4071418313899813,-15.478364013588944,25.05653119008542,-35.103059093938825
20150611,-5.514065058394314,3.3945933387330616,-7.053437860077728,24.95608852726292,-37.00544468174971
20150612,-6.571352210543532,6.327810936650515,-8.387305470011702,23.82972975282744,-31.620206241121785
20150615,-6.85172246827708,8.25907341202172,-7.722589544923325,23.146963060356924,-31.326599392263475
20150616,-7.068004506392727,9.088327467941308,-15.386288041799464,22.428798730041926,-31.53119330335727
20150617,-7.164601611434774,10.088477343519244,-21.831457521952316,22.359507922017936,-30.838539716789455
20150618,-2.157429525291043,8.634049300961616,-23.376349710344524,18.88673008417383,-29.981907656481
20150619,-2.0431383207904235,6.822801980548495,-26.25876898648438,14.164909024135897,-30.140588663530128
20150623,-7.377946506364623,4.782797566944977,-29.737139948795146,10.03341508616617,-30.540994279028205
20150624,-12.220381194852605,0.3381387565097884,-33.12328336458442,1.5763220127254751,-31.45564982177367
20150625,-16.112486520797972,2.4108807720966317,-35.23397147298294,-0.42669289866394333,-31.905228849412204
20150626,-17.08439620342655,3.7622667081455194,-35.76682199961015,-6.3474226420317725,-31.88421053370144
20150629,-17.11434696443174,5.041876854166827,-36.70125669538477,-11.447375225981418,-31.091668343709753
20150630,-18.821709389414288,1.5859091448323133,-37.066427923311416,-15.794107489325837,-30.48227204611286
20150701,-15.571901307242008,-1.0096737872963368,-37.18331204834002,-18.135418621833836,-27.100772935272698
20150702,-17.65536420412104,-3.378381187758512,-37.47662464569463,-15.338354125740796,-27.00398581602111
20150703,-18.152870598985963,-5.293145000040423,-38.13260672451739,-9.204480895370255,-26.384185070676413
20150706,-18.573048505937308,-6.368662818210228,-38.56363331881914,-12.819330389860246,-26.54511388559368
20150707,-16.274254129447968,-7.635015993927005,-35.36280593376158,-14.669801888892724,-25.287394068530787
20150708,-13.140762058196769,-8.303580542617095,-33.129385228831595,-15.792629546071023,-22.297851616757413
20150709,-10.941020015626883,-8.138774056050533,-30.244365099864943,-16.55838474493328,-18.844801865892897
20150710,-8.74378156203354,-7.691100207148047,-26.380315013380386,-16.130364912059136,-16.456155439956856
20150713,-8.964288132587892,-7.414539100024128,-24.095739240817856,-16.277267651390943,-15.190160007816104
20150714,-9.07874655771729,-7.557751037016342,-23.36485286405473,-16.909163416079082,-14.724681812173916
20150715,-9.392156674702754,-7.924449228553248,-23.158030351999184,-17.051156807726336,-14.582056670245713
20150716,-10.035908594573797,-6.896574662154264,-23.10333163539967,-17.153697229183393,-14.477956316456657
