,Kurtosis_{'N': 30},Kurtosis_{'N': 10},Kurtosis_{'N': 20},OvernightVsIntraday_{'N': 20},OvernightVsIntraday_{'N': 30},OvernightVsIntraday_{'N': 40},Skewness_{'N': 60},Skewness_{'N': 50},Skewness_{'N': 40},NoiseFader_{'N': 10},NoiseFader_{'N': 60},NoiseFader_{'N': 20},ShortTermReversal_{'N': 10},ShortTermReversal_{'N': 20},ShortTermReversal_{'N': 60},AmihudIlliquidity_{'N': 60},AmihudIlliquidity_{'N': 30},AmihudIlliquidity_{'N': 50},BuyingSellingPressure_{'N': 30},BuyingSellingPressure_{'N': 40},BuyingSellingPressure_{'N': 50},BollingerBands_{'N': 60},BollingerBands_{'N': 50},BollingerBands_{'N': 40},DonchianChannel_{'N': 50},DonchianChannel_{'N': 60},DonchianChannel_{'N': 40},"DualMACrossover_{'fast_n': 20, 'slow_n': 40}","DualMACrossover_{'fast_n': 30, 'slow_n': 60}","DualMACrossover_{'fast_n': 20, 'slow_n': 60}","MACD_{'fast_n': 24, 'slow_n': 52, 'signal_n': 18}","MACD_{'fast_n': 19, 'slow_n': 39, 'signal_n': 9}","MACD_{'fast_n': 12, 'slow_n': 26, 'signal_n': 9}",MovingAverageBias_{'N': 60},MovingAverageBias_{'N': 50},MovingAverageBias_{'N': 40},RSI_{'N': 40},RSI_{'N': 50},RSI_{'N': 30},TimeSeriesMomentum_{'N': 40},TimeSeriesMomentum_{'N': 50},TimeSeriesMomentum_{'N': 30},ATR_{'N': 20},ATR_{'N': 10},ATR_{'N': 60},DownsideUpsideVolatility_{'N': 50},DownsideUpsideVolatility_{'N': 40},DownsideUpsideVolatility_{'N': 60},HistoricalVolatility_{'N': 10},HistoricalVolatility_{'N': 20},HistoricalVolatility_{'N': 60},IntradayAmplitude_{'N': 10},IntradayAmplitude_{'N': 20},IntradayAmplitude_{'N': 60},VIXFix_{'N': 10},VIXFix_{'N': 20},VIXFix_{'N': 30},CMF_{'N': 40},CMF_{'N': 30},CMF_{'N': 20},OBV_{'N': 50},OBV_{'N': 30},OBV_{'N': 20},OpenInterestROC_{'N': 50},OpenInterestROC_{'N': 60},OpenInterestROC_{'N': 20},PriceOiDivergence_{'N': 30},PriceOiDivergence_{'N': 40},PriceOiDivergence_{'N': 60},PriceVolumeCorrelation_{'N': 40},PriceVolumeCorrelation_{'N': 30},PriceVolumeCorrelation_{'N': 50},VolumeMomentum_{'N': 60},VolumeMomentum_{'N': 10},VolumeMomentum_{'N': 20}
Kurtosis_{'N': 30},1.0,0.34286673129420864,0.76045025529273,-0.07387809882580812,-0.073856434706357,-0.07296903245851355,-0.0820657791364732,-0.1225012731260308,-0.10561288695016866,0.10747718481945019,0.16843215737391948,0.1750783608966977,0.10747718481945019,0.1750783608966977,0.16843215737391948,-0.6065031749421409,-0.6106937953565731,-0.6092496392108493,-0.15060317047480903,-0.14800218523724953,-0.18448603328743085,-0.11651595881206558,-0.09337945640701117,-0.10541515147613022,-0.11950606390418647,-0.13791470899210953,-0.1150268395858596,-0.0990893588053368,-0.11249271999171687,-0.11738856248315437,-0.13209298840952632,-0.10676027614306237,-0.0657377697832797,-0.1610972903971095,-0.1424942832932551,-0.1368729857456879,-0.14794355872579282,-0.14593206549062487,-0.13484170745706361,-0.1478873364293542,-0.14574017726977695,-0.13462519687850907,-0.6096786781432125,-0.6096720766548533,-0.6078741995888092,-0.19836455282436471,-0.1393875529969693,-0.20784102466397805,-0.610369438199837,-0.6106631747597446,-0.6065031749421409,-0.6096720766548533,-0.6096786781432125,-0.6078741995888092,-0.6011629775116596,-0.6011629775116596,-0.6011629775116596,-0.11088633870643706,-0.1101140658384686,-0.1377109616709919,-0.27556052442703455,-0.23917895281192672,-0.22099162662378755,0.19485298480288987,0.1827655893076661,0.4198191229437322,-0.30178468563992494,-0.3678266633861962,0.35158567539599966,-0.3022952464317584,-0.279871342584506,-0.29484684181151294,0.3874488700670387,0.27941955706540067,0.37504572132192
Kurtosis_{'N': 10},0.34286673129420864,1.0,0.6163080763850375,-0.024101823397895298,-0.014008380752013935,-0.01758372902103855,0.018762739755532012,0.019185855828471522,0.039230246095021626,-0.011980349363764319,-0.0020878310180012217,0.009183160750736906,-0.011980349363764319,0.009183160750736906,-0.0020878310180012217,-0.008394899643794954,-0.00461399048689855,-0.004939184479999734,-0.025865123753294833,-0.03193758601318883,-0.04942122218467388,0.027592113039204214,0.01766876471095589,0.019609385842564532,-0.0017311510809784531,-0.003640673689603345,-0.0033499498541493555,0.025420220092163836,-0.00512888686832172,-0.003251368635117918,-0.013268239483821878,-0.032425535125834744,-0.02854454199029408,-0.0035805868885056074,0.00238361704780838,0.0034285726745148714,-0.010318439362647577,-0.0017745440460262935,0.014968792075704153,-0.010195292050185604,-0.002187000838208739,0.015260268149932654,-0.00639348841923384,-0.008286986043186421,-0.009012022787130175,0.014321838170207327,0.0005388892371408803,0.02216303086893516,-0.008715062556379313,-0.0068567146102644595,-0.008394899643794954,-0.008286986043186421,-0.00639348841923384,-0.009012022787130175,-0.009235093903192363,-0.009235093903192363,-0.009235093903192363,-0.02496351979202481,0.009149945716758876,-0.026365026673251,-0.019653070591598782,0.01321343906038762,0.0499019812232221,-0.024419527349460835,-0.04195613877565449,0.045269853748868306,-0.05333415458406836,-0.010311662098886643,-0.004898490354525652,0.004413308729132582,0.0052174400679390835,0.029695793143158473,-0.024677727071852885,0.08159599047010278,0.07046352396748777
Kurtosis_{'N': 20},0.76045025529273,0.6163080763850375,1.0,-0.08616092356756419,-0.08592142905070056,-0.1071340614676175,-0.06571885765624567,-0.06657801651729,-0.029912813623372357,0.08720818364295103,0.12424493965686269,0.11942919795192651,0.08720818364295103,0.11942919795192651,0.12424493965686269,-0.3957230386194899,-0.3967209702083923,-0.39497840122711647,-0.15479387697777838,-0.16515693404172047,-0.18567822928130562,-0.11349463307425399,-0.10783869185806941,-0.1088699886819061,-0.09845680072920222,-0.1092147934958633,-0.0972669819079149,-0.06784919878832693,-0.09660461217936983,-0.09812466449050046,-0.09847485816201418,-0.10463877785282968,-0.08700902365391136,-0.12637555574392603,-0.1108872943080596,-0.10467276489410433,-0.13034145000968758,-0.10962052037642388,-0.09454708287689682,-0.13005127352443277,-0.10965143699586907,-0.09410142427009996,-0.39846818161422476,-0.39987400971046644,-0.39738062213765735,-0.12959757817017956,-0.09597825913946484,-0.12400326299340951,-0.40032649522658675,-0.39897902331699686,-0.3957230386194899,-0.39987400971046644,-0.39846818161422476,-0.39738062213765735,-0.39562113640646157,-0.39562113640646157,-0.39562113640646157,-0.13168628073888286,-0.10738895635516188,-0.13923734587904724,-0.18978621217480354,-0.13319885355557,-0.10020947720479642,0.10616342989519831,0.09949789097539564,0.2799207366580857,-0.1947680768710915,-0.2098936106012104,0.23918530343192015,-0.20298362463186975,-0.1826453115902771,-0.16392099554264114,0.25394783033844154,0.21436091800640825,0.2707688551619537
OvernightVsIntraday_{'N': 20},-0.07387809882580812,-0.024101823397895298,-0.08616092356756419,1.0,0.847168213286685,0.7164575134297261,0.013403508267872124,-0.03309741241330747,-0.06070202780522049,-0.45931828833022564,-0.27112606688654983,-0.5113425617723059,-0.45931828833022564,-0.5113425617723059,-0.27112606688654983,0.11183921863479555,0.11806746198979229,0.11436417340714887,0.5606812561004515,0.5052190598353911,0.46905986636595925,0.4513424112859071,0.46341416396975965,0.45841146395870014,0.4443460257256773,0.4183170298599881,0.47262457758130405,0.3454858637394556,0.1957691148316337,0.26264830187574034,0.5040431003127928,0.489848009087995,0.39669980485957224,0.38110706488716517,0.4161327082977897,0.45655975407550653,0.3452437646338037,0.2957536045971501,0.416689096673609,0.3451337155292719,0.2954024441650966,0.41644391483595333,0.12183627714238816,0.12328770818152202,0.11128773387532992,0.1790856234155667,0.2218610711178321,0.1863023979068499,0.1229659874182758,0.1214520067355665,0.11183921863479555,0.12328770818152202,0.12183627714238816,0.11128773387532992,0.1215850151251872,0.1215850151251872,0.1215850151251872,0.4711280086381895,0.5337237979037094,0.5557475699125999,0.3318846310013435,0.3345270871657581,0.3067523150366671,-0.04129671074171955,-0.06077267569207625,-0.05437280573456258,0.11660495861435818,0.10591411379399832,-0.05606209081058615,0.08347959115963521,0.17704966788338022,0.04867212892427168,-0.04653116505246376,0.06535309510949117,0.00072988838346223
OvernightVsIntraday_{'N': 30},-0.073856434706357,-0.014008380752013935,-0.08592142905070056,0.847168213286685,1.0,0.8770633999646251,0.021881602229387613,0.009248324985943562,0.00807203035172469,-0.3689431452736324,-0.2758242788972238,-0.4377318331025823,-0.3689431452736324,-0.4377318331025823,-0.2758242788972238,0.15445077247625985,0.15998834005126455,0.1568743398091904,0.5927557450142171,0.5539683230751647,0.5326780047493456,0.39995747284705757,0.39740659334105277,0.3949426696001274,0.44055856931616805,0.41245098465318497,0.4530500294815927,0.4061613761020273,0.24759435913172928,0.3097672477307436,0.4564373651053362,0.36491604557298085,0.24502759476187502,0.3755743762068598,0.40690162316369416,0.42926649594106203,0.3783127624988847,0.3073134050545857,0.450851794422487,0.378028929237934,0.30695131844520374,0.45073575103388624,0.1614424682035481,0.16203757385353804,0.1533097990215056,0.2198872018876362,0.2905352908837779,0.2069378909543906,0.16206419701332195,0.1614242943535649,0.15445077247625985,0.16203757385353804,0.1614424682035481,0.1533097990215056,0.16253303158985963,0.16253303158985963,0.16253303158985963,0.5341455142059066,0.5731939101770207,0.4798986662479999,0.32940201424778015,0.2972617634333078,0.25078485561003977,-0.0724615633325492,-0.09247537075289981,-0.0888960599893846,0.10042075783690298,0.14463834611331122,-0.08164775252225766,0.12650870806552475,0.23447892991002886,0.07729254605197391,-0.04665117900940874,0.013330894366663192,-0.018582877985614452
OvernightVsIntraday_{'N': 40},-0.07296903245851355,-0.01758372902103855,-0.1071340614676175,0.7164575134297261,0.8770633999646251,1.0,0.01589056253006576,0.0074086643719536716,0.00035067209767565343,-0.28814993646464276,-0.27204833542751294,-0.3403235744023832,-0.28814993646464276,-0.3403235744023832,-0.27204833542751294,0.1463138728939269,0.15004663442384586,0.1475256689854974,0.5033349035351408,0.5349353058462122,0.517727407435922,0.36477788226327984,0.35740178373066944,0.3471514370686659,0.3883096022112297,0.3636811390779578,0.3845057494747913,0.3792950654512868,0.301679763979379,0.32191904714747965,0.35556993580130797,0.2581745599216016,0.15189958785404423,0.32703695735924854,0.35252127565078595,0.345766360976896,0.3836464953195067,0.30243492443810055,0.3869515287660619,0.38300993115246235,0.3021105599869015,0.3868127729737982,0.1505502097080488,0.15065345229679164,0.14442403668843765,0.22512524087332328,0.2933477989700363,0.2137393940699857,0.150974433302403,0.15087252555176447,0.1463138728939269,0.15065345229679164,0.1505502097080488,0.14442403668843765,0.15008794543667595,0.15008794543667595,0.15008794543667595,0.530500736869493,0.4773550014036395,0.3637459781110204,0.2915750527955254,0.23855741788094967,0.19359723445960023,-0.11280060536530276,-0.10418415230736192,-0.10244915960058404,0.055310535540181886,0.11280362872684398,-0.09648751195101855,0.14988590653447795,0.21338333364260298,0.08754781849052028,-0.028638685034729865,-0.04575929215193465,-0.02365908341489439
Skewness_{'N': 60},-0.0820657791364732,0.018762739755532012,-0.06571885765624567,0.013403508267872124,0.021881602229387613,0.01589056253006576,1.0,0.8657424062036653,0.6771279802595643,-0.13258656520730724,-0.2045483632897668,-0.11926645520596318,-0.13258656520730724,-0.11926645520596318,-0.2045483632897668,0.16238299177827317,0.16607387262043377,0.16475437199267853,0.05039368594977049,0.007309816657257842,0.025133648851201274,0.21674792313275668,0.19269943960682107,0.21066241787658566,0.15006517288587873,0.16011949908013784,0.13639751872396255,0.1412483475350455,0.17581744085717327,0.15508856969715165,0.07129464291365656,0.06908155312765907,0.06359124167970875,0.1613257976195124,0.14546156996981724,0.1326323736229023,0.150948017019711,0.17260128276484518,0.1588025377237182,0.15057153626618414,0.172512691302164,0.15882065185113364,0.1653879612045839,0.16467309916972783,0.1626143815378496,0.5890537033508713,0.4567778610438728,0.6597962385656704,0.1650974146311542,0.16595633064988113,0.16238299177827317,0.16467309916972783,0.1653879612045839,0.1626143815378496,0.16114875345616975,0.16114875345616975,0.16114875345616975,0.046643532271015,0.08434563886012807,0.0963673096876459,0.11380038704141536,0.14674064109629006,0.1348750654202402,-0.0895240499762441,-0.06404987269900358,-0.1644271218719316,0.15648140438857105,0.09625036845745827,-0.0604504952781632,0.2797163420397945,0.2584924443252065,0.3442833597270056,-0.09024871138580598,-0.05546787886987558,-0.12800216860573646
Skewness_{'N': 50},-0.1225012731260308,0.019185855828471522,-0.06657801651729,-0.03309741241330747,0.009248324985943562,0.0074086643719536716,0.8657424062036653,1.0,0.8348944437902621,-0.14015133239032057,-0.22446422843533534,-0.13198475200065443,-0.14015133239032057,-0.13198475200065443,-0.22446422843533534,0.21023517808048,0.21629470697692615,0.21442389997754574,0.04184581239863247,0.015586382055397358,0.0321220495921619,0.19548942640781627,0.16028948731837275,0.17938264640412874,0.1882200288704111,0.191862524712295,0.16513112644759675,0.17346172080120228,0.22761433884310922,0.18871772579060192,0.08966587387337945,0.03306280498112164,0.013577018975366301,0.19460405122004265,0.1822648399022426,0.16060392252209257,0.20089875864154286,0.22284715293773072,0.18829740537550457,0.20046389189703195,0.22258939279146825,0.18836810693281755,0.21481204357581296,0.21391442770200236,0.21071016989783636,0.6864058274297847,0.567082941979477,0.6297283376350609,0.21434829521990623,0.21550418072189065,0.21023517808048,0.21391442770200236,0.21481204357581296,0.21071016989783636,0.21127382306462195,0.21127382306462195,0.21127382306462195,0.06438857363833311,0.08789845649339079,0.08938096011632736,0.15401671454826654,0.19709189310188932,0.19317351197100574,-0.10146468078748803,-0.07375320753088514,-0.18414223261626303,0.18670483821714956,0.13528351925886054,-0.08833054212496384,0.3864963300316539,0.3368308235658216,0.4311357242407758,-0.07416873141759942,-0.09125556594637561,-0.1456563715368877
Skewness_{'N': 40},-0.10561288695016866,0.039230246095021626,-0.029912813623372357,-0.06070202780522049,0.00807203035172469,0.00035067209767565343,0.6771279802595643,0.8348944437902621,1.0,-0.15019096565917928,-0.22603737175857677,-0.17317368480491308,-0.15019096565917928,-0.17317368480491308,-0.22603737175857677,0.2034667396865007,0.21001829680521378,0.20701401622165932,0.04600901229696182,0.02661275944266911,0.014001486708153996,0.17396295252879393,0.1366886626432461,0.15531813624447288,0.24270160067131819,0.23151470205676458,0.2287315613532135,0.2588671264908501,0.2578578874991194,0.22892552436285796,0.1435062699130868,0.03507242252165862,-0.007286234084410362,0.23712507653762405,0.23857223691831758,0.22186623982292772,0.27253032483286044,0.23040667516462313,0.2578147891378037,0.27204389223460185,0.2301607304297585,0.25780027757856155,0.20978071175225094,0.20983430510202197,0.2044166655046564,0.6157908168871539,0.6689293123193705,0.5512875750859805,0.2102058058227756,0.21010030986260433,0.2034667396865007,0.20983430510202197,0.20978071175225094,0.2044166655046564,0.20947187833047604,0.20947187833047604,0.20947187833047604,0.08862920717914562,0.09950311794344974,0.09342868156459307,0.1369879690940964,0.17119747417845452,0.17461647745594047,-0.0697469729030177,-0.04457758033379341,-0.17885988959024604,0.16437060213129998,0.13272447118404773,-0.07824377223137133,0.43994445854309894,0.41787682711809676,0.41759492319106234,-0.06333449229685134,-0.12127115350755499,-0.14947973755745766
NoiseFader_{'N': 10},0.10747718481945019,-0.011980349363764319,0.08720818364295103,-0.45931828833022564,-0.3689431452736324,-0.28814993646464276,-0.13258656520730724,-0.14015133239032057,-0.15019096565917928,1.0,0.570784556872045,0.8306275733001012,1.0,0.8306275733001012,0.570784556872045,-0.1539995679201821,-0.15137372978845037,-0.15122803395417403,-0.5844885566855974,-0.5097103110653872,-0.4635241613079583,-0.7630910541765833,-0.7693917075936385,-0.7894114344535417,-0.7604392840611646,-0.7294048023978793,-0.8059589111189682,-0.571355908597493,-0.45099799837748844,-0.5199618638966516,-0.709284061049019,-0.7748578057060006,-0.7569139692463979,-0.7427275377622347,-0.7819753905580036,-0.8303747452643675,-0.6657248370710837,-0.6213312543932564,-0.7265879721081264,-0.6662085210737299,-0.6212582561095004,-0.7264576436492157,-0.1543654619628056,-0.1563404648572525,-0.15440004987927355,-0.45987091549336634,-0.5121363705987056,-0.41634175395818757,-0.1564830881331472,-0.15434254087224816,-0.1539995679201821,-0.1563404648572525,-0.1543654619628056,-0.15440004987927355,-0.15075574514043286,-0.15075574514043286,-0.15075574514043286,-0.4671520159561521,-0.556238257514662,-0.6331591011560793,-0.48514203966553876,-0.5414202560173947,-0.5579291464499113,0.08954712790334514,0.13831020105418568,0.14624889915315553,-0.1124212839676447,-0.09841118048847507,-0.00883245441366757,-0.3223790278257545,-0.3632677224536482,-0.2704709186774089,0.0077593564619277185,0.05277035618044031,0.10214335222536225
