Factor,Parameters,Mode,SharpRatio,POT
OBV,{'N': 10},RAW,-0.1856,-32.6951
OBV,{'N': 10},STATE_MACHINE,-0.0167,-0.2629
OBV,{'N': 20},RAW,0.2607,20.0215
OBV,{'N': 20},STATE_MACHINE,0.0265,0.5446
OBV,{'N': 30},RAW,0.3336,86.4047
OBV,{'N': 30},STATE_MACHINE,0.1967,4.6404
OBV,{'N': 40},RAW,-0.1556,-13.5777
OBV,{'N': 40},STATE_MACHINE,0.2772,7.0961
OBV,{'N': 50},RAW,0.3859,84.7088
OBV,{'N': 50},STATE_MACHINE,0.2159,5.8021
OBV,{'N': 60},RAW,-0.2193,-78.1968
OBV,{'N': 60},STATE_MACHINE,0.1029,2.8795
