trade_date,"{'fast_n': 6, 'slow_n': 13, 'signal_n': 5}","{'fast_n': 8, 'slow_n': 17, 'signal_n': 9}","{'fast_n': 12, 'slow_n': 26, 'signal_n': 9}","{'fast_n': 19, 'slow_n': 39, 'signal_n': 9}","{'fast_n': 24, 'slow_n': 52, 'signal_n': 18}"
20100104,0.0,0.0,0.0,0.0,0.0
20100105,0.0,0.0,0.0,0.0,0.0
20100106,0.0,0.0,0.0,0.0,0.0
20100107,-11.27168867037337,-11.971698711864438,-9.075650452661709,-5.911149303321002,-5.931386828039053
20100108,-329.38785275978546,-383.49280575083407,-302.31354523176185,-202.44188519711042,-211.73508146025915
20100111,173.20638174668565,231.28017873864025,191.93896683307605,133.05023210396834,146.0772848446236
20100112,-55.39348650349888,-76.79793283949725,-65.38487284068131,-46.275778587740376,-52.39704266871285
20100113,-158.05276757043768,-239.5058465045749,-213.4425243719535,-156.42050615230147,-185.98862151248912
20100114,0.15357278803821592,12.24946905351215,14.729388629716627,12.623239874352464,17.78822358525055
20100115,17.135236060886633,10.604585011801612,4.0135433760746,0.18888564581509484,-4.081987646462954
20100118,-17.28342631790999,-17.180862024911423,-11.714802047830458,-6.646983365361383,-4.7644109471331895
20100119,-102.68204207810787,-125.24957672621412,-96.62132876898914,-61.852107195633096,-58.23214717388566
20100120,41.376437496473386,63.005686569222206,53.44409707254911,36.79572904464387,39.041219676622646
20100121,4.212695145804249,8.05110664635256,7.458478463000194,5.469433267863893,6.354783527382818
20100122,122.58458438568952,302.1710658018368,305.78624739192094,238.15483237004074,299.39572616758426
20100125,-16.31838007010457,-34.32033238036098,-34.80886435804327,-27.531078739639625,-35.56462780113376
20100126,136.0131244253899,261.8374690999234,265.9784708524522,213.11641872149224,281.78370667673425
20100127,-17.703898553477263,-30.82416644687949,-30.850185079610146,-24.761018913894105,-33.06961791781855
20100128,318.3732159036583,550.8368476149394,553.9905298390754,449.13414452715034,610.270526030802
20100129,404.48923710557756,672.1889378104868,670.1609924557263,543.7451558562802,743.5555782411315
20100201,93.14491266137402,147.46775043308628,144.61889836220757,116.66364910039835,159.25383156409544
20100202,85.6163202721493,136.31908501744098,133.6483959437027,108.0552613481609,148.3451787227129
20100203,-624.8030384006536,-1045.35577546007,-1042.4618461675236,-853.3557060467479,-1190.5026759902642
20100204,284.0177933090299,539.1997218863095,562.1625212923334,473.557296640753,682.2990519175906
20100205,260.63600806417935,573.458129306463,631.157482295892,550.7292234325784,824.6581914938013
20100208,-14.414905828990012,-35.8711605463441,-41.56649468501469,-37.557392376354116,-58.407022917342516
20100209,-41.72675462002889,-121.04197708317604,-149.04127462388686,-140.21095423033807,-227.43271709580094
20100210,-80.32858553516056,-300.664761216433,-400.26341253245175,-395.05901971461714,-671.6383403171209
20100211,-28.863869161305914,-241.26383585208154,-364.8243170433949,-385.03320558359064,-694.5398952295051
20100212,22.21385827591829,-107.81261181853688,-205.92670447770965,-239.16890679999906,-464.479243382483
20100222,115.09246594418882,-83.15769629616007,-282.20373674490276,-378.87082349161903,-807.5740960009391
20100223,-24.096039627188024,-4.655408222192161,22.887258468562855,39.88705740765088,96.31802405445373
20100224,-189.4289645195802,-115.200761825328,58.7059217113993,187.95672137042948,537.876245874923
20100225,-54.336089508925404,-47.43547999109049,-2.156100525610495,37.16225193364163,131.0525879812625
20100226,-2.504506366488262,-2.7660687976623843,-0.7798719543747289,1.2200644690536928,5.632582395819905
20100301,158.59703852588913,213.82703093269808,93.15828608120098,-49.49533233352381,-347.5659056623035
20100302,-302.8330401659718,-471.6127540487917,-260.34909709646433,33.078249404588014,617.0259479079268
20100303,70.0310498023661,130.72806143843556,83.6277752497097,3.9114005963256826,-152.8569210688096
20100304,26.762456978022637,59.67000538740525,42.9540925363599,6.976530913176291,-63.79477048615984
20100305,54.23365628814105,142.6055807470582,114.43686808880696,29.871083266609187,-137.05552885606537
20100308,131.69159175226898,375.8053899860254,332.278948427332,118.65965677140551,-299.3077900757161
20100309,-32.40445864178301,-81.59565529910077,-76.19012450071702,-33.89867611663486,44.454423594127995
20100310,70.79720051487602,165.9598189404156,161.7731712722757,83.45582199293476,-52.07048891539931
20100311,-155.46474428180755,-344.24182413242096,-347.7478179336495,-201.8641493055822,26.487909421171278
20100312,57.137762918382705,136.62330183474805,145.40288224649558,92.04083242035274,14.771727397302328
20100315,-153.96093674129344,-408.47916391462843,-460.25381130879856,-314.40267908715794,-121.98609078699234
20100316,30.13177911518741,106.92534260121924,130.94132563161673,95.64040710674873,51.40778901949402
20100317,34.39352009149644,192.2986100410768,259.3432528338949,202.32866456423304,134.99606115952975
20100318,-17.789917228750237,-136.80584465188463,-199.53627799900963,-165.1459208677933,-130.60599446784846
20100319,5.735235997055165,104.7485233411721,168.37740591922528,148.17306467332105,134.31803509632024
20100322,-4.1798752451793195,-145.66906239011496,-253.09050445973955,-235.2893423150868,-239.17682043076525
20100323,1.3639230433653975,-12.997066009683952,-25.997726523841912,-25.851685477777284,-29.150074883152644
20100324,10.609682712559513,-28.336945298533237,-70.88411825199587,-76.2793593782044,-94.70114389425783
20100325,-3.163579064106758,2.6912578824709605,10.65373004749901,12.695968875255765,17.36209254275121
20100326,-33.44154038437701,4.777357708035613,72.16936150744003,97.06574557383124,145.84201636819265
20100329,-47.98246418593026,-7.684661817648721,89.79000832166773,134.77615040706115,219.74704831559026
20100330,1.8282516277890826,0.33049906324697853,-5.039085165564956,-7.904271139193816,-13.634954768750104
20100331,2.9861744609994525,-1.796547141690715,-29.38636086713365,-46.11698559339801,-83.13683252791931
20100401,6.75525668454017,19.534035455318982,118.46139709229766,185.5010361093449,347.29642285484186
20100402,5.33419553680957,6.772560566789538,18.507086492266733,27.07339515712097,51.12954163066246
20100406,28.715619313304554,34.91107145439676,64.2675904514778,86.7234448165616,163.1999456271206
20100407,2.1832132755678835,2.7483945408098704,3.98190612340748,4.932613859095317,9.162911573407163
20100408,-126.90690962548085,-172.3346058706502,-224.08655494787772,-262.1782812801149,-482.867868510606
20100409,41.09635371562057,66.80978104598164,88.47712774089766,103.88366646078175,195.0319755332214
20100412,22.6050499375109,45.58093851132722,63.36602527226404,75.97975702727993,146.75021849059553
20100413,-24.287084757441054,-59.20135447497188,-86.36377773887598,-105.96891152275485,-210.52837395840623
20100414,8.182363824646826,30.229337090464103,48.858686828033946,62.9065279844017,130.29743955226544
20100415,0.33462854517876894,2.4048147742095036,4.3653834946591745,5.924186631360128,12.795783314249032
20100416,-0.1574441943832664,29.175799411435314,61.03289448850026,87.91044898964365,198.38249388967458
20100419,6.729901922544416,-155.81133218285922,-358.50406026553657,-540.3106521502423,-1264.2923876634834
20100420,-31.420100470210322,15.259753091121192,84.55141583032076,149.72775742665212,377.368904568934
20100421,-12.497189796300418,-4.259375928378504,12.368485612244463,29.080224596032,80.86710204300172
20100422,23.36446771499183,15.935472282860934,-9.414968468755312,-37.042048405607865,-115.4346058409559
20100423,-15.520205173124475,-14.378903427091855,0.3307420019238213,17.890088838385573,64.26498039568817
20100426,-49.58030915913524,-56.596995202557196,-12.851464278976836,45.18402743084599,191.3266486162692
