Factor,Parameters,Mode,SharpRatio,POT
RSI,{'N': 10},RAW,0.2563,7.1374
RSI,{'N': 10},STATE_MACHINE,0.3212,7.0306
RSI,{'N': 20},RAW,0.3805,13.8121
RSI,{'N': 20},STATE_MACHINE,0.4371,12.1687
RSI,{'N': 30},RAW,0.5379,22.2704
RSI,{'N': 30},STATE_MACHINE,0.6679,20.9632
RSI,{'N': 40},RAW,0.5986,27.6025
RSI,{'N': 40},STATE_MACHINE,0.6101,19.8168
RSI,{'N': 50},RAW,0.5668,26.9786
RSI,{'N': 50},STATE_MACHINE,0.6126,20.6481
RSI,{'N': 60},RAW,0.4715,23.2312
RSI,{'N': 60},STATE_MACHINE,0.4254,14.4311
