,CU.SHF,AL.SHF,ZN.SHF,PB.SHF,NI.SHF,SN.SHF,AO.SHF,AD.SHF
20120621,-75.8910175890874,-274.41731398161374,-118.41341244203315,-140.7951853801274,0.0,0.0,0.0,0.0
20120625,-75.91898570450061,-272.0086936911224,-117.31284960318187,-142.5130039037417,0.0,0.0,0.0,0.0
20120626,-76.7619231335023,-260.38713819699507,-116.60042428327047,-143.193396305983,0.0,0.0,0.0,0.0
20120627,-77.65589135528285,-249.11595062457758,-116.08570242259263,-143.93362893803356,0.0,0.0,0.0,0.0
20120628,-78.19902274210634,-233.89444836478606,-115.02560746859865,-142.65100858873208,0.0,0.0,0.0,0.0
20120629,-78.06602319304984,-213.84073235288665,-112.88734107575661,-140.90581109977308,0.0,0.0,0.0,0.0
20120702,-78.37979437588396,-193.765511794563,-110.7926341640441,-137.95559590022447,0.0,0.0,0.0,0.0
20120703,-79.893146307833,-170.2245994087645,-108.69884322844257,-133.61015240187058,0.0,0.0,0.0,0.0
20120704,-81.61906374664997,-151.30310057156893,-107.0374855671932,-130.51191413870652,0.0,0.0,0.0,0.0
20120705,-83.11298632307206,-135.5087353937883,-104.89252459401675,-126.85929999851646,0.0,0.0,0.0,0.0
20120706,-84.85012827256118,-124.22217291511961,-104.41435261382954,-124.11934563079663,0.0,0.0,0.0,0.0
20120709,-86.65496235532994,-112.16638423667462,-103.94365064596361,-121.45722275921864,0.0,0.0,0.0,0.0
20120710,-89.63722160184086,-109.38206057286698,-103.91747040262112,-120.37843789102241,0.0,0.0,0.0,0.0
20120711,-93.22628382802915,-106.63689907510545,-104.07129571003563,-119.39556147781866,0.0,0.0,0.0,0.0
20120712,-73.54351678293168,-106.24082835026202,-104.48511654646704,-118.97107336736376,0.0,0.0,0.0,0.0
20120713,-54.43649749255803,-105.83507748746874,-105.41041706955075,-118.78439482816684,0.0,0.0,0.0,0.0
20120716,-34.25392325806921,-105.39451985227899,-106.77681114695285,-94.86321678630885,0.0,0.0,0.0,0.0
20120717,-12.842616245138311,-105.05790982098183,-107.96435594201209,-95.58087813872133,0.0,0.0,0.0,0.0
20120718,8.916376715111188,-105.20248382205045,-109.1852333934359,-96.26892453880781,0.0,0.0,0.0,0.0
20120719,30.56005123613531,-105.49245375119278,-87.16383252176483,-71.62201082795315,0.0,0.0,0.0,0.0
20120720,53.4847914424236,-106.36077534031877,-89.90592103309191,-73.25712032830029,0.0,0.0,0.0,0.0
20120723,52.84906385367731,-106.51359425103712,-91.33664769281077,-74.29675666300275,0.0,0.0,0.0,0.0
20120724,53.51580595330064,-111.06185222917438,-93.6600512209695,-78.5227172522984,0.0,0.0,0.0,0.0
20120725,55.45303535643232,-114.77438264372954,-95.00794744901185,-81.15167357688962,0.0,0.0,0.0,0.0
20120726,34.273623201913225,-122.26531173052031,-96.35387722597065,-84.17981946324389,0.0,0.0,0.0,0.0
20120727,33.18403784116858,-129.06820043803046,-98.76265248716102,-58.164289226980735,0.0,0.0,0.0,0.0
20120730,31.060692625844865,-136.04318630918252,-101.11851960380636,-84.8770212419931,0.0,0.0,0.0,0.0
20120731,29.58470195211722,-143.09109842967672,-75.59604604678486,-56.66427049164796,0.0,0.0,0.0,0.0
20120801,27.902166522563608,-151.15502911199792,-78.0229384561579,-28.158847382554946,0.0,0.0,0.0,0.0
20120802,26.355553441146178,-159.04454540051023,-103.49949239799871,-56.27007667012882,0.0,0.0,0.0,0.0
20120803,23.288787567951296,-166.65189638349653,-104.5739703193271,-58.26817956558507,0.0,0.0,0.0,0.0
20120806,43.92676704885131,-175.12844098472254,-106.81074717618147,-30.305760492425378,0.0,0.0,0.0,0.0
20120807,64.67839069754335,-179.12518450885673,-107.76117730772958,-29.26708996450525,0.0,0.0,0.0,0.0
20120808,84.75045684548296,-183.65495666897118,-109.42329646654017,0.5560580708669619,0.0,0.0,0.0,0.0
20120809,104.52615925951685,-183.91612331510083,-110.6185448917918,30.292404333207504,0.0,0.0,0.0,0.0
20120810,104.72636726200304,-184.78980990351874,-110.93259904079221,30.86298085978682,0.0,0.0,0.0,0.0
20120813,83.94172964434779,-186.16374399364094,-110.94464615806248,30.7666524464865,0.0,0.0,0.0,0.0
20120814,62.68279877711355,-187.43476896099338,-138.64911815948767,0.14379479673437742,0.0,0.0,0.0,0.0
20120815,41.47438382130999,-187.43459940480838,-138.1633063731073,-30.064129468776514,0.0,0.0,0.0,0.0
20120816,20.07366680635662,-186.59957909322662,-136.64934481023758,-28.475228693048074,0.0,0.0,0.0,0.0
20120817,20.11937441271103,-184.7641975109769,-134.57517833975524,0.3606800686565464,0.0,0.0,0.0,0.0
20120820,23.554138565896857,-186.1978803713183,-133.93076889554567,-0.39551131276060403,0.0,0.0,0.0,0.0
20120821,26.971924091125015,-146.42856106899072,-106.45531082085775,28.74996478845183,0.0,0.0,0.0,0.0
20120822,32.43925498320405,-104.84655374522818,-77.92666448857888,28.857770971945637,0.0,0.0,0.0,0.0
20120823,37.86753072011889,-63.720875720129925,-50.21537029372137,29.336434124000696,0.0,0.0,0.0,0.0
20120824,43.42528687301248,-70.35848784434938,-21.682044981186344,31.72609792345179,0.0,0.0,0.0,0.0
20120827,69.86114327146609,-76.48128727286152,6.167602500764636,63.42448509844903,0.0,0.0,0.0,0.0
20120828,65.0142020764691,-82.8086845665539,5.213263807781823,95.4643206036116,0.0,0.0,0.0,0.0
20120829,60.13829905966092,-89.82169838200412,3.776321609958953,127.22879240630755,0.0,0.0,0.0,0.0
20120830,55.90474126311098,-98.80247547413057,1.2534556553571803,159.24356659889773,0.0,0.0,0.0,0.0
20120831,29.534955601254627,-108.04297947680853,-1.0230050080991362,163.8022919183423,0.0,0.0,0.0,0.0
20120903,30.30870865748606,-113.30454395751511,26.27186571006569,168.25719097776246,0.0,0.0,0.0,0.0
20120904,31.07337013790173,-159.26095588930863,26.806887697826294,173.06247281061184,0.0,0.0,0.0,0.0
20120905,29.46580705866695,-156.38629956172772,26.142988169581987,176.61154896660514,0.0,0.0,0.0,0.0
20120906,28.06688175545068,-155.4033416568572,25.4146894660105,179.61327234778983,0.0,0.0,0.0,0.0
20120907,27.15021235868295,-105.76906447060635,24.45202289382948,181.08040640701955,0.0,0.0,0.0,0.0
20120910,23.187251702401863,-57.81656007994344,22.0127387296042,176.73753522891144,0.0,0.0,0.0,0.0
20120911,50.468995536649736,-9.641731744723685,48.245187660264605,171.97436376763005,0.0,0.0,0.0,0.0
20120912,77.71512838290911,39.40351931528553,74.95862470316317,167.5466916092323,0.0,0.0,0.0,0.0
20120913,104.6385171676277,92.40977510421777,102.13373160096445,163.32373176378292,0.0,0.0,0.0,0.0
20120914,129.197354748211,142.03286396808636,125.80918607072758,157.45218294832603,0.0,0.0,0.0,0.0
20120917,122.87260678407738,191.37185116767375,121.11905335206104,150.06504013873058,0.0,0.0,0.0,0.0
20120918,116.53697377266808,238.9584947962281,116.24639506412628,142.51772092644043,0.0,0.0,0.0,0.0
20120919,110.35559327567553,235.1908441888225,111.3408210062159,134.8786411757539,0.0,0.0,0.0,0.0
20120920,103.59353911012684,230.81949398215733,106.23302394842828,127.41666571461656,0.0,0.0,0.0,0.0
20120921,96.16333261616012,225.43721847284306,100.40574557968205,119.54024523396967,0.0,0.0,0.0,0.0
20120924,91.64178161332468,221.15075304874307,96.4537613157525,117.1852899597927,0.0,0.0,0.0,0.0
20120925,87.22130248292734,216.7594722842909,92.60290613796676,115.07275998965072,0.0,0.0,0.0,0.0
20120926,82.91420500185988,212.1160740754629,88.7339815009141,112.64394726998214,0.0,0.0,0.0,0.0
20120927,78.48719973243709,204.61555442344897,84.48100772095667,109.18882449503602,0.0,0.0,0.0,0.0
20120928,77.31166270180685,200.17643906974223,83.34470339763354,107.86837454063229,0.0,0.0,0.0,0.0
20121008,76.24061016393073,194.55253793435253,81.85604341454629,106.7627071727687,0.0,0.0,0.0,0.0
20121009,75.29757453124093,190.14801952768306,80.54318160564934,105.84013974756331,0.0,0.0,0.0,0.0
20121010,74.4966041692397,185.88789545981163,79.20751419962164,104.73440377206916,0.0,0.0,0.0,0.0
20121011,74.35988035832952,185.32031243942362,78.62238273921335,104.18226678239625,0.0,0.0,0.0,0.0
20121012,74.15976015498536,184.72085851125297,78.0616839378392,103.671572243171,0.0,0.0,0.0,0.0
20121015,74.83833168679806,186.51700682330647,78.34923273932614,106.28656309534054,0.0,0.0,0.0,0.0
20121016,75.41789199725255,188.3960442442202,78.57418414496118,108.74187210746922,0.0,0.0,0.0,0.0
20121017,75.93631579792068,190.48881109943895,78.88502246433922,111.1561429629863,0.0,0.0,0.0,0.0
20121018,76.39407628203688,192.58152873128856,79.33098818774523,113.32870321488402,0.0,0.0,0.0,0.0
20121019,79.90701166101422,199.43128531951913,82.97491701971055,119.54901508699027,0.0,0.0,0.0,0.0
20121022,83.61859733760319,207.25076281154162,87.08346820539099,126.32775660974042,0.0,0.0,0.0,0.0
20121023,87.05709251064438,215.14087937177698,90.88023087210361,131.7008814783647,0.0,0.0,0.0,0.0
20121024,91.58373237218078,225.28356503512492,95.52907497455213,138.62882813209356,0.0,0.0,0.0,0.0
20121025,97.73456461517621,239.5712147533016,101.36423223916712,146.09297802756743,0.0,0.0,0.0,0.0
20121026,104.1326790378491,186.83913210345946,80.34608687249802,117.60768653791663,0.0,0.0,0.0,0.0
20121029,110.45750410606429,131.78423967502033,58.43899525068796,86.56514540335175,0.0,0.0,0.0,0.0
20121030,116.91065919600203,78.93690860642548,36.42487564678582,54.94878092520919,0.0,0.0,0.0,0.0
20121031,122.80017301452446,26.497632679671305,15.014012699242835,59.615106499941135,0.0,0.0,0.0,0.0
20121101,128.48080628994495,-26.228858782725503,-6.545844712807979,29.526589307972067,0.0,0.0,0.0,0.0
20121102,132.28541648907037,-85.86293740276922,-4.388688025202225,30.728432897436733,0.0,0.0,0.0,0.0
20121105,106.56839411828528,-148.07104906211322,-31.46166223838868,-4.486690254081504,0.0,0.0,0.0,0.0
20121106,110.47314312600676,-210.29916433975217,-57.781402131544134,-36.72504086086157,0.0,0.0,0.0,0.0
20121107,112.3523946716065,-274.55448238203303,-55.3366093133037,-70.31519232563836,0.0,0.0,0.0,0.0
20121108,86.09710551637848,-343.90602720172495,-83.4919990149723,-104.62970535635911,0.0,0.0,0.0,0.0
20121109,59.777667067775006,-345.96243891099965,-84.63529236400556,-102.90221358979097,0.0,0.0,0.0,0.0
20121112,32.78710632547904,-347.54198378467703,-85.37810902802859,-101.16516842766808,0.0,0.0,0.0,0.0
20121113,5.425940619169549,-350.2690723547231,-85.39752536292505,-98.58855658780213,0.0,0.0,0.0,0.0
20121114,-20.768192203115543,-351.1652104146109,-85.92529067147038,-131.8777762568331,0.0,0.0,0.0,0.0
20121115,-47.27364033747693,-350.99699811106586,-86.69189268988926,-130.81331039973503,0.0,0.0,0.0,0.0
20121116,-75.39875800770018,-349.0199236290592,-114.97275479318498,-166.06637457227015,0.0,0.0,0.0,0.0
20121119,-74.03227168252639,-344.4054492779092,-114.44497415499373,-165.35524241122204,0.0,0.0,0.0,0.0
20121120,-102.34520737367193,-340.9319504983966,-115.73846078841109,-169.09246384623114,0.0,0.0,0.0,0.0
20121121,-129.5617313597773,-337.7683606307668,-146.75872297584792,-172.59732912345018,0.0,0.0,0.0,0.0
20121122,-130.2998386276239,-334.76754904609237,-148.36719268298083,-176.01950247342955,0.0,0.0,0.0,0.0
20121123,-131.67610769214838,-333.08371056784046,-153.59474111586604,-182.08156455057878,0.0,0.0,0.0,0.0
20121126,-132.89996632108983,-330.8422564769118,-158.48166373357515,-188.46529186272085,0.0,0.0,0.0,0.0
20121127,-133.89840900656685,-333.6900932764478,-164.03582907668587,-195.03233997939836,0.0,0.0,0.0,0.0
20121128,-135.8583559652613,-340.9243644240304,-170.5510656970358,-203.13562565663838,0.0,0.0,0.0,0.0
20121129,-137.29112987529803,-349.0107074252998,-176.53373809890056,-210.7866003749068,0.0,0.0,0.0,0.0
20121130,-137.0465742521098,-351.59983281146884,-177.64068143768696,-216.9937557529911,0.0,0.0,0.0,0.0
20121203,-138.49423808396364,-355.58111322325954,-179.08061700138242,-224.8707259166776,0.0,0.0,0.0,0.0
20121204,-139.4390681330992,-356.67785152950665,-178.12154334975455,-229.58155277471283,0.0,0.0,0.0,0.0
20121205,-140.68754620733844,-357.98854329652625,-177.27601974657867,-232.58868125309124,0.0,0.0,0.0,0.0
20121206,-144.4963191941186,-356.96023671445465,-176.50052097846333,-235.31753372629413,0.0,0.0,0.0,0.0
20121207,-147.96622811880303,-355.1345765471725,-141.2655556781685,-235.2975885134371,0.0,0.0,0.0,0.0
20121210,-151.29040551093493,-353.7897351500976,-106.10036218047917,-237.99235946087592,0.0,0.0,0.0,0.0
20121211,-154.90780475265825,-347.0231020756278,-70.61886673428053,-241.16305173771426,0.0,0.0,0.0,0.0
20121212,-158.69605696816086,-340.0315473928909,-34.08928832857457,-244.42084569226319,0.0,0.0,0.0,0.0
20121213,-161.618764785149,-334.8372760845109,1.640718553069945,-247.42300786245946,0.0,0.0,0.0,0.0
20121214,-165.8757308216668,-334.8223228447047,33.05136101011796,-251.4644400580706,0.0,0.0,0.0,0.0
20121217,-133.76194375939573,-334.35791227604335,65.07765635686448,-253.5157759280788,0.0,0.0,0.0,0.0
20121218,-102.15216153401573,-332.0092507246733,95.83792907933135,-255.76461588122916,0.0,0.0,0.0,0.0
20121219,-69.5875044657761,-329.15827372662386,126.72410603312748,-260.4291351434871,0.0,0.0,0.0,0.0
20121220,-67.59563141443576,-328.58360660745285,157.23446178839572,-265.29846337114896,0.0,0.0,0.0,0.0
20121221,-35.003818488581,-327.57743865524105,156.7795115025245,-270.39031562649853,0.0,0.0,0.0,0.0
20121224,-2.584039824399622,-327.17057139118924,155.89362950236787,-273.18678663303353,0.0,0.0,0.0,0.0
20121225,30.106897821218798,-327.3875296309026,154.73381598779173,-275.5790624455843,0.0,0.0,0.0,0.0
20121226,63.352680683436915,-325.8313432137776,153.43165585794605,-276.60784728759563,0.0,0.0,0.0,0.0
20121227,95.5326172617921,-321.3042349891556,152.53378333454117,-277.6051339039227,0.0,0.0,0.0,0.0
20121228,130.51447335717063,-321.6019448180308,155.79310778634763,-279.3697393394517,0.0,0.0,0.0,0.0
20121231,130.9748575461873,-321.3286795807007,159.10982999439608,-281.2852406813426,0.0,0.0,0.0,0.0
20130104,131.19525128974522,-325.1660469618729,164.6694135411614,-290.3212899838857,0.0,0.0,0.0,0.0
20130107,131.36972630509277,-328.22344118902356,168.4099330022423,-304.2100133574535,0.0,0.0,0.0,0.0
20130108,165.40007694500105,-335.30234842378803,172.5420486989871,-320.4460884405419,0.0,0.0,0.0,0.0
20130109,168.921714396196,-343.1916557070016,177.17814656106907,-340.07910468066814,0.0,0.0,0.0,0.0
20130110,172.88012914805736,-349.9436486349083,182.42286318776274,-355.1331419028999,0.0,0.0,0.0,0.0
20130111,176.23967617528808,-360.64204074646256,187.43077029862977,-372.18406851122455,0.0,0.0,0.0,0.0
20130114,179.57952071353816,-371.5066301844305,192.33712500099335,-385.5310396724175,0.0,0.0,0.0,0.0
20130115,180.95863142801517,-378.6553825911036,161.466222106565,-390.2531834340333,0.0,0.0,0.0,0.0
20130116,179.6241871880867,-380.5732897405116,158.3056007620688,-393.2276074166007,0.0,0.0,0.0,0.0
20130117,178.3546791532577,-382.20984105779513,155.52155349298863,-395.2310770955883,0.0,0.0,0.0,0.0
20130118,176.50713892872585,-388.1483274206246,149.61053171743544,-387.1342492063547,0.0,0.0,0.0,0.0
20130121,173.96989905802485,-394.3360558108152,145.9035858407462,-373.3782324111294,0.0,0.0,0.0,0.0
20130122,172.4283874004994,-397.2918568306439,141.84656723933458,-355.97092521232173,0.0,0.0,0.0,0.0
20130123,170.94139126675748,-399.5735214341121,137.1172519131274,-334.667635110348,0.0,0.0,0.0,0.0
20130124,168.7622476177063,-402.50531583077446,132.04734975739282,-317.45977543179725,0.0,0.0,0.0,0.0
20130125,167.1999482201884,-403.8241108554933,126.31110295840202,-295.5268015691922,0.0,0.0,0.0,0.0
20130128,165.35165905908187,-403.5869045574668,120.45898440032131,-276.46202902682563,0.0,0.0,0.0,0.0
20130129,166.02915377373944,-411.5243266457498,150.69084965244903,-265.9198781488229,0.0,0.0,0.0,0.0
20130130,166.30498950693442,-416.9444681232211,147.97455900156095,-255.34488881172615,0.0,0.0,0.0,0.0
20130131,166.01192561163924,-421.4801248567176,143.98372259284673,-245.02975580575236,0.0,0.0,0.0,0.0
20130201,167.4761496293599,-421.54483717554933,140.83652550149964,-237.61425251349152,0.0,0.0,0.0,0.0
20130204,168.86601568722796,-423.0395341031408,138.03605194367452,-231.07041240888833,0.0,0.0,0.0,0.0
20130205,168.2771476871391,-422.31214978758896,134.9131811697487,-225.3663722511698,0.0,0.0,0.0,0.0
20130206,167.63324927741849,-420.8248668193155,131.8711856606514,-219.8998180861788,0.0,0.0,0.0,0.0
20130207,167.64251422782309,-420.1307912045252,128.4508160358872,-214.85490813064766,0.0,0.0,0.0,0.0
20130208,168.24684250454763,-416.2743122290757,126.06875436605151,-212.2687901389153,0.0,0.0,0.0,0.0
20130218,166.92073178950812,-409.3667210772333,123.48528144643024,-210.915100574916,0.0,0.0,0.0,0.0
20130219,167.70442285207994,-403.1532376693548,122.58021066413195,-211.92630965732042,0.0,0.0,0.0,0.0
20130220,168.98773881774025,-401.0195475330005,122.17298643115119,-213.74768689789488,0.0,0.0,0.0,0.0
20130221,138.19312457155036,-394.2472161271457,99.05257916384645,-211.3400016316769,0.0,0.0,0.0,0.0
20130222,105.53574759376708,-388.61428802759104,75.95292250799555,-209.26372489676987,0.0,0.0,0.0,0.0
20130225,73.09583906784985,-377.8167713792412,52.65135033942348,-206.37374804298088,0.0,0.0,0.0,0.0
20130226,39.90030804122174,-369.2646995990373,29.821343551683263,-202.02560453239312,0.0,0.0,0.0,0.0
20130227,39.22012450762644,-359.6368858973321,28.70861456571538,-197.82504212586247,0.0,0.0,0.0,0.0
20130228,37.950559554169686,-348.7081300951062,6.1633762246559955,-193.24468049800095,0.0,0.0,0.0,0.0
20130301,6.349165166347618,-337.17285455277,-16.405235216001493,-189.36762469813712,0.0,0.0,0.0,0.0
20130304,-22.84339010758669,-329.0081965947047,-38.417627457197156,-185.1433802740095,0.0,0.0,0.0,0.0
20130305,-53.633984392921185,-314.05913157204,-62.2057816942189,-178.8539521797913,0.0,0.0,0.0,0.0
20130306,-84.95912211992894,-296.1883819170479,-86.00734427745027,-172.98491739663797,0.0,0.0,0.0,0.0
20130307,-84.47393417051482,-282.3407285934905,-87.19877161024952,-172.6463450443364,0.0,0.0,0.0,0.0
20130308,-82.50449567435214,-267.0465368308248,-87.98285154156586,-171.47984981294576,0.0,0.0,0.0,0.0
20130311,-81.12394006372381,-255.58855502996076,-89.50648046334103,-170.78535099821556,0.0,0.0,0.0,0.0
20130312,-78.73280117395392,-243.26228560411104,-91.18068431020978,-172.14816345339221,0.0,0.0,0.0,0.0
20130313,-108.02373066344005,-231.28919595148264,-113.92256675490857,-173.3007393915015,0.0,0.0,0.0,0.0
20130314,-137.14620218597878,-219.68405525953062,-115.18674661573343,-174.47041036430605,0.0,0.0,0.0,0.0
20130315,-136.1050210996383,-210.47901077619386,-116.43721235052064,-175.5016534276029,0.0,0.0,0.0,0.0
20130318,-132.37820773320294,-201.49984076404007,-115.46262732024122,-174.30357836878156,0.0,0.0,0.0,0.0
20130319,-129.47598409089503,-195.30671599289533,-114.64298390519116,-172.76201328448695,0.0,0.0,0.0,0.0
20130320,-125.81166177779991,-190.49750042131777,-113.68456847052457,-170.38788156300652,0.0,0.0,0.0,0.0
20130321,-121.87735303533486,-187.76393035362048,-112.48969006353835,-168.88895737150636,0.0,0.0,0.0,0.0
20130322,-118.20029772132352,-185.06152845314833,-111.57053335160273,-168.47190424369404,0.0,0.0,0.0,0.0
20130325,-114.08910377920753,-183.38092842634177,-110.17240053086098,-167.41587407657968,0.0,0.0,0.0,0.0
20130326,-109.98951954922647,-181.9243666047987,-108.42165771901793,-168.13191490918794,0.0,0.0,0.0,0.0
20130327,-106.86934059033683,-182.13154762956975,-107.52757772733142,-169.1516231347619,0.0,0.0,0.0,0.0
20130328,-103.80579680949157,-182.49374663072257,-106.53618497640466,-170.16015393557507,0.0,0.0,0.0,0.0
20130329,-101.67682991159796,-183.67351758896075,-106.00493605996328,-171.39040872386153,0.0,0.0,0.0,0.0
20130401,-101.5632700300504,-186.21655468767213,-108.0129806366804,-175.23341444654324,0.0,0.0,0.0,0.0
20130402,-101.25370134920232,-189.26997192369922,-110.03374896270705,-178.52458433833635,0.0,0.0,0.0,0.0
20130403,-101.18775061881331,-194.47396593836578,-111.4572699457312,-181.52261540199814,0.0,0.0,0.0,0.0
20130408,-100.37111851899084,-199.74943770329438,-111.40833180994825,-182.6802953516713,0.0,0.0,0.0,0.0
20130409,-99.37519805802035,-205.0239724417993,-110.86643932280276,-183.37129537309002,0.0,0.0,0.0,0.0
20130410,-98.44190807688473,-210.50204929173552,-110.43641677293076,-184.51938404187703,0.0,0.0,0.0,0.0
20130411,-97.4778961832892,-215.81196556108944,-109.97502561093866,-183.80970058208814,0.0,0.0,0.0,0.0
20130412,-96.51084362962277,-223.51232593236864,-109.5784051103481,-183.29084697846537,0.0,0.0,0.0,0.0
20130415,-94.03634512461927,-225.29789685954634,-108.07332509619013,-177.28528150496933,0.0,0.0,0.0,0.0
20130416,-91.10287288334942,-225.59311190440934,-106.03578586668684,-170.716782892372,0.0,0.0,0.0,0.0
20130417,-90.19625044833211,-227.80964748823945,-106.636547163676,-164.9463152369779,0.0,0.0,0.0,0.0
20130418,-88.1819243351204,-229.51301662074857,-105.92596218989308,-157.63942397104884,0.0,0.0,0.0,0.0
20130419,-86.35137858531218,-229.47527417029264,-104.2332812118307,-149.45107690562162,0.0,0.0,0.0,0.0
20130422,-84.25287869073023,-228.20608089603343,-103.2551672932992,-141.48915061507887,0.0,0.0,0.0,0.0
20130423,-82.29428118884083,-226.83975983170407,-102.59953265593815,-133.5457356943218,0.0,0.0,0.0,0.0
20130424,-79.3602613915959,-224.31188002857706,-101.8136008941718,-125.3513409301469,0.0,0.0,0.0,0.0
20130425,-76.25847613309506,-221.90248453231547,-100.97754800527984,-117.0286849338224,0.0,0.0,0.0,0.0
20130426,-72.9153801674884,-217.1236958188693,-99.94696718114623,-108.5914861328752,0.0,0.0,0.0,0.0
20130502,-70.42182773242337,-214.61297538150833,-98.89057304037992,-105.1732249643258,0.0,0.0,0.0,0.0
20130503,-67.45725328695109,-212.12827182767273,-97.96676206555657,-101.62176416012397,0.0,0.0,0.0,0.0
20130506,-63.01097463964614,-207.0178126102031,-94.18098031255505,-96.73625501141085,0.0,0.0,0.0,0.0
20130507,-59.896831126294614,-201.99623661045672,-91.59224584363555,-94.22671878844169,0.0,0.0,0.0,0.0
20130508,-56.597683918647384,-196.77043244585917,-90.26851536009121,-93.16880112465803,0.0,0.0,0.0,0.0
20130509,-53.97966389060527,-192.67463387368554,-89.09639678928275,-92.29814110746997,0.0,0.0,0.0,0.0
20130510,-51.40004002064639,-188.67036066257643,-88.14618613619055,-91.44886254138672,0.0,0.0,0.0,0.0
20130513,-49.778225850506225,-184.75676860181505,-87.22798148033249,-90.75616951829943,0.0,0.0,0.0,0.0
20130514,-48.31139962713847,-181.27572222533416,-86.35445934440956,-90.178159073427,0.0,0.0,0.0,0.0
20130515,-46.92442589477872,-177.54924026824122,-85.32567676883922,-89.54242005924539,0.0,0.0,0.0,0.0
20130516,-46.38741626153407,-181.21555071590586,-86.31119858254192,-90.96669793675751,0.0,0.0,0.0,0.0
20130517,-46.20069458566097,-185.56089554781812,-87.45455011645258,-92.54542242600334,0.0,0.0,0.0,0.0
20130520,-46.35803589334961,-190.08905104949014,-88.72081580570975,-94.41517442071228,0.0,0.0,0.0,0.0
20130521,-46.79090765707516,-194.24447070646744,-90.91139335935873,-98.92648207670099,0.0,0.0,0.0,0.0
20130522,-47.29126595658251,-198.8941245992437,-94.30984219848264,-105.9937214496847,0.0,0.0,0.0,0.0
20130523,-47.972540983773925,-203.61256723536766,-97.38178996018627,-113.99254900007017,0.0,0.0,0.0,0.0
20130524,-48.637848703192695,-208.21371015993728,-99.98593181525337,-121.93867890775387,0.0,0.0,0.0,0.0
20130527,-49.577167524663665,-213.1678002336962,-102.77293659354991,-130.87655722910037,0.0,0.0,0.0,0.0
20130528,-50.61088672591893,-217.7498572802374,-105.74901757899806,-140.11164286902812,0.0,0.0,0.0,0.0
20130529,-51.6650316889919,-222.437717456983,-108.84539086216505,-149.30577271421618,0.0,0.0,0.0,0.0
20130530,-53.54524065125364,-168.72145223272662,-113.77496284423867,-165.4843866173013,0.0,0.0,0.0,0.0
20130531,-56.14821721681277,-118.88110836355365,-118.58167013066864,-181.95253787852945,0.0,0.0,0.0,0.0
20130603,-60.46878263949547,-68.82287265722778,-93.60279560998538,-200.43615393743403,0.0,0.0,0.0,0.0
20130604,-64.844234862858,-19.319111179058172,-67.4741172830314,-216.38076040959223,0.0,0.0,0.0,0.0
20130605,-69.58192511361771,29.249810864355357,-40.08757403094691,-227.56884514996128,0.0,0.0,0.0,0.0
20130606,-73.77774355332726,77.31248041389152,-12.566857328345097,-236.66537677902383,0.0,0.0,0.0,0.0
20130607,-78.14251453862897,125.15665464886938,-17.20717153196871,-245.7584577412892,0.0,0.0,0.0,0.0
20130613,-80.78343751673236,129.1172749446842,-19.017191251977827,-248.66393734991175,0.0,0.0,0.0,0.0
20130614,-83.58618335774047,133.18357660289928,-21.021629809269957,-251.2177364760592,0.0,0.0,0.0,0.0
20130617,-86.59078863137708,137.1048079044084,-23.164827916739533,-253.8794435812299,0.0,0.0,0.0,0.0
20130618,-88.29184196971441,88.2714177859551,-22.406793981858158,-247.93039497118147,0.0,0.0,0.0,0.0
20130619,-89.82202657469506,43.523420674789236,-21.852579065449092,-241.58030869217433,0.0,0.0,0.0,0.0
20130620,-88.89308195303272,-0.08270029391800619,-50.50902709433992,-229.80059090039057,0.0,0.0,0.0,0.0
20130621,-88.24159462237813,-43.55550820656528,-52.80478567156625,-183.05741963631922,0.0,0.0,0.0,0.0
20130624,-86.03520944111118,-85.76480220382646,-81.3774347612148,-173.48958701537865,0.0,0.0,0.0,0.0
20130625,-84.1935431799804,-126.74471442727045,-110.29516912850715,-165.72199570947004,0.0,0.0,0.0,0.0
20130626,-82.40106427978773,-167.67895695226684,-107.75483400305863,-158.07514443874402,0.0,0.0,0.0,0.0
20130627,-81.64836090417812,-164.3620773157288,-107.48379385429814,-155.121347393936,0.0,0.0,0.0,0.0
20130628,-80.71677859241086,-160.99641056283886,-106.87210528717792,-152.14971327677532,0.0,0.0,0.0,0.0
20130701,-79.1712911101815,-156.91241029524838,-105.65526419059036,-149.0011219879334,0.0,0.0,0.0,0.0
20130702,-63.95522578852429,-154.62328303039118,-78.77918384911617,-115.53843015247517,0.0,0.0,0.0,0.0
20130703,-61.88666063402438,-153.26172085628644,-51.56074287026665,-105.65637144088916,0.0,0.0,0.0,0.0
20130704,-60.55241282415094,-153.68142429229627,-51.91195687610731,-99.27904099762817,0.0,0.0,0.0,0.0
20130705,-58.508096309586996,-153.96820758575143,-78.96337274641095,-127.67540668094846,0.0,0.0,0.0,0.0
20130708,-57.77340754076791,-155.24664076429127,-80.36321044546216,-121.30098897432435,0.0,0.0,0.0,0.0
20130709,-56.97052770332397,-156.5062714409978,-81.22940391869405,-114.22980642392638,0.0,0.0,0.0,0.0
20130710,-55.99704972989512,-157.70360102779222,-81.61136040088891,-107.06067496483574,0.0,0.0,0.0,0.0
20130711,-54.54585929410949,-160.10488363717351,-54.129859750344814,-100.6272095498409,0.0,0.0,0.0,0.0
