,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20140603,-35.113233227049996,-47.623390816858404,-16.79381614169692,-19.09593503629461,-18.662404189545235
20140604,-35.00253631782819,-47.44003609326384,-17.002887877198887,-19.115910930311312,-18.813269418647856
20140605,-34.87475724005154,-47.29619534899089,-17.09854185752468,-19.12770076347758,-18.78310986509046
20140606,-34.851010079952744,-47.13955251829233,-10.905959913099371,-12.292185819597044,-18.937244679512013
20140609,-34.76350030243083,-47.07164624390824,-12.003853043470734,-13.417339785873985,-19.163497865044555
20140610,-34.68038280699105,-46.86603154261428,-12.881685195991318,-14.336015508260267,-19.34284563024739
20140611,-34.83977464497909,-46.905908192092255,-14.004489755004524,-15.357956979234988,-19.557945571817978
20140612,-35.02589632310419,-46.95108599454836,-14.95794517244554,-16.15467768003484,-19.735334580287212
20140613,-35.14359285285187,-46.921639812662626,-15.664949288946406,-16.74369543807043,-19.6993742198051
20140616,-35.47248670490047,-47.14454216432141,-16.347253666727077,-17.221448370403138,-19.661842357614468
20140617,-35.99208863868663,-47.49861290548019,-17.046180621650738,-18.11628945603447,-19.92419926815606
20140618,-36.26803848215134,-47.68161656492127,-17.547446092782494,-18.774485563561402,-20.112640232525713
20140619,-36.508962701531615,-30.640823040349733,-17.952392602002853,-19.326445986066634,-20.297756927608045
20140620,-36.739219632016884,-33.528174825421495,-18.29496993448835,-19.77149151061945,-20.576961849436394
20140623,-36.466130772420506,-35.794003273220646,-18.60889366286904,-20.097432919329403,-20.539978877082596
20140624,-36.007481002936146,-21.134561677930833,-18.8666115005765,-20.341786616535295,-20.293646852256664
20140625,-36.90043232965623,-26.573375033739946,-20.152623518344168,-22.022390770209924,-20.30641996009214
20140626,-37.502545657762326,-31.176665421878898,-21.11695787567037,-23.39743053230735,-20.183571929566373
20140627,-37.69276461492228,-16.37632220045659,-22.19736024646551,-24.934349696811662,-13.247271818418513
20140630,-37.60692104196816,-22.358447641809207,-23.03081013872368,-25.835343878627132,-7.627006322083736
20140701,-22.754597454637924,-7.926458888924392,-23.646963937832886,-26.40128406208291,-2.7680623711938224
20140702,-10.637866228887734,3.8405388184442137,-24.22026848731753,-26.887810741306673,1.1750109074214519
20140703,-1.0982333597183411,13.37785777531629,-24.834142278117305,-27.309651433277093,4.296311329177156
20140704,6.605456206385351,21.21734436879226,-25.74814720759555,-28.246328926614897,6.843488408259375
20140707,12.967704433501309,27.714141818263663,-26.209999631364774,-28.9614609919609,8.92371562498029
20140708,18.189032413014303,33.34934340012986,-26.624489207119368,-29.534908409691607,10.606222681749257
20140709,22.138229708070906,37.68634115564273,-26.61278388950727,-29.978250263965922,11.905331811702235
20140710,25.395599826193482,41.07118410025269,-26.467286872339987,-30.519259474188352,12.754306638586868
20140711,28.16840091713115,43.42129494820233,-26.551621696263094,-31.31436468495202,13.658689509911301
20140714,30.385570763301008,45.269010145293166,-26.533259514113375,-31.815322695337347,14.383630153920656
20140715,32.67896087379922,47.306970541492724,-26.851075048556275,-32.324063884249185,15.033888264521538
20140716,34.59793977418232,48.89472083099199,-27.357530756684223,-33.069221222911175,15.575729697567084
20140717,36.10569463266522,50.219915078999655,-27.727688475349254,-33.65398045595188,16.034032495321288
20140718,37.221529903369024,50.94804272630187,-28.12598671906317,-34.178525140709006,16.358978627041925
20140721,24.223473964500325,33.640173994916665,-28.6826763727318,-35.41533710918623,16.280848452632572
20140722,13.357162799589267,19.297592617931823,-28.94585087176384,-36.13714372152972,10.313009220323623
20140723,4.4629062857034985,24.15050162284055,-29.160560788213967,-36.769038058985814,11.48517422666006
20140724,-2.891939705432736,11.41231834567072,-29.44287624707169,-36.759762071884026,6.283843725936284
20140725,-9.466088114254758,0.38140124887395127,-30.06209097690978,-37.898094237018064,1.5543544666867726
20140728,-14.927226885991963,-8.76644363691048,-30.39430824828305,-39.464802322885824,-2.3205296952752956
20140729,-19.08863431924218,2.1266816449814407,-30.184113102692805,-40.495580564194626,1.6759144774899464
20140730,-9.00818333313977,10.806759373367438,-29.925565653501017,-40.84698954098925,-2.243404122266787
20140731,-13.907993874390735,-0.06190005231703143,-29.89844745409405,-41.10246921223478,-5.657084675485563
20140801,-17.96334952632647,-8.90001792906627,-29.90679642916911,-41.43010689317878,-8.428136072828584
20140804,-21.287781208815893,-16.10450561167653,-30.244217495915308,-41.23643030844297,-10.635252570981683
20140805,-11.225075925997821,-22.03431394719698,-29.220882478422926,-39.881172722709316,-12.240111397498012
20140806,-15.584667393331904,-26.834216172051818,-28.58864100627238,-38.78839092174088,-13.741670435845693
20140807,-6.223005587181358,-13.347007793566878,-28.25415493446504,-37.92546636991006,-15.302217300172071
20140808,-11.716190574205646,-1.7669088229329806,-18.29033116331669,-37.08779297782782,-16.596187827667062
20140811,-16.250714899078655,-10.465281040821608,-10.02258175104201,-36.7927469196571,-17.738514450104518
20140812,-19.94416205938626,-17.985570046395026,-3.26492210183111,-36.54594895668343,-18.676151889412782
20140813,-22.960838591461687,-24.02606430359303,-7.455909489480048,-36.12324111090632,-19.451894035654593
20140814,-25.380686414785593,-29.00570767733019,-10.94916397296875,-35.830009935014935,-20.08135434865541
20140815,-27.26409105970457,-32.56970517517917,-13.022109877015529,-34.4360272189755,-20.546494671476935
20140818,-30.65481470542214,-15.880108151358455,-7.15323056947687,-32.81678109673078,-21.62877874035064
20140819,-33.21662212048201,-23.350449159851546,-9.35117351234926,-31.544673890397945,-21.999221841246108
20140820,-35.29876452558947,-8.89681119551688,-4.154875368738485,-30.41766645100293,-22.25634361650555
20140821,-36.71622821102371,-17.08142259567855,0.11029164519837453,-29.64780922841113,-22.3770584508785
20140822,-37.86382198267505,-23.841549567360108,3.597223652061177,-29.00909519961441,-22.55387837018941
20140825,-38.94213446440185,-27.14724750573869,6.456298269996102,-28.45468952268078,-22.773406650051406
20140826,-40.440062455095045,-29.76713011825648,8.871959112453533,-27.99878844494229,-23.317093502519384
20140827,-42.54995863480356,-32.18833057986745,10.842021892004261,-27.584537428047092,-23.7581094059702
20140828,-44.951434706140844,-34.248596774389256,12.424315512938733,-27.208969925611296,-23.992427663667023
20140829,-46.363041599640894,-35.481159916462374,13.776634620832686,-26.872486997398447,-24.08649315873883
20140901,-47.44660039058001,-35.901949238705384,14.897618042029695,-26.78589092979351,-24.180008098439462
20140902,-50.93375542584117,-36.09966721682878,8.03014451182397,-26.977307226349232,-24.78723004948225
20140903,-53.81369674745424,-36.516932281306005,2.574156174701223,-26.61266064031121,-24.93441073527651
20140904,-53.26799548119956,-37.18902924214978,-1.8047295186833547,-26.08448340793491,-24.258336364304938
20140905,-52.88946777582698,-37.6399314518045,-5.426892862576149,-25.705968166997188,-23.631813341016517
20140909,-52.50868704976915,-37.986051052567355,-8.407795427569724,-25.364287863844684,-23.082847037555634
20140910,-50.25393276355061,-37.06941478867292,-10.751824332414664,-24.88604325384734,-22.608104945276796
20140911,-48.182886314247426,-36.15475384647738,-12.729802954825647,-24.47635905807878,-22.104238025030984
20140912,-46.452122950448945,-35.297459222189815,-14.339225294898755,-24.13248351245193,-21.6901101260582
20140915,-44.24481960716902,-34.21945066090866,-7.18738612984384,-24.36395220273026,-21.264884897178682
20140916,-41.92940947316987,-33.21110291887527,-11.344821146582609,-24.61405971492006,-21.083139114422465
20140917,-39.872593286293636,-32.225286168318384,-14.745405290773446,-24.803211823679604,-21.13537767076569
20140918,-38.08343848770739,-31.40909246904095,-12.06442251063282,-24.921501557965076,-21.234958544148082
20140919,-36.504878167903414,-30.71785980374384,-4.4646410269007735,-25.07913305231434,-21.335880226076657
20140922,-34.8928118032401,-30.0281711598332,-8.961574328366744,-25.1416300338437,-21.15681819500439
20140923,-32.73911755479507,-28.9761371962959,-12.39228986364636,-24.706550105678726,-20.64504517552275
20140924,-30.960117967930902,-27.99142940232061,-14.84766683268374,-24.176149353500865,-20.1881003392696
20140925,-29.52325643399394,-27.029723930719832,-16.889012434604897,-23.82995697275047,-19.823296186165692
20140926,-28.094627703562132,-26.191351636684985,-18.350980363189723,-23.486086007819598,-19.518373685859824
20140929,-26.6199864643071,-25.23160688461377,-19.478244475091063,-23.139630381783086,-19.106022254494892
20140930,-25.307168180870686,-24.553021665659386,-20.397981064725098,-22.81949946158649,-18.543934741283103
20141008,-24.2020637346921,-23.938472173798992,-21.149942033050017,-22.608152234703393,-17.9637936911446
20141009,-23.310757294885743,-23.37253142401278,-22.03790641132396,-22.763973338292754,-17.576763061042996
20141010,-22.46511202430837,-22.731574786901497,-14.63872285363037,-22.339816027051196,-17.214743218088188
20141013,-21.68517509078781,-22.136668006694695,-8.608316466901073,-21.95486954576712,-16.943322223645332
20141014,-20.606426828355758,-21.279300643240536,-3.6856763647524704,-14.421298492159139,-16.573350656935997
20141015,-19.834944611746657,-20.761818710461306,0.40206005354002083,-8.131186353470294,-10.863604572499165
20141016,-19.210865014853518,-20.357047466769362,3.6347747380351834,-2.965199520636927,-11.553137356325474
20141017,-18.709881849611374,-20.035348422542807,6.265818922942416,1.2403479546505451,-12.0125696175306
20141020,-18.357272106333255,-19.827800104707897,8.364956170562222,4.70171557388488,-12.405178152015903
20141021,-18.13920244736648,-19.624326173876923,3.4386237871385266,0.08042857781485575,-12.668028886153353
20141022,-17.992629008971292,-19.524581633488555,-0.5979648575881957,-3.7270482831939162,-12.875131401442584
20141023,-17.818231783959742,-19.45519599919316,-3.953324909358821,-6.888705258904173,-13.04512633370104
20141024,-17.702634797538185,-19.3852381100268,-6.71584464079127,-1.7977275084021536,-13.180776510887027
20141027,-17.65334524621807,-19.415115263470668,-8.942507806057685,2.2338236165313066,-13.408742944995732
20141028,-18.07643032800047,-11.731627491965611,-3.82333493264047,5.880481422993866,-8.092898452998236
20141029,-18.422749131264286,-5.468284787395307,-6.758309017023016,8.946783001179272,-3.7489353859064067
20141030,-11.566393493342112,-0.3154573224038146,-9.169573728120998,11.451044933131636,-0.2228033544134926
20141031,-5.572653368200305,4.089002771087716,-11.284629938694026,13.701009056657677,2.706181715078369
20141103,-0.5854038987715405,7.922787033356039,-13.053258479023885,15.569970067598296,5.1529287716817755
20141104,3.8675305427143813,11.144507273576695,-14.449124773917898,17.246922366879335,7.450175658545888
20141105,7.4879678150005455,13.806929519885914,-15.499125317010515,18.38800380723034,9.407401504250965
20141106,10.234535205912582,16.28918065480703,-16.359556940488044,19.269137578299432,10.890146880287267
20141107,12.619991007097932,18.555689032040583,-19.871000353532285,10.427947459289234,5.376769302672881
20141110,6.014047594843157,9.782727162358295,-22.022799966366687,3.127519718235234,0.898611921448979
20141111,-0.8615070279111873,1.12278542472875,-23.587285105116027,-3.4688410038226682,-3.249529837746697
20141112,-6.519229306526358,-6.203962136019122,-24.892314155297136,-9.011986080066892,-6.723956148662747
20141113,-11.159772907313817,-12.037811221466052,-26.289044044630458,-13.540717745248458,-9.671587097981307
20141114,-14.694442512019496,-2.5122712632184094,-27.47302428009249,-17.37818202423093,-12.57831384699158
20141117,-17.571006046601237,5.3028995987918774,-28.894652626367325,-20.492463971336573,-15.010034536209487
20141118,-19.935621969852647,-3.787804101614037,-30.048182690958036,-23.37768737588952,-17.772401062808466
20141119,-20.950862960096785,-11.481240958299969,-29.975626879114206,-25.527753225024945,-18.648489352038666
20141120,-22.086793432883592,-17.81759925918269,-29.90660697991191,-27.32931918125063,-19.024079432248943
20141121,-23.031522696309086,-5.675958466384064,-29.84963633658741,-28.87712955660403,-19.27006721707399
20141124,-23.9012599551904,4.742656748235672,-30.119270744720925,-32.02648634763416,-19.48389073347716
20141125,-24.60533500739662,13.273532215793217,-30.481004070436256,-35.20168086808938,-19.6334859065519
20141126,-25.112518796853262,20.68936605223879,-30.438720714094078,-37.9454758233053,-19.753472028224856
20141127,-26.03454884415546,26.99870003723185,-30.394564688070712,-40.33888567932451,-19.98326967268397
20141128,-25.218373062247718,27.85966997046507,-29.77384566769446,-39.761920008214425,-19.757521726654897
20141201,-24.592494318945853,28.416159465947544,-29.077980883841168,-38.82840639549682,-19.504819407688732
20141202,-24.06035257370576,29.041929734408644,-18.992143005752737,-37.98113957567536,-19.368567026927227
20141203,-23.629323422852416,29.532039622508748,-10.527655354206441,-37.847408337208805,-19.241367557940354
20141204,-15.28267505468015,29.996194083526525,-3.654017052150856,-24.044080276247925,-19.101057539870272
20141205,-8.556521424768146,30.24859536359805,1.9225230722304911,-12.751658409680196,-18.743194040019425
20141208,-3.054153993170359,30.355588275950318,6.736354707908125,-17.400824641101003,-18.502100704961872
20141209,-6.4546589629942295,30.619174794989693,0.11113933720922764,-21.241836099366402,-18.216873026476815
20141210,-1.3455657912975043,30.739927915257077,-5.3271082045250076,-24.449944562376245,-17.904091631365766
20141211,2.8318904445352544,30.865400233043367,-9.764299898404799,-27.072218673771204,-17.630870359322696
20141212,6.380108378270195,31.108818641550727,-13.370591147898624,-29.243105379307487,-17.403545221634964
20141215,9.255734732001061,31.297213515867902,-5.828701827628923,-16.988164298936542,-17.08244277902072
20141216,11.593049816217267,31.292350020510693,-9.674233073297403,-6.979195747554748,-16.803600855890913
20141217,14.214205301444627,31.07526019858916,-2.210282930189613,1.5430708923475116,-16.956844486908725
20141218,16.329145604838995,30.838150024537736,3.8401408512112174,-5.482693743562988,-10.39182696744541
20141219,18.08628770349194,30.73288376998934,8.802337667845922,2.1286459089455034,-5.01265104822358
20141222,19.487335452257593,30.648424568217315,12.825991929332671,7.954344606201722,-0.6444727568337105
20141223,20.17838559070205,30.32369792677403,6.455712337257517,1.3781049748134868,2.9083214368949526
20141224,20.48595382195143,19.972654822518916,1.3229809852907053,-3.5617837301502044,5.591003789869148
20141225,20.661014651083978,20.90752036208041,-2.6687560857521064,-7.427914565674687,7.767226489071301
20141226,11.724049272037195,10.89366232366076,-6.233845906036348,-11.181223663460228,2.814168234105006
20141229,4.378939336448135,2.6330523439981808,-9.193701674174365,-14.420713793540287,-1.2715563737052284
20141230,-1.395061438253817,-4.020744014913309,-11.529416444442578,-17.11368216434892,2.336438141206682
20141231,2.8216406729984373,0.935330460295969,-12.760543528879596,-10.237427470286352,5.068971494612805
20150105,6.303193384816591,-3.391401604110184,-13.706863460576033,-12.020011319227237,7.254316866346227
20150106,1.1716984069175245,-6.894780689965561,-14.475086440499478,-13.483087041867954,9.092496128746033
20150107,4.650734893077397,-9.734674289172473,-14.972748448707696,-7.603249876975281,10.21685197421599
20150108,7.429198237552436,-11.974123177354993,-15.388567791646437,-2.76560895879993,11.201691577746805
20150109,9.711313941312286,-13.786642910612484,-15.720705477066858,1.1765179427303545,12.034546999797461
20150112,4.3488726307616545,-15.170681991717043,-15.98206374924815,4.375907795097975,12.747353035006448
20150113,0.15714321913124582,-15.944475689019104,-16.159731317567704,6.893177635054149,13.209297859210102
20150114,-3.293978826062187,-16.580703424892636,-16.375363056469983,2.3060498144788095,13.672871610982535
20150115,-6.098011891399662,-16.93204520250885,-16.585571798067665,-1.4428000312516107,14.063676301222577
20150116,-8.337425438824988,-17.17587330444016,-16.74621034133883,2.131578839849625,14.356152631807692
20150119,-10.168687300307504,-17.376030055019438,-16.880524119854808,5.113522497986333,14.614365951689345
20150120,-11.666928565008488,-17.547655138395825,-16.947112526215978,7.56233288662956,14.82578269271903
20150121,-12.885609600882889,-17.69012821672955,-17.00971353016886,2.7512282651258158,14.971947576390647
20150122,-14.037849819396339,-17.827719719613544,-17.633882654896222,5.96687650352725,14.9082001048385
20150123,-7.837609767353954,-18.022125946676006,-10.497498968023375,8.875764654477603,14.996790015371115
20150126,-10.130157037575925,-18.342492840163555,-12.703472169775573,11.331349521454475,9.577809313427574
20150127,-11.92719532561479,-18.510943359283164,-14.472782242629227,13.191427094463231,5.174455072531357
20150128,-13.394306835512278,-18.653740394996177,-7.781175712287804,14.690864615837945,1.568802927831452
20150129,-14.698858976400668,-18.663103954040107,-2.2332521912561805,15.91593388852984,-1.5020852162268732
20150130,-16.606189238356762,-19.57630712741208,-7.538879607913336,7.344064086243346,-4.212707647359271
20150202,-18.17614457775114,-20.329028514134126,-12.338141808663076,-0.12839706169901535,-6.587983654409313
20150203,-19.601985020175153,-20.947489390167267,-3.6998335053287303,-6.23191539857157,-8.602782840787414
20150204,-21.629964768325266,-21.73020203570722,-10.417736580431812,-13.007220354969888,-11.034788859822653
20150205,-23.500939095787015,-22.399374036889487,-15.96154870228048,-18.558684484609273,-12.977504348181164
20150206,-24.995504374088032,-22.9002451471489,-20.58995220384338,-23.446102132889308,-14.471364887571053
20150209,-26.061720969288146,-23.363856879991594,-9.47376037028689,-27.16367000323119,-15.61112201976366
20150210,-27.83261170135418,-24.5775578251119,-0.20291085979675244,-31.515650044559102,-16.760601496689535
20150211,-29.259852358555978,-25.51860134236748,7.289356783356875,-35.10467040819028,-17.65277271881543
20150212,-17.183298452666737,-27.08852871737552,13.51202163100655,-38.143860503303216,-18.397604363622584
20150213,-21.454742797964343,-28.62657488971095,18.651345438673705,-41.37460690791722,-19.373246941529608
20150216,-10.531013893650137,-29.764249473293205,22.67350136712551,-43.5060740251984,-19.779563078637686
20150217,-1.628380275873794,-30.650111647464097,26.268978522246886,-45.31349588707595,-19.941808139882774
20150225,6.1802788719552195,-31.489085164714105,28.739243244396594,-46.14176998000903,-20.113084977650033
20150226,11.828936261796594,-32.073802999453775,30.430964891683157,-46.242407136926765,-20.376857345820792
20150227,16.245353949205786,-32.448305669947054,31.403113199368878,-46.020433742192466,-13.003052850570045
20150302,7.400697706856978,-32.6854004573739,31.782125239592833,-45.72884409156735,-6.7029454126216415
20150303,12.37311181451586,-19.494005401234265,32.22112902494708,-27.63421923933095,-1.4394587789138087
20150304,16.438069287686123,-8.699169684711137,32.87496871242572,-32.782903130683295,2.863979025150893
20150305,6.980282155403452,-15.868332804790178,20.585716906566205,-37.0914187169863,6.184313349434994
20150306,-1.261316453117346,-21.92086994056195,10.919315828934113,-37.85749351920421,1.7504785621710608
20150309,-7.658599205968449,-27.1425715229465,3.0003884517075816,-38.46926481833487,-1.8610642367145895
20150310,-12.883659175797396,-31.011513913480222,-3.4207923021934046,-38.79552476805393,-4.715337162722008
20150311,-16.860893463163034,-33.5857836874009,-8.763803857692226,-39.154540482238374,-7.0882715874432165
20150312,-19.920918022974387,-35.74518701815398,-13.09172563659437,-39.439923590076404,-9.077025021186442
20150313,-22.163200802644425,-37.215033704177515,-16.622243653451942,-39.725179914881785,-10.684780959483245
20150316,-24.2640829435999,-38.47859507615587,-19.755443326275728,-40.32355705418195,-12.011404822599827
20150317,-25.755249186256563,-38.89264200255526,-22.7535895984367,-40.8079921245119,-13.077855078177292
20150318,-27.01915129717753,-39.2544311585127,-25.161454750318793,-41.149953959637806,-13.96516127765447
20150319,-27.83318129175913,-39.44419436096269,-26.87627875162139,-40.95349082966927,-14.365827211161564
20150320,-28.499210616716827,-39.529422614548054,-28.264910433880573,-40.79227739632418,-14.690374811587105
20150323,-29.335864437123828,-39.80245282865136,-29.712940860784318,-41.06567725915653,-15.09964387007958
20150324,-28.768469151198502,-38.76890007679472,-31.02761503095775,-41.03505687764562,-15.492647731758977
20150325,-28.30183950259188,-37.95225095663101,-32.34725785587449,-41.128427188748965,-15.73150706469996
20150326,-27.960859192277425,-37.2794000746274,-32.89896429361758,-41.095306863401056,-16.050730673685436
20150327,-27.771768311494707,-36.79516324199873,-32.9302155295597,-41.48422122221096,-16.553242247863054
20150330,-27.89588381459381,-36.57451786255681,-32.93172437914009,-41.77937281447509,-16.938068251116977
20150331,-27.910550704030545,-36.37428897706819,-33.03854402670448,-42.14441955258022,-17.03489677387144
20150401,-27.869344496697487,-36.20872271173124,-33.126660627768295,-42.44562828583928,-17.115013206075844
20150402,-27.578643296578484,-35.95354450521748,-33.14049886414207,-42.6160325720333,-17.113432560735305
20150403,-27.055864370164596,-35.4003322032674,-33.19312200641371,-44.33700396796454,-17.229292135522716
20150407,-26.693446411736794,-34.952559099590175,-33.23617730463596,-45.73837361091935,-17.300694251031427
20150408,-26.321053350186727,-33.88886275529707,-33.52449629197234,-47.78236344640372,-17.312427842902782
20150409,-26.042129693051226,-32.95782212050762,-33.76176160240905,-47.47076526826518,-17.199593617441778
20150410,-25.794655588020454,-32.07021670025612,-34.026704140822694,-47.43112226615698,-16.968811680850045
20150413,-25.760902468595308,-31.480059539547224,-33.99327222427537,-46.79715459104977,-16.859090726448326
20150414,-24.93115930031255,-29.93833535428904,-33.13919176593883,-42.85943992038784,-16.17197794462903
20150415,-24.38367606698415,-28.817818305755814,-32.44039866366348,-39.55302740263974,-15.511257819637045
20150416,-23.899968600404147,-27.89334654399661,-31.905990148396757,-36.55026714449575,-14.941648987186477
20150417,-23.43439325282202,-27.127417428557827,-31.476594013138747,-33.95062215645823,-14.490755814155602
20150420,-23.058981032869273,-26.517428121445995,-31.10448290166306,-31.817426217281447,-14.124084413193522
20150421,-22.69806557262562,-25.956420162396316,-30.189388696273973,-29.933328587939865,-13.818978304557625
20150422,-23.16106501345647,-25.966058716898146,-29.406049514886895,-28.340264356672677,-13.599572836063919
20150423,-23.013184030273198,-25.407421805256448,-28.63730833818511,-26.9074577691518,-13.309931727314607
20150424,-22.956853321153744,-24.915175814284247,-28.23244212078768,-25.753911714344614,-13.09280788318445
20150427,-22.473447168564235,-24.13103217961964,-27.719488037641597,-24.38973227752679,-12.692472629540633
20150428,-21.980104336880437,-23.45116921225485,-27.26635328320927,-23.119408601410093,-8.50464793302215
20150429,-21.61528474729758,-22.915190098850868,-26.88040861993428,-22.033420896031902,-5.023381175566994
20150430,-21.099164273706336,-22.37244673836224,-26.16965808962588,-20.93856779669693,-2.235563711348003
20150504,-20.723443567167028,-21.913420768636378,-25.595232168592513,-20.021432933547747,0.09963487977086105
20150505,-13.478128830752595,-14.303725822278384,-25.207351744955663,-19.28617647665356,2.051077965202896
20150506,-7.556814035606404,-8.093776549723406,-16.596464586846647,-18.544714092164217,3.636273452575963
20150507,-2.6083742507084575,-2.723212532780864,-9.547945079385018,-12.410828514444454,4.91035977863736
20150508,1.3815819012722712,1.4809888728662137,-3.8056844018945344,-7.324266591842924,5.885667629435718
20150511,4.784597349882209,5.049939634539944,0.7962303417515205,-3.1617230937824607,6.81975682130847
20150512,7.6664174600820925,8.030923985565858,4.6654542380184365,0.3455873492776198,7.661566917238048
20150513,10.287119576583095,10.789173234469846,7.899483182288209,-2.864256188112708,8.462719312598
20150514,12.424637653781394,13.058288350405832,10.542601802995389,-5.497025182186136,9.092527725322356
20150515,14.224405920911453,14.972601268492156,12.711533652146512,-1.1452957111794795,9.641574457493592
20150518,15.735970148672667,16.550484319793647,6.278788645116665,2.4456776395154307,10.109959303783526
20150519,16.9027664811245,17.8057430340558,9.274949194760682,5.382054264369183,10.47001247943688
20150520,18.00879680412234,18.95094059055005,12.251553039111418,7.942265834392904,10.780704420851935
20150521,18.788340325905594,19.725642699501346,14.629939112826964,10.02243798047333,11.027175365584727
20150522,19.59776807301281,20.62497882151877,16.370939729739966,11.746113270307008,11.27529671638995
20150525,20.25938639845886,21.34921653247529,17.832407770110322,13.19514707554234,11.478305094321495
20150526,11.825102763130372,12.384971386978481,19.44432275477823,6.745178167964493,11.892513129068604
20150527,4.712902429306631,4.968690163555564,10.87834512619524,1.0850688414164669,6.947440027554891
20150528,-1.1095390607921094,-1.1091193071284644,13.912841592219012,-3.6897783574034704,8.530752783661248
20150529,5.017070346814671,-0.9074612512869253,17.295864538412072,2.6536341764802165,10.173196201430212
20150601,-2.0741989125617613,-6.488830059287228,20.00987114728089,7.968206195095494,11.515049452877484
20150602,-9.179546639846599,-11.660848606438426,22.185581202224533,12.24318873490491,12.707648366735976
20150603,-15.207289007892303,-16.382281056548436,24.637613591080942,2.7741458234521894,13.818154311541072
20150604,-19.753427414690524,-20.389233267096223,26.393060104254094,-4.907957869012594,7.641180504992017
20150605,-23.673866909328705,-24.59838169860977,27.879152617405754,-11.658398716868893,10.126284416105696
20150608,-26.815666782057836,-28.082781842754034,16.504600834196754,-17.63453238980542,8.285141794995567
20150609,-29.506614330159483,-31.089836967857337,19.89672946607766,-22.54352108873519,2.8826825070448923
20150610,-32.2768117665114,-34.07829435301127,23.22644547763231,-28.777484942064554,-1.611094891957212
20150611,-34.5711602505171,-36.35717227910264,25.037720769694104,-13.718379082880327,2.089656189228824
20150612,-36.36720674570999,-38.45362874335282,26.47661989676323,-1.346986033553506,5.266530881506612
20150615,-35.96368752323606,-37.697488335733105,27.585047835431713,-9.638797688657693,7.730636448059491
20150616,-35.70322248293789,-37.0234050916657,28.546823187173537,-16.37364834664861,9.833799307861579
20150617,-34.98484146935778,-36.13220113325991,29.367538676050337,-21.990705581842004,11.316284795001577
20150618,-34.503318032574434,-35.41812343502334,29.29184008397357,-25.165818895339047,12.24508542758676
20150619,-34.294824308254796,-35.027555257242405,18.181534508596496,-28.25435997740604,13.101146435022214
20150623,-34.171389184307166,-34.82084752799995,9.251552943816662,-30.70102782276943,13.790327921647917
20150624,-34.06955429142662,-34.64816478138689,1.965364991042253,-32.70155331374166,14.42128599723881
20150625,-34.000480396972,-34.558731573476535,7.158884920566576,-34.2518803810061,14.66455316959681
20150626,-33.852170208925244,-34.181020445647796,0.4505479926674563,-35.31413528618598,14.758803680211276
20150629,-33.750627311670556,-33.872398071989565,-5.040773018168368,-36.11624796575361,14.844920667095854
20150630,-33.45942481248173,-33.60691164617115,-9.689469489140679,-36.639197906195825,9.447606584568154
20150701,-32.88858988799797,-33.19390802028442,-13.572478295840146,-37.558028367437885,5.087475208190463
20150702,-32.500847472049394,-32.88358001699825,-16.60957974193888,-38.00407586213348,1.5202206056642265
20150703,-32.19235083879672,-32.62188432093966,-19.195403559291098,-38.23144122075742,-1.4098789882770328
20150706,-32.03802729637512,-32.2658486966845,-20.912558121701572,-38.31818061683268,-3.799887430222262
20150707,-30.245837494128452,-30.395849985435234,-21.49099554320027,-36.3311242600753,-5.610854114612826
20150708,-28.375476205758634,-28.53475647492031,-21.72820351303499,-34.687221310319295,-6.854494432896496
20150709,-26.630779107716535,-26.83092373339462,-21.54493040492369,-32.4771739982503,-7.505154900282806
20150710,-24.12233673544967,-24.601994872520606,-20.969788250245625,-30.486230619078007,-7.945882458068232
20150713,-22.092326234336713,-22.77927609444586,-20.413239349082644,-28.691905530479193,-8.331652086725562
20150714,-20.46207080281199,-21.32977557943407,-19.957781095962982,-27.235010167624832,-8.637839372361944
20150715,-19.12363960020417,-20.12748991393049,-19.496910340138136,-26.04388303807103,-8.879797247723381
20150716,-18.044098155252517,-19.153849600881994,-18.97036284461624,-25.088893861735738,-9.096678119416596
20150717,-17.138875633364616,-18.340469841779974,-18.615672939807403,-24.365449380452535,-9.302286700233344
20150720,-16.426257508722408,-17.69188816849429,-18.320867924643625,-23.743113908231603,-9.473314078847142
20150721,-15.697839272168936,-16.888975826180232,-18.07103863951974,-23.112400593175387,-9.52212746649923
20150722,-15.089026291377566,-16.210704682075026,-17.834390844501964,-22.568289509937447,-9.561128759381557
20150723,-14.553963651973822,-15.651382809809947,-17.65592996602341,-22.140155223244033,-9.665875012036794
20150724,-14.094802859444922,-15.194825414564185,-17.496805485535216,-21.8039958564854,-9.743758698921198
20150727,-13.719461420535863,-14.82154544807992,-17.37100578073364,-21.557449788738847,-9.814714223919749
20150728,-13.385553432699409,-14.488654898413149,-17.2703477963241,-21.3203613728561,-9.851880469635663
20150729,-13.147933928511966,-14.257669099377193,-17.219277078598967,-21.07488595149703,-9.88279921870841
20150730,-12.910691214832346,-14.047101458725972,-17.02810696345127,-20.78817551170967,-9.852670363555925
20150731,-12.70571111076497,-13.862228862871603,-16.836801245770275,-20.53620716442565,-9.830661090208551
20150803,-12.533688340060275,-13.720824341895327,-16.679286216792462,-20.22053600016265,-9.824227778255405
20150804,-7.895700768528459,-13.881977691235331,-16.761295035819746,-20.46408499001483,-9.874015710034895
