,dailyPnl,Energy,cumulativePnl
20100323,0.18168544004357,0.18168544004357,0.025380002985964156
20100324,0.0023948597965221708,0.0023948597965221708,0.027774862782486327
20100325,-0.24086125158915273,-0.24086125158915273,-0.2130863888066664
20100326,-0.5288718144333953,-0.5288718144333953,-0.7419582032400617
20100329,-0.20605579682092123,-0.20605579682092123,-0.9480140000609829
20100330,0.4221549339964869,0.4221549339964869,-0.525859066064496
20100331,0.38798472209815815,0.38798472209815815,-0.1378743439663378
20100401,-0.008707333397626965,-0.008707333397626965,-0.14658167736396477
20100402,0.02818321560658298,0.02818321560658298,-0.11839846175738179
20100406,-0.039683179311327636,-0.039683179311327636,-0.15808164106870942
20100407,-0.1154520274310286,-0.1154520274310286,-0.27353366849973804
20100408,-0.258400785115704,-0.258400785115704,-0.531934453615442
20100409,0.29394969630645246,0.29394969630645246,-0.23798475730898955
20100412,0.1063541418271734,0.1063541418271734,-0.13163061548181615
20100413,-0.15338614682661555,-0.15338614682661555,-0.2850167623084317
20100414,0.2496787066683781,0.2496787066683781,-0.0353380556400536
20100415,0.30847128548085356,0.30847128548085356,0.27313322984079996
20100416,-0.29870115623557364,-0.29870115623557364,-0.025567926394773677
20100419,-1.327970727888714,-1.327970727888714,-1.3535386542834877
20100420,0.48360092898647006,0.48360092898647006,-0.8699377252970177
20100421,0.048216347417332335,0.048216347417332335,-0.8217213778796854
20100422,-0.04067572942370497,-0.04067572942370497,-0.8623971073033904
20100423,-0.048740032900808,-0.048740032900808,-0.9111371402041983
20100426,0.03980693247603559,0.03980693247603559,-0.8713302077281627
20100427,0.4679163915945664,0.4679163915945664,-0.40341381613359634
20100428,0.07774253352071377,0.07774253352071377,-0.3256712826128826
20100429,0.2044181482961977,0.2044181482961977,-0.12125313431668489
20100430,0.17335953213588035,0.17335953213588035,0.05210639781919546
20100504,0.27204254540792966,0.27204254540792966,0.3241489432271251
20100505,0.17318187131716692,0.17318187131716692,0.49733081454429207
20100506,0.13205181777061822,0.13205181777061822,0.6293826323149103
20100507,0.5580218779073485,0.5580218779073485,1.1874045102222588
20100510,-0.20471331953143493,-0.20471331953143493,0.9826911906908239
20100511,0.8877691348808204,0.8877691348808204,1.8704603255716443
20100512,0.15715954158805948,0.15715954158805948,2.0276198671597037
20100513,-0.008958732114659735,-0.008958732114659735,2.018661135045044
20100514,1.3847291507898314,1.3847291507898314,3.4033902858348752
20100517,1.847965372677944,1.847965372677944,5.25135565851282
20100518,-0.9452010823376513,-0.9452010823376513,4.306154576175168
20100519,0.03560796931526487,0.03560796931526487,4.341762545490433
20100520,-0.40267670979957315,-0.40267670979957315,3.93908583569086
20100521,0.4742726975638942,0.4742726975638942,4.413358533254754
20100524,-1.067397222682903,-1.067397222682903,3.345961310571851
20100525,1.1373531584091492,1.1373531584091492,4.483314468981
20100526,-0.6918988608674141,-0.6918988608674141,3.791415608113586
20100527,-0.8241753321290408,-0.8241753321290408,2.967240275984545
20100528,-0.22862780258587928,-0.22862780258587928,2.7386124733986654
20100531,0.24328975610246048,0.24328975610246048,2.981902229501126
20100601,1.0031379264489844,1.0031379264489844,3.9850401559501103
20100602,0.734398955921277,0.734398955921277,4.719439111871387
20100603,-0.17383862326536212,-0.17383862326536212,4.545600488606025
20100604,0.364092651468813,0.364092651468813,4.909693140074838
20100607,2.67011256448162,2.67011256448162,7.579805704556458
20100608,-0.7841879068255935,-0.7841879068255935,6.7956177977308645
20100609,-0.7550844832758875,-0.7550844832758875,6.040533314454977
20100610,0.007048085395107855,0.007048085395107855,6.047581399850085
20100611,-0.5331052900826156,-0.5331052900826156,5.514476109767469
20100617,0.1149621259158626,0.1149621259158626,5.629438235683332
20100618,0.3039687859400772,0.3039687859400772,5.933407021623409
20100621,-1.3956603843423796,-1.3956603843423796,4.537746637281029
20100622,0.5307960845072489,0.5307960845072489,5.068542721788278
20100623,0.18680792543298164,0.18680792543298164,5.25535064722126
20100624,-0.32555292783229534,-0.32555292783229534,4.929797719388964
20100625,0.18385179784333494,0.18385179784333494,5.113649517232299
20100628,-0.32564830203786316,-0.32564830203786316,4.788001215194436
20100629,0.951154048101876,0.951154048101876,5.739155263296312
20100630,0.16676243178534575,0.16676243178534575,5.905917695081658
20100701,0.886675584203351,0.886675584203351,6.792593279285009
20100702,-0.535158734561478,-0.535158734561478,6.25743454472353
20100705,-0.06156653420296935,-0.06156653420296935,6.195868010520561
20100706,0.2670315356568971,0.2670315356568971,6.462899546177458
20100707,0.12368627017338094,0.12368627017338094,6.586585816350839
20100708,-0.3205144048252376,-0.3205144048252376,6.266071411525601
20100709,-0.23955242568082777,-0.23955242568082777,6.026518985844773
20100712,0.44654885979363845,0.44654885979363845,6.473067845638411
20100713,0.5206189750256368,0.5206189750256368,6.993686820664048
20100714,-0.4010628259808538,-0.4010628259808538,6.592623994683194
20100715,0.785797952086244,0.785797952086244,7.378421946769438
20100716,0.07312314748002213,0.07312314748002213,7.45154509424946
20100719,-0.16074237745129338,-0.16074237745129338,7.290802716798167
20100720,-0.7120396665942924,-0.7120396665942924,6.578763050203874
20100721,0.17509208280861888,0.17509208280861888,6.753855133012493
20100722,-0.47562819701704223,-0.47562819701704223,6.278226935995451
20100723,-0.8531437397840247,-0.8531437397840247,5.4250831962114265
20100726,-0.5624499107369635,-0.5624499107369635,4.862633285474463
20100727,0.3832047658249528,0.3832047658249528,5.245838051299416
20100728,-0.09376478694423976,-0.09376478694423976,5.1520732643551765
20100729,-0.17250018311953397,-0.17250018311953397,4.9795730812356425
20100730,-0.222015347004112,-0.222015347004112,4.75755773423153
20100802,-0.9823739471064405,-0.9823739471064405,3.7751837871250897
20100803,0.16223661826654312,0.16223661826654312,3.9374204053916326
20100804,0.03179833928429181,0.03179833928429181,3.9692187446759246
20100805,0.3417317547191951,0.3417317547191951,4.31095049939512
20100806,-0.010681006023874142,-0.010681006023874142,4.300269493371246
20100809,0.000300542925079702,0.000300542925079702,4.3005700362963255
20100810,-0.13196802863870494,-0.13196802863870494,4.16860200765762
20100811,-0.23276804305837376,-0.23276804305837376,3.9358339645992464
20100812,-0.5750717831299053,-0.5750717831299053,3.360762181469341
20100813,0.38566236691915046,0.38566236691915046,3.7464245483884917
20100816,0.29439550485865673,0.29439550485865673,4.040820053247148
20100817,0.30395227703952116,0.30395227703952116,4.344772330286669
20100818,-0.10328502811597823,-0.10328502811597823,4.2414873021706905
20100819,0.44631713118599814,0.44631713118599814,4.687804433356689
20100820,-0.9207191255022691,-0.9207191255022691,3.76708530785442
20100823,-0.34434984199082663,-0.34434984199082663,3.4227354658635933
20100824,-0.3747986243317604,-0.3747986243317604,3.047936841531833
20100825,0.6255747722303269,0.6255747722303269,3.6735116137621597
20100826,0.6241669093063021,0.6241669093063021,4.297678523068462
20100827,0.025651260649244872,0.025651260649244872,4.323329783717707
20100830,0.0916532401750597,0.0916532401750597,4.414983023892766
20100831,-0.8441493284507403,-0.8441493284507403,3.570833695442026
20100901,0.5628421579298443,0.5628421579298443,4.13367585337187
20100902,0.7379567730917671,0.7379567730917671,4.871632626463637
20100903,-0.19550971344952192,-0.19550971344952192,4.676122913014115
20100906,0.6881496870971778,0.6881496870971778,5.364272600111293
20100907,-0.014515843846022149,-0.014515843846022149,5.349756756265271
20100908,0.14462768950206772,0.14462768950206772,5.494384445767339
20100909,-1.002494080755354,-1.002494080755354,4.491890365011985
20100910,0.08394418757480329,0.08394418757480329,4.575834552586788
20100913,0.4076798164426564,0.4076798164426564,4.983514369029445
20100914,-0.10389755818579614,-0.10389755818579614,4.879616810843649
20100915,-0.1585851936387926,-0.1585851936387926,4.721031617204856
20100916,-0.014110328413648997,-0.014110328413648997,4.706921288791207
20100917,0.3825778164720408,0.3825778164720408,5.089499105263248
20100920,0.7151605130922997,0.7151605130922997,5.804659618355547
20100921,-0.1238546396914097,-0.1238546396914097,5.6808049786641375
20100927,1.1195113024913503,1.1195113024913503,6.800316281155488
20100928,0.1386950872036153,0.1386950872036153,6.939011368359103
20100929,-0.08522597352806831,-0.08522597352806831,6.853785394831035
20100930,-0.10685176859467115,-0.10685176859467115,6.7469336262363635
20101008,0.8801764720270634,0.8801764720270634,7.627110098263427
20101011,1.4045611965469567,1.4045611965469567,9.031671294810383
20101012,-0.25566195752519233,-0.25566195752519233,8.776009337285192
20101013,0.34272604901471176,0.34272604901471176,9.118735386299903
20101014,0.523288750679713,0.523288750679713,9.642024136979616
20101015,-0.17774846826180615,-0.17774846826180615,9.46427566871781
20101018,-0.9202100767928834,-0.9202100767928834,8.544065591924927
20101019,0.18050250065154558,0.18050250065154558,8.724568092576472
20101020,-0.4028550861916677,-0.4028550861916677,8.321713006384805
20101021,-0.004779196987791485,-0.004779196987791485,8.316933809397014
20101022,0.38184964038094893,0.38184964038094893,8.698783449777963
20101025,1.2078606375980625,1.2078606375980625,9.906644087376026
20101026,-0.08020357948776705,-0.08020357948776705,9.82644050788826
20101027,-1.0074961196488412,-1.0074961196488412,8.818944388239418
20101028,0.7265428592189621,0.7265428592189621,9.54548724745838
20101029,-0.5397458729395405,-0.5397458729395405,9.00574137451884
20101101,0.7210479438204107,0.7210479438204107,9.72678931833925
20101102,0.1913421380959338,0.1913421380959338,9.918131456435184
20101103,0.23209508889979996,0.23209508889979996,10.150226545334984
20101104,1.7097971458042982,1.7097971458042982,11.860023691139283
20101105,1.9375887969455194,1.9375887969455194,13.797612488084802
20101108,0.9053127148354816,0.9053127148354816,14.702925202920284
20101109,1.8549269385143246,1.8549269385143246,16.55785214143461
20101110,0.2826196018202985,0.2826196018202985,16.840471743254906
20101111,-1.1439822662925514,-1.1439822662925514,15.696489476962354
20101112,-1.6590629309133587,-1.6590629309133587,14.037426546048994
20101115,-1.8121222018872545,-1.8121222018872545,12.22530434416174
20101116,0.02112335949117434,0.02112335949117434,12.246427703652914
20101117,-1.6361870158062575,-1.6361870158062575,10.610240687846657
20101118,1.1749893375692846,1.1749893375692846,11.785230025415942
20101119,0.24150103184953195,0.24150103184953195,12.026731057265474
20101122,-0.2137391454604663,-0.2137391454604663,11.812991911805007
20101123,-1.2464287779221483,-1.2464287779221483,10.566563133882859
20101124,0.29435526194647216,0.29435526194647216,10.860918395829332
20101125,-0.3469165524473717,-0.3469165524473717,10.51400184338196
20101126,-0.8090856103255186,-0.8090856103255186,9.70491623305644
20101129,0.2675276969628824,0.2675276969628824,9.972443930019324
20101130,-0.07315768797864819,-0.07315768797864819,9.899286242040676
20101201,0.0697266264794537,0.0697266264794537,9.96901286852013
20101202,0.32342128838628414,0.32342128838628414,10.292434156906413
20101203,0.24241839324601722,0.24241839324601722,10.534852550152431
20101206,0.2137250155468604,0.2137250155468604,10.748577565699291
20101207,0.07713803767179257,0.07713803767179257,10.825715603371084
20101208,-0.3810290006942034,-0.3810290006942034,10.44468660267688
20101209,0.15401644828473066,0.15401644828473066,10.59870305096161
20101210,0.17296464304816112,0.17296464304816112,10.771667694009771
20101213,0.12141600062988944,0.12141600062988944,10.89308369463966
20101214,0.025035258019563127,0.025035258019563127,10.918118952659224
20101215,-0.28384799741097794,-0.28384799741097794,10.634270955248246
20101216,0.11546364692419432,0.11546364692419432,10.74973460217244
20101217,0.30524905392470053,0.30524905392470053,11.054983656097141
20101220,0.23477107391942975,0.23477107391942975,11.28975473001657
20101221,0.2631506820524043,0.2631506820524043,11.552905412068974
20101222,-0.3140466537653772,-0.3140466537653772,11.238858758303596
20101223,0.24372410514131176,0.24372410514131176,11.482582863444907
20101224,0.26952585835235954,0.26952585835235954,11.752108721797267
20101227,0.04131377048959567,0.04131377048959567,11.793422492286863
20101228,-0.5864420681244009,-0.5864420681244009,11.206980424162463
20101229,-0.17572209703335817,-0.17572209703335817,11.031258327129105
20101230,0.22785090460979074,0.22785090460979074,11.259109231738897
20101231,0.2517719737269981,0.2517719737269981,11.510881205465894
20110104,0.1664516263183119,0.1664516263183119,11.677332831784206
20110105,0.2766592515236357,0.2766592515236357,11.953992083307842
20110106,-0.04692488070497538,-0.04692488070497538,11.907067202602866
20110107,0.5036864810765552,0.5036864810765552,12.41075368367942
20110110,0.1274776219962208,0.1274776219962208,12.538231305675641
20110111,0.03843354227779466,0.03843354227779466,12.576664847953436
20110112,0.04060850511757147,0.04060850511757147,12.617273353071008
20110113,0.004470520545671067,0.004470520545671067,12.62174387361668
20110114,0.24388607704134266,0.24388607704134266,12.865629950658022
20110117,0.10871226638496014,0.10871226638496014,12.974342217042983
20110118,0.03558927510952661,0.03558927510952661,13.009931492152509
20110119,0.12298547609692127,0.12298547609692127,13.13291696824943
20110120,0.1407858051127696,0.1407858051127696,13.273702773362201
20110121,0.5685999935206939,0.5685999935206939,13.842302766882895
20110124,0.4006604739597361,0.4006604739597361,14.24296324084263
20110125,-0.001947105035371987,-0.001947105035371987,14.241016135807259
20110126,-0.10876707689615364,-0.10876707689615364,14.132249058911105
20110127,0.3310360823960157,0.3310360823960157,14.463285141307122
20110128,0.03071249327021065,0.03071249327021065,14.493997634577331
20110131,-0.02851704552405792,-0.02851704552405792,14.465480589053273
20110201,0.3409790935328558,0.3409790935328558,14.806459682586128
20110209,0.22674319226405998,0.22674319226405998,15.033202874850188
20110210,0.5358346945736993,0.5358346945736993,15.569037569423887
20110211,-0.19908455882813222,-0.19908455882813222,15.369953010595756
20110214,0.02076884364103107,0.02076884364103107,15.390721854236787
20110215,-0.23345221312420275,-0.23345221312420275,15.157269641112585
20110216,0.10072041855110923,0.10072041855110923,15.257990059663694
20110217,-0.25679587229535417,-0.25679587229535417,15.00119418736834
20110218,-0.4532662956456681,-0.4532662956456681,14.547927891722672
20110221,0.19831661530145567,0.19831661530145567,14.746244507024128
20110222,-0.5191755747304366,-0.5191755747304366,14.227068932293692
20110223,0.038531115719808176,0.038531115719808176,14.2656000480135
20110224,-0.29301246365444045,-0.29301246365444045,13.97258758435906
20110225,0.03077994984581239,0.03077994984581239,14.003367534204871
20110228,0.4269133411841983,0.4269133411841983,14.43028087538907
20110301,0.05448541717772628,0.05448541717772628,14.484766292566796
20110302,-0.35925365278171956,-0.35925365278171956,14.125512639785077
20110303,-0.3236724677009915,-0.3236724677009915,13.801840172084086
20110304,-0.1635264341076764,-0.1635264341076764,13.638313737976409
20110307,0.00011455445725252252,0.00011455445725252252,13.638428292433662
20110308,-0.6405732051350141,-0.6405732051350141,12.997855087298648
20110309,0.21811903756042691,0.21811903756042691,13.215974124859075
20110310,0.03509602466977203,0.03509602466977203,13.251070149528847
20110311,0.25765361090753125,0.25765361090753125,13.508723760436379
20110314,0.5223780433310871,0.5223780433310871,14.031101803767466
20110315,0.3969570273765678,0.3969570273765678,14.428058831144034
20110316,0.01584994583197279,0.01584994583197279,14.443908776976006
20110317,-0.01304019262461577,-0.01304019262461577,14.43086858435139
20110318,-0.2921960914407871,-0.2921960914407871,14.138672492910603
20110321,-0.2391302817095443,-0.2391302817095443,13.899542211201059
20110322,-0.12368864255568039,-0.12368864255568039,13.775853568645378
20110323,-0.266899748326883,-0.266899748326883,13.508953820318494
20110324,0.3281261133361173,0.3281261133361173,13.83707993365461
20110325,-0.033003654454438446,-0.033003654454438446,13.804076279200173
20110328,0.4056626089241226,0.4056626089241226,14.209738888124296
20110329,0.23971111557267968,0.23971111557267968,14.449450003696976
20110330,0.05991244197447005,0.05991244197447005,14.509362445671446
20110331,0.24656288084169434,0.24656288084169434,14.75592532651314
20110401,0.4283688180493251,0.4283688180493251,15.184294144562465
20110406,-0.7769052654544698,-0.7769052654544698,14.407388879107994
20110407,-0.15235537515927758,-0.15235537515927758,14.255033503948717
20110408,-1.2540244112223025,-1.2540244112223025,13.001009092726415
20110411,-0.2635740240747108,-0.2635740240747108,12.737435068651704
20110412,0.5080898727510108,0.5080898727510108,13.245524941402715
20110413,-0.3431140126665463,-0.3431140126665463,12.902410928736169
20110414,0.9574676909148443,0.9574676909148443,13.859878619651013
20110415,0.529254731614266,0.529254731614266,14.38913335126528
20110418,0.0965053883233444,0.0965053883233444,14.485638739588623
20110419,1.3570865180179867,1.3570865180179867,15.84272525760661
20110420,-0.9163759042510523,-0.9163759042510523,14.926349353355556
20110421,-0.6436768447947785,-0.6436768447947785,14.282672508560777
20110422,-0.22519181280976525,-0.22519181280976525,14.057480695751012
20110425,0.6463712674095072,0.6463712674095072,14.70385196316052
20110426,0.48008555004216164,0.48008555004216164,15.183937513202682
20110427,0.33870777777126004,0.33870777777126004,15.522645290973943
20110428,-1.2790987264771894,-1.2790987264771894,14.243546564496754
20110429,0.49781627676410367,0.49781627676410367,14.741362841260857
20110503,-0.07236290738387785,-0.07236290738387785,14.668999933876979
20110504,0.8653592391106721,0.8653592391106721,15.534359172987651
20110505,0.7953009943926445,0.7953009943926445,16.329660167380297
20110506,2.154616503417312,2.154616503417312,18.48427667079761
20110509,-0.7773071850619239,-0.7773071850619239,17.706969485735684
20110510,-0.19021856675264873,-0.19021856675264873,17.516750918983035
20110511,0.26281214757615823,0.26281214757615823,17.779563066559195
20110512,1.9312646399054052,1.9312646399054052,19.7108277064646
20110513,-1.5505185828472756,-1.5505185828472756,18.160309123617324
20110516,0.5984643409019555,0.5984643409019555,18.75877346451928
20110517,-0.3328763328283087,-0.3328763328283087,18.42589713169097
20110518,0.05642303753551883,0.05642303753551883,18.48232016922649
20110519,0.029079318302789082,0.029079318302789082,18.511399487529278
20110520,-0.0729313764637228,-0.0729313764637228,18.438468111065557
20110523,0.6570435931142643,0.6570435931142643,19.09551170417982
20110524,-0.454216890130295,-0.454216890130295,18.641294814049527
20110525,-0.23096427619811186,-0.23096427619811186,18.410330537851415
20110526,-0.9072757054983027,-0.9072757054983027,17.50305483235311
20110527,-0.11144549709993536,-0.11144549709993536,17.391609335253175
20110530,0.2652897574201221,0.2652897574201221,17.656899092673296
20110531,-0.5211153795455244,-0.5211153795455244,17.135783713127772
20110601,0.15627676446742345,0.15627676446742345,17.292060477595196
20110602,0.5390042102727626,0.5390042102727626,17.831064687867958
20110603,-0.609507902236225,-0.609507902236225,17.221556785631734
20110607,0.09225132062401517,0.09225132062401517,17.31380810625575
20110608,0.22174614487235292,0.22174614487235292,17.5355542511281
20110609,0.2883289441680879,0.2883289441680879,17.82388319529619
20110610,0.1753343850024635,0.1753343850024635,17.999217580298655
20110613,0.21652535531907685,0.21652535531907685,18.215742935617733
20110614,-0.18676773777125935,-0.18676773777125935,18.028975197846474
20110615,-0.45703015466610336,-0.45703015466610336,17.57194504318037
20110616,0.2940558595809972,0.2940558595809972,17.866000902761368
20110617,-0.1883699831398481,-0.1883699831398481,17.67763091962152
20110620,0.5305133620553429,0.5305133620553429,18.208144281676862
20110621,-0.039581240012672596,-0.039581240012672596,18.16856304166419
20110622,0.5846191775582888,0.5846191775582888,18.753182219222477
20110623,0.6560421022041748,0.6560421022041748,19.409224321426652
20110624,-0.22818372206305984,-0.22818372206305984,19.18104059936359
20110627,1.081722969761885,1.081722969761885,20.262763569125475
20110628,-0.14835525401655017,-0.14835525401655017,20.114408315108925
20110629,-0.3606304443314083,-0.3606304443314083,19.753777870777515
20110630,-0.8925036466704309,-0.8925036466704309,18.861274224107085
20110701,-0.015356769886393647,-0.015356769886393647,18.84591745422069
20110704,-1.5707308220251854,-1.5707308220251854,17.275186632195503
20110705,-0.1132522420141506,-0.1132522420141506,17.16193439018135
20110706,-0.17535099174606264,-0.17535099174606264,16.98658339843529
20110707,0.13006667932753646,0.13006667932753646,17.116650077762827
20110708,0.06025855695097007,0.06025855695097007,17.176908634713797
20110711,0.17475429758280753,0.17475429758280753,17.351662932296605
20110712,0.22160646296660966,0.22160646296660966,17.573269395263214
20110713,-0.5542023266510006,-0.5542023266510006,17.019067068612213
20110714,0.024308434509536198,0.024308434509536198,17.043375503121748
20110715,-0.174986187994323,-0.174986187994323,16.868389315127423
20110718,0.10938450785141679,0.10938450785141679,16.97777382297884
20110719,0.1696122713193434,0.1696122713193434,17.147386094298184
20110720,-0.01513021353830064,-0.01513021353830064,17.132255880759885
20110721,-0.1499537946652519,-0.1499537946652519,16.982302086094634
20110722,0.4328745032001105,0.4328745032001105,17.415176589294745
20110725,-0.25817938803302176,-0.25817938803302176,17.156997201261724
20110726,0.4874129606488024,0.4874129606488024,17.64441016191053
20110727,0.199479512526901,0.199479512526901,17.843889674437428
20110728,-0.11867669663217387,-0.11867669663217387,17.725212977805253
20110729,-0.1241857791521881,-0.1241857791521881,17.601027198653064
20110801,0.25218105146215297,0.25218105146215297,17.853208250115216
20110802,0.02956595152366636,0.02956595152366636,17.88277420163888
20110803,-0.2155410585933237,-0.2155410585933237,17.667233143045557
20110804,-0.48474624411823775,-0.48474624411823775,17.18248689892732
20110805,-0.6175627852710942,-0.6175627852710942,16.564924113656225
20110808,-0.6276331492959775,-0.6276331492959775,15.937290964360248
20110809,-0.2106800771428751,-0.2106800771428751,15.726610887217372
20110810,0.33228668894505936,0.33228668894505936,16.058897576162433
20110811,0.026032714668260147,0.026032714668260147,16.084930290830695
20110812,0.03837239555589713,0.03837239555589713,16.12330268638659
20110815,0.08130439154760799,0.08130439154760799,16.2046070779342
20110816,-0.2577042457581684,-0.2577042457581684,15.94690283217603
20110817,0.20421113830934035,0.20421113830934035,16.151113970485373
20110818,0.023366935137657325,0.023366935137657325,16.17448090562303
20110819,-0.5115347445100291,-0.5115347445100291,15.662946161113002
20110822,-0.10146900254961459,-0.10146900254961459,15.561477158563386
20110823,0.29474323257668594,0.29474323257668594,15.856220391140072
20110824,-0.024964799237323795,-0.024964799237323795,15.831255591902748
20110825,0.02110210018752168,0.02110210018752168,15.85235769209027
20110826,-0.14254780341040557,-0.14254780341040557,15.709809888679864
20110829,0.14113044003801176,0.14113044003801176,15.850940328717876
20110830,0.09509838128992924,0.09509838128992924,15.946038710007805
20110831,0.06052098744559436,0.06052098744559436,16.0065596974534
20110901,0.1649308495787771,0.1649308495787771,16.171490547032178
20110902,-0.0769345570089107,-0.0769345570089107,16.094555990023267
20110905,-0.12614123602560542,-0.12614123602560542,15.968414753997662
20110906,-0.2232837304132699,-0.2232837304132699,15.745131023584392
20110907,0.04828806272691714,0.04828806272691714,15.793419086311308
20110908,0.12207653950856974,0.12207653950856974,15.915495625819878
20110909,-0.07737610006902534,-0.07737610006902534,15.838119525750852
20110913,0.1484926290921263,0.1484926290921263,15.986612154842978
20110914,0.3121170448581216,0.3121170448581216,16.2987291997011
20110915,0.010379589053791955,0.010379589053791955,16.30910878875489
20110916,-0.35188211831973637,-0.35188211831973637,15.957226670435155
20110919,1.6329735456050205,1.6329735456050205,17.590200216040174
20110920,0.046084252791143004,0.046084252791143004,17.636284468831317
20110921,-0.12878073085777922,-0.12878073085777922,17.507503737973536
20110922,1.4497469710531241,1.4497469710531241,18.95725070902666
20110923,0.9320416033049954,0.9320416033049954,19.889292312331655
20110926,1.5042458811279267,1.5042458811279267,21.39353819345958
20110927,-1.6642701525263564,-1.6642701525263564,19.729268040933224
20110928,0.5526152870859463,0.5526152870859463,20.28188332801917
20110929,1.0394735519249951,1.0394735519249951,21.321356879944165
20110930,-0.8487987632750432,-0.8487987632750432,20.472558116669124
20111010,0.34874053302669267,0.34874053302669267,20.821298649695816
20111011,-0.06667277217541466,-0.06667277217541466,20.7546258775204
20111012,-0.3245499525505644,-0.3245499525505644,20.430075924969834
20111013,0.49897707467312413,0.49897707467312413,20.92905299964296
20111014,-0.455649151906234,-0.455649151906234,20.473403847736726
20111017,0.07737445955787811,0.07737445955787811,20.550778307294603
20111018,1.0759163633840954,1.0759163633840954,21.6266946706787
20111019,0.3962779856838704,0.3962779856838704,22.02297265636257
20111020,1.4524779646334274,1.4524779646334274,23.475450620995996
20111021,0.1449261056051876,0.1449261056051876,23.620376726601183
20111024,-1.8243627809958747,-1.8243627809958747,21.79601394560531
20111025,-0.47720203011079937,-0.47720203011079937,21.31881191549451
20111026,-0.10889834057750854,-0.10889834057750854,21.209913574917003
20111027,-0.445429095581039,-0.445429095581039,20.764484479335962
20111028,-0.14617293215086827,-0.14617293215086827,20.618311547185094
20111031,0.6607134499085291,0.6607134499085291,21.27902499709362
20111101,0.1992952788495867,0.1992952788495867,21.478320275943208
20111102,-0.5847661123362858,-0.5847661123362858,20.89355416360692
20111103,0.7477459866813779,0.7477459866813779,21.6413001502883
20111104,-0.8778954302146639,-0.8778954302146639,20.763404720073634
20111107,0.69723439950682,0.69723439950682,21.460639119580453
20111108,0.09968252968996973,0.09968252968996973,21.560321649270424
20111109,0.12037664442382143,0.12037664442382143,21.680698293694245
20111110,1.2751129942111197,1.2751129942111197,22.955811287905366
20111111,-0.5432973892298334,-0.5432973892298334,22.41251389867553
20111114,-0.680230882524684,-0.680230882524684,21.73228301615085
20111115,0.3443907780310106,0.3443907780310106,22.076673794181858
20111116,0.40698804254910864,0.40698804254910864,22.483661836730967
20111117,-0.605502318699534,-0.605502318699534,21.87815951803143
20111118,0.3576233300366592,0.3576233300366592,22.23578284806809
20111121,0.10802252925229625,0.10802252925229625,22.343805377320386
20111122,-0.04481903261916363,-0.04481903261916363,22.298986344701223
20111123,0.4918872240656466,0.4918872240656466,22.79087356876687
20111124,0.011374056802301875,0.011374056802301875,22.802247625569173
20111125,0.04151463272240719,0.04151463272240719,22.84376225829158
20111128,-0.5601794669990976,-0.5601794669990976,22.28358279129248
20111129,-0.12505320878522536,-0.12505320878522536,22.158529582507256
20111130,0.3588961118595729,0.3588961118595729,22.51742569436683
20111201,-1.8219599514265103,-1.8219599514265103,20.695465742940318
20111202,-0.0979265990902306,-0.0979265990902306,20.59753914385009
20111205,-0.18813642631348737,-0.18813642631348737,20.4094027175366
20111206,0.0814500892662073,0.0814500892662073,20.49085280680281
20111207,-0.4176266406194147,-0.4176266406194147,20.073226166183396
20111208,0.15539867540355728,0.15539867540355728,20.228624841586953
20111209,0.3818255108059696,0.3818255108059696,20.610450352392924
