,AU.SHF,AG.SHF
20100603,95.44854717161962,0.0
20100604,96.41474549669508,0.0
20100607,97.26135481285114,0.0
20100608,97.05528306829852,0.0
20100609,97.66441123007726,0.0
20100610,98.1384229318636,0.0
20100611,98.51145702083413,0.0
20100617,98.6124452638755,0.0
20100618,99.28604663466749,0.0
20100621,99.72355286768314,0.0
20100622,99.94742920006824,0.0
20100623,99.66155485017875,0.0
20100624,99.56385775542142,0.0
20100625,99.94375649172062,0.0
20100628,100.08227961901905,0.0
20100629,99.51634269949439,0.0
20100630,99.02837228534773,0.0
20100701,98.85312564610122,0.0
20100702,96.84822707342678,0.0
20100705,94.93595585104525,0.0
20100706,93.2239739792371,0.0
20100707,74.99608592990003,0.0
20100708,73.05400066260917,0.0
20100709,54.40082313737149,0.0
20100712,35.55416639943853,0.0
20100713,17.483150330464486,0.0
20100714,-0.29519953883185224,0.0
20100715,-18.293270902364657,0.0
20100716,-35.15037190984363,0.0
20100719,-52.19448460711417,0.0
20100720,-69.8855451282534,0.0
20100721,-52.106173063139124,0.0
20100722,-69.76347413827759,0.0
20100723,-70.49287591850135,0.0
20100726,-71.5433166724365,0.0
20100727,-73.05993051978717,0.0
20100728,-74.51039104784236,0.0
20100729,-75.62999578213461,0.0
20100730,-78.74881810078884,0.0
20100802,-80.97853984929169,0.0
20100803,-82.60629073401003,0.0
20100804,-103.65820857493622,0.0
20100805,-106.52341995470707,0.0
20100806,-109.58635248426756,0.0
20100809,-112.50442255176071,0.0
20100810,-114.83007182025312,0.0
20100811,-118.42732891039842,0.0
20100812,-122.1567248158864,0.0
20100813,-122.62651433585779,0.0
20100816,-124.43096027686245,0.0
20100817,-126.4793435793807,0.0
20100818,-128.20587960170724,0.0
20100819,-129.1210207279268,0.0
20100820,-130.44305753070998,0.0
20100823,-131.72783141277492,0.0
20100824,-133.18332892156295,0.0
20100825,-136.0465813735278,0.0
20100826,-106.55690743888968,0.0
20100827,-78.38970142038909,0.0
20100830,-48.28257525396613,0.0
20100831,-17.822585293438248,0.0
20100901,11.644798613288376,0.0
20100902,40.94076395314615,0.0
20100903,70.85668655872857,0.0
20100906,100.90450548984458,0.0
20100907,132.69024218163432,0.0
20100908,166.3506089384553,0.0
20100909,166.91322030240948,0.0
20100910,169.16203948099138,0.0
20100913,170.18818090209942,0.0
20100914,171.14562488861523,0.0
20100915,170.87756810202333,0.0
20100916,170.91773694594883,0.0
20100917,170.3954494629929,0.0
20100920,169.80047947343212,0.0
20100921,167.45959688827944,0.0
20100927,165.10267232301265,0.0
20100928,163.04903122755695,0.0
20100929,158.75678789260994,0.0
20100930,154.4322722102189,0.0
20101008,150.13218107591126,0.0
20101011,147.35636188035772,0.0
20101012,144.61484356683522,0.0
20101013,142.12463500538547,0.0
20101014,138.8142863049946,0.0
20101015,135.46934938465483,0.0
20101018,131.13532359742703,0.0
20101019,127.53137112023094,0.0
20101020,123.2534312973794,0.0
20101021,118.9542365678802,0.0
20101022,114.36505342200633,0.0
20101025,110.16706076424293,0.0
20101026,105.7720031450297,0.0
20101027,101.53853732934775,0.0
20101028,98.08500623202949,0.0
20101029,94.69281718508523,0.0
20101101,92.55503422956454,0.0
20101102,90.22511030682304,0.0
20101103,89.49077631240922,0.0
20101104,88.75150133927352,0.0
20101105,87.43278162862742,0.0
20101108,86.76380803705393,0.0
20101109,85.2044581824816,0.0
20101110,83.29661219818112,0.0
20101111,81.60037355971093,0.0
20101112,79.48552914993525,0.0
20101115,77.57039034212264,0.0
20101116,75.57553856811094,0.0
20101117,73.49001411082934,0.0
20101118,71.22938833039743,0.0
20101119,69.90136226292306,0.0
20101122,68.48268478940535,0.0
20101123,68.16173727707513,0.0
20101124,68.12805833723569,0.0
20101125,67.86096059444735,0.0
20101126,67.95634399706898,0.0
20101129,68.35299358792645,0.0
20101130,68.75043908353327,0.0
20101201,68.65472145735565,0.0
20101202,68.7469242814488,0.0
20101203,69.2606851933562,0.0
20101206,69.28920017291482,0.0
20101207,70.30560387455655,0.0
20101208,70.855967978088,0.0
20101209,71.45665298918034,0.0
20101210,72.52519945241335,0.0
20101213,73.74619328617635,0.0
20101214,74.87193682719243,0.0
20101215,76.78627186836522,0.0
20101216,79.0116904084008,0.0
20101217,80.72986270238718,0.0
20101220,82.53776693888594,0.0
20101221,83.2955393878593,0.0
20101222,84.83185782272595,0.0
20101223,86.38107027129098,0.0
20101224,87.61554317493042,0.0
20101227,88.43251741555417,0.0
20101228,89.31744979116597,0.0
20101229,91.12819854459448,0.0
20101230,92.60983088043149,0.0
20101231,94.17271847699327,0.0
20110104,96.58832265075426,0.0
20110105,78.34606064545677,0.0
20110106,57.73399862628601,0.0
20110107,37.19509094888563,0.0
20110110,16.709160170886925,0.0
20110111,18.897709161694088,0.0
20110112,21.658646844543505,0.0
20110113,24.30626715063908,0.0
20110114,26.660591910912256,0.0
20110117,4.543754165486639,0.0
20110118,5.361539837718875,0.0
20110119,26.665356791745694,0.0
20110120,26.699263184242074,0.0
20110121,26.927113325041866,0.0
20110124,27.134742140008694,0.0
20110125,5.0693364015152556,0.0
20110126,-17.682978908490764,0.0
20110127,-42.032092545385254,0.0
20110128,-65.35714765405454,0.0
20110131,-63.61895753725308,0.0
20110201,-85.40388803820899,0.0
20110209,-108.0681193720141,0.0
20110210,-107.35477211163936,0.0
20110211,-107.02438142993378,0.0
20110214,-107.09563846943138,0.0
20110215,-107.56973483966215,0.0
20110216,-107.73062775873095,0.0
20110217,-107.4623254018722,0.0
20110218,-108.04751673066487,0.0
20110221,-110.25810950462774,0.0
20110222,-112.70285545486453,0.0
20110223,-114.19012308491247,0.0
20110224,-116.06097191405259,0.0
20110225,-118.4351105956492,0.0
20110228,-120.53627654016557,0.0
20110301,-94.34538991896298,0.0
20110302,-98.29719056697438,0.0
20110303,-101.65324284465096,0.0
20110304,-110.01272141603707,0.0
20110307,-116.69493735106305,0.0
20110308,-121.70283898047387,0.0
20110309,-90.74070899247162,0.0
20110310,-59.41746803970742,0.0
20110311,-30.35761713705582,0.0
20110314,-1.630958805075639,0.0
20110315,-31.57487879005396,0.0
20110316,-31.267816286307742,0.0
20110317,-31.42397549738509,0.0
20110318,1.9527571481295922,0.0
20110321,33.74885433247759,0.0
20110322,63.902056553176195,0.0
20110323,58.1803448463681,0.0
20110324,52.584681731629416,0.0
20110325,50.02749116335572,0.0
20110328,47.20411098484177,0.0
20110329,74.78632620434996,0.0
20110330,102.24668469656031,0.0
20110331,129.76415138064942,0.0
20110401,129.04609100132566,0.0
20110406,129.2669792121992,0.0
20110407,129.9295285961556,0.0
20110408,130.2658719537231,0.0
20110411,130.58022408159104,0.0
20110412,131.87510256596642,0.0
20110413,133.96960645016537,0.0
20110414,136.50700126453623,0.0
20110415,139.95774355943115,0.0
20110418,143.47833240226035,0.0
20110419,147.5202953969527,0.0
20110420,152.38318116801443,0.0
20110421,157.15622705671075,0.0
20110422,162.2840963044216,0.0
20110425,167.33189343371993,0.0
20110426,168.7481446946221,0.0
20110427,171.95981824596367,0.0
20110428,172.67400887768778,0.0
20110429,172.10194024509565,0.0
20110503,171.2105590123323,0.0
20110504,168.52063847009975,0.0
20110505,166.21957418440783,0.0
20110506,162.3163457141571,0.0
20110509,158.70912863252187,0.0
20110510,155.030544342063,0.0
20110511,153.6409825921507,0.0
20110512,148.75392758977216,0.0
20110513,145.02046059745606,0.0
20110516,140.98354016122295,0.0
20110517,137.14767209531774,0.0
20110518,134.450286595387,0.0
20110519,130.87897758368246,0.0
20110520,128.59599588568216,0.0
20110523,125.95836268867292,0.0
20110524,123.06113727939085,0.0
20110525,121.0904197751264,0.0
20110526,120.58443720968913,0.0
20110527,122.2375035980931,0.0
20110530,124.21296455897752,0.0
20110531,126.08032426947796,0.0
20110601,128.11611902998445,0.0
20110602,129.47355601961377,0.0
20110603,132.02678206457767,0.0
20110607,134.53322594741164,0.0
20110608,137.2004684173541,0.0
20110609,139.37811267266818,0.0
20110610,143.97613506941462,0.0
20110613,148.61137563729315,0.0
20110614,155.4708170992167,0.0
20110615,162.35575150316845,0.0
20110616,169.2259990272322,0.0
20110617,176.5638498499336,0.0
20110620,181.64591706639632,0.0
20110621,186.7752867365259,0.0
20110622,193.70194844176086,0.0
20110623,200.33184593997657,0.0
20110624,201.0762677181077,0.0
20110627,167.72678446741912,0.0
20110628,131.98111986155786,0.0
20110629,96.4295224190329,0.0
20110630,60.31805488706652,0.0
20110701,23.550683415726606,0.0
20110704,19.662946739790293,0.0
20110705,16.41922813009172,0.0
20110706,8.717097314900693,0.0
20110707,0.512636269632884,0.0
20110708,-4.082872648964039,0.0
20110711,23.9419187525019,0.0
20110712,52.499662963736434,0.0
20110713,79.89498034433848,0.0
20110714,107.41437410165102,0.0
20110715,135.25267610698506,0.0
20110718,130.9027778557309,0.0
20110719,125.90979653533986,0.0
20110720,123.21914203326992,0.0
20110721,120.90851325754234,0.0
20110722,118.78715450939765,0.0
20110725,117.46827951956693,0.0
20110726,115.86433334505539,0.0
20110727,115.2068869864082,0.0
20110728,114.58436992354314,0.0
20110729,114.47931787818104,0.0
20110801,114.6260247428249,0.0
20110802,114.9191302836261,0.0
20110803,114.18948696458321,0.0
20110804,113.65729507112692,0.0
20110805,112.67076325526118,0.0
20110808,109.59185902311135,0.0
20110809,106.20685125547952,0.0
20110810,102.84753730356613,0.0
20110811,99.58365010101096,0.0
20110812,95.66654146394043,0.0
20110815,91.79707782862079,0.0
20110816,87.61196696643667,0.0
20110817,85.29265788031077,0.0
20110818,82.92923123143783,0.0
20110819,79.98421299452315,0.0
20110822,78.36258697716264,0.0
20110823,77.18342073128521,0.0
20110824,75.05990569933695,0.0
20110825,71.92025978396786,0.0
20110826,69.05552120504052,0.0
20110829,66.18947398807533,0.0
20110830,63.422777161886984,0.0
20110831,60.45570477419149,0.0
20110901,57.419657616303176,0.0
20110902,55.097280728836935,0.0
20110905,52.961614771513176,0.0
20110906,50.90856052091216,0.0
20110907,49.192504310157794,0.0
20110908,48.65933098915771,0.0
20110909,48.13807295461978,0.0
20110913,47.551220015084276,0.0
20110914,47.11023351314505,0.0
20110915,46.564579479479775,0.0
20110916,45.939635160190754,0.0
20110919,45.35626319836773,0.0
20110920,44.708390840346624,0.0
20110921,43.89185417340939,0.0
20110922,43.707502910862914,0.0
20110923,43.92225193826055,0.0
20110926,43.55571845167981,0.0
20110927,43.508457876522996,0.0
20110928,43.42266113833828,0.0
20110929,34.56418474203719,0.0
20110930,25.898932114675812,0.0
20111010,17.159893191556808,0.0
20111011,8.26847428392143,0.0
20111012,-0.6055220512005114,0.0
20111013,-9.922026008159929,0.0
20111014,-19.724779977900454,0.0
20111017,-29.09484834786776,0.0
20111018,-38.758747798291985,0.0
20111019,-48.43666735927225,0.0
20111020,-49.236724241756505,0.0
20111021,-50.207322104335454,0.0
20111024,-51.52980949810726,0.0
20111025,-52.91946032373206,0.0
20111026,-53.64563584142901,0.0
20111027,-54.13302392371044,0.0
20111028,-54.636254566390264,0.0
20111031,-56.86480149606543,0.0
20111101,-58.968755295197056,0.0
20111102,-61.021956746479034,0.0
20111103,-63.668423943940084,0.0
20111104,-66.01215948581705,0.0
20111107,-68.00841724895022,0.0
20111108,-69.85424889028471,0.0
20111109,-72.25322653898567,0.0
20111110,-74.01861895133808,0.0
20111111,-75.69444869231644,0.0
20111114,-75.41568884469211,0.0
20111115,-75.18716526509756,0.0
20111116,-75.0868422108871,0.0
20111117,-75.2130628778704,0.0
20111118,-74.56969583306065,0.0
20111121,-74.1769842268329,0.0
20111122,-73.29914633380092,0.0
20111123,-73.93085332005914,0.0
20111124,-75.02575265401417,0.0
20111125,-76.1998291672504,0.0
20111128,-60.64650530798981,0.0
20111129,-45.05894066610294,0.0
20111130,-29.265209805242286,0.0
20111201,-13.14783503856342,0.0
20111202,2.450519478770893,0.0
20111205,18.42583459967875,0.0
20111206,33.76312325208725,0.0
20111207,50.361759262535216,0.0
20111208,67.39859402881737,0.0
20111209,84.12836420370449,0.0
20111212,67.26576489675901,0.0
20111213,50.82688308153877,0.0
20111214,34.272458894352376,0.0
20111215,19.701646764665057,0.0
20111216,4.806124231498574,0.0
20111219,-10.192044723672026,0.0
20111220,-25.156968017964008,0.0
20111221,-39.8794446856541,0.0
20111222,-55.04112079805111,0.0
20111223,-69.8487371019157,0.0
20111226,-68.03842291783549,0.0
20111227,-66.6718867205434,0.0
20111228,-65.33414735700352,0.0
20111229,-65.63474333560092,0.0
20111230,-65.84851779467895,0.0
20120104,-65.49436351604008,0.0
20120105,-64.8902943351699,0.0
20120106,-64.39002334501167,0.0
20120109,-63.928157480062,0.0
20120110,-63.53718848060167,0.0
20120111,-62.936165124695115,0.0
20120112,-62.53748082013112,0.0
20120113,-62.142601747574396,0.0
20120116,-63.8220548945466,0.0
20120117,-65.99421188429136,0.0
20120118,-68.69693060547294,0.0
20120119,-71.45228249447047,0.0
20120120,-74.42664685024825,0.0
20120130,-61.22672651015655,0.0
20120131,-47.919013051849376,0.0
20120201,-34.49032464407907,0.0
20120202,-20.765032693911156,0.0
20120203,-6.8779410552669615,0.0
20120206,-6.679985740304528,0.0
20120207,-6.150225616491082,0.0
20120208,-6.1331134189460625,0.0
20120209,11.236800240761784,0.0
20120210,11.673316454914366,0.0
20120213,-4.2736463477281195,0.0
20120214,-20.10311480497939,0.0
20120215,-18.703549639742942,0.0
20120216,-17.420043841517348,0.0
20120217,-16.297638116457527,0.0
20120220,0.7261390220070112,0.0
20120221,17.93537033708312,0.0
20120222,35.64869273840843,0.0
20120223,35.853509005125794,0.0
20120224,53.32232839584551,0.0
20120227,76.03269747276083,0.0
20120228,98.70367569940647,0.0
20120229,103.75474535948017,0.0
20120301,103.5395366107161,0.0
20120302,103.39056596507912,0.0
20120305,103.46014052492406,0.0
20120306,103.26479552824253,0.0
20120307,103.12945520127637,0.0
20120308,102.93704034194973,0.0
20120309,102.56332551438202,0.0
20120312,97.17366311915791,0.0
20120313,91.74001833593886,0.0
20120314,86.14152321266293,0.0
20120315,85.73577370110709,0.0
20120316,85.21103545947103,0.0
20120319,84.3874614271487,0.0
20120320,67.54470937930543,0.0
20120321,50.49077259238621,0.0
20120322,33.28398140635497,0.0
20120323,16.199143512840095,0.0
20120326,-0.590972359024984,0.0
20120327,-17.062472732891603,0.0
20120328,-33.22955437598644,0.0
20120329,-52.42117319643744,0.0
20120330,-71.55997148836686,0.0
20120405,-89.62996570608382,0.0
20120406,-91.58969976222906,0.0
20120409,-93.87227529854303,0.0
20120410,-96.10470631653587,0.0
20120411,-98.4694718521441,0.0
20120412,-101.13523406122387,0.0
20120413,-103.8202138298004,0.0
20120416,-106.19315697620898,0.0
20120417,-105.77842241875143,0.0
20120418,-105.53372300168311,0.0
20120419,-106.21466246632167,0.0
20120420,-107.07289903074017,0.0
20120423,-107.47911304161327,0.0
20120424,-107.58423396702479,0.0
20120425,-107.51292873429827,0.0
20120426,-107.73067885904788,0.0
20120427,-109.30540631864503,0.0
20120502,-111.51805556057411,0.0
20120503,-113.38675468025959,0.0
20120504,-115.01500364233041,0.0
20120507,-119.62750001707889,0.0
20120508,-123.98054651765241,0.0
20120509,-125.38355275872848,0.0
20120510,-126.87923888042424,0.0
20120511,-128.6585799629955,0.0
20120514,-130.12848370299702,0.0
20120515,-130.97908929866153,0.0
20120516,-132.21709698789158,0.0
20120517,-131.89234671737367,0.0
20120518,-130.61920663742129,0.0
20120521,-125.82929195095156,0.0
20120522,-121.0905422061131,0.0
20120523,-118.74790437190458,0.0
20120524,-116.2143004248122,0.0
20120525,-113.48271456971266,0.0
20120528,-110.28131507083012,0.0
20120529,-106.71066657771738,0.0
20120530,-101.89870244641253,0.0
20120531,-98.38335494906389,0.0
20120601,-95.8712345176556,0.0
20120604,-78.57172862365731,0.0
20120605,-74.83478886290182,0.0
20120606,-72.14584963559616,0.0
20120607,-69.52334936381855,0.0
20120608,-66.14300695404022,0.0
20120611,-63.11352366335533,0.0
20120612,-60.17885293730259,0.0
20120613,-57.843634634755745,0.0
20120614,-55.83999945966368,0.0
20120615,-53.96171944938791,0.0
20120618,-67.63409073565394,0.0
20120619,-67.86079887003962,0.0
20120620,-67.84062504968014,0.0
20120621,-67.73210159289877,0.0
20120625,-68.09450773615086,0.0
20120626,-68.73099938942224,0.0
20120627,-69.21168824659667,0.0
20120628,-69.83257731035278,0.0
20120629,-70.42996312477413,0.0
20120702,-70.78742630522251,0.0
20120703,-73.23549637695375,0.0
20120704,-75.61510226006696,0.0
20120705,-58.963335741960066,0.0
20120706,-42.579306217990464,-6.413775468882963
20120709,-24.380904177224863,-13.531078855135243
20120710,-5.047288180642352,-21.2084549156952
20120711,14.270647465155827,-29.005179349505124
20120712,34.85645500547518,-20.78744482468455
20120713,55.362248256055274,-12.966583684105995
20120716,75.5673158046724,-20.782593296970727
20120717,98.00409325708372,-28.67879397246286
20120718,120.42707192706277,-36.71079097949247
20120719,124.20627521359359,-28.636617288959776
20120720,128.65411179299053,-30.628993481133314
20120723,132.77762157503108,-34.22481442362638
20120724,136.19155893795875,-37.851775915095665
20120725,140.19324533199858,-41.27238893199995
20120726,141.00739993015318,-39.7888777845736
20120727,141.8476225563931,-38.06213552902128
20120730,143.5029938322906,-20.693906510731175
20120731,114.89979484445375,-3.5023417359384497
20120801,86.31492440795564,13.830135283629934
20120802,58.13340570504083,-3.2112661895078403
20120803,28.79939454858347,-4.549872571172777
20120806,29.520708547923142,-3.3523890650505463
20120807,29.939115619603193,-1.5787425771932704
20120808,29.7637231803983,0.0671286543161301
20120809,31.802660735956646,-19.135002898668198
20120810,33.99213851419715,-38.40452285945962
20120813,35.71320449246713,-57.67164030073552
20120814,67.15176802735057,-76.63917517962895
20120815,66.96079933148795,-95.59900084385343
20120816,66.22010101807521,-96.29020870245112
20120817,96.63482026659304,-77.14775344462433
20120820,95.49918167352145,-58.10936260231248
20120821,94.34883506822254,-39.77213948176906
20120822,92.6531596594912,-21.465502919573915
20120823,90.3325999687642,-4.675394382163951
20120824,88.02167302115237,12.23458076746089
20120827,85.58249225899883,28.983334737939668
20120828,83.03154322053074,45.74894181894454
20120829,112.21920213045004,62.593801431240536
20120830,141.61619390370274,79.73577472779479
20120831,140.78064051654368,77.6322572323454
20120903,138.4020247323733,74.02433394869381
20120904,136.05549365206713,71.14432616602468
20120905,134.3701465061707,68.35580783599457
20120906,133.29568790815443,66.87934828197025
20120907,131.6896728143748,65.14024394521799
20120910,128.2565169040257,62.96399746847063
20120911,125.62301851147087,60.72588169456649
20120912,123.33285354575659,58.418306665318184
20120913,120.58546480754501,55.629717189983396
20120914,116.33917816073836,52.701504205084674
20120917,113.35942749178723,51.13882960246063
20120918,110.10945189974632,49.52443434906921
20120919,106.71077801765234,47.88206868718159
20120920,103.5458914440948,46.51126389912736
20120921,100.95287326817275,45.52660914694641
20120924,99.84726038494667,44.876194297984945
20120925,98.779767357303,44.262531384655325
20120926,97.23001563635621,43.62293180494477
20120927,96.07058337227676,43.183539780560054
20120928,95.81545076747378,43.09815635964046
20121008,95.7646938795009,43.109708835297724
20121009,95.98678829449253,43.16823236346663
20121010,96.083625165205,43.228167337786196
20121011,96.02764627520207,43.261551022227906
20121012,96.12722405535159,43.41907410158369
20121015,97.42368435765555,44.348156440731685
20121016,98.4761811663848,45.24340434375325
20121017,99.48149626656631,46.142002504842395
20121018,100.41681524142896,47.11081262226016
20121019,104.70473852554214,49.13536806577367
20121022,108.78966668242542,51.073298203677055
20121023,113.05305166456196,53.01770309822206
20121024,118.36919320461475,55.35946123764836
20121025,123.9841577331944,57.566384123423816
20121026,129.56860832566116,59.72613871108272
20121029,133.94353345758526,62.06137100707639
20121030,138.44891893741922,64.40018943017955
20121031,143.00034219605237,66.71816155169726
20121101,146.96022795313274,68.75395361228752
20121102,149.66966672103442,69.93583741497596
20121105,120.77334003976912,55.980835704327305
20121106,92.17907774762836,42.15039132187352
20121107,66.17596630432493,28.866097730260968
20121108,39.810770344484105,15.58685626747546
20121109,35.08010464466834,2.4065134690102896
20121112,8.521201113325763,-11.924625595726244
20121113,-18.031582504929208,-26.149663652557127
20121114,-44.6113724882416,-40.20969797788517
20121115,-70.64336548019608,-54.07408971478626
20121116,-98.54968476142616,-68.35753185037967
20121119,-94.66507335577899,-67.4363044780896
20121120,-91.15374952880964,-66.5198686512884
20121121,-91.24885114447355,-66.51878963541019
20121122,-91.32707925693187,-66.54992207397258
20121123,-113.49683413327291,-67.06356452513316
20121126,-113.39346228938973,-66.96259252402481
20121127,-113.4251236397999,-66.97705981821686
20121128,-113.22307321461612,-67.04816581726186
20121129,-112.64282322199169,-67.20161249611878
20121130,-112.35739570179871,-67.48078484415902
20121203,-113.19793217427059,-68.55761758793025
20121204,-113.66647733520566,-69.4887022396472
20121205,-117.38447532253352,-71.49501952618755
20121206,-120.7300144280081,-73.30544184876695
20121207,-124.39858675337351,-75.05524628566276
20121210,-128.05531515366067,-76.92348226761126
20121211,-131.9814631887844,-79.02275612669278
20121212,-136.12477939387426,-81.5307536823436
20121213,-139.96523810249863,-83.55381713553507
20121214,-143.7027327185993,-85.33810703047493
20121217,-146.8506168335178,-86.50649591764488
20121218,-149.7681205274368,-87.95305906889796
20121219,-147.91184153617615,-87.56116294300188
20121220,-146.5677833195098,-87.2137549910972
20121221,-143.93251968833462,-85.38891328126725
20121224,-141.52487795818234,-83.77604381410704
20121225,-138.8448695909771,-81.91876689026927
20121226,-136.1962415380315,-79.67865523901088
20121227,-134.73520391313463,-77.7704900517363
20121228,-133.22157597478036,-75.9362015978479
20121231,-131.42257706347817,-74.25344574804787
20130104,-130.41079367451312,-72.02954384679119
20130107,-130.6788947198691,-69.94148430259636
20130108,-131.01682962894853,-68.01844982499553
20130109,-132.0051674554185,-67.32379402066792
20130110,-132.99407064186204,-66.53757511829676
20130111,-133.5004281387611,-65.68872761435007
20130114,-134.00509588651352,-64.8921926726284
20130115,-134.5175332953389,-64.17187793276655
20130116,-134.42700457599622,-63.237051787821464
20130117,-134.29128490266106,-62.05448081904101
20130118,-134.5930357851477,-61.44147531248334
20130121,-137.2371448827869,-61.84050865328567
20130122,-139.7001657214783,-62.335209711463655
20130123,-145.37587754674993,-64.96525912426183
20130124,-150.3030368700303,-67.26419716244524
20130125,-155.6915464040631,-69.9609728417719
20130128,-160.62064490588162,-72.3994191153887
20130129,-165.05621634640866,-74.85346306488721
20130130,-170.06798586525616,-77.46916670238913
20130131,-174.74171908941616,-79.54339065892356
20130201,-179.6257036517766,-83.00187306065556
20130204,-182.42431293308704,-87.77716788076734
20130205,-185.61560384853695,-92.49177597972019
20130206,-186.62467054066602,-95.22531262486879
20130207,-188.27673688045587,-98.21920577186356
20130208,-191.2978754798896,-100.72727887927523
20130218,-184.61385722922608,-99.7491339125171
20130219,-177.96404320419745,-98.91429321808168
20130220,-171.50948266194172,-98.03690691614099
20130221,-163.649175418904,-96.6985832894522
20130222,-154.73560840458953,-94.04451011437472
20130225,-145.71951952602478,-89.70126320100445
20130226,-136.38714863019842,-85.35041038294183
20130227,-125.63655676530134,-80.66431559841234
20130228,-114.97227632171966,-76.02223606259807
20130301,-102.84105750542092,-71.45138552100384
20130304,-100.84630662192919,-70.58622178179453
20130305,-98.79866554723536,-69.43591317134631
20130306,-96.40408585975008,-68.26334201501162
20130307,-95.77550924693541,-68.51997725715003
20130308,-95.51536239579687,-68.8258998577182
20130311,-95.2491659161461,-69.14518543684672
20130312,-95.04394595418886,-69.397064713065
20130313,-95.07625337475413,-69.74075069318351
20130314,-95.0850286401154,-69.99722912666358
20130315,-95.12199952419203,-70.30549173993288
20130318,-98.65026276967066,-72.83680733445539
20130319,-102.03874658367795,-75.34087261356395
20130320,-105.33310650789107,-77.97411188354337
20130321,-114.29977333741309,-84.35409960515207
20130322,-125.27830313647345,-90.98296869662654
20130325,-136.13938514234997,-96.99043331119324
20130326,-146.67375136928263,-102.95987263543275
20130327,-160.26405171066273,-107.72770419685715
20130328,-173.0162462766268,-111.43926586209757
20130329,-188.55332443694633,-114.96297365371495
20130401,-200.6173257404842,-115.87929805026972
20130402,-212.94641092154498,-117.25910682809766
20130403,-215.56524726619872,-116.08441946249411
20130408,-211.55972644094146,-110.31756115881015
20130409,-205.69304866560464,-104.05195372487768
20130410,-199.94713719277178,-98.03492030016724
20130411,-192.33676823221546,-91.82161600620115
20130412,-182.22715019376392,-86.98670110696159
20130415,-167.49042429432217,-81.44736462628478
20130416,-147.3454669797023,-74.59552448787
20130417,-127.18706213926691,-68.16871530361847
20130418,-106.94008466077432,-61.47488232647618
20130419,-96.23033147314075,-57.07879104179813
20130422,-86.37144855879657,-53.09590195103135
20130423,-76.33671837625097,-49.209021512435115
20130424,-66.22286857063287,-45.53556417738982
20130425,-58.069011398838384,-42.06462758154023
20130426,-49.42497239104114,-38.27028350266621
