,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20180302,0.0,-0.3082733806239907,0.0,-3.4332084640372167,0.3851683168473055,7.78496436902838,-11.95011324052277,-6.340835028167987
20180305,0.0,-0.6473539905369655,0.0,-2.1497612419334753,0.24663800708318634,11.12196320042844,-11.470086093161528,-3.366392949031691
20180306,0.0,1.4387414388860202,0.0,-1.0661879683740345,-0.10999445821841133,15.393781445974279,-10.856822508032494,-0.8613797380600151
20180307,0.0,3.222839352719123,0.0,-0.665828614291291,0.04318827010812177,17.757642484227546,-11.070866322273268,-1.7513533730414825
20180308,0.0,3.8872972950293763,0.0,-1.1566839080545317,-0.3095738175989985,15.59449730962665,-11.81947432597799,0.12744385302888672
20180309,0.0,2.633925866457348,0.0,0.43408600093360583,0.7200688153003805,20.106671831451674,-10.251966058174588,3.545384035418199
20180312,0.0,1.6478734875261984,0.0,0.36705830839048287,0.8206114430958086,21.72674969058713,-9.137854348589245,7.282478163461228
20180313,0.0,1.3818762567237355,0.0,-1.404205340889342,0.7739968867794824,18.18833549800999,-9.172077660130622,9.260607636668345
20180314,0.0,0.7357216661486401,0.0,-2.175214595082856,0.33279993801211255,27.775169887224994,-10.702098641907696,11.156625963119133
20180315,0.0,3.561442847868718,0.0,-3.2025840843613023,-0.17871349902265538,41.32957123368416,-12.027189108950559,12.682009012645324
20180316,0.0,0.5147165993921116,0.0,-5.163865863520877,-0.49079126875683665,42.927757441033805,-13.04541134520179,8.35242266221819
20180319,0.0,0.8209660483668169,0.0,-6.3669754874470055,-0.271583200212177,45.137968503872514,-13.01899496731749,5.672557207205482
20180320,0.0,-2.5470388971556703,0.0,-5.359134706958315,-0.5328838379455465,46.38495369061207,-13.982431731986697,3.049784090794155
20180321,0.0,0.02939545125379028,0.0,-5.348388404612986,-0.3342985266846495,51.91268512052516,-15.82528122932483,2.6259482397460863
20180322,0.0,-1.0389904346400962,0.0,-4.150434462239546,-0.6610253398957999,46.75389430704523,-15.931013770360538,2.1851650475495377
20180323,0.0,1.4710774650418068,0.0,-4.195402994409647,-1.4598644088124777,40.542265384460116,-16.093432016413402,2.8011140019640965
20180326,0.0,3.5140888754732695,0.0,-3.1413628702111853,-1.3581096320245292,37.29088908131556,-16.320487036356855,2.0264451473253233
20180327,0.0,4.54293535547512,0.0,-1.9742801677640731,-1.287707458168143,36.28921410052891,-15.507661514980395,2.3301367966852626
20180328,0.0,6.055018751721488,0.0,-0.7725568031362393,-0.9272482375535022,38.77046901108403,-12.323864148127841,2.2886564468603465
20180329,0.0,8.98367572533389,0.0,2.235126464715001,-0.6720648095476305,35.4625576257946,-9.57317782192925,1.2194891401829506
20180330,0.0,10.46306215845911,0.0,3.567085206866954,-0.31160027453323136,43.859492955228234,-6.77934787269185,2.9178796471224304
20180402,0.0,12.305237502593688,0.0,4.760794667172627,0.325246647819753,52.94226869657272,-4.8853286628569945,4.709425776436885
20180403,0.0,16.235665364512023,0.0,4.647477811654895,0.7288127521678274,52.83045247927692,-2.7872361988290733,7.733366040372949
20180404,0.0,14.642146774565115,0.0,6.078611313990253,0.7944276452186051,42.983340169852546,-1.1175081715485085,11.341583331737723
20180409,0.0,16.262313330451608,0.0,6.6221358844820974,1.7657393702303863,33.571288318934975,0.31106779911668436,11.399597924175533
20180410,0.0,13.411676062408072,0.0,5.22767354304537,2.1527883625258397,24.71769879049116,1.520850822336808,7.954414741878185
20180411,0.0,11.135156919530873,0.0,5.106489536278524,2.5054777941442405,17.906913632437504,2.9804718425774266,7.20597522419652
20180412,0.0,9.143232186622045,0.0,5.366200492811443,2.508544971989679,19.02933930002888,3.33233497426427,9.231234115165806
20180413,0.0,8.53649290391777,0.0,4.016133257188185,2.4394952595351733,15.383152471192666,2.6241684303878916,10.52941383885475
20180416,0.0,4.945937950586001,0.0,2.864773999456379,2.409682957954063,9.687166805493273,2.3046516726158233,13.462283896266323
20180417,0.0,2.5475411516143622,0.0,1.5892401593049348,1.4048833365677096,3.8962979322343383,6.112489594210821,17.64460112451635
20180418,0.0,-0.29364472150615195,0.0,1.2083200163004115,0.31417375044124035,-11.546148865460554,6.942497447152862,17.845955568901548
20180419,0.0,-2.5555857299663445,0.0,0.048870427892182565,1.0546543542254643,-17.28109767512579,10.270171329788736,16.840829323395628
20180420,0.0,-3.0942455436228955,0.0,-0.9867462950907155,1.2879078275392133,-14.832498390426718,11.421700517700383,14.957190476188458
20180423,0.0,-4.9905851595159,0.0,-3.1509044780574995,1.2031229949601745,-7.423122731277713,11.19263066816768,15.191586956078321
20180424,0.0,-3.6864879729401054,0.0,-1.624137724467363,1.9526503186672226,-3.256688385481457,11.08450733516052,14.847162796433626
20180425,0.0,-2.6213551101334116,0.0,-2.8938026116580544,2.4964520862218214,1.9888421754206287,11.63501197224635,15.223902206189209
20180426,0.0,-2.8965370536609902,0.0,-2.2051404470139744,4.875387006802158,-3.5496925013736877,11.089782493753173,14.233258070473289
20180427,0.0,-2.572794318752685,0.0,-3.1765572989424813,9.63521821263427,-5.435390942575488,12.941588053118629,14.133876655445452
20180502,0.0,-2.703483448232199,0.0,-5.190702622681459,14.291718841069072,4.896147413637743,13.185020882102043,12.96370473532898
20180503,0.0,-1.0243463711612726,0.0,-3.851719852639657,18.321339773342757,9.252687677957006,6.511462201713,5.784409307657685
20180504,0.0,-0.3778961509332459,0.0,-2.820123769739562,19.128996393132557,26.536516690762273,4.7622396045571325,2.2001727082291636
20180507,0.0,-0.001680831751684499,0.0,-0.5378278577308615,20.0531161861996,38.25593293853442,-2.4549770848973744,0.08454316042626435
20180508,0.0,0.48622341956818055,0.0,-1.1908538505735566,21.541591621675373,46.173982749590884,-4.314749966631978,-3.8655714023205134
20180509,0.0,1.9432983474064787,0.0,0.6870837696192129,22.634706260949667,60.84804621562993,-5.237194881183888,-6.336119965637148
20180510,0.0,2.634060375773159,0.0,0.2857437289681871,22.850986525231853,77.81695351055157,-0.8425206171004543,-7.655066027850648
20180511,0.0,2.809180382305394,0.0,0.5114613518821738,23.048345543415184,95.21826817037365,-2.553905732571778,-10.28821363912949
20180514,0.0,4.149365528750001,0.0,-0.8428652517678784,21.16993231645024,120.55574014053775,-1.20691843377022,-14.127520956695607
20180515,0.0,4.6215078182093015,0.0,1.1051127286682325,16.844419338746576,142.4300183794875,-0.8452740855926295,-17.14714657065625
20180516,0.0,5.063742582988651,0.0,0.1869881821289978,13.121218455610851,157.03356069926517,-1.862593828650883,-19.07164045210256
20180517,0.0,4.641004268201274,0.0,0.12049140636932272,10.763376616711334,169.21333888870416,-3.8591842386239987,-16.492654914149483
20180518,0.0,5.483144546063531,0.0,0.06788165481421116,10.857847029756641,166.40428610101628,-5.074024759783143,-13.907015070968574
20180521,0.0,5.428433284487147,0.0,-3.640464110786074,9.132087340943803,156.8613143284777,-4.126990153361274,-13.748315366564105
20180522,0.0,3.8416891046766732,0.0,-3.637973961299928,7.595269613824048,149.2543188577838,-4.1475240337474135,-10.237384368263273
20180523,0.0,1.5435600494586972,0.0,-3.456096122807176,5.593786593560918,133.6584997082875,-2.50116495781663,-6.721292463351341
20180524,0.0,3.4063537074584507,0.0,-1.3160616218386914,3.9150985187180343,119.11136123243094,-5.709974360487467,-3.481562508131187
20180525,0.0,1.927689427594885,0.0,-1.064456188539446,3.8630196261734095,97.66888209689117,-5.872056311748935,1.3269981260495982
20180528,0.0,0.7206378886172488,0.0,1.9356104558747598,4.683208733227968,64.09018273763463,-5.085487634141349,7.852280391699629
20180529,0.0,-1.4481403062943987,0.0,2.3996808980652475,6.806670323239791,27.439441395355107,-2.3646478178538537,11.834610308650007
20180530,0.0,-1.2824658614906008,0.0,5.25365240286294,7.996750230761891,-0.09473334360010173,1.642636289664186,16.467559813108327
20180531,0.0,-3.4915126912815717,0.0,4.3570610908173455,10.183391161819983,-25.548992997865998,4.196581957540094,19.967174486590206
20180601,0.0,-8.280164812453798,0.0,4.104262441137853,13.393060956601492,-41.43567966544873,6.766382020327483,22.752749014071306
20180604,0.0,-9.074462065651566,0.0,4.941216245836811,9.774233134303797,-51.752740233439674,6.858151524449369,30.781374933571385
20180605,0.0,-8.469321116240318,0.0,-3.2976523697085542,7.6924895402663,-53.286387723038864,7.414442570770608,38.19349625888295
20180606,0.0,-1.9404572878554034,0.0,-2.8905668118031738,6.172206048324711,-53.15713438702532,7.181448876581433,39.51692104150551
20180607,0.0,-3.1217013174243324,0.0,-3.599238969349525,4.497242961447911,-52.569620663521846,6.543363166927219,32.08692472876642
20180608,0.0,-3.301411615470368,0.0,-3.421617729756479,1.6066709932104943,-47.994470929543496,5.7270406748069504,24.485176094402625
20180611,0.0,-1.7955053180168186,0.0,-4.445454161551545,-0.709198948525367,-45.0581325554814,4.389437472850224,15.500806976932273
20180612,0.0,-2.166596811253826,0.0,-3.740107112002502,-3.7000539175498846,-37.91982932967233,1.566416100437578,8.579901224257219
20180613,0.0,-4.07800409128111,0.0,-5.484603623707588,-5.083817289534472,-31.925407716226427,-0.9379430390858535,0.8468261844706519
20180614,0.0,-3.310816405680647,0.0,-4.1787248964155275,-7.508581040266773,-28.83231060725968,-2.763839839800966,-8.157293219434042
20180615,0.0,-2.1763651696156843,0.0,-4.738313543356774,-11.761452559185416,-24.068736288535312,-5.167491934319967,-15.377310779121387
20180619,0.0,-0.8395165900654368,0.0,-3.048454675270441,-9.33922138099033,-17.585609403208284,-5.268264213541828,-22.00758374655389
20180620,0.0,0.29094096131783204,0.0,3.4919421043803203,-7.813953840362682,-17.23009991054761,-5.658979614380949,-28.19524644960924
20180621,0.0,-1.488238265029557,0.0,3.530335530653494,-5.771496908838888,-12.621025142114183,-5.55967970209617,-29.625157659043087
20180622,0.0,-2.42344421639818,0.0,4.58555572979461,-3.840818902975914,-3.846405163134455,-5.120878148878281,-21.724284353952136
20180625,0.0,-0.41761761569071254,0.0,4.933238894060185,-1.8424714796121338,-13.085495922668821,-4.286394898728549,-14.511487276815304
20180626,0.0,-0.17772270678204038,0.0,5.16339268136362,-1.1699091387205478,-15.093355119988583,-3.1344430822632843,-5.383515032417543
20180627,0.0,0.7032051938088849,0.0,4.553583627985429,-0.7257499168866733,-13.019367997514316,-3.653429176620908,1.7777937598396798
20180628,0.0,2.1805802210377365,0.0,4.687393468129368,-1.771187139528144,-2.9811810365711993,-3.7307702120435726,7.355150714158755
20180629,0.0,2.7864326271043702,0.0,3.9391804995013406,-2.3962100134573734,3.920821072457273,-3.7094739454166397,12.181011136376723
20180702,0.0,2.3435684844909264,0.0,2.9584123741930326,-1.7811697749730462,8.26552120566932,-3.193915281737664,16.1293142482679
20180703,0.0,0.9394005612698649,0.0,1.7876326493424632,-1.2925243354926095,15.822615419397945,-2.682799749209919,18.129155199057973
20180704,0.0,0.32511458954496075,0.0,1.3179786986759419,-1.609525699121399,28.117005608603783,-3.010708420817305,21.388252390802023
20180705,0.0,-0.988716346624995,0.0,2.939038690695783,-2.9087896875779986,35.04362455357837,-4.238240776286347,20.36172406398973
20180706,0.0,-1.2600749681087429,0.0,3.339325004712042,-3.419197369775834,39.43149306059329,-5.083696503863889,17.822201704344714
20180709,0.0,-3.6294112263751184,0.0,1.8328170857138109,-4.46992318561181,48.8097112185426,-4.5858928394867675,16.18384724591117
20180710,0.0,-3.9414406442809655,0.0,2.100540673925739,-5.409065937500163,53.80089001462454,-5.156722309844249,10.837412853407297
20180711,0.0,-5.907934265126123,0.0,2.134092857260727,-5.13034921672045,62.73850573214197,-4.1902666975187595,8.994253961391385
20180712,0.0,-5.96528329645113,0.0,3.1666983550388803,-5.433359471803692,60.89657756375946,-3.8875538951426343,6.179040712731224
20180713,0.0,-5.313327388525147,0.0,2.9841806144632046,-6.213105697012036,69.8464178764043,-3.2117170341360954,5.547529621119468
20180716,0.0,-3.5864542918960463,0.0,3.3488220022050297,-6.120993765186321,74.02053368361413,-3.3916667188926635,5.288577474512526
20180717,0.0,-1.0312206357028528,0.0,3.2082042588704476,-5.825796082278365,71.22709477980524,-3.5051730516861217,6.12128260296385
20180718,0.0,0.14371085424025432,0.0,2.640325452253225,-5.092359250477077,61.25430781447092,-3.3387245086482507,3.6282941597858986
20180719,0.0,1.1781983194559165,0.0,2.3250077686977284,-4.094785142139873,59.435418040624285,-1.9844199765622446,6.511251724221283
20180720,0.0,1.9264659749171078,0.0,2.7715937583756833,-3.777733644650154,37.46381692908558,-1.4833171351158019,7.822987953015866
20180723,0.0,4.297148549050433,0.0,5.096195250190953,-3.128935879971703,28.948538462172145,-2.6030843242317014,8.057989945085167
20180724,0.0,1.8590164857839642,0.0,5.8622338963853,-2.1979527123282336,24.221571602816212,-3.3682664446505837,9.46731055289507
20180725,0.0,5.625270959202888,0.0,6.581802864182565,-2.2545974262465207,1.0826426850574162,-4.371672489160601,9.623450391510964
20180726,0.0,4.80284713805453,0.0,6.275664034577764,-0.9011631967417977,-20.769977006620636,-4.535758244433781,11.045687881664334
20180727,0.0,5.16234591784102,0.0,6.61086130477893,0.3580594093337561,-52.85918428526897,-4.359391882551015,11.266039845789967
20180730,0.0,4.653289905641744,0.0,6.550234919222171,0.7470134956560036,-82.78556239301578,-3.8195977022886676,13.506102242844062
20180731,0.0,3.2418310558884387,0.0,7.042758890701736,0.568074691836868,-104.46163923896853,-3.580695058372749,12.575118775403132
20180801,0.0,2.0755763685154633,0.0,5.886046366368907,0.29432416638311887,-114.37564964488581,-4.468577011663627,12.309562396771636
20180802,0.0,2.875465699495712,0.0,5.465456262056661,-0.14985164838795498,-129.19399391336748,-3.8188658868452445,7.994946179323104
20180803,0.0,-1.1208860913921905,0.0,4.504165672160751,-0.16924395109785728,-125.62870226588534,-4.775539284680937,5.465439333700178
20180806,0.0,-4.622712729137547,0.0,3.698255148871023,0.11889229468286582,-121.86312526680348,-4.685931335916293,1.8603419925485707
20180807,0.0,-5.001699254450042,0.0,3.0336816354769898,-0.5638146838867657,-111.81081138058357,-3.5663323709932557,-1.7412851846881954
20180808,0.0,-5.666280839554079,0.0,5.167982300121829,-0.7409490564765606,-89.45538357032414,-2.844030976931259,-6.2293178896616155
20180809,0.0,-1.4180283405195862,0.0,6.26109383045395,-2.0006814638177675,-76.07107272138393,-2.4669098552622413,-9.561194209474989
20180810,0.0,-2.9101119075429573,0.0,9.054495810334867,-4.762277406783921,-61.96971056414854,-3.176286284926242,-11.538522466545563
20180813,0.0,-3.313460521967488,0.0,10.465367974409745,-6.782255761663353,-36.29606502194464,-4.61211616029745,-16.05114922970756
20180814,0.0,-1.496392313430287,0.0,10.570067300147796,-9.040078824020611,-21.290291066731726,1.6421816110270009,-14.275202264150288
20180815,0.0,0.6482232185584613,0.0,12.562101690348246,-10.709452570924723,-7.610294642604877,2.3454713011491584,-11.855207392914265
20180816,0.0,0.9151899908710018,0.0,12.250732081801434,-11.90155654521826,-1.1712795833847103,2.4409359616562303,-7.689567694252029
20180817,0.0,2.5611188096779265,0.0,14.758492729666497,-13.117618000686146,4.880825695662201,2.2922090976471687,-3.0620450429825508
20180820,0.0,3.2846968963410363,0.0,15.934018711663553,-14.612723620845355,10.717173422716105,5.392616585350274,5.797821860164594
20180821,0.0,8.18901061387231,0.0,16.438193357997886,-14.509027438042667,9.639899095314968,5.6529984861850515,13.795997975084475
20180822,0.0,9.470343188734624,0.0,14.612590694905046,-14.86815009828881,4.699153129469291,3.287822147516543,21.760911705999824
20180823,0.0,6.971222989196279,0.0,13.08156581211598,-14.556707437670605,6.036417181507308,2.2229655244766837,27.840215318022928
20180824,0.0,9.696671710631703,0.0,9.94843403398209,-13.22511313728422,10.728323849164276,4.561767680472856,30.941831508481688
20180827,0.0,11.180167703051717,0.0,8.882537842838406,-12.474724138417342,6.546858040932462,7.766241984282615,32.69662970257881
20180828,0.0,10.49755196571718,0.0,9.234792935839296,-11.062578127379188,11.143778544342092,2.421413862123466,33.55141756667877
20180829,0.0,8.771630221196776,0.0,9.942709211220684,-10.270501553331808,14.804323157493494,4.078732265592175,36.93155168596361
20180830,0.0,7.461807010229817,0.0,10.600236841481248,-8.631366223942145,20.132750657403427,1.0408160756599765,39.567950444866895
20180831,0.0,6.4171997416825715,0.0,7.012068857141216,-7.414745954639146,26.196061457414103,2.824767234225525,49.218067047873966
20180903,0.0,5.863200456302547,0.0,5.362138816698933,-6.054701190778658,27.91343095651037,0.2841051685098526,54.84982658482168
20180904,0.0,3.39413018284069,0.0,4.014665355065637,-5.227584006500363,38.2956851560064,0.899533356480675,58.04051873101985
20180905,0.0,2.5836416471578607,0.0,5.833413252279054,-4.348689149138813,49.9491396414702,8.019306062364889,47.00215031990368
20180906,0.0,6.202712590488328,0.0,7.76947690961347,-3.7273062120636893,58.26658493305927,13.108694121365936,40.24439864393211
20180907,0.0,7.888475253290732,0.0,8.876161194408022,-2.8389410087021845,59.597853238382406,10.685741325039881,38.01253858121973
20180910,0.0,7.704954891682633,0.0,9.388021030144548,-2.9580921382340644,59.39914413532429,9.0500107300602,36.4682160463135
20180911,0.0,9.00465847615202,0.0,9.750812153582503,-2.1279714173929793,60.69666009353769,7.883568664375461,35.48466049092867
20180912,0.0,10.748141261401416,0.0,8.965367503572775,0.3219192743656348,57.004281095550915,5.342403427416309,32.27993867428829
20180913,0.0,10.555760794230642,0.0,7.8756303696773715,2.800524292358013,50.52684867591818,6.4530968324530695,27.604412691482782
20180914,0.0,11.955168485177008,0.0,8.32135919400918,5.256088115692514,47.33081159540602,5.973991764903653,15.932426320412244
20180917,0.0,13.287726043245849,0.0,10.164337474969052,5.676389346439338,44.51753192023862,4.963928750475949,4.024300932322196
20180918,0.0,16.853576770421338,0.0,15.388916144627354,6.384686218083318,25.458567765080733,4.108821166631773,0.8681740984519647
20180919,0.0,18.982933883601685,0.0,16.39833366169238,6.817141025682158,3.8202588375185065,-0.6010835685314608,11.23681755317698
20180920,0.0,21.607264040067427,0.0,17.702759555475645,7.475272279347932,-14.040434375827282,-3.8299035985991448,19.02918392126825
20180921,0.0,26.609774446587565,0.0,23.240902782589874,11.073540753227693,-19.67515917214484,-0.9921476633248585,23.78601482023398
20180925,0.0,27.941116781107254,0.0,26.60746269133821,15.87477514441127,-26.955495243884272,0.9892300780805138,23.897188440270632
20180926,0.0,20.640937745583663,0.0,28.196787720186943,17.827762914654528,-42.52248982438423,1.2125299744205222,23.031046454369616
20180927,0.0,18.79608962598322,0.0,28.272808334341367,17.1472936047991,-53.73281599622443,4.405844073391816,20.83883777586831
20180928,0.0,16.284600320271284,0.0,26.84280105550065,16.171626575181545,-53.887769409320924,7.013345989686147,18.56312614107028
20181008,0.0,17.022886336437786,0.0,26.469873794941893,15.40150387383369,-56.60183962696237,7.532469043645681,19.502133849176992
20181009,0.0,17.581718949817198,0.0,22.617781166621285,16.11296751607448,-60.000138434666,8.772391780026314,24.529150396408323
20181010,0.0,12.801431996403087,0.0,15.026833772374486,14.369267153213848,-47.185906389245645,8.556539504550384,20.742120755835867
20181011,0.0,12.155457909946144,0.0,11.127888961862725,12.66425473383578,-21.927981430333805,6.168319000714768,24.800079281881285
20181012,0.0,7.57334970162232,0.0,8.22731751929852,11.730967235613656,-21.445483456996065,4.71217222969496,22.483058994062173
20181015,0.0,1.5581887496532965,0.0,1.3805335767448665,7.678143653848765,-21.69157098215103,0.4503359371102289,18.725244442140237
20181016,0.0,2.044556639414975,0.0,-2.2712631712760114,3.2499549736956763,-18.381588602841227,-2.717639884138824,16.357706967175623
20181017,0.0,9.366672153210416,0.0,-4.9344696118173905,1.571647157607892,-13.030465912114288,-2.517095208912923,13.790431313336276
20181018,0.0,12.3508950369158,0.0,-5.079553669091319,0.9341045759941166,-13.349921828452104,-6.263298187898434,1.8569550838772915
20181019,0.0,17.92297165885923,0.0,-2.890554826037014,0.05310039051778897,-20.860811861944835,-8.984349131547539,-8.91607056376631
20181022,0.0,21.732599181927903,0.0,-1.5360710554827575,-0.7543022594129088,-21.226730085356035,-9.033830030324566,-19.276600912092967
20181023,0.0,25.802007336240496,0.0,-2.4583241136290184,-1.4907440033430126,-19.828309859286584,-9.761362331766552,-29.82384309758177
20181024,0.0,32.17101654965717,0.0,-6.293031377219198,-0.36400257521702256,-27.440451545557174,-9.689760690328765,-38.748060162103094
20181025,0.0,30.329157836704617,0.0,-11.940706131644689,0.5971497407912085,-42.76279373835481,-6.741630302338081,-51.89963706018333
20181026,0.0,29.606182546912958,0.0,-16.144008175684395,0.5129886108279765,-29.599252751306786,-6.05553300571119,-58.03870307600037
20181029,0.0,29.25977572559326,0.0,-18.85865531561598,0.9849058235780376,-27.698093276387596,-4.364703487350377,-62.503966760775874
20181030,0.0,29.818299587601906,0.0,-19.712624783736327,1.5163238039713385,-20.214643888790523,-2.1437362477878987,-61.39931631260248
20181031,0.0,24.416574349356257,0.0,-21.917357281161625,1.1793376285119612,-8.37720750157322,-3.802576312949483,-57.61288935835273
20181101,0.0,12.13392982461055,0.0,-25.56664720583799,0.8260611365166279,18.638118225839655,-1.7892363547476355,-53.58850796723168
20181102,0.0,5.782294497784324,0.0,-27.677561896890325,0.48084996213455156,41.65661011360066,-0.5689547856063959,-47.51038029853028
20181105,0.0,-2.2993119863849487,0.0,-29.373389544242325,-0.3745945206821319,64.48519204095653,-0.5721851672254964,-44.50276056696781
20181106,0.0,-11.045690748033405,0.0,-28.44224297727419,-0.03925860077570937,75.53948650059776,-0.03105020725996708,-40.43770227325141
20181107,0.0,-17.60450263473361,0.0,-21.78769597121436,0.14342292501603063,81.30473423290789,0.3082510525523793,-28.514150037510774
20181108,0.0,-24.033128208380337,0.0,-16.221555631387,0.22783394551518915,85.73929830811365,0.19050746341526117,-21.735937703665595
20181109,0.0,-26.48243638745141,0.0,-12.821096012875682,0.5165301455149494,84.02597097266244,1.9372315945721923,-16.150089817773317
20181112,0.0,-36.36459131447918,0.0,-9.609141296337716,0.42059765760729834,86.259214819158,5.991841098144467,-9.58521421009904
20181113,0.0,-38.6128195285361,0.0,-11.471124339238138,0.34568144813015667,89.76122715278937,7.092188344994973,-7.025850669548275
20181114,0.0,-43.14198443773049,0.0,-9.839599407761245,-0.06718859743469285,64.39524802692297,8.694649055971569,-9.965095396485944
20181115,0.0,-35.36387928988686,0.0,-8.445833473707804,-0.005817764438021697,25.410789535820182,9.553417258754276,-3.413656327003019
20181116,0.0,-35.82428968166368,0.0,-8.55134685360636,-0.3722576310787843,-6.528860235221022,11.410265662945024,-0.8500717048939143
20181119,0.0,-33.2926753281228,0.0,-9.892723521212654,-0.7664437642158819,-43.3094783874881,12.440852092336202,-2.3998567152682106
20181120,0.0,-31.154606437850067,0.0,-8.945369621370592,-2.1106727333720126,-60.079765338170354,12.153993155346948,-6.396245983919182
