,GMV
20180102,0.0
20180103,76.0900308320609
20180104,76.78990732640902
20180105,74.33200032204581
20180108,75.17864235184057
20180109,72.69453336597984
20180110,71.84793583249979
20180111,69.25783491991054
20180112,69.45765897386353
20180115,72.74309872309101
20180116,70.9943237704804
20180117,69.90363078087651
20180118,66.51781092345352
20180119,65.99686904907293
20180122,64.19680112476969
20180123,63.14589266426052
20180124,63.66334690414566
20180125,61.98284672113606
20180126,59.40805560918551
20180129,58.932548407503354
20180130,56.8733199711204
20180131,54.920790468782506
20180201,53.856094388482624
20180202,53.24011507791417
20180205,54.18072771668249
20180206,55.78554795369031
20180207,55.934388082864615
20180208,57.29405389042604
20180209,57.00498984348895
20180212,56.48746009913434
20180213,57.60145645105493
20180214,59.67462902484446
20180222,62.18571668087135
20180223,64.28774702025616
20180226,64.51442835772217
20180227,65.31690118877229
20180228,62.526390389249265
20180301,62.26738592960157
20180302,62.34582953034282
20180305,65.08236672729363
20180306,66.90053954541608
20180307,70.45212503254142
20180308,74.84420276593379
20180309,80.52259690758721
20180312,83.51931867987733
20180313,84.85645337601511
20180314,87.21726406505717
20180315,91.79141809093804
20180316,93.13787673969586
20180319,95.01340845282023
20180320,96.86339988222524
20180321,103.3992347361147
20180322,105.46867577704037
20180323,106.51977154668094
20180326,105.75824149389913
20180327,104.6884163556573
20180328,105.0973364819449
20180329,102.89974271354893
20180330,103.82618539403506
20180402,105.39141076381682
20180403,104.30290882899732
20180404,103.1689364669698
20180409,98.57620527529998
20180410,97.1837245077416
20180411,95.51600293241962
20180412,97.93253519632349
20180413,99.95261988901376
20180416,100.23115601740469
20180417,102.43644038717702
20180418,101.92555171440708
20180419,98.24625260266015
20180420,96.34968015669375
20180423,97.18699345690631
20180424,98.82566685488499
20180425,100.67342180720094
20180426,104.94176636345699
20180427,108.54494397525399
20180502,112.53678866799768
20180503,118.1874911657157
20180504,123.83875776978236
20180507,126.9325113108255
20180508,129.53033607302646
20180509,133.97889553618091
20180510,137.02322566445835
20180511,141.5741061837542
20180514,150.37958352180578
20180515,158.78376817057156
20180516,167.78525848054548
20180517,176.3185217410073
20180518,179.07662023182667
20180521,179.98352613462362
20180522,181.46772066049292
20180523,180.759848449628
20180524,181.46983645957445
20180525,184.4153463878796
20180528,184.62918739484277
20180529,181.24742343596782
20180530,176.75584610401944
20180531,175.9056544240288
20180601,174.31494115760725
20180604,172.55988643827374
20180605,173.65560839552845
20180606,166.93514940752985
20180607,158.52527212210012
20180608,151.6673761998168
20180611,145.267217895416
20180612,139.765149922338
20180613,136.4006070997238
20180614,131.7138091634047
20180615,128.01385841817037
20180619,122.29580844399229
20180620,118.75439601764286
20180621,117.08810211584928
20180622,118.33744901984822
20180625,113.90233529485374
20180626,112.25616243212355
20180627,112.37596789158488
20180628,115.63932823606059
20180629,117.56075718820146
20180702,118.85529466953321
20180703,120.51102763612596
20180704,126.02884030774653
20180705,128.92120698043385
20180706,132.4493885163485
20180709,133.18922168042403
20180710,132.50994127444963
20180711,135.02891798398358
20180712,136.1998499027933
20180713,140.170651123063
20180716,143.16992264886252
20180717,145.72059464311832
20180718,146.5145613238414
20180719,149.49487320244162
20180720,145.45417503011026
20180723,141.52098210821623
20180724,141.2496617847126
20180725,136.95346352454433
20180726,136.4322488773559
20180727,133.317389860539
20180730,129.69200342621423
20180731,124.9897813758759
20180801,123.74766259340988
20180802,122.20367998344973
20180803,120.30556404435387
20180806,118.27643745162177
20180807,118.46616150300443
20180808,120.66096937093286
20180809,120.0893063022525
20180810,118.75549329919343
20180813,121.9768169335162
20180814,119.87100985281764
20180815,121.51378704777308
20180816,120.66633344027957
20180817,119.30177162033786
20180820,118.85004546217691
20180821,117.5775498799302
20180822,118.81837940598562
20180823,120.68885839404119
20180824,119.9890322897122
20180827,119.14575169223377
20180828,119.269677226917
20180829,122.01896157995452
20180830,125.59369746854412
20180831,131.15317430741726
20180903,135.35096195890236
20180904,140.98693909745612
20180905,141.3288670904773
20180906,141.67518841053047
20180907,143.43024149217626
20180910,143.5916746053473
20180911,144.18397478232257
20180912,145.37554096994373
20180913,147.04839752026476
20180914,148.68125038259532
20180917,149.47627780938183
20180918,149.11538821773576
20180919,147.08170865269452
20180920,144.8116664595899
20180921,145.4139050064872
20180925,144.04502990491704
20180926,145.04319799371515
20180927,142.6745145925366
20180928,143.8088573236356
20181008,144.55469614608938
20181009,143.20628081842858
20181010,143.89373981454116
20181011,151.50761351319372
20181012,149.2869977025078
20181015,148.39824946367992
20181016,146.20294397790792
20181017,143.16727690162722
20181018,136.26840020144962
20181019,129.6359502237206
20181022,125.41850827115483
20181023,121.18345107095911
20181024,119.17627628926407
20181025,117.3665655374432
20181026,118.03048635636041
20181029,118.72088717262503
20181030,121.87211255300471
20181031,125.37012792925881
20181101,125.37882402512932
20181102,128.75865179466484
20181105,134.70401724439137
20181106,137.86673698900546
20181107,141.01425599831325
20181108,145.89227306385888
20181109,149.34829870963705
20181112,155.2011660600214
20181113,158.16537638369604
20181114,155.060787374199
20181115,150.7523895364277
20181116,146.6161325167687
20181119,141.8076519781964
20181120,139.3547336043794
20181121,138.4808732301376
20181122,139.65943955555193
20181123,140.7837046992209
20181126,135.93205189746894
20181127,145.74360647800935
20181128,153.1792149031185
20181129,162.221108252435
20181130,168.08040944207752
20181203,167.20073867446177
20181204,162.9560753536211
20181205,160.72353514255695
20181206,159.67589244259267
20181207,158.92461695380692
20181210,161.18002994353236
20181211,161.1415318993971
20181212,160.43201772753181
20181213,160.47291608098817
20181214,160.85896875367825
20181217,157.1697237585379
20181218,154.6456510208621
20181219,152.83177636776642
20181220,151.14505772318077
20181221,147.45897220358265
20181224,145.22794613150893
20181225,146.10051921395598
20181226,148.5909120240642
20181227,151.20645083818945
20181228,156.30971969212845
20190102,168.29773089487594
20190103,171.8971672218253
20190104,169.86885204223813
20190107,166.5605134929243
20190108,161.61648038183222
20190109,154.33241147281817
20190110,149.03516575901003
20190111,144.99722159278005
20190114,142.14890169584032
20190115,137.58205180181054
20190116,133.1461693460132
20190117,132.2318749479663
20190118,128.67565779264714
20190121,123.6665546753612
20190122,119.62601380452821
20190123,117.14706281860455
20190124,113.97603299772075
20190125,109.43618440075343
20190128,102.95534886071698
20190129,97.96770031449495
20190130,92.56812215801315
20190131,91.32641411460887
20190201,88.2755084356992
20190211,83.72680973290909
20190212,80.84519840841511
20190213,82.82428114353678
20190214,75.22483097600558
20190215,71.51827880896788
20190218,68.62547767154618
20190219,68.35489768745586
20190220,68.57232502266942
20190221,70.27766461861418
20190222,74.94366166582518
20190225,75.49473785282214
20190226,73.30358245673492
20190227,72.65004754569165
20190228,73.78713587398596
20190301,75.62763626981939
20190304,77.0707246941524
20190305,83.53706291610024
20190306,86.29865401167123
20190307,86.05536714951471
20190308,86.09882608363581
20190311,90.03692791575547
20190312,93.17916133792366
20190313,96.2958102312359
20190314,92.1773022257096
20190315,86.90389135151061
20190318,85.24265723972738
20190319,80.88220682880937
20190320,76.77063844199292
20190321,75.17032143880537
20190322,76.52794764735818
20190325,78.84900690506093
20190326,80.18142698063959
20190327,82.08675141964679
20190328,86.10265257819893
20190329,91.43591708140335
20190401,93.51453639617228
20190402,93.65946391917743
20190403,92.92848614371826
20190404,95.17875698348155
20190408,94.04659192740115
20190409,92.8367073975298
20190410,92.32972680332996
20190411,91.43201124805424
20190412,85.45101269299242
20190415,83.18248880202586
20190416,76.73281457861836
20190417,72.8053420778419
20190418,71.13361762556843
20190419,68.9557401514161
20190422,70.6033056133007
20190423,70.09096072583068
20190424,72.69099993212193
20190425,73.90581136148829
20190426,73.26201852965963
20190429,72.90767904556807
20190430,75.55495964336009
20190506,72.9351241477621
20190507,72.98964015954348
20190508,69.6361975653177
20190509,69.26458844994308
20190510,70.00194128578674
20190513,69.81239641344061
20190514,69.26090313154731
20190515,68.5341982464875
20190516,66.85870865084829
20190517,66.28869866259146
20190520,64.37706226398892
20190521,64.77980387499915
20190522,64.47603199759374
20190523,63.865726607515356
20190524,67.51503873829085
20190527,70.26552650246447
20190528,75.89588076379624
20190529,80.97840217572742
20190530,87.09229921010821
20190531,90.72095014982445
20190603,96.01960911952469
20190604,99.58276701781867
20190605,100.34452215260706
20190606,101.29610830290552
20190610,102.90860896321806
20190611,102.36252965170306
20190612,103.65467478822242
20190613,105.1658829027208
20190614,106.38533490177156
20190617,106.41137005917736
20190618,105.80967687095526
20190619,105.6102754214287
20190620,101.97810007362838
20190621,95.91570119938011
20190624,93.33850193543256
20190625,92.05180580701062
20190626,90.09366320524015
20190627,85.19244072197611
20190628,80.63727396846224
20190701,76.3191387514737
20190702,71.17794691543801
20190703,62.92025819460998
20190704,57.0782039175868
20190705,52.492150122064146
20190708,45.25088437859773
20190709,38.52383088251115
20190710,37.00185202672883
20190711,37.526275587557464
20190712,37.28524776968941
20190715,35.93113117684884
20190716,36.55155414162551
20190717,35.89372718556821
20190718,34.13660244296792
20190719,33.56602313374175
20190722,33.72682053916355
20190723,34.75714560998745
20190724,33.839541199870865
20190725,31.519962025808894
20190726,30.12245295592368
20190729,28.071421051751727
20190730,27.460853777198743
20190731,29.4960584611863
20190801,29.682040357765423
20190802,30.92727063965851
20190805,31.68831432460717
20190806,31.02375612595008
20190807,27.69171159887419
20190808,29.03463433052258
20190809,30.438247722436735
20190812,27.597736651386256
20190813,27.656514713224425
20190814,25.044861573827326
20190815,25.118110635285415
20190816,28.608481625591907
20190819,30.99382511582055
20190820,32.560249589285284
20190821,32.91369813468133
20190822,35.87713827707712
20190823,39.01446131682793
20190826,37.164092210021295
20190827,38.5927480213054
20190828,44.40255902128122
20190829,48.42142141410469
20190830,53.2375899896068
20190902,56.937432303433496
20190903,62.16498388339292
20190904,64.64947815826591
20190905,63.644654574978
20190906,64.63199259842911
20190909,64.87635052768604
20190910,64.75954926210007
20190911,65.03058274072711
20190912,64.27796381090097
20190916,64.30663259601342
20190917,60.937387422259704
20190918,58.80393970458292
20190919,55.22163703270755
20190920,52.91095462441328
20190923,50.9083777139824
20190924,50.063777107035875
20190925,50.359110018340125
20190926,49.020565101792386
20190927,51.776295020371364
20190930,48.48352822036148
20191008,41.34134736633832
20191009,39.287620695335086
20191010,38.25129910873353
20191011,38.286431245452185
20191014,36.03353958412665
20191015,36.93396597432286
20191016,37.44922236111371
20191017,45.12372278285546
20191018,51.25438929733198
20191021,50.561803335645884
20191022,51.53002497630014
20191023,53.37394563890836
20191024,54.82861766149499
20191025,58.75578885451719
20191028,63.537796418364834
20191029,64.96353056712178
20191030,67.021530248814
20191031,66.9767157765388
20191101,67.44742038672044
20191104,72.69037110123733
20191105,78.82138349762602
20191106,85.54995641345795
20191107,98.42744924972631
20191108,111.43544857480279
20191111,114.67375948574137
20191112,107.15695114765352
20191113,97.47118071887773
20191114,84.38337844912999
20191115,75.90299430017592
20191118,71.55753230630302
20191119,68.00270496860357
20191120,66.95541068768958
20191121,73.77894966729116
20191122,79.01471151131734
20191125,86.03130136863105
20191126,94.40887880387272
20191127,101.22699402087409
20191128,107.44467866839861
20191129,108.42547818898313
20191202,113.70028848790236
