,BU.SHF,BZ.DCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,L.DCE,LU.INE,MA.ZCE,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SP.SHF,TA.ZCE,V.DCE
20180116,20.498523722289924,0.0,0.0,0.0,-9.071766438379038,0.0,-14.35743819788722,0.0,0.717676654512414,0.0,0.0,0.0,15.132598031341473,0.0,17.927726473023952,0.0,0.0,0.0,0.0,3.05871436179367,-18.895300305201744
20180117,20.62759212683836,0.0,0.0,0.0,-3.5091484425164485,0.0,-16.61781311524037,0.0,-2.627907136544415,0.0,0.0,0.0,7.447585026786573,0.0,19.560714618174423,0.0,0.0,0.0,0.0,-4.14620314528082,-10.580678653121197
20180118,20.878994272102535,0.0,0.0,0.0,0.865477060911335,0.0,-18.602546245248785,0.0,-5.370599197502124,0.0,0.0,0.0,1.2695870598739196,0.0,21.05862372155668,0.0,0.0,0.0,0.0,3.40381373378481,-12.891778646547188
20180119,21.10623166791999,0.0,0.0,0.0,4.4349253827748285,0.0,-20.340248956819934,0.0,-7.635378518068927,0.0,0.0,0.0,-3.7111817146388644,0.0,22.317010783175164,0.0,0.0,0.0,0.0,-4.121684422599003,-14.817154748158373
20180122,21.315048945098333,0.0,0.0,0.0,0.03436839928530331,0.0,-21.90755999067802,0.0,-9.533683257254193,0.0,0.0,0.0,-7.821328707811876,0.0,23.51275979541456,0.0,0.0,0.0,0.0,-10.010210398706294,-7.394733413720641
20180123,21.535803526469007,0.0,0.0,0.0,-3.555414173959295,0.0,-23.231686399709275,0.0,-11.090371482122833,0.0,0.0,0.0,-11.178164865755688,0.0,23.874794180067948,0.0,0.0,0.0,0.0,-14.934324109044944,-1.3643440142495178
20180124,21.0976003748918,0.0,0.0,0.0,-6.532506521497653,0.0,-24.301643217212373,0.0,-12.399772743446933,0.0,0.0,0.0,-13.968966489668771,0.0,24.322695099972158,0.0,0.0,0.0,0.0,-5.718289896362553,3.3552032832817775
20180125,20.738835481381823,0.0,0.0,0.0,-8.780062155206455,0.0,-25.27420504047507,0.0,-13.504836904968341,0.0,0.0,0.0,-16.344311777648343,0.0,24.834802120679818,0.0,0.0,0.0,0.0,-11.172191348378593,7.271768326107128
20180126,20.52592718017939,0.0,0.0,0.0,-10.691033506745214,0.0,-26.147561426808284,0.0,-14.481507947382093,0.0,0.0,0.0,-18.379227132410715,0.0,25.384244005930128,0.0,0.0,0.0,0.0,-2.5767036505070573,1.364960866316571
20180129,20.453086255612188,0.0,0.0,0.0,-12.298881353711288,0.0,-26.937491762382038,0.0,-15.337252108608137,0.0,0.0,0.0,-20.121421180237906,0.0,25.96762642456422,0.0,0.0,0.0,0.0,-8.743899931803112,5.643262056920842
20180130,20.434728807008057,0.0,0.0,0.0,-13.73453353695161,0.0,-27.775454961289732,0.0,-8.629364238038589,0.0,0.0,0.0,-22.373441649539323,0.0,16.30942532792434,0.0,0.0,0.0,0.0,-0.5434913326342331,9.478608196536337
20180131,20.507273734617456,0.0,0.0,0.0,-14.84080899671252,0.0,-16.86153026816598,0.0,-10.848231280426003,0.0,0.0,0.0,-24.1880781671974,0.0,8.82131333723452,0.0,0.0,0.0,0.0,6.174716105432891,12.551116952043074
20180201,20.531126667902388,0.0,0.0,0.0,-15.751800708569597,0.0,-19.444478306133774,0.0,-12.732376701094726,0.0,0.0,0.0,-25.414966553035814,0.0,2.731430622094239,0.0,0.0,0.0,0.0,11.779368630183617,14.357354450714682
20180202,20.55400408682966,0.0,0.0,0.0,-16.380100357251006,0.0,-10.25133507962312,0.0,-14.25803179049623,0.0,0.0,0.0,-26.39722289871474,0.0,-2.1627456586982037,0.0,0.0,0.0,0.0,16.341584437202624,15.825369470211315
20180205,20.49669007175745,0.0,0.0,0.0,-17.911291284479866,0.0,-2.870263738363327,0.0,-15.936406785351624,0.0,0.0,0.0,-26.82172978774296,0.0,-6.0966915376757695,0.0,0.0,0.0,0.0,20.502702073595934,16.92088959128754
20180206,20.184402199910522,0.0,0.0,0.0,-19.163178128715735,0.0,2.9748339222056126,0.0,-17.24852957163629,0.0,0.0,0.0,-27.05023169676304,0.0,-8.555343140435156,0.0,0.0,0.0,0.0,23.869269684083722,17.800591599806598
20180207,20.06214885691904,0.0,0.0,0.0,-20.160187660214955,0.0,7.991388878145373,0.0,-18.31310884309831,0.0,0.0,0.0,-27.220029526643614,0.0,-10.497803788212641,0.0,0.0,0.0,0.0,26.67063008976682,18.503767318234907
20180208,19.7975029562737,0.0,0.0,0.0,-20.861340920349733,0.0,12.270012006946644,0.0,-10.750597495157361,0.0,0.0,0.0,-27.37674331761159,0.0,-12.089876942877492,0.0,0.0,0.0,0.0,28.949281136387523,19.062910665308106
20180209,19.542867403880656,0.0,0.0,0.0,-21.362232150507865,0.0,15.983460913305159,0.0,-4.566963209075074,0.0,0.0,0.0,-17.176497180425958,0.0,-13.451742972053026,0.0,0.0,0.0,0.0,30.900548080489028,19.63011134678803
20180212,12.463832195234072,0.0,0.0,0.0,-21.813653043163423,0.0,18.97337811676502,0.0,-7.796416971821854,0.0,0.0,0.0,-8.84572294223038,0.0,-14.653198166342289,0.0,0.0,0.0,0.0,32.73669724929267,20.008702142228962
20180213,13.81094126892135,0.0,0.0,0.0,-22.257880668921207,0.0,23.080925244214015,0.0,-0.5695616642952032,0.0,0.0,0.0,-0.5426608729378106,0.0,-15.679617730409845,0.0,0.0,0.0,0.0,34.59624557986943,11.733262447312303
20180214,14.903826266104558,0.0,0.0,0.0,-22.530750723667907,0.0,25.573784116902438,0.0,5.3205709459826265,0.0,0.0,0.0,5.625858961597397,0.0,-16.450814776115294,0.0,0.0,0.0,0.0,36.282661731557646,5.09436795406659
20180222,15.612531837687712,0.0,0.0,0.0,-22.8289545235225,0.0,27.627539114852922,0.0,10.064979131045689,0.0,0.0,0.0,10.634950531856703,0.0,-17.093294726101938,0.0,0.0,0.0,0.0,36.796125951542905,-0.42725778833061445
20180223,16.062649090456706,0.0,0.0,0.0,-15.004364003906332,0.0,29.129263442414725,0.0,13.575851107719553,0.0,0.0,0.0,2.5076086122927195,0.0,-17.078328052578705,0.0,0.0,0.0,0.0,36.96900877288278,-4.891383272010854
20180226,16.502877847936414,0.0,0.0,0.0,-8.314120727865223,0.0,17.24142423194619,0.0,6.469163202930072,0.0,0.0,0.0,-3.901588538688006,0.0,-17.030654676438473,0.0,0.0,0.0,0.0,36.79422296098158,-8.456739435081301
20180227,16.863000439804175,0.0,0.0,0.0,-2.815759749708817,0.0,7.3142779960216,0.0,0.48367161170319084,0.0,0.0,0.0,-9.431381034129794,0.0,-17.09408564667586,0.0,0.0,0.0,0.0,36.638574921120025,-11.352766991856654
20180228,17.876530640522162,0.0,0.0,0.0,1.7150744776136841,0.0,-0.8991369529883984,0.0,-4.461364962253734,0.0,0.0,0.0,-13.968852662649521,0.0,-10.900955506429288,0.0,0.0,0.0,0.0,37.197901859083444,-13.764477214458752
20180301,19.122120040439444,0.0,0.0,0.0,5.766832772953201,0.0,-6.2723488772572376,0.0,-8.725767465169568,0.0,0.0,0.0,-17.163555104657213,0.0,-5.835267189062821,0.0,0.0,0.0,0.0,37.515802216698184,-15.509347196098332
20180302,20.142846234956078,0.0,0.0,0.0,9.087458625551482,0.0,-10.781525158198265,0.0,-12.11197846226718,0.0,0.0,0.0,-19.905030436289774,0.0,-1.6869989273162451,0.0,0.0,0.0,0.0,37.900767443739134,-17.073265731370242
20180305,20.774169179834626,0.0,0.0,0.0,11.77821593157849,0.0,-14.378352575760767,0.0,-15.029177575111566,0.0,0.0,0.0,-21.998769805236908,0.0,1.6649645862824263,0.0,0.0,0.0,0.0,37.93487858575554,-18.030345485856287
20180306,12.679206371067577,0.0,0.0,0.0,13.982239634973698,0.0,-17.590826089530346,0.0,-17.565954741252796,0.0,0.0,0.0,-23.65908361493216,0.0,4.643083221908834,0.0,0.0,0.0,0.0,38.241180853423444,-18.782020739697746
20180307,6.0487420311329565,0.0,0.0,0.0,15.903162863387246,0.0,-20.172149683714842,0.0,-19.712580517288842,0.0,0.0,0.0,-24.951311568157173,0.0,7.256400999559708,0.0,0.0,0.0,0.0,37.84115125814993,-11.273428938174979
20180308,0.6093367853701932,0.0,0.0,0.0,17.490591873977575,0.0,-21.823394380802927,0.0,-21.269013061881683,0.0,0.0,0.0,-25.54774273152271,0.0,9.46638073148389,0.0,0.0,0.0,0.0,24.101075387559053,-13.19994627828823
20180309,-3.9096014034066333,0.0,0.0,0.0,19.144533287173786,0.0,-23.200971416641227,0.0,-21.939753725963403,0.0,0.0,0.0,-26.016380025869704,0.0,11.042125394562182,0.0,0.0,0.0,0.0,13.441061369278716,-6.85025275198088
20180312,-7.396966633070427,0.0,0.0,0.0,20.386918406512315,0.0,-24.12258613380311,0.0,-13.350428161768534,0.0,0.0,0.0,-26.78410364703931,0.0,12.319107795604284,0.0,0.0,0.0,0.0,4.72713709707268,-9.289097578956953
20180313,-10.087317189146543,0.0,0.0,0.0,21.409446007079083,0.0,-24.926884788918244,0.0,-6.319882040722101,0.0,0.0,0.0,-27.473477530840363,0.0,14.171255112635116,0.0,0.0,0.0,0.0,-2.314664257885329,-11.27626922951413
20180314,-12.273354662167979,0.0,0.0,0.0,22.271133464566425,0.0,-25.054869720097084,0.0,-0.7490286410825953,0.0,0.0,0.0,-28.086494842475663,0.0,15.679445182388516,0.0,0.0,0.0,0.0,-7.975731289717238,-12.859280136049122
20180315,-14.229734437995617,0.0,0.0,0.0,23.210326929469467,0.0,-25.163403776466417,0.0,3.7650038504268313,0.0,0.0,0.0,-28.635789089980108,0.0,17.424993146877,0.0,0.0,0.0,0.0,-12.55889628951446,-14.156157020649141
20180316,-15.750689650566086,0.0,0.0,0.0,24.01358195235627,0.0,-25.216550207918498,0.0,7.395627305093021,0.0,0.0,0.0,-28.754541012583548,0.0,18.46487909172497,0.0,0.0,0.0,0.0,-16.252373822328572,-15.197297463083897
20180319,-8.841639069465723,0.0,0.0,0.0,24.675701825709112,0.0,-16.077164180899842,0.0,9.827151311494944,0.0,0.0,0.0,-28.84323965182473,0.0,19.30993514585787,0.0,0.0,0.0,0.0,-19.245806726746004,-16.093766455995166
20180320,-3.2036307502588817,0.0,0.0,0.0,24.90529174199432,0.0,-8.605479921443308,0.0,11.820605716064204,0.0,0.0,0.0,-28.9097247521361,0.0,11.953065028564493,0.0,0.0,0.0,0.0,-21.624094444929746,-16.78349758754294
20180321,1.4505980976846535,0.0,0.0,0.0,25.229211405058045,0.0,-2.2811891503447845,0.0,13.43553144280003,0.0,0.0,0.0,-29.5660233543827,0.0,5.960113262859198,0.0,0.0,0.0,0.0,-23.617697531448133,-17.391408907121615
20180322,-3.1024557335209257,0.0,0.0,0.0,23.761593782142345,0.0,2.892409583416371,0.0,14.64195019878405,0.0,0.0,0.0,-29.879604858800075,0.0,8.695988657633466,0.0,0.0,0.0,0.0,-25.702029172790947,-17.736521265083493
20180323,2.0235499421322856,0.0,0.0,0.0,23.044741650255986,0.0,7.113164461095678,0.0,15.092101033657185,0.0,0.0,0.0,-29.273058319672707,0.0,9.702360408899974,0.0,0.0,0.0,0.0,-27.437915998210066,-17.98205427400603
20180326,-2.4674033263246375,0.0,0.0,0.0,22.388738774049365,0.0,10.457320150757745,0.0,15.658249945709962,0.0,0.0,0.0,-28.820231427488483,0.0,5.382686449259385,0.0,0.0,0.0,0.0,-29.868669012538827,-11.229129345210723
20180327,-6.172849213445879,0.0,0.0,0.0,21.861042289600718,0.0,12.974778750947669,0.0,16.150067650857878,0.0,0.0,0.0,-28.14691936039159,0.0,1.940417104953745,0.0,0.0,0.0,0.0,-31.925258228273442,-12.66863087905629
20180328,-0.8931302549476863,0.0,0.0,0.0,21.452073146331774,0.0,15.03278353171129,0.0,16.552462440078582,0.0,0.0,0.0,-27.572387925093906,0.0,-0.9463919612171681,0.0,0.0,0.0,0.0,-33.495413196697925,-13.865287414618814
20180329,3.434897700878095,0.0,0.0,0.0,14.021760102991342,0.0,17.240635385207685,0.0,16.89642860640676,0.0,0.0,0.0,-26.950954896850128,0.0,-3.295543083639067,0.0,0.0,0.0,0.0,-34.77994177197184,-7.818480047881415
20180330,6.906552126495977,0.0,0.0,0.0,8.347083951899338,0.0,19.053578400459482,0.0,17.1524659154876,0.0,0.0,0.0,-17.694893865043113,0.0,-5.126407978988233,0.0,0.0,0.0,0.0,-35.330055824494735,-3.18042239280177
20180402,1.4042353125988072,0.0,0.0,0.0,3.7717836730060132,-9.077861942249662,20.483484804667533,0.0,10.78867976368833,0.0,0.0,0.0,-10.360364075266652,0.0,-6.668564867879464,0.0,0.0,0.0,0.0,-35.68101468165001,0.7165549834208934
20180403,-2.7486530741085033,0.0,0.0,0.0,6.1451250727958735,-9.077861942249662,21.648887780630012,0.0,5.6171978788549906,0.0,0.0,0.0,-4.30078608286317,0.0,-7.926277535823095,0.0,0.0,0.0,0.0,-35.90503360892305,3.9238853391378963
20180404,-6.181730039406288,0.0,0.0,0.0,1.9686773329024922,-9.077861942249662,22.63456891955803,0.0,7.800808151583474,0.0,0.0,0.0,0.6929879148310533,0.0,-8.956719160025028,0.0,0.0,0.0,0.0,-36.32358883834421,6.545201086937498
20180409,-8.831527314345884,0.0,0.0,0.0,4.682352134899508,-9.077861942249662,23.628276582820387,0.0,9.39660771008191,0.0,0.0,0.0,4.708391113960333,0.0,-9.765851202930671,0.0,0.0,0.0,0.0,-22.682495233072483,8.85402516959091
20180410,-10.688569930219375,0.0,0.0,0.0,6.884468911207629,-9.077861942249662,14.257849104405738,0.0,10.809210845936471,0.0,0.0,0.0,7.982012584676538,0.0,-10.414343964336892,0.0,0.0,0.0,0.0,-25.460728160996254,10.723020232514985
20180411,-5.219399981856946,0.0,0.0,0.0,8.702176902790178,-9.077861942249662,17.267930167661955,0.0,5.707970642698067,0.0,0.0,0.0,10.732946365046221,0.0,-10.971280193517147,0.0,-2.573275443343842,0.0,0.0,-27.573836405427368,12.695223664596638
20180412,-0.28298543364221157,0.0,0.0,0.0,10.172728291727964,-9.077861942249662,19.72420745847694,0.0,1.621272339097747,0.0,0.0,0.0,12.98374247537117,0.0,-11.426954803185529,0.0,-4.4325993328686,0.0,0.0,-29.400583668113203,14.275642276939426
20180413,-4.190378443829799,0.0,0.0,0.0,11.328490288168506,-9.077861942249662,9.815135849702905,0.0,-1.7507986022630477,0.0,0.0,0.0,14.838749977574153,0.0,-11.817098361365806,0.0,-1.0828868623269188,0.0,0.0,-30.98022871054692,15.53931464004661
20180416,-7.151914642235651,0.0,0.0,0.0,12.234636109599762,-9.077861942249662,2.1019009447467725,0.0,-4.538005104738523,0.0,0.0,0.0,16.324914332620278,0.0,-12.044458407477238,0.0,-3.355311771061041,0.0,0.0,-32.37055945122683,16.543285486832396
20180417,-9.56182455312187,0.0,0.0,0.0,13.024458604116333,-9.077861942249662,7.787098430704757,0.0,-6.861194184309401,0.0,0.0,0.0,17.778589314873383,0.0,-12.244626166866073,0.0,-0.16746509846152663,0.0,0.0,-33.34910119374778,17.352005745914536
20180418,-11.652950708142383,0.0,0.0,0.0,13.551225536126408,-9.077861942249662,12.65667869280963,0.0,-9.050080982415405,0.0,0.0,0.0,18.967497013610885,0.0,-7.674181784553401,0.0,2.44437939330979,0.0,0.0,-20.572820103495612,18.03132074206009
20180419,-13.37549850613923,0.0,0.0,0.0,14.000071572939733,-9.077861942249662,4.268600307599432,0.0,-10.835322002245578,0.0,0.0,0.0,19.94237817581545,0.0,-4.326100022473666,0.0,4.4663714147122535,0.0,0.0,-10.661465519263047,18.626842552142822
20180420,-14.688551534724965,0.0,0.0,0.0,14.352421526653698,-9.077861942249662,-1.912333874727361,0.0,-12.007570078375831,0.0,0.0,0.0,12.47469895416385,0.0,-1.6069687551923908,0.0,6.142953498605816,0.0,0.0,-2.711680515690488,11.5060330033853
20180423,-15.772406130478522,0.0,0.0,0.0,16.000794387047286,-9.077861942249662,-6.864943083541896,0.0,-12.966778395185793,0.0,0.0,0.0,6.347626288234027,0.0,0.5998130688356967,0.0,7.561288970328862,0.0,0.0,3.80567695237313,5.656429822125167
20180424,-16.68809428867109,0.0,0.0,0.0,17.464295360457122,-9.077861942249662,-0.05150196318514361,0.0,-14.335950239254855,0.0,0.0,0.0,0.6514670074246534,0.0,2.974020993877524,0.0,8.72515142832342,0.0,0.0,9.64659078703505,8.62702083177488
20180425,-17.417891446895887,0.0,0.0,0.0,18.609451860069015,-9.077861942249662,-5.971180008113505,0.0,-15.330989327415738,0.0,0.0,0.0,-3.9423005023507436,0.0,5.047889040701431,0.0,9.629365881478753,0.0,0.0,14.379504050859001,11.054230062654684
20180426,-17.975170231218296,0.0,0.0,0.0,10.805403310538647,-9.077861942249662,-11.17584898935271,0.0,-16.13001997310126,0.0,0.0,0.0,-7.797736792586788,0.0,6.727434931322349,0.0,5.289697044968152,0.0,0.0,18.49848379476522,13.037614755889917
20180427,-18.435324576377653,0.0,0.0,0.0,4.433735260895556,-9.077861942249662,-15.51140015226644,0.0,-16.773702983191104,0.0,0.0,0.0,-11.05653763886475,0.0,8.090941458460403,0.0,1.4618177121361668,0.0,0.0,22.346192600313593,15.123867282480031
20180502,-11.683061996403262,0.0,0.0,0.0,-0.7876076808222852,-9.080193153358666,-18.650895396086693,0.0,-17.274264472137396,0.0,0.0,0.0,-13.42759696807685,0.0,9.11439390613107,0.0,4.037134786616169,0.0,0.0,25.466882235416442,16.912949122661185
20180503,-6.0805425700238205,0.0,0.0,0.0,4.646029435843773,-9.08208317293365,-9.38583410653358,0.0,-17.70085521486182,0.0,0.0,0.0,-15.367074455542793,0.0,9.983852514974576,0.0,0.30780622832047005,0.0,0.0,28.117319058506137,18.856409217481374
20180504,-1.4010483508291873,0.0,0.0,0.0,-1.9790128759510481,-37.16885360939142,-1.7586660940513474,0.0,-18.011163390429356,0.0,0.0,0.0,-17.08004359835996,0.0,10.70207616630479,0.0,-2.778438603725847,0.0,0.0,30.248034276066175,20.446187584857956
20180507,2.6683525791777125,0.0,0.0,0.0,-7.274578393245856,-60.00997247985866,4.546691993151467,0.0,-18.376833879582257,0.0,0.0,0.0,-18.500499477024515,0.0,11.297967730244011,0.0,-5.783983202346403,0.0,0.0,31.81278441383781,21.577393089539402
20180508,6.006335385463067,0.0,0.0,0.0,-0.26631180088043627,-78.60590176694325,9.761234922150978,0.0,-18.66178204560428,0.0,0.0,0.0,-19.643307535914623,0.0,11.801449782518826,0.0,-8.270199154508399,0.0,0.0,33.87390784518591,22.46210565978935
20180509,8.927517787398672,0.0,0.0,0.0,-4.916366841527194,-93.75940931887305,14.337137791648946,0.0,-19.28531046830309,0.0,0.0,0.0,-11.134099878130575,0.0,7.116229633195706,0.0,-10.292748226036977,0.0,0.0,35.76191199043166,23.81843793420349
20180510,11.823365738877158,0.0,0.0,0.0,-8.738916094013762,-106.1168950889158,5.365005940986525,0.0,-19.810932967835765,0.0,0.0,0.0,-4.195173702585397,0.0,3.265575018688418,0.0,-4.801695697526186,0.0,0.0,37.04372672462951,24.95382798248137
20180511,14.17023913099051,0.0,0.0,0.0,-11.910939832713694,-116.20035008827512,10.763313213117605,0.0,-12.132809910955185,0.0,0.0,0.0,1.5481256749377685,0.0,5.248040361650137,0.0,-7.369636821333988,0.0,0.0,37.81769275444961,26.12164582205834
20180514,16.116913773381185,0.0,0.0,0.0,-14.427069447598905,-124.43229823741706,14.929618929262805,0.0,-5.799568852302478,0.0,0.0,0.0,6.122903999386913,0.0,6.857168770469268,0.0,-9.548616563296509,0.0,0.0,38.40491020041455,27.185699141043365
20180515,17.729069724140754,0.0,0.0,0.0,-16.60875394285937,-131.15541415396842,18.347750006237483,0.0,-0.6878955654700598,0.0,0.0,0.0,0.13396572563064552,0.0,8.132240339342493,0.0,-4.311261735377979,0.0,0.0,38.94240037166437,27.91812832056722
20180516,9.54961350552442,0.0,0.0,0.0,-18.707982550433158,-136.64805567098827,21.738503092843963,0.0,3.453821479425036,0.0,0.0,0.0,5.078109704251188,0.0,3.8709655929359275,0.0,-7.084497074527206,0.0,0.0,39.34290896284638,28.707376595337777
20180517,2.6826248284348084,0.0,0.0,0.0,-20.448363389746508,-141.13663057400055,11.411046394671368,0.0,6.855376839418813,0.0,0.0,0.0,9.074184651223343,0.0,0.37719732748672496,0.0,-2.3284044495050735,0.0,0.0,39.60675965609068,28.211271148494923
20180518,5.117618641789471,0.0,0.0,0.0,-22.455639221095186,-144.80548899761027,2.935076874394564,0.0,9.750257023356825,0.0,0.0,0.0,2.5101365023726387,0.0,2.9387358801920644,0.0,1.5551896861533505,0.0,0.0,39.79087879011769,18.354854932939116
20180521,7.0866464893457195,0.0,0.0,0.0,-23.407213373194764,-147.8048675877482,-4.224476210332796,0.0,12.098003736923621,0.0,0.0,0.0,6.964073136195606,0.0,-0.551442812201053,0.0,4.8460352662541775,0.0,0.0,24.347392988426048,19.806239569910424
20180522,8.762451413244316,0.0,0.0,0.0,-24.294613068851653,-150.2572899655193,-11.505336563410872,0.0,14.652894566209122,0.0,0.0,0.0,12.280560777486137,0.0,-3.5464149838214776,0.0,0.2721662014431285,0.0,0.0,12.345538699485862,21.069771445258482
20180523,9.987770976723946,0.0,0.0,0.0,-25.134009151058894,-152.26273745653756,-17.583857186161275,0.0,16.94216953293356,0.0,0.0,0.0,16.21652132187557,0.0,-5.7899096170511495,0.0,3.8915377623533685,0.0,0.0,17.67096977305796,12.339325938323165
20180524,10.983208731585211,0.0,0.0,0.0,-25.77447048739567,-153.902835748948,-22.12041964569066,0.0,8.619250037769381,0.0,0.0,0.0,19.349912624384306,0.0,-7.688420334059482,0.0,-0.5842898423777805,0.0,0.0,6.906467735023438,15.135328745838194
20180525,12.005649437048113,0.0,0.0,0.0,-15.785961821106232,-155.24425106499328,-25.987596594907245,0.0,1.9031751759491033,0.0,0.0,0.0,21.859515779904434,0.0,-9.250541078008753,0.0,3.460697246685426,0.0,0.0,-1.976104053572751,17.422062680001282
20180528,12.623959133503941,0.0,0.0,0.0,-17.350590084525212,-156.341449324015,-29.002026108671284,0.0,-3.6978082841608684,0.0,0.0,0.0,23.796835189135933,0.0,-10.559995851112118,0.0,6.0920611806669624,0.0,0.0,-7.6458213675183275,19.356052770028334
20180529,13.133291424157713,0.0,0.0,0.0,-9.737151855564472,-157.23894061146456,-31.178254670008034,0.0,-8.333149588778886,0.0,0.0,0.0,25.05876736732981,0.0,-5.671450608365017,0.0,1.716348576615517,0.0,0.0,-12.28495758939356,10.64039094183879
20180530,7.814064239320508,0.0,0.0,0.0,-12.412030164253531,-157.23894061146456,-34.72966141401132,0.0,-12.108668625776698,0.0,0.0,0.0,27.93469908049062,0.0,-7.526093341233931,0.0,4.676677620341632,0.0,0.0,-16.261572980017625,3.5383949989116688
20180531,9.315492475307062,0.0,0.0,0.0,-5.731945004493064,-157.23894061146456,-38.39035963944983,0.0,-14.87782016875285,0.0,0.0,0.0,30.30088361740459,0.0,-9.056274714160189,0.0,0.6522376690390217,0.0,0.0,-19.513032183836327,-2.377869775300627
20180601,10.546179091637088,0.0,0.0,0.0,-0.19212900262276733,-179.11060707600097,-23.262679609496093,0.0,-17.676432868934246,0.0,0.0,0.0,31.932785524362167,0.0,-10.30824271020761,0.0,-2.6434152591772944,0.0,0.0,-22.066562042878164,2.463607204373121
20180604,11.53623533823861,0.0,0.0,0.0,4.332655041481637,-194.49106131951248,-10.704575758084129,0.0,-19.826300778265953,0.0,0.0,0.0,33.26798123567551,0.0,-11.385581921705313,0.0,1.2123198859616104,0.0,0.0,-24.296185378888627,-2.7292797642851054
20180605,12.328983691645346,0.0,0.0,0.0,8.058899481222968,-205.69947614127386,-0.42083910445044986,0.0,-21.36872727126629,0.0,0.0,0.0,34.39350750296252,0.0,-12.250631718892105,0.0,4.306731317252735,0.0,0.0,-25.928481919668773,-6.743758118270546
20180606,12.916968025347598,0.0,0.0,0.0,1.098717092021161,-214.08153963790204,-8.541146268883384,0.0,-22.645322233883373,0.0,0.0,0.0,21.423740147879993,0.0,-12.997901973493923,0.0,0.13265368428219282,0.0,0.0,-27.26642083582716,-1.0186753000121915
20180607,13.383484325390404,0.0,0.0,0.0,6.302376651908132,-220.47196374543344,-14.992974959175323,0.0,-22.95714851362891,0.0,0.0,0.0,11.105496120140575,0.0,-13.612810003748407,0.0,3.8513680729729183,0.0,0.0,-15.731158238439766,3.4881203493436947
20180608,13.591425481640634,0.0,0.0,0.0,10.476179767684666,-225.41594129049093,-20.159741213784624,0.0,-23.217606407549848,0.0,0.0,0.0,2.662944456886838,0.0,-13.95378535323189,0.0,-0.639843483893288,0.0,0.0,-19.885583432509865,6.923035800148478
20180611,13.770833635376762,0.0,0.0,0.0,13.841949960394913,-229.2844340251005,-8.575334061786666,0.0,-23.451861990334496,0.0,0.0,0.0,-4.0452192849119255,0.0,-14.243096003934916,0.0,-4.416627260107188,0.0,0.0,-9.269344433170684,9.727935150693911
