,GMV
20180102,0.0
20180103,184.60436077155939
20180104,209.1436245521381
20180105,202.31071644922278
20180108,195.89303933203274
20180109,190.90252729731495
20180110,175.19048631858246
20180111,159.81650037626858
20180112,157.5674324967792
20180115,150.44378343805636
20180116,144.53588191650078
20180117,140.83431197989623
20180118,138.49232348026928
20180119,142.42879681696667
20180122,145.84763107918954
20180123,148.83811624551265
20180124,151.97251750026325
20180125,154.5323403171952
20180126,144.0333639202561
20180129,148.274394883284
20180130,153.78637879410178
20180131,137.33439920607256
20180201,132.31471793225728
20180202,140.49329070171467
20180205,133.09465476339827
20180206,112.30572021524742
20180207,105.4463512706877
20180208,119.65937525543396
20180209,132.111564827696
20180212,134.69399301812302
20180213,146.31928104020076
20180214,155.5818209512367
20180222,155.31980205309364
20180223,155.12849564037037
20180226,156.7416088908684
20180227,162.98010667317675
20180228,167.61633794207316
20180301,171.9745677735984
20180302,155.88265898767708
20180305,139.28151009025495
20180306,119.50966031018746
20180307,101.60604008738426
20180308,91.15761451497711
20180309,97.10408712140563
20180312,98.56083304186384
20180313,105.79974854372138
20180314,108.73175947248812
20180315,115.95778299975107
20180316,122.0593563984317
20180319,126.3984018098686
20180320,129.74122068409656
20180321,124.94030502626633
20180322,115.0042861012133
20180323,108.50913128349151
20180326,97.04795525077286
20180327,87.44306353923184
20180328,86.32770172691782
20180329,93.97666134345873
20180330,98.48350204644885
20180402,97.73617771959766
20180403,86.97863487779449
20180404,79.27868158863994
20180409,72.76865426930662
20180410,74.98795522108976
20180411,79.01504382057189
20180412,82.33253087024922
20180413,86.87684499664651
20180416,80.15189264180964
20180417,74.80475171532063
20180418,72.91160511591237
20180419,72.55824588342989
20180420,72.71974793227082
20180423,70.05650456299014
20180424,70.5620667077248
20180425,71.05693157518105
20180426,74.48229676246352
20180427,76.25121650361955
20180502,82.16118954109214
20180503,87.36497100754343
20180504,91.72578789429058
20180507,95.18700794379997
20180508,93.24837886809769
20180509,86.89345372622822
20180510,87.9067148310368
20180511,87.54702226369795
20180514,87.12321328910383
20180515,91.46209023794452
20180516,97.53634471243312
20180517,102.90120691021755
20180518,107.83260761860868
20180521,112.60018356227089
20180522,117.59304965736052
20180523,122.71626359983668
20180524,126.61981429244021
20180525,129.9327385061573
20180528,132.62750565381782
20180529,134.03820665427514
20180530,138.21616443053864
20180531,141.52875900010758
20180601,136.74074350551484
20180604,132.60714983176493
20180605,115.11946340136971
20180606,112.84907634150413
20180607,107.61876257229407
20180608,109.2597850925802
20180611,117.31138558168752
20180612,126.00190393335737
20180613,134.01805914504942
20180614,141.08246796117197
20180615,142.24418345213508
20180619,143.64634975765077
20180620,130.9253061825246
20180621,116.34485213093242
20180622,114.43036750621873
20180625,122.47949519705791
20180626,115.69053904368468
20180627,122.32559568555283
20180628,125.95905170634984
20180629,132.041876168027
20180702,130.92886153419505
20180703,108.15507981198274
20180704,98.26467442883747
20180705,90.19408806422236
20180706,93.59838807638205
20180709,104.15298802890547
20180710,112.64286332826181
20180711,112.68479988948144
20180712,110.56611261839186
20180713,110.83737377440329
20180716,116.88221464956015
20180717,127.65321493225429
20180718,137.40414026302267
20180719,145.70941622561506
20180720,152.21606524052936
20180723,158.39721699745516
20180724,152.35501387967832
20180725,127.69467282431407
20180726,96.92014810589761
20180727,80.77383822601907
20180730,91.9937346882155
20180731,103.56316455753502
20180801,102.03827981651776
20180802,100.85679988465468
20180803,117.2841513913033
20180806,122.1085579641846
20180807,126.58463562111129
20180808,134.15935294120166
20180809,124.4725651643822
20180810,108.86876708885018
20180813,91.70013653617134
20180814,91.44591226366285
20180815,80.6138086828769
20180816,89.31943832887427
20180817,99.52843992614993
20180820,106.24043206663598
20180821,109.75373593933043
20180822,104.42141016866138
20180823,99.66288828622385
20180824,95.43840127344784
20180827,93.342175286406
20180828,91.47524264971332
20180829,92.99699847259444
20180830,97.27558452343183
20180831,94.72502220424947
20180903,78.64240776666331
20180904,69.0323056733842
20180905,67.59903617835656
20180906,73.53484116430417
20180907,73.66828850400361
20180910,83.25401662736424
20180911,86.7184436919564
20180912,93.41663239088271
20180913,88.8284017202639
20180914,85.55599858620073
20180917,89.55089132336299
20180918,98.95255703676924
20180919,102.72281936887468
20180920,103.98340262676862
20180921,104.97192826675175
20180925,106.27085713138769
20180926,104.48003347129594
20180927,103.9933084501247
20180928,113.54793625757237
20181008,110.70955562677634
20181009,108.34422273637432
20181010,96.83599159443844
20181011,89.86428362137566
20181012,80.98426895406828
20181015,84.56506373119056
20181016,84.48553324068477
20181017,99.52399641375683
20181018,111.09285051070667
20181019,120.88361731027285
20181022,128.9749098543475
20181023,123.10571942725504
20181024,118.40787729771907
20181025,104.688818769112
20181026,104.40566383258704
20181029,114.84043514296751
20181030,114.49036533525319
20181031,115.9298878559805
20181101,121.84764909943122
20181102,123.06958175810138
20181105,130.4804389708606
20181106,137.23153941779995
20181107,143.1413824071811
20181108,134.25527045020954
20181109,128.1548286097954
20181112,124.08819356940876
20181113,127.4205808038992
20181114,132.55152020053245
20181115,137.63273583041223
20181116,140.91371166115607
20181119,144.08427041834966
20181120,146.40526833668974
20181121,149.12679980191518
20181122,151.38172149187355
20181123,151.69263470405176
20181126,148.4782837081775
20181127,130.3480221276223
20181128,115.31100483921767
20181129,102.39652933794918
20181130,101.14822192578688
20181203,105.04950601139095
20181204,107.95532517279176
20181205,104.51460670446029
20181206,101.62251394835381
20181207,103.62239799822504
20181210,105.78397566049108
20181211,101.03633675002246
20181212,97.32083325873965
20181213,93.61427452543428
20181214,93.47339436791188
20181217,89.10294022088911
20181218,85.77786962030592
20181219,83.10745800034039
20181220,86.27961877419143
20181221,86.68706286627315
20181224,89.18566528323132
20181225,93.18507336397448
20181226,103.29533877555211
20181227,112.01998197148093
20181228,110.32888172921284
20190102,111.3861591039971
20190103,121.23918073564712
20190104,110.24764856806485
20190107,116.64258678727496
20190108,126.08337636075271
20190109,122.64958963366955
20190110,121.97125342570244
20190111,107.56865247243067
20190114,106.50503233737062
20190115,121.41062947100195
20190116,126.31083533944843
20190117,137.81162966252313
20190118,147.58929180554736
20190121,156.19084952743347
20190122,148.2031437958884
