trade_date,AG.SHF,AU.SHF
20181206,-60.339938305049024,-158.87571697263178
20181207,-74.83058564970561,-95.25001765819059
20181210,-35.74255607348681,-44.36352813887878
20181211,-3.6390814434951606,-1.458331857036798
20181212,22.967299657654216,31.220199129065243
20181213,45.292492204207974,-7.907576272770267
20181214,63.20911239261733,26.749060896470215
20181217,25.58325371627086,55.361555310219956
20181218,46.99372885842631,77.5577545047664
20181219,64.43073536329379,95.69550692018059
20181220,78.93863931268749,110.49859669414143
20181221,90.76711290315957,119.1137140662836
20181224,101.06921423659917,126.18884790106966
20181225,111.39049383162003,131.6378825317427
20181226,119.38688103480597,137.81750317431158
20181227,128.76578227461383,142.9039942070042
20181228,129.10936649156693,146.4657016912034
20190102,129.5874421854802,150.79668328314864
20190103,127.64764694048331,152.6921261368819
20190104,126.44905105452575,153.95850540879582
20190107,125.40365658200996,152.62937803041805
20190108,122.40024030322087,150.39616848628037
20190109,121.13020902980703,150.5746581290067
20190110,120.41595674888535,150.7842280035244
20190111,119.1506709734457,150.21336000631874
20190114,117.55434422086844,149.88971218269762
20190115,116.72001631588633,149.43601895174726
20190116,116.13540969695491,149.1145874162749
20190117,115.52491790772505,149.79037593200303
20190118,115.05591318254663,150.44122748201718
20190121,112.33714364021002,149.53587181152346
20190122,73.76872721048049,152.02056376742973
20190123,42.51888856594462,154.24072580844867
20190124,17.232535340982015,157.9375614764423
20190125,31.95496457424858,161.17796181352284
20190128,10.513087317057623,159.99532289178168
20190129,-8.955882127719917,159.70131858938822
20190130,10.204947633263961,159.10702229514843
20190131,27.80161515277964,161.8679503227671
20190201,42.44255519793481,162.86733474894163
20190211,54.070186999224546,165.7040820414429
20190212,64.43484116110753,169.53872004339271
20190213,32.57821016404303,173.34830691449417
20190214,7.173320034193876,176.36851570334483
20190215,-13.763207726758457,179.6015146917957
20190218,-30.12948529239297,181.2934833253035
20190219,-43.452425022433246,183.66395595350886
20190220,-53.97605146213652,183.59745756940927
20190221,-62.16793217888353,180.47426316201972
20190222,-68.68268540296835,175.68777723843675
20190225,-76.05519820225813,173.85010295835474
20190226,-81.93351258255088,172.1862716690245
20190227,-87.11018698334462,170.62256494697974
20190228,-90.50881801872808,167.53459028565806
20190301,-93.01951948968225,164.56545485661763
20190304,-94.12823245160776,159.0712830741395
20190305,-58.918002477860675,154.8560622911983
20190306,-30.624301931448205,150.83640297883244
20190307,-7.479662561871304,147.26716939421954
20190308,11.037758309447023,142.7787848959734
20190311,25.702934026156946,138.66122347929064
20190312,4.420917637879906,135.28804751790872
20190313,20.18541392396814,132.01986318135758
20190314,33.11328425889291,129.36350807929782
20190315,43.71755298598522,128.1756203361494
20190318,18.143477045231766,82.02197988215211
20190319,-2.5214426056431316,44.404870052743384
20190320,15.977506661799216,60.38161105834488
20190321,29.47091420012035,72.83103378723759
20190322,40.5766679387266,83.58073612200329
20190325,16.53170621968519,91.5227652042383
20190326,30.344046289862263,98.0153093949953
20190327,41.56483827314298,103.35341396245221
20190328,50.96411726812252,108.39467918305012
20190329,56.94523960511448,107.31239436363605
20190401,28.04104915429215,108.89842437548161
20190402,42.039001219534555,110.41351542579187
20190403,53.774391493335386,112.0204894533496
20190404,63.590862875318685,113.84089363389879
20190408,71.9527740253462,116.68116942130233
20190409,79.2288837998473,119.37840641040664
20190410,85.34524654340841,121.17062483871759
20190411,49.359718218643046,123.14686470647521
20190412,60.32696995973239,122.86567040754886
20190415,69.0712686403492,122.19433773899716
20190416,76.00491043481588,121.68902702284059
20190417,81.93103535815514,121.13836313187433
20190418,86.76877290081866,120.24175606296282
20190419,93.8360146594788,119.90862611057291
20190422,98.8198520299481,119.46222423788984
20190423,102.45605776227379,119.79971980614867
20190424,105.009471586886,120.16523163063164
20190425,106.05227388085109,119.64662131481658
20190426,106.80676058243537,118.87808387164382
20190429,113.21853174271195,126.72362647044568
20190430,119.29497139231175,74.25588849763166
20190506,124.29624962154797,32.349571216913354
20190507,129.06466798910813,-2.0513405678298064
20190508,132.69170534150118,25.91892973358688
20190509,135.8016791235651,-7.015915840555214
20190510,83.37416958252282,-33.992852224210175
20190513,40.52123202139203,-0.3439934445044706
20190514,8.326373670534746,-23.872148336304722
20190515,-20.337932530374058,-45.072020041558694
20190516,-45.03389565509491,-10.309014576924731
20190517,-60.97328246937003,17.90376155773195
20190520,-73.31881724936294,-10.566524207554895
20190521,-83.48030699430858,18.145339090679062
20190522,-91.90561160587559,-12.185487533762176
20190523,-99.05210283498712,-37.10037223220336
20190524,-105.53823770803089,-57.91018828928211
20190527,-112.1423623634728,-75.05362054830476
20190528,-119.03681934751651,-33.32181831526457
20190529,-125.37994116506762,-55.57883123597052
20190530,-130.60343634549372,-72.72449205305476
20190531,-133.62072675693378,-83.77262530016571
20190603,-135.92226796953864,-91.17504762255393
20190604,-135.6988779640572,-96.32253748475685
20190605,-135.35817930679792,-100.37403286221102
20190606,-86.35296263311555,-103.67504041266066
20190610,-46.295463828184545,-106.01559915917994
20190611,-60.64449375527617,-107.649095082589
20190612,-71.7407175827294,-66.53828110186785
20190613,-81.17989965599055,-32.05036812865626
20190614,-86.72640793876228,-6.307606665331425
20190617,-91.52508836124812,12.741383485078918
20190618,-96.11794504063327,-8.38802080379337
20190619,-57.408323880868835,11.283722085886508
20190620,-65.3143008724961,24.548133468706553
20190621,-71.75121389513096,35.35547932503133
20190624,-77.03646501451344,13.684342054388994
20190625,-81.26353258231816,25.426897821513563
20190626,-49.77372881496858,33.34659697927474
20190627,-57.66877949647005,39.70492689010281
20190628,-64.17267684559596,45.165040237395715
20190701,-68.59879907205821,47.64198836522825
20190702,-72.15669123899401,49.69206390964179
20190703,-74.61077337298524,50.293369457336816
20190704,-76.26769187374065,50.52948461949017
20190705,-77.63343800798258,50.72912200465523
20190708,-78.48029946823819,32.16178668232192
20190709,-79.61394106188902,17.088730244855675
20190710,-81.28959047793647,4.680919020196748
20190711,-82.21918941219387,-5.136435903257025
20190712,-83.67644191844695,-13.263289558342882
20190715,-85.59163397752981,-1.5517968321407472
20190716,-86.51180544462741,-10.592227222649539
20190717,-86.18493399094176,-17.986915857922508
20190718,-85.01723658484492,-24.579412237476316
20190719,-57.520425104342074,-29.818542222194953
20190722,-58.84693977650961,-34.02257594030345
20190723,-59.933361891845074,-17.71277171302969
20190724,-61.43163547637639,-25.126181318879055
20190725,-62.69414445699185,-31.208791225193476
20190726,-63.63835268693569,-14.899020055343495
20190729,-65.01077356379089,-24.55046746676742
20190730,-66.1327631248245,-32.6765022964519
20190731,-67.2532061007115,-43.125334017066166
20190801,-66.0900760996633,-50.42971334675009
20190802,-64.98674493027617,-53.94017548469844
20190805,-62.26762523636399,-33.39911926675424
20190806,-59.92464184328871,-38.3786275641774
20190807,-57.78810923742333,-42.04633153164375
20190808,-55.83121307361721,-45.459429554693266
20190809,-54.27913324415906,-48.56317632916531
20190812,-52.86257583320041,-28.55697167493847
20190813,-51.06445204892427,-12.878628667663316
20190814,-48.67080166758559,-19.6887290664183
20190815,-46.81873742195175,-7.004515166338142
20190816,-45.66145328508962,-14.929129662616692
20190819,-44.680179964341114,-21.524797893380423
20190820,-43.86246548459736,-26.95456458866458
20190821,-43.20619612244995,-31.391644705326094
20190822,-42.67774484356739,-35.026268571256196
20190823,-42.262226354106474,-19.261667395677954
20190826,-41.084192212530766,-7.367027169449752
20190827,-40.12103810397301,2.348477044340085
20190828,-39.15140846782959,10.27301283994771
20190829,-38.81644271078618,-0.5223386720130355
20190830,-38.23062376584475,8.292556288354731
20190902,-24.302721066336783,16.294860227024138
20190903,-12.820930149109378,3.8221039401880725
20190904,-3.9871425943482346,13.007123762744106
20190905,3.3166145458674556,20.549209640384753
20190906,8.09971094833374,8.351558759855326
20190909,11.865044809635224,-1.6491927690689574
20190910,15.150706404430306,7.426074248380449
20190911,18.160784910766466,-3.576711701244198
20190912,20.63666506090039,-12.830971948788065
20190916,11.182850511857467,-0.5917182038137853
20190917,14.881405667921763,-10.391994815066687
20190918,17.913195096030893,-18.41737116944438
20190919,20.3561931806771,-24.982542869508656
20190920,22.345760395182666,-30.363286786728786
20190923,23.821309669676733,-34.609405703276025
20190924,25.53102720487005,-40.64932164355542
20190925,26.934103642045624,-45.49850393796966
20190926,16.03407626679789,-49.10687409767628
20190927,7.133180922596269,-52.371940974104234
20190930,-0.1857033199160242,-55.755026259866746
20191008,-6.1536481848369045,-58.526104860173625
20191009,0.6613061064915828,-60.08943799710737
20191010,6.9863638955634935,-61.42038760036153
20191011,-0.767977961177101,-62.62731870222577
20191014,7.3526713535258486,-67.09868569845843
20191015,-2.2994854979037576,-70.83221892358767
20191016,-10.05726545604339,-75.67132385602336
20191017,-16.52227988525374,-79.20120002661442
20191018,-21.805850815391942,-82.07942092262307
20191021,-26.16450584141672,-84.44098446364717
20191022,-29.69225297325834,-86.37051222727057
20191023,-32.611275288919934,-87.95681746473485
20191024,-35.050751447119886,-89.25632746467332
20191025,-36.53136274750639,-89.61662513239766
20191028,-21.39744865719648,-90.89076979803315
20191029,-9.091986160607558,-91.47682756129767
20191030,-15.80761780310183,-92.35451831291171
20191031,-22.14703193937748,-94.06128058109574
20191101,-28.243564041397,-95.27307527949219
20191104,-33.574631648336,-96.38493025868465
20191105,-37.875868723965176,-96.90153253532185
20191106,-41.79408151452351,-98.09701471769017
20191107,-23.23641166674453,-98.69341649341605
20191108,-28.02074927495762,-96.89982199980871
20191111,-31.984362307251935,-96.80854120755488
20191112,-17.077657494436426,-96.35244946831055
20191113,-4.913455050672233,-62.77257542270819
20191114,-13.208215842039943,-34.884610905366074
20191115,-1.6374164063720558,-45.010875193680484
20191118,-10.69019317073329,-53.284282676267985
20191119,0.17897411982866854,-59.708388277147854
20191120,9.091020104992802,-65.08203825150582
20191121,-1.5071770568355276,-69.47928865688732
20191122,8.796711264312895,-39.78465186173293
20191125,17.15698700744134,-49.38114818430462
20191126,24.26433456573257,-57.90329496588236
20191127,9.625828881727449,-29.962735559168788
20191128,-2.3653373006783958,-41.98838980679262
20191129,-12.37396833667558,-16.0497387191562
20191202,-20.575006801586593,5.070845870759043
20191203,-27.27286386631501,-14.205770287274202
20191204,-32.31532641773815,5.179693573992195
20191205,-36.053826508790486,21.08946752197761
20191206,-41.80932043182581,-2.539238398041554
20191209,-45.85123835573172,16.976969550212125
20191210,-49.20739965892887,-6.42985634528356
20191211,-52.45653908693793,-27.228187784686007
20191212,-54.737639822829735,-43.8158636231101
20191213,-32.8849881695537,-55.18416919944886
20191216,-38.45346502477014,-63.23305734165245
20191217,-43.78870860636997,-70.18777528430124
20191218,-48.18543470273967,-75.91993676154274
20191219,-51.74734116527664,-43.63729895583287
20191220,-54.549978202629184,-17.246578049120995
20191223,-56.743363896945574,4.9427252913124216
20191224,-58.32740705128394,22.96381518206342
20191225,-35.93123885824592,37.44614460612635
20191226,-17.79345950150807,49.49373810027776
20191227,-3.171938211755566,59.32387529884761
20191230,8.835079477532343,29.71845715224652
20191231,-4.077297768364027,5.700669865953275
20200102,9.199213985686661,27.375816254292523
20200103,-5.484840793176045,42.71346217678433
20200106,-17.374086581862652,17.41422937067345
20200107,-27.039195609541615,31.450531991806773
20200108,-10.109020599520607,41.68280519582236
20200109,-17.006325269257154,44.88640997078353
20200110,-5.118904207082304,47.5368590840412
20200113,-13.059447217670948,27.609437361230917
20200114,-2.1488815522946556,11.633092215141078
20200115,-10.24205045141982,-1.3396207001431863
20200116,-16.86212218140015,-11.953565138522448
20200117,-5.292296508592611,1.088820933527953
20200120,-12.848691590369626,11.764175221708113
20200121,-19.16314898063886,20.36176400657722
20200122,-24.04933720580347,6.100020228123879
20200123,-11.220216560646236,-5.550547370360148
20200203,-17.66665468181533,5.11726997991461
20200204,-5.942211920424484,13.686270023463885
20200205,3.6537098663543666,20.629051561655583
20200206,11.642060654053367,7.468668199674345
20200207,18.392107644684092,15.522881104566782
20200210,5.7731459511533165,3.04677240657847
20200211,14.338115796633033,12.812559167837989
20200212,21.44548522300318,20.957352687505058
20200213,28.011984394864136,28.058085428960176
20200214,7.825588295733063,38.30118534415898
20200217,-8.234543933964403,46.69410752380729
20200218,7.934240144047369,53.48973259893817
20200219,20.495339741113973,59.97359375021514
20200220,2.591122709099427,65.50507719833696
20200221,-11.58084726545926,68.4705276789795
20200224,4.12596303236886,69.60594732633189
20200225,15.187467113474593,68.55436504845794
20200226,0.7907333535148675,67.77184095022045
20200227,13.433195435705478,67.50113967748172
20200228,19.2545639742124,66.73026402484456
20200302,23.990533432830016,65.83961971850442
20200303,27.859046270961265,65.28590305353939
20200304,30.581798275846694,63.91896513855397
20200305,32.811078677555194,62.89729926099495
20200306,34.587515093674185,61.51441236813559
20200309,35.051182357329324,60.22402197718473
20200310,35.15258817033999,58.858708997790885
20200311,35.29863702076859,57.731256953345486
20200312,35.268530480725815,37.85051297388072
20200313,34.48498585243416,22.638414222061897
20200316,33.22031822459463,10.72900065248186
20200317,31.133676213750153,15.407828909457383
20200318,29.358214924580363,18.98202495735017
20200319,27.95674476319312,21.91803598061961
20200320,26.29680450770727,24.471855664597328
20200323,24.967960114565567,26.883628677374638
20200324,23.480910982565494,16.382488273542506
20200325,22.043006200414464,18.94395563211364
20200326,20.86778309325575,21.03929977637573
20200327,19.955678412287885,11.683694575997922
20200330,19.123994056045234,15.237159467482767
20200331,18.41444426194918,18.148245972244936
20200401,17.86357714254597,9.091995928470695
20200402,17.372196948077814,13.181409035442643
20200403,16.9560695357849,16.650037255413476
20200407,16.52950013747608,19.234681146945178
20200408,16.190511047850237,21.369736391390365
20200409,15.912525209108223,23.126922634090775
20200410,15.694000531153328,24.59436806503823
20200413,15.597405361320146,26.11476259635676
20200414,15.65208225074284,27.66295580034227
20200415,16.2212253556423,30.445521807132415
20200416,17.120142489800006,33.0076320631458
20200417,17.83091062514187,34.746518131898995
20200420,18.72828557711907,36.12954861366796
20200421,19.47909807156242,37.262861924871615
20200422,20.3144018946175,41.60786476613766
20200423,21.272161236044468,45.08368200230966
20200424,22.07113498148036,47.92435964951176
20200427,22.719655197659918,50.26338492243607
20200428,23.838718371664243,52.17014924677865
20200429,24.774784146131605,53.71975492744448
20200430,25.576503929584216,55.95598609124868
20200506,26.33602318492966,57.77862851059688
20200507,27.006136330376947,59.19788773496544
20200508,28.26151675985079,62.410434703388624
20200511,29.46059493584331,65.49703222522334
20200512,30.42025923979668,67.95480906867084
20200513,31.20768678211192,70.08488641168196
20200514,31.87254005293381,71.70947425079268
20200515,31.844087741486494,72.69992159532853
20200518,31.141034455876184,71.90497988163682
20200519,30.520067895723315,70.33324773677188
20200520,30.08315444143227,70.18646922969612
20200521,29.502353386124316,69.73151834940732
20200522,28.940949194575488,69.45653344596468
20200525,28.946631838242073,69.2699933577086
20200526,29.140634389306047,69.95431927722419
20200527,29.181611873349386,70.15559597277405
20200528,29.27431660858887,70.41075989093413
20200529,29.566146312703825,70.97867991263573
20200601,29.423058607334504,71.27541233758416
20200602,29.235365354602727,71.44952645112362
20200603,28.939810194447144,71.134350863255
20200604,28.57057204823396,70.69574080919762
20200605,28.433654319263134,70.90825722521213
20200608,28.30777109745017,70.76545646936022
20200609,18.103906406843222,70.6830558299378
20200610,9.75597931994606,70.29461616893025
20200611,13.04201923343401,69.90604707072843
20200612,16.0048499445467,70.26040641620463
20200615,19.307430551135425,73.36314732418322
20200616,22.064541947777393,77.91327910139337
20200617,24.783264468663386,82.92004028707797
20200618,27.395432151876285,87.93342932602857
20200619,29.684181837908636,91.99965749682028
20200622,17.16528959365864,93.83903653305931
20200623,21.582896947082553,95.50093427233857
20200624,25.345609179938425,97.71588642397651
20200629,12.916199732937933,100.09620193000278
20200630,2.7430268035505305,102.03829874512262
20200701,-7.788546698647422,104.22792925765631
20200702,-16.02888328343592,104.67687578565763
20200703,-23.386881067261427,106.38868956557569
20200706,-30.278134407447443,109.07427339860607
20200707,-35.974815554401914,111.2696460524982
20200708,-40.523038353127696,115.66554728692887
20200709,-43.335806970996394,118.94787657106107
20200710,-44.99741399280059,121.30397987978024
20200713,-45.46979412127041,124.18940817262218
20200714,-46.217119030026254,126.37156874532387
20200715,-27.621308508896522,78.21271079987743
20200716,-32.68524113924521,88.5986762864069
20200717,-16.963338083231296,95.99181255804297
20200720,-23.563359276815753,55.211670862670175
20200721,-26.56739970055901,67.89169476589491
20200722,-27.898711939621904,37.98409514346863
20200723,-28.452802574063206,13.494096011581092
20200724,-17.775759180271542,-6.380376860085312
20200727,-9.713234988221503,-19.99925553670361
20200728,-3.092885841859189,-31.086558795080514
20200729,-7.327040719864324,-40.18953070070344
20200730,-10.613637927295201,-48.19576814216856
20200731,-13.282061162975905,-54.578786538629174
20200803,-15.459974993684957,-59.71178935982026
20200804,-17.240056196498802,-63.902037890105376
20200805,-18.188582079093585,-64.92471523251027
20200806,-10.897226797800265,-65.74066542143647
20200807,-13.063239141484637,-67.00284663520158
20200810,-6.551563894583697,-67.45227394441335
20200811,-9.411636638517171,-66.14761248772382
20200812,-4.118399123589943,-62.02362653645339
20200813,0.12643329667974965,-58.66812338456028
20200814,3.6474614937792653,-55.94490647333557
20200817,6.529050963159811,-53.679659635763386
20200818,8.965712859647521,-51.55265999389693
20200819,3.717344759106623,-50.00928928225383
20200820,-0.6623484564225957,-48.255612304643336
20200821,-4.259682404329907,-46.87105996662513
20200824,-7.336679409700636,-46.08901349823028
20200825,-9.85255169413137,-45.439087063334135
20200826,-11.911794946398068,-44.925928949570505
20200827,-13.589058240862844,-44.39252067107441
20200828,-15.013434330231124,-44.033965067247046
20200831,-16.15956615766886,-43.71222285158915
20200901,-17.058785434668767,-43.365006900147755
20200902,-18.332436558422078,-43.726482842803584
20200903,-19.52353364328486,-43.94372173406414
20200904,-20.5807308097772,-44.14670314813937
20200907,-21.456104065084773,-44.31779371319479
20200908,-22.163369869488157,-44.77116578484637
20200909,-23.202024437530486,-48.282360278585145
20200910,-24.108317997504326,-51.035112708164824
20200911,-24.888676987436074,-53.45209816105227
20200914,-25.613282091567378,-55.71799981781325
20200915,-26.573706929528775,-59.46110658341839
20200916,-27.60697332502882,-62.941462415851646
20200917,-28.458537202482056,-69.66097600574268
20200918,-29.072587074436395,-75.1418974810237
20200921,-30.302509451238002,-80.55697690246893
20200922,-29.314956365611252,-81.04985603529039
20200923,-28.25754718025306,-80.31022235652105
20200924,-27.52954808013303,-80.3177767606944
