,A.DCE,AP.ZCE,B.DCE,C.DCE,CF.ZCE,CS.DCE,JD.DCE,LH.DCE,M.DCE,OI.ZCE,P.DCE,RM.ZCE,SR.ZCE,UR.ZCE,Y.DCE
20180123,-38.4933038266233,-53.399329900189656,26.644713104744664,-28.768477996438566,-15.766531509858478,-8.87657146128335,-40.133849537114486,0.0,33.12638030518166,-3.9785618230002036,-12.549438327239562,1.332079335480688,86.46301888460908,0.0,28.174890876256466
20180124,-38.937425532038105,-55.618217905616426,28.624980851762526,-33.238483887272615,-19.168692596625174,-16.05418647177638,-41.65457497270276,0.0,38.99575029797968,4.789318713176769,-17.11457375697465,10.823968774746392,85.99250126950129,0.0,30.901445219447798
20180125,-39.40160234851201,-57.76570809210846,16.05597596553375,-37.136246237399156,-22.098893397747258,-22.09648332505751,-42.96806419530346,0.0,43.18028429058557,12.070584234642222,-20.99686810804796,17.52769179934699,85.95356228965484,0.0,33.331169386768394
20180126,-39.9954300412486,-59.35940078170471,20.28928381671592,-40.30255023877408,-24.644777382209877,-27.198478306622007,-44.28935332200652,0.0,23.519520990084462,18.125688637414473,-24.334011180912785,22.87846667342949,86.38523309197679,0.0,35.511684451069094
20180129,-40.681884498762244,-59.04559695122515,23.8682964722097,-43.13979628385004,-26.685806392298346,-31.515054324125085,-44.88168722245242,0.0,29.395355681262522,23.2380571367199,-27.153403476052073,26.20770260278375,86.95797441947163,0.0,37.489159156795964
20180130,-41.282976317959026,-58.96404285826989,26.502542796578943,-45.979496003133015,-28.169214473985257,-35.475422180766806,-46.044490576608176,0.0,34.12440268647661,28.165723900477982,-30.241232267499225,28.9200202085216,53.217626078275806,0.0,21.265728165360844
20180131,-41.97636612850924,-58.97809014100759,27.838173319808718,-51.008593942244644,-29.403309557082373,-40.05116227748367,-47.481201565293766,0.0,37.922818736620584,32.01048550501964,-32.73875349983074,31.12909152643645,28.565626007392048,0.0,26.417666866970883
20180201,-41.8526880184218,-59.03998157138412,28.401372908802124,-53.342011353883585,-30.40684831534469,-24.07564599149033,-48.65173053933345,0.0,40.740609359874426,35.35158319429229,-34.7183937229659,32.98450711185488,7.392491739618912,0.0,12.661581528203994
20180202,-41.788717163193894,-59.21907203688527,28.853248038648076,-31.665718203349808,-31.438033464253273,-11.070676933693283,-49.572751680024915,0.0,24.29867941010261,20.093240978058006,-36.21006736650818,34.077086876510336,-9.992955232802354,0.0,1.9533571702760735
20180205,-41.54384663031062,-59.4490001637064,29.17112648597282,-11.51173439981857,-32.160544117191854,0.6575081267189853,-49.947008730729905,0.0,28.829757164264652,7.5795704224730525,-37.59784688734358,35.0765472754059,-24.1779587300249,0.0,-7.250338182268796
20180206,-26.589313569785862,-36.449894184085025,29.445118212754586,-23.74596872668392,-32.79758524589855,10.24927008539168,-50.24105069658372,0.0,32.568778473765846,-2.6652897853257134,-39.425561460156146,35.94925461270097,-35.770184028336,0.0,-15.11451464216495
20180207,-14.386151839552717,-23.957007562238353,30.28629306225134,-5.688063234772132,-33.31738114731111,17.662056206014682,-50.431346606919355,0.0,34.67341188639316,-11.0142969525246,-40.875682768353165,36.24638407338374,-45.249338037445796,0.0,-21.264268623965506
20180208,-4.437183915064451,-24.79833374087646,30.8383543516192,9.440898042070065,-33.67615658708804,23.936734925672628,-50.5330915382117,0.0,36.53092298626144,-17.806537755870462,-42.012289428994045,36.68308130430171,-52.06149194118206,0.0,-26.24706916270793
20180209,3.5555939974756545,-25.454693044859543,31.48666646007288,21.99879372028392,-34.277066516619925,29.29172548857286,-32.10320410941659,0.0,38.478040574655274,-23.551745582132284,-25.13141930646829,37.442565698654164,-56.28705772037241,0.0,-30.566269301912335
20180212,10.329062239076487,-15.840509117817756,32.00357130929802,32.0626185249703,-34.97641587376483,33.70978568313282,-17.624437273126656,0.0,39.67537316842773,-28.23846704572336,-12.444417347151386,37.420095277001195,-58.58718884776786,0.0,-33.95328935966256
20180213,17.135602692591206,-7.984581597345448,32.424046685600416,38.71521268245625,-35.558570303225615,36.22362294726876,-5.4204372620908075,0.0,40.68053004837248,-32.43549470813571,-2.00265876800911,37.33200707867433,-60.431531859650306,0.0,-36.71325316709209
20180214,22.671198715809265,-1.745792929576264,32.63352192490477,43.592336228646005,-36.05241509661012,38.07320434949194,3.4447300130533223,0.0,25.00805104905652,-35.61563566881533,6.669475194094801,37.2703238394096,-61.96069811154344,0.0,-38.98728961619763
20180222,26.50394607353329,3.2609576673958256,20.698139783415606,47.59747264859286,-38.82430847622679,39.5779702663248,10.728734018810814,0.0,26.109864735984274,-38.291374489247666,13.957208812837173,35.656608965776684,-38.06439668095067,0.0,-40.76937258795994
20180223,31.699597171658148,5.7397768682119565,22.00706575733939,50.99581848663323,-41.89442790635655,41.092676971706275,15.173887839040693,0.0,26.992125272807005,-39.36860102406664,18.94634471079399,34.33207855561338,-19.594994207868222,0.0,-25.340755031809433
20180226,36.152692465234196,7.693890256835928,23.08110449830357,53.05293100150301,-45.44066622229129,41.0213667211901,18.83161408340987,0.0,27.71040604900783,-40.52741230871604,23.091646789777958,33.24655767951024,-4.475024855775272,0.0,-29.111325811952312
20180227,39.701003847587685,9.195713717008527,24.1599748692148,55.68707260846321,-48.467460760888116,41.05777668210528,21.765567263562147,0.0,28.305002733203505,-41.490216090084566,26.486933716809745,32.340912422585134,7.762541101117329,0.0,-15.452667926335762
20180228,22.133922504074196,10.41761985701403,25.049836698964114,57.87716657245219,-51.07543218092581,41.06750186662847,24.2598726511912,0.0,28.942012174610383,-42.32498835839164,29.229792990772708,31.72192247384211,18.131262785937984,0.0,-20.936361492226148
20180301,28.43313171879888,11.40510077212818,25.565549894073232,59.638423814532985,-53.06551626025375,40.923171163552,26.447283396581415,0.0,29.319667395808093,-26.243964587660436,31.481773372896413,31.324055214842172,26.616622519987622,0.0,-8.832178519540793
20180302,33.37769563981939,12.193805306907032,25.994876405470393,60.884070348170255,-54.57188142524024,40.80230859692637,28.216224868157884,0.0,29.27620171003209,-13.294461429752387,32.70376871564279,30.565295634660348,33.562624014993325,0.0,-15.196571620788205
20180305,37.23194181050413,12.860423569348747,26.176285625297453,59.9052183951922,-54.76825630654863,39.98386734663467,28.493685002433413,0.0,29.222136042116933,-3.008413361761101,33.75608340596379,30.03714841013253,15.960644420785615,0.0,-20.429462740732955
20180306,40.223145233843226,13.25652600057622,26.28909727185488,59.18792867236035,-34.015405730467066,39.30695317000781,17.907796751225664,0.0,29.208191315918473,6.163314631743702,35.09752222580385,29.573940510509374,2.3469901337821084,0.0,-25.731163422025016
20180307,42.47048474559114,13.579735351700966,16.28347058574605,57.60699415864146,-18.355858152615628,38.74562187627111,9.36676255214372,0.0,29.14040539797355,13.501997173645048,35.95847066083362,29.129057655915382,-9.777080109740929,0.0,-12.6275192656751
20180308,48.34561295077674,13.843651439759824,18.758198552467935,56.26561470186549,-24.271233826329365,38.961029959608524,12.95046702785055,0.0,29.181404550009532,19.570380911812745,36.36686180788237,18.885425584717265,-19.777151256489585,0.0,-1.4998889383297502
20180309,49.10468286261695,14.042629234617225,20.758894783744434,54.87340509214607,-28.854580460596004,39.0732721897211,5.307772397479118,0.0,29.411513967147076,24.64587985825474,36.44748675275116,10.329236440027197,-27.68369781096252,0.0,7.698881045688336
20180312,30.858298091810653,14.124295140110828,22.43688958437646,53.67781711604732,-32.422624314444754,25.537310078082168,-0.7696084737504423,0.0,29.197265016632144,28.675415975068233,36.50979198696468,13.434359192833817,-33.38624688016733,0.0,15.313769322089653
20180313,15.930763716434232,8.91731212764836,23.741074860578035,52.69142942025278,-35.34825979929967,27.288906233686788,-5.730548778890437,0.0,18.714800729515062,31.002069680920012,23.301559561335843,5.9535965586945085,-37.93478923608298,0.0,3.648634171464379
20180314,22.433775534257343,4.338412663042044,24.878583889465965,34.21894744976359,-37.66274939729539,28.827489199462743,0.3351715895455026,0.0,20.582561931715187,32.875143430639724,12.475307581804321,-0.2589168527834124,-41.69278586177548,0.0,11.993812723237316
20180315,8.877432798473103,0.4500174136924819,14.725078456431902,19.107117872172864,-39.843966532311825,29.994192332798384,-4.7531893234257705,0.0,21.974632996777746,34.385636707568246,3.6121585874455233,-5.1038631959029335,-44.90327981340598,0.0,18.682951568679886
20180316,-0.8792336590641424,-2.675764864617827,6.562959042243464,6.8051606965937,-23.55232214257467,30.90223465804713,-8.886431144795907,0.0,23.067322461196348,35.71892702847293,-3.639213917005781,-9.084619982943753,-48.079387060613485,0.0,24.242790294393256
20180319,7.431870696675677,-5.237620012922142,-0.2616464394453476,-3.2746755192175634,-28.297173471430984,18.916458148154852,-11.054492277414038,0.0,14.004551592822649,36.509071699851255,-10.078190146671291,-12.437571145497357,-27.072729882838715,0.0,28.871031877391314
20180320,14.190134782335225,-7.337509272629592,-5.939577332674591,-12.05384680192153,-32.19199050963408,22.271223778050366,-12.794452666133305,0.0,6.639256972627976,37.08228255537359,-15.303853951980699,-15.19106412334241,-9.94371317112736,0.0,14.710016892697068
20180321,19.719492389984097,-9.172698409568605,-10.81302512476722,-19.460282932881803,-35.221146357472335,11.13262194692175,-14.255618375726323,0.0,10.251566069243244,37.65062462777238,-19.56386971076383,-17.438181452829898,3.7892432919989765,0.0,3.251696438739745
20180322,24.758691024987073,-10.780490411212542,-15.01597451520247,-25.44990333552131,-37.8084468344635,2.1826505432132843,-15.400378979752633,0.0,2.1923370746876807,38.02111537130621,-9.039703937413124,-20.923955098176926,14.908915900141105,0.0,-5.828196409418197
20180323,28.436948455791704,-13.085788607383032,-19.47262948038687,-30.305472827070947,-21.906040761259725,-5.143029496924043,-16.637363102124773,0.0,-4.10837472644285,39.27918753628104,1.168278900570916,-23.256145100008503,25.522320877073927,0.0,5.181973934878493
20180326,31.44820225525568,-15.060484302097262,-9.143978902802226,-34.6964027128101,-8.05960135980784,4.110256612627488,-17.670361641053848,0.0,2.339050789835439,40.39183713013089,9.811934804004373,-12.940271134375331,34.293764825461814,0.0,-5.8536411822229715
20180327,33.83625793331059,-7.958561979570464,-0.9346010596795932,-37.9171926912258,3.326786302396389,11.701614019374519,-18.47771179363218,0.0,7.3909707083640575,41.194499262392405,-0.8205438311685471,-4.799245153048513,41.594594688214684,0.0,4.727846332909295
20180328,35.69754751294571,-2.15118133223281,5.777645680118443,-40.564098462256865,11.831531559448178,16.490872951786525,-19.11417156178698,0.0,11.612667787413423,41.97982128472615,8.558497003695143,2.086709477338085,47.53306036816786,0.0,13.681057636929292
20180329,37.26983042549867,2.454255634252355,11.693890745224815,-42.72551129919341,18.91525143819684,20.21260689356371,-19.040773121684225,0.0,3.7684554807612165,42.30665377300683,-1.7198306628154092,7.649724129358873,51.70415303017735,0.0,20.355019770354005
20180330,22.124430828115138,6.390875313975429,2.6860104941599343,-44.88406629776196,6.398200060835804,23.27768086900987,-18.66445235179666,0.0,-1.2375415132970193,42.45949571805747,-9.944136236945857,11.204480433224695,54.683543296537906,0.0,24.707590670653193
20180402,9.749941204314409,9.414563013747014,-4.70984976737917,-49.672707023185126,15.630073524084622,26.938051887721446,-18.441622645073235,0.0,-5.344809235152618,42.08992961510628,-0.49489841456803707,14.085693742509866,57.318741673388935,0.0,27.427462542232046
20180403,-0.3061336307754749,12.283955729253837,-10.195411852702986,-54.28601270420029,23.526269277003202,29.93595651579105,-18.273303482824527,0.0,-8.702642767140055,41.79519707395026,-8.037101977856945,16.42955299970572,60.34367363883135,0.0,29.66606430438053
20180404,-7.992093952013579,14.139479875672908,-14.63761608632855,-57.58415132428176,31.458585877247877,31.92987332938811,-11.796181039172602,0.0,-11.278078850032154,26.5497958902496,1.0663937429393628,18.132717334312247,62.693438518655014,0.0,31.447695652365752
20180409,-13.306318329168585,7.584557247048778,-17.611876542943218,-60.941159912241694,38.08256942320229,19.05159986652468,-6.665922498610226,0.0,-12.997427812785343,14.123904317891409,9.280165759941578,18.894969591615386,64.67693703381183,0.0,32.98578913264763
20180410,-3.528527961453551,2.1728980422977227,-19.04899680380139,-63.972058680790745,17.82138054676264,8.640180848219572,-2.4672460253034716,0.0,-14.174640134717446,19.752783627227693,-1.6917100592386636,19.466868468372883,66.5470537800832,0.0,34.58110292108616
20180411,4.571385417965802,-2.667518936509796,-20.22129063133719,-67.17668051032713,0.11761338859125701,14.789897412126905,1.019674902573645,0.0,-15.238019672350774,7.983320321186413,-10.510230347417721,11.865853417162075,69.28465563573876,0.0,35.623792056594894
20180412,11.120009021571464,-6.60334599016799,-21.12314367684871,-69.64354114468418,-14.254525281555908,4.286178819176241,3.8755828862598913,0.0,-16.057000673807778,15.143809147473739,-16.76404307912544,5.70834368266783,70.42339209198731,0.0,36.18926127968083
20180413,16.47748711910471,-9.796485561963602,-21.889060142384203,-71.56412122087976,-24.892161671194025,-4.025304294107524,6.215355814722093,0.0,-16.728114432744437,21.014253644934676,-21.782023977071734,8.669079573192754,71.38325538754317,0.0,36.632852379315665
20180416,20.013497991733498,-12.610161405449809,-22.410791093859352,-72.87181618228868,-33.60438021009176,-10.865855657490705,8.133046387249607,0.0,-17.271208793979238,8.896885412749311,-25.745547542166783,11.171054351929614,71.34529754222339,0.0,22.990933965095802
20180417,23.528647551944353,-15.026961270224156,-22.91354861812202,-74.34325319583614,-40.94253495961104,-16.533243623073936,9.699725212137999,0.0,-17.66180522414437,-1.0264862868600575,-28.829860638495283,13.165669383467481,70.72424247647577,0.0,11.844186375749494
20180418,26.070351705281194,-17.01603529800355,-23.256427927298127,-75.6446135144214,-46.97314772153359,-5.819648666230773,11.601516725370091,0.0,-18.013388385859887,-9.734230871195967,-31.335290072345853,14.77038986438886,44.505381260840004,0.0,2.7415745037389523
20180419,27.881659940086212,-18.673541044658965,-23.526050022175237,-76.82254843336692,-51.76195885949872,-12.496368953398703,13.273507485949725,0.0,-18.303031485003995,-16.417333642810622,-33.41032583943802,16.08447579506083,24.451998484323312,0.0,-4.7239879512587715
20180420,16.2741118141099,-20.07807311049783,-23.735042591407247,-77.63568069120029,-56.42864220901044,-17.85316191488573,14.642194827214729,0.0,-18.539266416906347,-22.108398228299365,-35.24526284212424,17.168235392099565,8.018094981427465,0.0,-10.908541171179174
20180423,6.848034184707521,-20.30721396259358,-23.883271239881058,-79.09320500340836,-59.4872729457758,-22.25953790539613,15.748891901169074,0.0,-18.683911986932237,-9.192384990910895,-36.88757375285776,18.067745365854456,-5.482842678947941,0.0,-16.17423517789219
20180424,-1.1596769914539136,-20.584432969744668,-24.06583842572982,-48.80301355883639,-62.556753914464814,-10.557078776467081,16.513569069492004,0.0,-18.839940559216707,-15.9637834093226,-38.08947912021164,10.687614127927189,-16.287264258941242,0.0,-20.232435199810883
20180425,-7.72275757820511,-20.792852891750037,-24.391572893728267,-23.168073065712953,-64.66237500389951,-0.9671012594365617,17.149984244526653,0.0,-19.02003007944422,-4.681827943975976,-39.034983788273095,12.839367906887958,-23.958847730631962,0.0,-23.626852137981114
20180426,-12.935586038333897,-20.679652609590267,-24.668568121169,-36.81207413012614,-66.00907828970796,6.909701692419166,17.672063815014656,0.0,-19.188390555529736,4.564801602291852,-23.99083366263177,14.708153620991503,-30.23392411774165,0.0,-26.606179911147624
20180427,-17.168246594333493,-20.58359603887658,-24.876533333687092,-12.545829261084565,-70.89365763236113,15.163014036689674,18.14017074052154,0.0,-19.333058302830636,12.052449410611322,-11.699171221154867,16.232143046332283,-34.726300271985444,0.0,-29.04388900921889
20180502,-20.566961984912332,-20.584372723112974,-24.90474656410775,-27.505491962331025,-75.16521565953744,21.729979776784653,19.349789071806498,0.0,-12.224944218391558,18.606709473494696,-0.9273779981154597,17.537512028397497,-38.52447096816415,0.0,-16.08513316653772
20180503,-23.26847959043279,-20.571137948728147,-15.873115569388759,-39.627380441439186,-77.16885622925685,27.041649744602047,20.868084558755168,0.0,-5.432550395007312,24.177073702830466,8.53453077057152,19.780016187427922,-41.81353680875767,0.0,-4.275573006061626
20180504,-25.512862212346924,-20.491072665508938,-8.354779724892056,-49.69053383877023,-79.25914311725501,31.235105677560767,22.114751934715063,0.0,0.09453229376437558,30.111370078053273,17.757253927818912,21.44631384418266,-44.645207339168216,0.0,6.94362895487083
20180507,-27.402119706409025,-20.446147348252897,-11.856242586113591,-58.18236143311578,-79.06844951696829,16.47852605483012,23.13438924591197,0.0,-4.296800210143788,34.66715714732606,24.82400647461712,22.70330178767622,-46.98649474365201,0.0,15.647716870071772
20180508,-29.082465347414743,-20.76520215478788,-14.673074311613272,-69.49652530829259,-78.9875853051,3.720164780275405,23.9549802082326,0.0,-7.8920491915380175,38.5328181931911,31.069285456759438,13.689936869778801,-48.99693697196722,0.0,24.04732311470197
20180509,-32.296014689509235,-21.0668392464776,-18.290699023788864,-78.45158730342503,-78.2313142117362,-7.740809207124679,25.238128322393628,0.0,-11.836354770946711,40.68644344883553,35.420004466153884,4.504980586058686,-50.652872777829884,0.0,30.424300449753805
20180510,-17.798064568029886,-21.305649926352288,-7.422628766660298,-87.14731559158471,-77.5173449445946,-18.225717451974283,26.24419964923675,0.0,-15.570214777814034,42.45207433845801,38.310884714271985,-3.0089261211201523,-52.34593162975078,0.0,35.577882515915334
20180511,-23.057698488411866,-13.345026183703764,-13.21216589832146,-94.26238360245648,-50.095332457566506,-26.84957153368655,27.084911921854545,0.0,-18.454188032408926,43.943627119447825,40.758539323181935,-8.709192810642293,-53.439159867333906,0.0,40.368299735318246
20180514,-10.376397305268917,-7.324624323790365,-3.60487271334176,-99.67357482980373,-54.58972386867075,-33.897475447136294,27.762595662137876,0.0,-20.674092715394263,46.15135915729579,21.979319612633514,-13.310622657415092,-53.96888957614398,0.0,21.000787625523337
20180515,0.15976735539431833,-3.0407795833716635,4.231251436406976,-104.10843406939578,-31.102343476276037,-40.45020588570469,27.837050121766246,0.0,-22.52860174550772,47.961848292166614,6.423517323024234,-17.184652074143088,-54.411336137218136,0.0,5.086198304023227
20180516,-8.957588189933679,0.40617336610130644,10.590875947715642,-109.8366035218035,-19.540960181803914,-45.82516480804819,17.653053067062075,0.0,-23.778716827411284,48.990029985985785,-6.884889399340603,-19.89045089863803,-33.612873495325495,0.0,16.473790343023538
20180517,-16.864448130291283,3.2765010678558735,1.5460543403403721,-114.3139238599409,-10.065425613708879,-50.06309434558355,9.308567632321983,0.0,-25.55822382225579,49.74297770021461,-18.799521758410627,-22.64917832860095,-39.14127019689018,0.0,1.0876446760516458
20180518,-23.416398088479582,5.630862037982332,-5.942722573562466,-118.23240969169785,-3.105344744748703,-53.1963698776405,3.0755875320277237,0.0,-27.098107110756185,31.86538395096244,-26.81336352020338,-24.99060566427854,-43.55774760926645,0.0,-9.950959155254356
20180521,-29.01645049003564,7.556111071259125,2.3529998237909733,-120.47745465428407,1.9738472105499818,-31.223831771010303,-2.076230144502322,0.0,-28.346687405934702,17.486445927136195,-33.432715224895105,-26.881922355865264,-47.649224224414276,0.0,-19.009746896104403
20180522,-13.621861091700774,9.100636384960557,-5.4124288333685895,-118.54291038276668,5.932943283551105,-37.508007357862496,2.88377775317834,0.0,-29.503516212876946,5.989511489010769,-38.68978788490258,-28.502896864492694,-51.228060169334675,0.0,-26.348113579816836
20180523,-21.005446574099803,10.403498750495865,-11.521753726145628,-116.32903579183622,8.997568174534086,-43.65684851765606,-2.229741816747576,0.0,-30.246608255629933,-3.359767142859569,-42.735660837054475,-17.3912146341331,-29.467158874432013,0.0,-32.36053684733371
20180524,-26.555543554435506,11.3952728419038,-15.749485430677968,-110.29535734272562,11.513281107689373,-46.85729665729673,-6.823281901571337,0.0,-30.022786648338748,-11.353356468649675,-46.63461178257554,-9.160295159614485,-11.33209339213551,0.0,-38.37222138511124
20180525,-31.13789875711101,12.246332904659306,-19.194600566160183,-104.90374127191016,13.633716719594581,-27.378907046201878,-10.471383281706993,0.0,-29.85063003740299,-17.18432119377643,-48.15207047572455,-2.3651571863437786,4.761762160691735,0.0,-42.91447002955397
20180528,-34.441281174648964,12.96127154509975,-9.259464869382313,-101.8528139895576,15.326110781017922,-11.334004583628467,-13.167556395831683,0.0,-29.69838171409044,-22.025834591224786,-47.696400917231415,3.155172503238875,-7.502354702291823,0.0,-23.944077853344908
20180529,-37.047342665777265,7.69338625334643,-1.3562408870457245,-99.35962194427573,16.251197529817816,1.9298445396766466,-6.164871607272686,0.0,-29.339590092965825,-25.107522476413333,-47.169409106186166,7.458679555018558,-18.820024379677857,0.0,-9.24632454442327
20180530,-39.43320121321492,3.375060834868163,-7.851971791266841,-96.37534251731425,17.016534381844423,13.825284333387055,0.39908113025208863,0.0,-29.4324156781042,-27.4845490273476,-46.718633801602046,11.07549214925918,-28.82158443199433,0.0,-17.81710693655134
20180531,-41.59373650252422,-0.16389622446012644,-13.610152634348653,-93.73166586226779,10.241376097761824,23.534132427605964,5.786955655899456,0.0,-29.482640989147665,-29.368529042385692,-46.37088522855646,14.004492296526573,-36.93711420786648,0.0,-24.89481784296109
20180601,-43.366842581503384,2.8960057451645116,-3.9797043505580247,-90.83400220404845,4.683377067762568,7.175078628321901,-0.729670589323324,0.0,-29.489210892547195,-30.983578933682427,-46.31572306721061,16.462498008789115,-43.23984899760732,0.0,-30.70394541539988
20180604,-43.781903963491914,5.360995055953354,3.876222962733151,-88.52774958219268,0.4716330038161469,-6.318664027403542,-6.0955930464653205,0.0,-29.649235010131743,-32.213393597781035,-46.35870689225674,18.497969279072457,-48.37357194677682,0.0,-35.71210340072001
20180605,-45.22306803525161,7.271337769705581,10.730892252002985,-58.560239570828564,-2.8221205416051856,-16.6878417653057,-10.497865189833018,0.0,-30.2534044531658,-32.53210215531365,-45.87618704640775,9.621159849918513,-51.507367697872795,0.0,-39.25492429207
20180606,-45.4318754676237,3.0715245863121203,16.339724008957926,-61.81515133818144,-5.409924504169769,-25.424963582502357,-14.116738883444459,0.0,-30.81965175421112,-32.998469236758325,-45.84747427304361,2.3562667219280202,-53.124141722239976,0.0,-42.47180158763976
20180607,-45.289625388549595,-0.36586553747561024,5.894568167622729,-36.62201372873248,-7.527060855204483,-32.570416382404446,-17.179706465601342,0.0,-31.2248157527979,-33.3637792282674,-46.30912094354626,-3.5801036415029253,-54.43604691020281,0.0,-45.17269249436544
20180608,-44.331462213999366,-2.7373266137493033,11.700224308487472,-16.91961859401844,-9.246037162921963,-37.69536895983059,-19.234174409928105,0.0,-30.664265359093445,-33.36708128977849,-46.357225140618894,-7.736684455607644,-51.46755303283161,0.0,-45.92645753639244
20180611,-43.47043604968096,-4.868037567979896,2.950350614449672,-0.32544438013626625,-10.645086443447624,-41.9169966713017,-20.91350041945718,0.0,-30.3010945982411,-33.36985879726969,-46.463641186256204,-11.19612459340926,-49.21653228382977,0.0,-46.9075295069069
20180612,-42.804202120187014,-1.1290411599124706,-4.270715742943888,13.378909759496308,-11.791456581530879,-23.1433628088716,-22.86679861949571,0.0,-29.993707569283345,-33.36974955465599,-46.357540240780544,-14.025354222325573,-47.35378565365204,0.0,-47.50498536129846
20180613,-42.52327757213254,1.6163967809391258,-10.403894556772485,24.590462103601197,-12.998470425150435,-7.778545679111369,-24.273638935550302,0.0,-29.945224157312694,-33.55497168402041,-45.66078234509329,-16.62131187298021,-45.69462503677581,0.0,-47.41071615719604
20180614,-42.27226625790865,-1.237900447711428,-15.418280751143906,33.44030749324777,-13.73956616662498,-17.55171244196702,-25.46160491763758,0.0,-29.901382339609825,-33.71068334479748,-45.046211794440666,-18.736500794658742,-44.41126813429373,0.0,-47.223188604525504
20180615,-42.09510497129596,-3.467856878813508,-19.518118273274396,40.754949753698405,-14.542685004196436,-3.111155325160862,-13.81039872802485,0.0,-29.875199741311587,-33.96285735277265,-45.41187193677244,-20.46760507886031,-43.350548281459055,0.0,-47.854891821160734
20180619,-41.00543154253371,-5.295671416190105,-21.356328048209736,47.11709282706259,-15.002209420604155,8.94717017094759,-4.6094451657344875,0.0,-20.303818347944603,-31.73026822855558,-42.18296951359385,-21.08571048396956,-41.83122944924421,0.0,-44.95598978780564
