,GMV
20180102,0.0
20180103,107.63814282839914
20180104,117.75249328860362
20180105,126.60482586155122
20180108,129.86219795277168
20180109,122.75992934428358
20180110,101.31585465980913
20180111,99.48765150048723
20180112,86.6854789171153
20180115,79.6728911679095
20180116,63.254146316131106
20180117,51.02549338270897
20180118,35.7894360292834
20180119,29.999502358727398
20180122,24.893102638468406
20180123,21.917051901856166
20180124,17.53376784228472
20180125,18.0971213975101
20180126,20.66829681497618
20180129,26.374637741147378
20180130,23.02730777338504
20180131,19.914084651289052
20180201,16.147984686288087
20180202,12.124601573588773
20180205,11.012865518555847
20180206,16.107829699244004
20180207,24.595074772908944
20180208,29.074745460480592
20180209,29.811357312987838
20180212,31.710495682937797
20180213,37.28179616080427
20180214,36.49000756759912
20180222,31.70145325430139
20180223,38.64636001863176
20180226,36.65686377917977
20180227,35.90556673318615
20180228,36.36936926275025
20180301,36.63382237264328
20180302,30.20256279922765
20180305,29.00219548217529
20180306,29.726907557545253
20180307,34.51171841666083
20180308,32.89497050931644
20180309,37.6921026077358
20180312,40.98262544165009
20180313,40.18109927920152
20180314,52.87763069149543
20180315,72.98150978653271
20180316,70.49496518012361
20180319,71.2890454144215
20180320,71.85622695545246
20180321,76.0759969721475
20180322,70.72052336173074
20180323,66.56315627110155
20180326,63.65138264270673
20180327,61.9319353936019
20180328,61.137813398483445
20180329,58.14609158750333
20180330,67.8984681149018
20180402,79.92830195345267
20180403,84.96301064681369
20180404,76.95761740691275
20180409,69.93214262739129
20180410,54.985102322685435
20180411,46.84048494916509
20180412,48.61088604088212
20180413,43.52885616107643
20180416,35.67449728237186
20180417,33.195053298448514
20180418,38.15074036976277
20180419,48.05120884039414
20180420,46.58028905056838
20180423,43.15195298805729
20180424,36.4516345331503
20180425,36.859366161869474
20180426,38.849797573077275
20180427,47.895425481469005
20180502,53.2307779430515
20180503,44.74596518447137
20180504,55.825945317353934
20180507,61.3880780595402
20180508,77.57297301036049
20180509,97.68644944042632
20180510,112.08533078547586
20180511,134.42937481967766
20180514,162.0523426279717
20180515,182.9934789213605
20180516,196.33974420074713
20180517,205.09005033275957
20180518,201.7941991624024
20180521,192.93760458462012
20180522,178.7141599395951
20180523,153.47439989528226
20180524,136.94041194906478
20180525,111.72310177699744
20180528,84.36740784119557
20180529,52.29319104945841
20180530,32.73779794148805
20180531,67.7447143859152
20180601,96.73229891004067
20180604,113.1821781372526
20180605,118.3537895789076
20180606,110.85873445309555
20180607,102.41809180743725
20180608,86.53638803719042
20180611,71.89853543335762
20180612,57.67290449517335
20180613,48.3566019443061
20180614,54.75156600885764
20180615,63.289670274134544
20180619,58.08865000963021
20180620,62.681162880598635
20180621,58.595933207775374
20180622,41.541386515133574
20180625,39.07670608757571
20180626,30.12233776153562
20180627,24.433129672655888
20180628,22.706262791468774
20180629,28.933129294313723
20180702,34.67190136933189
20180703,40.65412791377078
20180704,55.76858540756541
20180705,66.48013411875323
20180706,70.35598861139852
20180709,79.51160280164129
20180710,81.24607243358297
20180711,89.0954027301594
20180712,85.52851329492701
20180713,93.11627823166026
20180716,95.75704793630672
20180717,90.91877141130688
