,GMV
20180102,0.0
20180103,574.5900468889416
20180104,418.51004638564433
20180105,391.4563799868754
20180108,395.9361302850986
20180109,411.5520485048147
20180110,407.04128575310057
20180111,406.91251020165805
20180112,412.4765939774694
20180115,408.9435103712548
20180116,405.2266525660548
20180117,397.438744611458
20180118,306.21612954825594
20180119,257.2968766067732
20180122,219.10029645499924
20180123,188.3652011883672
20180124,187.34278576421437
20180125,210.42817228232582
20180126,187.28544565546264
20180129,206.66421234373203
20180130,218.9854912368048
20180131,229.67639787375916
20180201,239.39332066978258
20180202,247.9745217140279
20180205,248.10358619924082
20180206,244.85889576440906
20180207,237.62257017592833
20180208,231.7039033609662
20180209,200.5267953410791
20180212,201.40593601441094
20180213,200.95209297439737
20180214,199.54338920180425
20180222,197.4181998553743
20180223,195.29638914474623
20180226,168.20280007724887
20180227,145.91316964646373
20180228,152.00757101024794
20180301,159.49874026101088
20180302,137.02526418942966
20180305,121.15923764528554
20180306,135.38809272050932
20180307,120.72638127790167
20180308,92.02026159018979
20180309,68.79704685184181
20180312,52.66819657635848
20180313,66.55955528325589
20180314,102.71672871698789
20180315,81.11785951086502
20180316,119.16402723852168
20180319,147.8348722184208
20180320,125.11877167203087
20180321,96.15446457612565
20180322,84.66409909200276
20180323,118.39300057957882
20180326,148.04661873122672
20180327,172.8701837147401
20180328,193.98988183774176
20180329,203.68745373150034
20180330,211.61658972107148
20180402,218.46352355469526
20180403,222.32716221278687
20180404,226.48581031942493
20180409,229.76716826721082
20180410,233.2423632958853
20180411,235.02586089013306
20180412,236.27252624861757
20180413,235.60565799239404
20180416,234.34783791234338
20180417,188.45134158790765
20180418,197.99673431182495
20180419,154.51946313838025
20180420,165.15765003774666
20180423,127.80987289017817
20180424,102.42547152809536
20180425,126.37500199809656
20180426,94.42146529352557
20180427,118.73294744923965
20180502,70.03109563009704
20180503,74.24802850001478
20180504,77.62982794573071
20180507,105.3166388990958
20180508,141.14043153419567
20180509,171.02394537053033
20180510,195.32839662656437
20180511,218.9702014704539
20180514,240.2736300220877
20180515,261.90687361701737
20180516,272.6627029376057
20180517,280.84678899731307
20180518,286.5353601002658
20180521,301.04710933506067
20180522,311.0737023415939
20180523,319.9179413940289
20180524,327.3627712957209
20180525,261.43330173326956
20180528,274.9733726245059
20180529,285.76421062726536
20180530,297.18044488777673
20180531,304.17425993784866
20180601,308.86631400304077
20180604,312.0876740867643
20180605,314.6558017054256
20180606,316.10562409482714
20180607,263.0702975223895
20180608,274.84179045403704
20180611,232.2707693030037
20180612,249.70759607784657
20180613,271.57810151902277
20180614,204.41935880296614
20180615,104.82809483926567
20180619,63.90179767058702
20180620,98.81109473953835
20180621,40.36139392147956
20180622,55.45033146997794
20180625,8.104984402280156
20180626,53.82477745705167
20180627,25.64043089634822
20180628,67.22788036663678
20180629,47.535682653651214
20180702,90.97473831950143
20180703,129.3252687391668
20180704,160.20753060769678
20180705,102.42243348310973
20180706,138.43934385957564
20180709,167.85841143328068
20180710,191.1599596925842
20180711,209.3220932182349
20180712,146.75849495520396
20180713,175.85172484569642
20180716,199.70858303078353
20180717,260.13138762868016
20180718,285.4174052370408
20180719,304.4107265158805
20180720,327.66912585623265
20180723,343.22891681754174
20180724,356.4813187830964
20180725,365.1747673383968
20180726,373.0534474805147
20180727,378.66220999213203
20180730,383.8215233902881
20180731,387.3392406282601
20180801,391.915232425501
20180802,395.078469112408
20180803,397.90133329639696
20180806,399.37965563614796
20180807,402.24460296415907
20180808,405.7134535888674
20180809,409.8133595545158
20180810,325.04389250154566
20180813,256.62451225633214
20180814,275.3420043740914
20180815,217.5602716798066
20180816,176.930706542848
20180817,198.45111471669773
20180820,214.3902034404881
20180821,225.77786286192256
20180822,235.69290425135287
20180823,182.5786061803448
20180824,138.89982709204776
20180827,147.13607995042807
20180828,169.22119324006312
20180829,186.32105743079757
20180830,200.18441134833228
20180831,211.47071392070507
20180903,220.099606308935
20180904,226.4101386214624
20180905,230.33305207818233
20180906,232.70618707636473
20180907,234.20449196022847
20180910,235.4614934684064
20180911,238.6466915077018
20180912,241.3248357291776
20180913,257.8524135299555
20180914,272.2517975150067
20180917,206.32041688795744
20180918,232.35842810922554
20180919,253.54908945588647
20180920,268.4955835836674
20180921,278.4648640582808
20180925,286.15488693998554
20180926,292.47528099193505
20180927,299.19686153426767
20180928,296.6143146961106
20181008,284.24125824594324
20181009,275.0969217877788
20181010,269.0412603594518
20181011,214.47763158375892
20181012,172.33938447683528
20181015,138.53208129641288
20181016,110.39179746420511
20181017,119.35311225503347
20181018,137.77113084122857
20181019,152.36619416987836
20181022,164.17737489599187
20181023,175.12651378803096
20181024,183.80913654064238
