,PnL
20180102,0.0
20180103,0.0
20180104,0.8472011420454464
20180105,-0.9555386850511045
20180108,0.9185462341228389
20180109,0.17607053046515578
20180110,-0.4049412466400409
20180111,-0.046143043777374625
20180112,-0.0966029509601604
20180115,-0.035902429481875345
20180116,0.6994278327580651
20180117,0.29757564334220804
20180118,1.3626336061256779
20180119,1.0497595523536307
20180122,-0.7168612478665172
20180123,0.3796532200348411
20180124,0.25133051923682187
20180125,0.81686566917878
20180126,-0.9475303897850621
20180129,0.3557727931625348
20180130,-0.4997925073859255
20180131,-0.026289685010934493
20180201,0.38106778448080086
20180202,1.081207049778269
20180205,1.1758098549251281
20180206,-0.48078717952701594
20180207,0.28486911604302523
20180208,-0.37522348070723605
20180209,-0.9691127346697219
20180212,0.6145188221740384
20180213,0.0027570375219585926
20180214,0.5908519084500194
20180222,-0.5276331582963957
20180223,1.3088503123561068
20180226,1.5791343166258736
20180227,0.4754473721530388
20180228,-0.14373577671584709
20180301,-0.004858351536325101
20180302,-0.45043359319173454
20180305,-1.7158064551853498
20180306,0.4771647614089978
20180307,-2.0972568863219685
20180308,-0.9411260551307722
20180309,-1.3722220857710379
20180312,-0.2328542345159198
20180313,-0.31790845728131517
20180314,0.7717347615665664
20180315,-0.3824640578060598
20180316,0.2535408029529436
20180319,-0.44950627593364073
20180320,-0.25093842990111714
20180321,-0.5427224622560312
20180322,-0.1177461596522049
20180323,-2.6308531519370564
20180326,-0.1606355131430621
20180327,0.5989399631447354
20180328,-0.5172046818835685
20180329,0.5653715737293286
20180330,1.734385440530642
20180402,-0.19301586662872455
20180403,0.21457920291570268
20180404,0.2752511361910392
20180409,0.5585332396983334
20180410,0.22780373839176615
20180411,-1.0488136431362431
20180412,-0.09893770712504761
20180413,1.3846069119375934
20180416,-1.3824145917802844
20180417,1.2946208466328757
20180418,0.9374978205684885
20180419,1.0054664922937253
20180420,-1.5286021218619614
20180423,1.832268261705869
20180424,0.2651406111463935
20180425,-0.007448949147305598
20180426,-0.11103926788220352
20180427,-0.34908517873938133
20180502,1.73295958691251
20180503,-0.4331683460827246
20180504,0.20604004837344383
20180507,0.37321350024970595
20180508,-0.20589698407293994
20180509,-0.9167538173269615
20180510,0.2851197971060742
20180511,1.1194317597997927
20180514,0.5964498061705442
20180515,0.43491988577520496
20180516,0.72880615241634
20180517,-0.41971099380143223
20180518,-0.4386010570885215
20180521,-0.7460068767998609
20180522,-0.37867299771125235
20180523,-1.3566026888213112
20180524,0.316000935152095
20180525,-0.37096925535778275
20180528,0.5509720167174013
20180529,1.7639311389915682
20180530,-0.5032737448807674
20180531,1.0827856744783082
20180601,0.49573750276119
20180604,-0.6657455158448368
20180605,0.34529181147604554
20180606,0.3777536599030788
20180607,0.5939087136224812
20180608,0.2288404147197459
20180611,0.18238547228468102
20180612,1.3213676827360166
20180613,-0.6141984802406416
20180614,0.8018345023002734
20180615,0.02306997000804654
20180619,-3.593550598880869
20180620,1.3812306473854006
20180621,-0.5267227812850048
20180622,0.0583749522656371
20180625,-0.012394602254095338
20180626,-0.7362203035780118
20180627,0.09711507335526957
20180628,1.0040153352895405
20180629,1.1372082399879113
20180702,-1.5674474775481324
20180703,-0.2536743131591506
20180704,-0.36400819723661687
20180705,-0.19638980811604495
20180706,-0.060995278115789524
20180709,0.4796269616290409
20180710,-0.2351194352124261
20180711,-0.06278056182693875
20180712,1.6590338277247836
20180713,-0.6820584846616954
20180716,0.13706385837751106
20180717,-0.33652110806306207
20180718,-0.02950983418274085
20180719,0.3689391340607034
20180720,0.9611631577293128
20180723,0.3966832983728235
20180724,0.1865772192421927
20180725,0.7118565180341115
20180726,0.11761859741176933
20180727,0.5532846217059206
20180730,0.10298188081798464
20180731,0.6424673170248211
20180801,0.101439481033966
20180802,0.3355519148357157
20180803,1.4094660581284268
20180806,0.489569027112335
20180807,-1.1290624309551778
20180808,-0.22207715054064206
20180809,-0.10731869758567243
20180810,-0.5942738423298138
20180813,1.5029560054323887
20180814,-0.22203352912365637
20180815,0.6330356340252926
20180816,0.3005320390384117
20180817,1.8297493312054312
20180820,1.0964539112433234
20180821,-1.6370233713772062
20180822,0.8819468149896083
20180823,-1.2364615345907524
20180824,0.4785080426287857
20180827,-1.1561077285352408
20180828,0.8233575112987171
20180829,-0.933561621644319
20180830,-1.0097427951228855
20180831,-0.6071847010229143
20180903,-0.29490010813944895
20180904,0.0002912920917769597
20180905,0.07933804674269197
20180906,0.270051653234439
20180907,0.011641456515784581
20180910,1.3041030769175976
20180911,-2.0320805625147975
20180912,-0.5883483903830308
20180913,0.42619783641248415
20180914,0.62340491513611
20180917,-0.13772253470087858
20180918,0.557428496608664
20180919,-0.13924641124706255
20180920,-0.2706957822180046
20180921,0.7998980462779671
20180925,-0.8652042638020395
20180926,-0.30148476414685993
20180927,-0.5159084886962593
20180928,-0.1212757186261156
20181008,0.39129462854968605
20181009,0.739079381173602
20181010,0.5298928473133118
20181011,-0.2524817119681135
20181012,1.1986638058552603
20181015,-0.1963627424460676
20181016,0.049970283652456766
20181017,1.1521521113587254
20181018,-1.46354734534001
20181019,-0.2846675792258131
20181022,0.9479303326766729
20181023,-0.3622040084655485
20181024,1.1374695817155631
20181025,0.5285445304291094
20181026,0.27578036401694145
20181029,-1.243072315357245
20181030,-0.06266858999057512
20181031,-0.6554260369522812
20181101,-1.7264969925851397
20181102,-0.18453138265650867
20181105,0.6982605182783392
20181106,-0.5931435683130547
20181107,-0.40842135252301953
20181108,-0.04166778545050034
20181109,-0.7082452472870281
20181112,-2.155647820267726
20181113,-0.32035932607720835
20181114,1.3311862950858477
20181115,0.40327891924667614
20181116,1.2633344099552353
20181119,-0.2891305461755107
20181120,-1.4629571716249183
20181121,0.22896297744751215
20181122,-0.8598273299847597
20181123,-2.3347959036408596
20181126,-3.885497377110705
20181127,-0.3901367622262083
20181128,1.2806608187484838
20181129,0.6913120969196009
20181130,-0.5150292989367623
20181203,2.5507584330928794
20181204,1.3275907167605856
20181205,1.3716452147651432
20181206,-1.1706896750230347
20181207,1.470925872355741
20181210,-1.3467173882417527
20181211,0.0891488503403242
20181212,-0.15316107686361538
20181213,1.3965040384066791
20181214,-0.21084651729678472
20181217,-0.1878829006106915
20181218,-0.0002946436827153399
20181219,-0.059276405369506485
20181220,0.24078964152892846
20181221,0.15217091973523716
20181224,-0.6523011351954981
20181225,-0.7361157058329911
20181226,0.11522287253604765
20181227,-0.3627566880557788
20181228,0.2224905431490377
20190102,-0.5320609970291612
20190103,1.0082749838107947
20190104,0.799279149489991
20190107,0.5365874361496413
20190108,-0.19794825148525283
20190109,0.009561589634017046
20190110,-0.45157501377663806
20190111,0.7638885565988623
20190114,0.4054630467627602
20190115,-0.17396088779837438
20190116,0.13020148055392783
20190117,0.402576671039126
20190118,2.011612495582053
20190121,0.09952419664027597
20190122,-0.7186975677763937
20190123,0.1992361935615653
20190124,0.7283218800998301
20190125,0.2050834570908725
20190128,0.48349957397314614
20190129,-0.5399094349437445
20190130,1.463388328348205
20190131,0.207250829338445
20190201,1.5284063435560742
20190211,2.444549560646234
20190212,-1.206499277222799
20190213,-1.7270203726901157
20190214,0.23235585202240686
20190215,-1.5923688830035763
20190218,0.9588526776320297
20190219,0.4081266491364078
20190220,0.651511897800479
20190221,0.09122619743615049
20190222,0.6817329404900879
20190225,-0.8379948988148921
20190226,0.7164248966527039
20190227,-0.37971526813081125
20190228,0.3964167302970674
20190301,1.2383739897759964
20190304,-0.10181426735321451
20190305,-0.1908816144806989
20190306,-0.4313014259476774
20190307,0.9253599202719749
20190308,-0.6161668871022714
20190311,-0.5757066883889519
20190312,1.305531826988488
20190313,-0.4861820856771161
20190314,0.5708488730511878
20190315,-1.0531904105622614
20190318,-0.6064143415658165
20190319,0.13828378064757818
20190320,-0.4144669307983541
20190321,0.015284996292977984
20190322,0.17928397270917443
