,AG.SHF,AU.SHF
20181224,-27.319824114001737,78.52195146791333
20181225,-21.275447119219592,82.3154039470919
20181226,-13.739495768707,88.29342616288541
20181227,-8.087250721923516,92.4996874588831
20181228,-3.0431101878781197,95.5003558725967
20190102,-1.5959638208264797,97.60660077434369
20190103,0.8461730122047318,99.02024499877432
20190104,3.4992932316682905,99.42548918908344
20190107,8.32828478198685,97.59850198485627
20190108,11.953445362866859,93.28236551401146
20190109,14.969175486195027,92.94767994375756
20190110,22.105399156617832,92.60817105021314
20190111,27.235259074604382,88.96307067520067
20190114,30.773792418227632,87.59203604951529
20190115,34.06060117518373,93.55506409760741
20190116,37.0014310873565,99.10768040070204
20190117,40.39283905109687,104.04871394021205
20190118,44.25100066401493,109.76560388299181
20190121,42.92240244552926,112.64544487906487
20190122,41.94363907492914,116.26030047261797
20190123,41.7916111315876,115.81212741152717
20190124,40.837003320519486,117.54133464780237
20190125,41.202622655325555,123.15513086216531
20190128,40.302377312477624,124.1051238494841
20190129,41.9591756598987,123.00076398312135
20190130,46.02613361462063,122.42773787118306
20190131,50.03742254223402,121.90407418795299
20190201,53.4941058635257,125.05064132928003
20190211,54.95633358048751,124.100613708734
20190212,57.202632913024466,122.42202753101164
20190213,57.63614562752177,110.38822072314787
20190214,54.67225064034161,101.67306798817488
20190215,53.936375448994724,94.1117939164022
20190218,51.893148711432225,86.68979228585155
20190219,52.36597778959811,84.13812635393923
20190220,51.53077027993694,78.12760604066011
20190221,49.026799974828876,70.21707975820044
20190222,48.10089824394768,63.490900435160434
20190225,49.72498262244202,61.8930396429366
20190226,47.75194639954419,53.949304086823865
20190227,45.77348585404271,46.44346348961588
20190228,44.61695276881457,41.90403789419367
20190301,43.792386829690884,38.718840618386665
20190304,38.41245288909551,35.07548824501466
20190305,41.81419510545597,31.172722385390646
20190306,42.88707972822347,28.957154742647035
20190307,43.9474676716131,21.26406366259855
20190308,41.01820683500657,15.438624437882988
20190311,36.860983236718404,10.633880487237985
20190312,32.21023770657892,14.350768116802756
20190313,28.622399220642677,21.354545336410226
20190314,22.122613327964434,30.529503303696593
20190315,17.505122645753502,29.621670411271516
20190318,8.415408753248265,28.449090394040223
20190319,4.018801104686824,27.33754652148784
20190320,0.006384650305020707,26.225158516279905
20190321,-4.17791741462281,34.99009118129062
20190322,-16.64591498536045,46.56457909375931
20190325,-26.14577821125252,45.86244617024065
20190326,-23.746729617144535,40.00567076149314
20190327,-27.80698449550485,29.69982156036013
20190328,-47.667285150606794,30.951605503882085
20190329,-59.23286547858156,33.407546877710566
20190401,-82.59534310521047,39.24837538500966
20190402,-93.8603743529568,39.094490113620054
20190403,-103.49168800232803,42.13766193985535
20190404,-103.35171279093923,46.11958992004097
20190408,-100.65313448143988,48.28412282953997
20190409,-104.10528725303476,46.30553853212393
20190410,-103.94709208273343,44.53912643015157
20190411,-107.08646453668243,39.269223865286094
20190412,-101.24357975075259,35.110485658104224
20190415,-99.8026942571195,32.30681873431903
20190416,-94.44507227592192,22.235485512784155
20190417,-98.53273017598059,17.30815564240964
20190418,-89.9915695668437,16.51234615215898
20190419,-97.13507224968207,7.4698808202681155
20190422,-94.02947572782718,-0.9546519024690147
20190423,-85.67851348964011,-4.235583612065336
20190424,-89.18592713591578,-4.552554753251689
20190425,-92.25972784048656,-7.858002023489981
20190426,-87.51708913067935,-7.891953481645568
20190429,-79.6530161046914,-13.293228278433729
20190430,-66.00560177154921,-84.38870959348478
20190506,-58.62169919171975,-140.00507885621786
20190507,-47.13810805283083,-185.79397932381428
20190508,29.11492678556571,-139.1431463721086
20190509,10.0395070541672,-174.70032799625807
20190510,-61.07450645105306,-213.51496675919554
20190513,-83.96116802749913,-164.50498795348383
20190514,-96.88453983275113,-167.69612528337345
20190515,-147.09423013525762,-201.00861135730193
20190516,-147.9189208223445,-128.3375046045939
20190517,-161.81706155868577,-51.07112330874454
20190520,-185.31915693233492,-104.77575113752532
20190521,-207.27121628148151,-66.00832635406071
20190522,-228.55006830034947,-37.60199378664701
20190523,-181.04140297481064,-36.92414787880505
20190524,-194.5778571853699,-19.249332979099744
20190527,-217.10911316825258,-1.1415232408049265
20190528,-182.88352656489673,12.421453979206456
20190529,-155.0796442042754,18.391199032353274
20190530,-166.91155058063325,23.5044935499783
20190531,-133.57972738577695,31.382779545597757
20190603,-150.98361527955052,34.07623828877256
20190604,-124.85597682145256,29.552083092868113
20190605,-96.97165068141999,26.07300936643292
20190606,-44.96753177899637,23.8847323400715
20190610,7.010875118649471,21.84287086893101
20190611,-6.582021082153243,13.527358851864854
20190612,-11.229422813118296,8.017232456944871
20190613,-9.888961318037378,6.697597522118021
20190614,-26.1652842815632,4.333415524784948
20190617,-16.800377769134425,3.8741263099569507
20190618,-3.9988983382192083,1.3270187258710158
20190619,29.56755787109828,-0.272942324629195
20190620,27.25072322908529,1.0799139834741156
20190621,26.64148467112123,0.042875139560336145
20190624,26.89036523159495,1.0311825971557864
20190625,26.049160216020333,3.322788236675468
20190626,37.90236750764748,5.488413015499995
20190627,34.805912311364466,5.9673944077941785
20190628,21.379104839941384,9.03396671020095
20190701,10.42881645686928,9.281413710920594
20190702,10.406880070112077,7.63530210766098
20190703,7.486582800787631,7.936932444180061
20190704,1.7007224309220206,12.540898184448015
20190705,-4.491538646677154,11.720792863642874
20190708,-3.1964166042408455,8.213329636061106
20190709,-3.764426508697381,7.977766669032406
20190710,-7.699518769043441,8.737483740938673
20190711,-6.918111389637168,9.65626969706089
20190712,-4.711375332262537,9.413409160715611
20190715,-7.97462329343408,10.253348137977495
20190716,-13.374883722440483,10.033790872226362
20190717,-10.133183490230962,8.829723128045407
20190718,-17.03563055968857,10.079509986716577
20190719,-9.317082303853695,9.426238506306555
20190722,-10.271275504930102,9.653161107563406
20190723,-12.120232565886877,10.804405610448654
20190724,-6.120800060797326,8.818112863556552
20190725,-7.34566455084288,10.414534454597716
20190726,-11.950502271088865,14.716921339169156
20190729,-13.267507690103818,16.597842833485622
20190730,-11.493618229289597,15.574473471915702
20190731,-8.659918445528238,16.7867534675486
20190801,-3.857652450813426,13.743327715569452
20190802,-0.8901429036896669,9.172384423127447
20190805,2.0026380609506145,21.3900605247554
20190806,2.0307509457697583,15.816067975078377
20190807,2.567310031945271,9.322877742243497
20190808,1.406869060720652,8.560597966752036
20190809,5.20600240987862,-4.472557582138816
20190812,5.07984184027799,-0.3276591889322114
20190813,2.880570162841906,2.8309985929398676
20190814,1.9105786256231827,6.28911956269685
20190815,-0.6965280214645541,7.43505658828284
20190816,2.894578167675624,2.7028511152651813
20190819,4.473282168126409,1.4893287712372905
20190820,2.234977666040313,0.3381001038635322
20190821,1.6033602538553957,-3.2471660023573636
20190822,0.07319833285061768,-5.801900335575951
20190823,-0.3041501140050725,-1.845402465960506
20190826,-1.3648173667337904,-4.417815978591599
20190827,-4.400136872234447,-8.905547033346474
20190828,-3.9904701290240805,-22.343397558895337
20190829,0.00935181405186871,-25.096982279866644
20190830,1.0086252535323177,-20.43001427838151
20190902,5.256049125979315,-25.333476502655365
20190903,4.893389237354634,-26.16818062552163
20190904,5.954367852921613,-29.679547644509523
20190905,6.974274309557947,-29.06781221762118
20190906,7.847474551327678,-27.630531640755112
20190909,11.144444793491258,-38.39539508786065
20190910,16.033668690619656,-41.00541822220488
20190911,16.95411005543843,-38.08604012731631
20190912,21.745612911734664,-41.36318274824186
20190916,20.805107782330033,-41.03719526832952
20190917,18.556222510789652,-40.917011610425824
20190918,17.004620107513823,-45.73947262915005
20190919,15.905444328941394,-49.336527557884615
20190920,15.439163360671166,-51.715606861735125
20190923,19.110568519975125,-54.813131790753026
20190924,26.165710008368638,-56.424868941745544
20190925,26.70462847028809,-41.08140511284492
20190926,20.649239876749647,-48.14010086170304
20190927,10.908183092434092,-66.5468920777027
20190930,7.502285339862648,-72.77512733442249
20191008,3.2317359789773445,-64.99756773660964
20191009,-1.918609447411156,-79.32848579337843
20191010,1.9082389697555158,-76.81234061467963
20191011,-0.9028705223589374,-80.38360673596209
20191014,2.7184426568330684,-95.5332309971163
20191015,3.390718143491037,-99.66375582018955
20191016,7.683759241407119,-115.43241204984643
20191017,11.686414868631509,-114.91582414170045
20191018,9.707454695536223,-117.29244321740393
20191021,6.194328532306042,-133.7134449983246
20191022,2.633686221611797,-142.15058545707328
20191023,5.320509999210845,-138.16101345254785
20191024,-1.1660439582180142,-128.31125729311535
20191025,0.913637826120654,-123.92750836548763
20191028,8.73425128846941,-132.44632898961845
20191029,7.224212952575244,-130.04821337626146
20191030,6.239504321502896,-136.22226359431986
20191031,-8.31818426301558,-157.6660709518355
20191101,-32.0949383903991,-157.01085317239145
20191104,-44.57972060928106,-150.3564220695935
20191105,-54.27663470962348,-145.40046526582142
20191106,-55.43153201127154,-132.96680977244617
20191107,-55.78685754751385,-119.66760235672825
20191108,-51.51571685438043,-100.00454852308852
20191111,-48.28883381161134,-87.16335995205762
20191112,-43.94775787651741,-52.87301597658449
20191113,-38.014493278313125,-3.1367865042181537
20191114,-36.17311744574422,16.547020775399346
20191115,-26.34838214168799,27.968904883148262
20191118,-25.96853464715002,17.04486687401513
20191119,-24.043099505490144,17.743248317961655
20191120,-28.575532081689627,14.215049082404022
20191121,-30.770120753017764,2.508883872807963
20191122,-31.788639100354658,29.580424249357765
20191125,-36.63402176993985,16.585932636397487
20191126,-38.649457842208136,32.07681663777107
20191127,-39.89692811400698,57.54679620516793
20191128,-37.82386937224639,34.578134477115015
20191129,-37.649106214599314,50.894872669561266
20191202,-37.494442436627025,63.751456594559926
20191203,-38.755138705838704,60.457038704553284
20191204,-39.828864810797825,60.0957643998913
20191205,-44.512320088932206,69.55003565273948
20191206,-53.56739217047685,68.16010750420155
20191209,-61.030917591034424,73.00147529285576
20191210,-59.69784897895198,67.9053415214673
20191211,-60.768099577286975,64.34146952531555
20191212,-59.748879749435076,62.68801401893034
20191213,-55.574844084072545,54.7326158195782
20191216,-59.86699100042472,50.43185479347743
20191217,-59.75880148220969,46.987740669390064
20191218,-59.23256201491277,49.49800492234452
20191219,-58.876470137397305,50.36528230943902
20191220,-51.5304840013766,51.9219444151831
20191223,-49.592863477012344,61.690876195218905
20191224,-70.3061748855422,67.82650915923124
20191225,-49.92799821737507,75.15138006547464
20191226,-26.626559490991827,66.79963965734223
20191227,-11.605939383065326,66.67912652458757
20191230,0.5426756977642918,57.82675603403128
20191231,-4.775002410237337,46.711780201536136
20200102,3.3108320263498006,47.23058032140381
20200103,0.3841983556675209,42.81434439027568
20200106,-1.1881163418551337,37.24036346032155
20200107,-3.2147879706188633,37.22838889090645
20200108,12.152607478064203,33.05712486961134
20200109,7.709412799665716,29.871030344029382
20200110,16.091109705144177,30.694238930243625
20200113,18.168537078324533,3.6638055988130898
20200114,21.425234412027034,0.8367308305592266
20200115,17.26314905770661,0.6133482258438195
20200116,11.712381766125809,-3.6090501245837574
20200117,18.749844375138423,-1.6825863137035908
20200120,15.305943051785718,-0.24084037774869607
20200121,17.48664454055178,-2.947859045703735
20200122,11.749763575159536,-7.583959344960416
20200123,18.52478534791858,-6.317224500118355
20200203,12.938052200900634,-5.80588405751294
20200204,10.413080600041997,-13.797851893403832
20200205,10.584613936171861,-12.78641171365691
20200206,17.456862155614864,-16.528731995295548
20200207,22.405447228135046,-16.932652874728074
20200210,19.474824426871635,-26.280223578080463
20200211,19.614784344770506,-26.3307872629445
20200212,29.064322165167408,-32.297488008304704
20200213,34.91498525060994,-29.27506148077773
20200214,33.21709294278644,-30.504839838780196
20200217,33.80220429865622,-32.96349725471981
20200218,39.651499009963075,-26.342175362770828
20200219,34.5538288668023,-28.632339714799077
20200220,27.193327469279517,-29.241432324131193
20200221,20.154131844530035,-18.423609671276786
20200224,17.92083491492948,-18.570282526920515
20200225,19.223448582498573,-17.643232119711097
20200226,15.557526230020489,-13.572982414554515
20200227,18.486292656737092,-9.217994290665303
20200228,30.402812175279646,-10.1385673680235
20200302,36.316033441347564,-11.91792303823532
20200303,38.72256129983711,-9.74225088356936
20200304,39.340243459472326,-7.144111147365755
20200305,36.93192453900564,-16.689605700305073
20200306,40.898900913460125,-8.303173627670615
20200309,40.48007444002814,6.162875664138125
20200310,37.703208124529276,15.240113172806028
20200311,36.06329379040106,22.99418490812949
20200312,32.70878506835902,25.48690264682275
20200313,34.150662105430214,27.397515927756043
20200316,30.756136271208778,28.06270566972509
20200317,25.338770231688493,29.948455216219987
20200318,21.345646943960865,27.033124612636563
20200319,17.82399602006153,24.36620801572189
20200320,13.886973372223176,25.27083733216595
20200323,12.123829350782398,19.976186998074212
20200324,8.91345792422596,24.80246597043687
20200325,10.382500875443167,29.29315041106415
20200326,8.95869609713903,35.68485160399354
20200327,6.790324492758107,36.33385045632584
20200330,8.72962971504465,38.527036973482126
20200331,11.026863152115586,39.32280704467399
20200401,11.696859040090656,37.138268584253716
20200402,12.999366601493023,38.67585647386392
20200403,14.827791685578736,38.10413994552342
20200407,15.863135530151078,40.00737036919682
20200408,16.925581772863243,38.402371962481375
20200409,17.367842403705797,39.627604772924165
20200410,17.376456474495026,40.72767345361605
20200413,17.652951277318326,41.71757190637196
20200414,16.95457243121215,45.43852332887742
20200415,17.346419096787674,52.217809045213215
20200416,17.5138439946563,56.722312253263524
20200417,16.054408681135605,56.82184124326703
20200420,17.00314327460323,60.91867266779221
20200421,17.737031587631698,64.03716052788924
20200422,17.543265018454314,68.79862715041715
20200423,18.404151828906624,73.68183064049045
20200424,17.73190700059109,75.1175914906286
20200427,17.803555114772582,78.00027219841975
20200428,17.934703773695794,76.29989792573805
20200429,19.43900041776005,76.73191383805684
20200430,19.040529644103547,78.15120382817854
20200506,20.58100476442956,79.2749384236207
20200507,30.474955257959575,70.85904870789838
20200508,38.63464344538608,72.58645687550052
20200511,37.45357260845809,75.16146052177643
20200512,41.81583142166982,73.54360733498575
20200513,42.1994241189305,72.64212884426321
20200514,47.38085006723364,78.68444395183397
20200515,46.23377954704914,86.43184542542294
20200518,38.74023217638721,85.04493932164667
20200519,38.14477143369512,82.19564547701299
20200520,38.308154684339804,72.5308816009573
20200521,33.49420421049171,67.36858354674514
20200522,24.682736425013033,54.250766174454625
20200525,25.1649172068955,63.43078028361428
20200526,24.31959515286977,55.76448132833859
20200527,27.000769186002806,56.83621862058952
20200528,30.49780621525072,44.40699253676418
20200529,26.77961467661158,46.54195192962364
20200601,25.26347692751211,42.08387427602244
20200602,19.865077957372403,46.900537323638694
20200603,17.833044867506178,50.24576848798222
20200604,18.5606762944947,45.8683640478212
20200605,16.532419992954683,40.0133353224326
20200608,9.380229896328816,35.349565751751676
20200609,3.5128118796852745,21.98568780952389
20200610,-1.1939271561518414,7.558643581602006
20200611,0.4476976292139525,-12.81395349267979
20200612,0.21841934198437235,6.5820659202982315
20200615,-3.9464677428317416,12.96166575076626
20200616,-3.8581976222551204,2.713445917283454
20200617,-3.8830972720662236,4.514780960652146
20200618,-14.652015737400587,27.414418911342995
20200619,-10.713180431859273,14.157583394962517
20200622,-24.311351548626227,5.776059267454111
20200623,-22.96520270534259,-33.25183412986775
20200624,-26.511898215578018,-15.639729174178024
20200629,-41.22965704814568,-18.678964851726807
20200630,-42.84232041039933,-31.390773690232635
20200701,-48.32195599641636,-41.9531507516837
20200702,-52.453270639875385,-24.96100717804034
20200703,-58.50836020207601,-30.84849106516713
20200706,-58.73352779736646,-21.802582715419064
20200707,-58.59128015947358,-26.430032869400176
20200708,-62.907886891028085,-37.10908777799058
20200709,-66.1772850506317,-41.32723030642021
20200710,-61.628241729812004,-65.45860549165411
20200713,-50.689258880367916,-90.4497039411276
20200714,-53.50947135935327,-100.51694487021953
20200715,-48.11444362512714,-125.39520334274346
20200716,-50.03729149047554,-149.22149006433247
20200717,-38.83072078305962,-166.19472625818798
20200720,-49.34149502150011,-184.71535416206476
20200721,-46.37400242748911,-184.91336177265117
20200722,-47.40947962117324,-172.6778521044994
20200723,-44.41538885683429,-158.60472215004071
20200724,-37.312579996616506,-149.57380250795694
20200727,-29.27692059676105,-147.17831412427327
20200728,-22.641072590510216,-147.39117246964867
20200729,-20.22838325544162,-131.802335164444
20200730,-19.52118736140355,-126.94615950821569
20200731,-16.095597937553357,-127.9162145397989
20200803,-13.905151991795831,-129.04564151049928
20200804,-10.10531131743306,-128.7135193380461
20200805,-7.587092580739159,-127.22455939980854
20200806,-3.651401707047624,-122.96982304116814
20200807,-2.924076386747384,-118.75496622403996
20200810,1.0043253943665165,-116.17378126678861
20200811,1.6006690080745436,-111.89717243723572
20200812,6.292495925513486,-111.29452199040661
20200813,7.64609995651501,-102.06182218122024
20200814,8.963910983269443,-96.35569594127483
20200817,9.226996361370048,-91.80198868252135
20200818,9.64140754070755,-83.19151731865608
20200819,8.023254075270524,-73.72507118501609
20200820,7.221807935958141,-67.07862739470166
20200821,4.96291929219791,-60.08394641151208
20200824,2.2731702036705568,-58.51801786388433
20200825,0.6526152366580799,-53.85008317646526
20200826,-1.8038135036317415,-50.72803242784056
20200827,-5.16927800222795,-48.673444327807886
20200828,-4.7395549719141625,-49.863833576948934
20200831,-4.847527865146967,-46.22624951105096
20200901,-3.827829671909678,-40.56644422158365
20200902,-3.7088433994944014,-39.0003616688729
20200903,-7.431945574874962,-39.76188180124526
20200904,-10.563815549156056,-38.28848312625539
20200907,-13.859663782235328,-38.458922512810396
20200908,-14.404238841838824,-36.483613690262565
20200909,-12.788607964575462,-40.03046910419657
20200910,-16.83416146236106,-41.06838175467742
20200911,-19.153323169134588,-42.336124745377376
20200914,-21.120409282578162,-44.63542894816074
20200915,-18.704464490140964,-48.96007680242606
20200916,-16.393304257139768,-47.90277167958411
20200917,-20.234044195368007,-49.12003207528424
20200918,-19.319062043282358,-51.10071937732289
20200921,-20.370178383461226,-53.68848741249486
20200922,-21.38182211494808,-55.89362658973156
20200923,-24.125999234325167,-52.281554025542185
20200924,-26.165668963137293,-42.677790645256906
20200925,-28.89680373592313,-36.636162499284744
20200928,-26.00418800460803,-25.983027019720446
20200929,-25.771581483592612,-19.82101688507879
20200930,-26.54117391050978,-15.029593341076016
20201009,-25.813835930443716,-6.65502778268156
20201012,-23.768265757389976,-11.80827880767768
