,PnL
20180102,0.0
20180103,0.0
20180104,0.0
20180105,0.0
20180108,0.0
20180109,0.0
20180110,0.0
20180111,0.0
20180112,0.0
20180115,0.0
20180116,0.0
20180117,0.0
20180118,0.0
20180119,0.0
20180122,0.0
20180123,0.0
20180124,0.0
20180125,0.0
20180126,0.0
20180129,0.0
20180130,-0.00029550094022926464
20180131,0.20086499335327934
20180201,-0.08202218288163027
20180202,-0.042945751656524415
20180205,-0.38385544238826613
20180206,0.1970407000143598
20180207,0.10142906132593375
20180208,0.32051985966805946
20180209,-0.17036288639846442
20180212,-0.17377569486642977
20180213,0.07264717067011027
20180214,-0.32710261665899487
20180222,1.0456462674132285
20180223,-0.25703519011428844
20180226,0.9827744673630593
20180227,0.2714787105042988
20180228,-0.08362583200440395
20180301,-0.7197085646370789
20180302,-0.007931032977537956
20180305,-0.36557094089193165
20180306,0.013170625276441939
20180307,-0.28597531589132075
20180308,1.2927321554801185
20180309,-0.9017731015659951
20180312,0.799258853457883
20180313,-0.3531130570351721
20180314,-1.2763223962226067
20180315,0.3235121562124443
20180316,1.0468366950696306
20180319,-0.1459559185232445
20180320,0.09677059458614516
20180321,0.0626506761325869
20180322,-1.856531712575777
20180323,1.194228142491838
20180326,0.5690625341261715
20180327,-0.7981613559725836
20180328,0.5542790098712472
20180329,-0.5498217409813425
20180330,0.559433663500636
20180402,-1.059870695792939
20180403,-0.44251193728366245
20180404,0.1871100716289986
20180409,-0.23430610623620735
20180410,0.04413132548841832
20180411,0.1714326706151527
20180412,0.5047247376306182
20180413,0.00013373446327893937
20180416,0.07560379003388454
20180417,0.01009214141722372
20180418,0.030145489054011577
20180419,-0.2456562434744316
20180420,0.1434757331013532
20180423,0.07429330904892126
20180424,0.36031390695825455
20180425,0.147117373834235
20180426,0.4028508927374018
20180427,0.22785693018158185
20180502,-0.6705998487063412
20180503,0.2515127872413036
20180504,-0.5687947312929531
20180507,0.5774388509406818
20180508,-0.06930715010047216
20180509,-0.42881181499119675
20180510,0.03849940236794361
20180511,-0.19757463684498144
20180514,0.18649225248453877
20180515,-0.14704984459134413
20180516,0.019723214810879602
20180517,-0.45566395677336596
20180518,0.7028111524741808
20180521,0.4632044803543285
20180522,-0.02018114620860305
20180523,-0.40113072167414393
20180524,0.03334321838133413
20180525,-0.06588669444862198
20180528,-0.15800641608666782
20180529,0.11667084862842446
20180530,0.23454084349378163
20180531,0.10806398445500154
20180601,0.8491781993672014
20180604,0.0868327224997042
20180605,0.29648326393282814
20180606,-0.17655406134148077
20180607,0.19798595383668396
20180608,0.2069596152252592
20180611,-0.06327084532404305
20180612,0.043396103202747505
20180613,-0.29400031204303806
20180614,-0.07467724115233983
20180615,-0.12552515168873593
20180619,-0.08202563681822923
20180620,0.17405975320896452
20180621,0.18611358471621042
20180622,-0.0012212139535500736
20180625,-0.19358675645717136
20180626,-0.15584329956516882
20180627,0.2374137481966145
20180628,-0.14703324312680305
20180629,0.3079544964376594
20180702,-0.22437467161547667
20180703,0.3588189059064522
20180704,-0.1165215783727628
20180705,-0.3350554337171629
20180706,-0.020461982303242345
20180709,0.47172218203524247
20180710,0.2542233944782981
20180711,-0.07228194238718817
20180712,0.3236195604947115
20180713,-0.20941487753527166
20180716,13.60761644130238
20180717,0.6795395809029344
20180718,-0.14197611817632222
20180719,-0.044689179497908425
20180720,0.729548475937448
20180723,-0.06718754018130473
20180724,1.4576652993768713
20180725,-0.09774638571220816
20180726,-0.31134545416440834
20180727,-0.08937096228773936
20180730,0.5491809279098187
20180731,-0.3383530824393933
20180801,0.4831889693716899
20180802,0.6037098272577346
20180803,-0.14203125092024474
20180806,0.9131206002381185
20180807,-0.6942475523761629
20180808,0.09246810674141853
20180809,-0.04188438295315187
20180810,-0.05319071905772734
20180813,0.26239687830238834
20180814,0.3384739386051159
20180815,-0.006529543587739199
20180816,0.27985087020156835
20180817,-1.4043866815587243
20180820,1.6139783470760145
20180821,1.5186924847633008
20180822,-0.1627437764805973
20180823,-0.8552231479992976
20180824,-0.652354939067983
20180827,0.11655564228982136
20180828,0.518402105008499
20180829,-0.08828845072734505
20180830,0.11291759510524203
20180831,0.08360463937627916
20180903,-0.16995312872631324
20180904,-0.0016093502558256606
20180905,0.518965195505214
20180906,-0.15001321698491177
20180907,0.4302096218290202
20180910,0.30604289301445586
20180911,-1.0691307906418115
20180912,-0.04757698551724208
20180913,-0.032619476804499815
20180914,0.11177495120060489
20180917,0.15330728422951503
20180918,0.3244353947982921
20180919,0.6643810197370028
20180920,0.5055486331089577
20180921,-0.4565349749396136
20180925,-0.08529717991748038
20180926,-1.115647428195579
20180927,0.34388588597473757
20180928,0.0051651795431762425
20181008,2.9716257728115276
20181009,1.8637702058444996
20181010,-1.0517796004482542
20181011,-1.2864671049602747
20181012,0.41519378476916247
20181015,-0.48975829686955624
20181016,-0.9277709090809078
20181017,0.46906198424880463
20181018,0.1163250883302258
20181019,0.03906176543487391
20181022,-0.031781620388616684
20181023,-0.41988543086979124
20181024,-0.3042423695499299
20181025,-0.7834834689325644
20181026,0.06454321592443989
20181029,-1.4937316513859882
20181030,0.05201773216671989
20181031,-0.152359637215822
20181101,-0.3556248059684318
20181102,0.9218001030155794
20181105,0.01691729250384525
20181106,0.10065119673676733
20181107,0.5033311116518748
20181108,-0.5271861504072013
20181109,-1.0666516538230533
20181112,-1.4241060994400445
20181113,0.5883090522740105
20181114,0.23462626396623668
20181115,0.3098332923125858
20181116,0.1653944136965459
20181119,0.030182903596280113
20181120,-0.472596820087911
20181121,0.7462090640778024
20181122,0.0009349959819323066
20181123,0.2779392928890744
20181126,1.1797335579369892
20181127,0.05204677805591142
20181128,-0.36212673447933175
20181129,0.9469584349556117
20181130,-0.2851983171091342
20181203,-0.1288887470503555
20181204,-0.9252589551500395
20181205,0.3384662716267641
20181206,0.2114918878928461
20181207,0.04753505011988883
20181210,-0.061360052709113405
20181211,0.44994113683828596
20181212,-0.2711035405688044
20181213,0.11732241463188144
20181214,-0.3854473718698479
20181217,-0.031160082669297894
20181218,0.5699173410029964
20181219,0.09639844403877665
20181220,-0.1155767139837896
20181221,-0.6998620974252806
20181224,-0.08040749951946925
20181225,0.672684959755167
20181226,-0.45997009912208103
20181227,-0.8327798074697209
20181228,0.21545622245146875
20190102,0.1304914568414852
20190103,-0.41880795594064574
20190104,-0.5446571498838472
20190107,-0.07402584250985642
20190108,0.004915091692628583
20190109,0.47543665007652064
20190110,-0.16224551661010822
20190111,-0.10672613769719079
20190114,0.13252057804533762
20190115,0.10088174969129042
20190116,-0.09229162926053287
20190117,0.10086550774667968
20190118,0.2749956524692283
20190121,-0.08452786124315816
20190122,0.1003123752945867
20190123,-0.05422405827897734
20190124,-0.10481795006533494
20190125,0.18795464798597833
20190128,-0.13500616127613477
20190129,0.17508754137593296
20190130,-0.4785777531840695
20190131,0.0876223370566392
20190201,-0.464847408166789
20190211,0.7477833898116651
20190212,0.15907190267505728
20190213,0.21121211115162905
20190214,0.15343208370831982
20190215,0.29340929209255384
20190218,0.8849278254899663
20190219,-0.7503462753850118
20190220,-0.08525257874604006
20190221,-0.21722945261353852
20190222,-0.08610110839609447
20190225,-0.2041703479904459
20190226,-0.42565263100886175
20190227,0.3013676698726327
20190228,0.13462097491674188
20190301,-0.5838008899102537
20190304,-0.40526722383994734
20190305,0.04993427239735689
20190306,-0.48827743694261055
20190307,0.1912166117068437
20190308,0.09180670148735277
20190311,0.17145955055186032
20190312,0.023856528872398593
20190313,-0.229788405576138
20190314,0.29647739302731024
20190315,0.4358119901744854
20190318,1.2974063504284608
20190319,0.09652243929880476
20190320,-0.36317567576158016
20190321,-0.5879658524524619
20190322,-0.34329736971494107
20190325,0.29644429807458994
20190326,0.28885274481977635
20190327,0.45414775769458365
20190328,1.1686123383555722
20190329,0.16080824490100779
20190401,-0.6293974020874967
