,HC.SHF,I.DCE,J.DCE,JM.DCE,RB.SHF,SF.ZCE,SM.ZCE,SS.SHF
20180208,-11.575823234295653,16.470485439745044,20.065499822916333,17.634766482044395,-7.57296331387606,22.64222734968113,23.697609612875347,0.0
20180209,-16.283677150516937,17.23396481962992,19.98019670667783,17.759137650066776,-14.360502148704885,22.300637677052094,24.193448675047563,0.0
20180212,-20.117607098751613,10.249153594586115,20.02515015001646,17.928458968813224,-19.823469303788546,22.009626966530526,24.540526935636546,0.0
20180213,-23.347660473632434,12.226681722107289,20.1778466447894,18.831439487318825,-24.39611635052474,22.519712937456237,24.819823424371847,0.0
20180214,-26.010134066357683,13.666713641319966,20.26302363450183,19.564686948621166,-28.474728510037565,22.657306447521453,24.945227702877027,0.0
20180222,-27.57265509504719,7.47030584641141,20.273271514621534,20.230377684569255,-30.60884264615419,23.66621215442261,25.498137111867468,0.0
20180223,-29.141932876645093,2.4905510433030087,20.18921384302231,20.717411706499917,-31.84725067393106,24.485233571419066,26.256901925549936,0.0
20180226,-29.262080120443738,-1.5985880339175715,19.962727412119182,21.305380456253506,-31.995761908849644,25.418232968631475,27.198837990653274,0.0
20180227,-29.35488607770381,-5.709299047872377,19.773146659895655,21.773915825769784,-32.17106141038694,26.266051265570592,27.931746385977586,0.0
20180228,-29.46476477311405,-9.015613013688986,19.46362589006177,21.973543332255183,-32.31452955112666,26.967152868623074,28.417108513203438,0.0
20180301,-29.62683163704307,-11.843633815583809,19.45671681876615,22.298498293042122,-32.50586827599266,27.421802479558,28.821216453612582,0.0
20180302,-29.758913983596432,-14.447801797727875,19.49194112027075,13.74910801191831,-32.7254672423672,28.166354945498842,17.543071886297675,0.0
20180305,-29.372431563180637,-15.6892662153037,19.154762632228802,15.667257956256359,-32.3595840913476,18.366557136010307,8.67165049592754,0.0
20180306,-29.11612117858938,-16.719878499308326,12.407922379987193,17.244730984931316,-32.117850147676904,10.363926167496201,1.539230952198138,0.0
20180307,-28.310661423544637,-17.667503014902294,7.040254673061859,10.092889448141495,-31.35740894001572,3.9674349953023844,-3.1698875924158822,0.0
20180308,-27.540008205234052,-17.948260869813268,2.7558023699639542,4.423324646813424,-30.19326183869884,-1.304718834663853,-6.992237749789706,0.0
20180309,-26.8733884649079,-17.901387921868444,-0.5324535753111189,7.903927831547472,-29.00686348791593,-5.019155628997835,-9.86691021085693,0.0
20180312,-26.288665256725533,-18.143817387180487,-3.540917990976181,1.8965715001777566,-28.04512511438003,-8.135664785205751,-12.510071007218109,0.0
20180313,-25.813063559360245,-18.34938948313702,-5.998017889284238,-2.97931703146033,-27.263942148800606,-10.706120848698896,-14.689897582980034,0.0
20180314,-25.29246726892274,-18.33247843050342,-8.012464358990472,1.2652587781140818,-26.494180411414565,-12.852185910469716,-16.482724314073128,0.0
20180315,-24.879984089930268,-18.31556740471048,-9.644841617458923,4.728294552348885,-25.832578920115765,-14.650162573989514,-17.906353841197234,0.0
20180316,-24.69568594107903,-18.272681779865174,-11.05459559752181,7.552961679288831,-25.313644394660155,-16.119360675629526,-19.050426330387175,0.0
20180319,-24.413550164231452,-17.843667794318055,-12.0807345293391,9.897666298714451,-24.71709234051247,-17.385578438845794,-20.060112243907277,0.0
20180320,-24.19656527188278,-17.566271442531423,-12.924905285462504,11.810156496540914,-24.234563129500525,-18.12397696889545,-20.884782089282975,0.0
20180321,-15.792053787994307,-17.46078486550415,-13.660582828864392,13.404560174115092,-23.8552726729899,-19.039990258209293,-21.727060438589188,0.0
20180322,-8.855682897916344,-11.247535497766709,-14.36395098806882,14.691312373554553,-23.649267270091304,-19.795001021538344,-22.40153605227722,0.0
20180323,-10.311511724180559,-11.818597698024549,-14.515773011841649,15.505029405035563,-22.243525822296657,-20.29244166820134,-13.8222519539112,0.0
20180326,-5.018712981684027,-12.275041596695202,-14.928406233897007,16.158382569421164,-21.277998761475075,-20.585581259738895,-6.803831847861508,0.0
20180327,-0.9035230417436719,-12.5793931572912,-15.228308481843484,16.756739665666686,-20.305441619230944,-20.663234704778127,-1.0064228686777335,0.0
20180328,2.46178637445427,-12.829960479492925,-9.578469514568521,17.219547380848333,-19.511690195007095,-20.755393901318264,3.9708538812284178,0.0
20180329,5.1106098154105535,-13.022244021706362,-10.772062702326426,17.422998457598577,-18.68451024468443,-20.831912806093317,8.132323295639072,0.0
20180330,7.068419081769524,-13.144693906511264,-11.497975457232208,17.333416817759943,-17.78729194379969,-20.819431185499464,10.832273653876754,0.0
20180402,8.709440900555489,-13.317002954028219,-12.066466010549957,17.285686353969247,-12.045132916419952,-21.151452001158574,13.160996582916228,0.0
20180403,10.054082413455413,-8.325094747968059,-7.24730369399852,17.24019396095187,-7.3469175976219905,-21.451013822704173,15.314028641094467,0.0
20180404,11.237832148639605,-4.365256187798745,-3.319171216418567,17.26144979669134,-3.4747797318458584,-21.773602270263623,17.8465902369822,0.0
20180409,12.054513529700007,-1.1054817303244198,-0.08086013085482445,17.34133141744238,-0.374647881597767,-22.010179069930725,19.801640509456504,0.0
20180410,12.81286106555821,1.6027920251134806,-2.8830117412251495,10.880463035177979,2.2216441990248375,-22.926318507535314,21.660864647454794,0.0
20180411,13.388252553257097,3.8202838851804417,-5.127659502975816,5.450730781528272,4.340575955983062,-23.97114880467774,22.916392336969466,0.0
20180412,13.84208275139214,5.622571269174747,-6.962896731360418,1.1282230146824483,6.074035833745134,-24.821942496226537,23.88077877366778,0.0
20180413,14.216892481239825,7.190063878168969,-8.470198204511416,-2.906487875427115,7.477090744448161,-23.366331395008917,23.249780417842107,0.0
20180416,14.397309827393904,8.369657852135699,-4.150174031430916,-5.941032767191113,8.53689710710949,-16.065971832260797,22.690849224287714,0.0
20180417,14.516407008320149,9.33255082536998,-0.7483070029919044,-8.205356045509635,9.393031212431607,-10.550019847296257,22.059079773401105,0.0
20180418,14.575727493364292,10.234373929383889,1.9089049574158354,-3.514630533784433,10.103678549500875,-11.015768709657639,21.5585209428054,0.0
20180419,14.60417862276724,10.547546805128729,4.015354386279663,0.18284912764700192,10.638223332379114,-11.400877621718408,21.169215987509737,0.0
20180420,14.703538933393979,10.736870852281527,0.928430310190208,2.9086842116020963,11.044885281838056,-11.711037601965304,20.686300740999656,0.0
20180423,14.68793033061387,10.796194811685496,2.873313555943426,4.871468590025164,11.31082241053372,-11.949702873488906,13.567071990699565,0.0
20180424,15.694875535548697,11.199338474001086,4.879403721363974,6.704553905277025,12.496549152738625,-12.039274356413264,7.548071562382118,0.0
20180425,16.579847419089297,11.523091154435532,6.543493864423502,8.170511261083872,13.48347382752836,-12.142037317984144,2.614476730636335,0.0
20180426,17.389408800076655,11.79643870140379,7.87994986990906,9.37398961835031,14.334308366286338,-12.29750232554096,-1.410699080896408,0.0
20180427,18.081802496500412,12.025126784009508,9.200073607934426,4.946491712526596,15.059449373021847,-12.428015324029206,-4.510257205597554,0.0
20180502,18.453988130258214,12.125277277077636,9.992669151111203,6.5558679048157575,15.451078743082931,-12.536097776465613,-7.046210558280789,0.0
20180503,18.729794784372814,12.208186769441586,10.66669672804148,7.938742642668316,15.850826882498042,-12.627696970963875,-9.343026229557328,0.0
20180504,18.976437716612796,12.273735696216383,11.225901102759098,9.044882091500002,16.268441668124044,-12.700833181237837,-11.235556437840412,0.0
20180507,19.20755548262706,12.346150781595059,11.676248725121336,9.871073304270709,16.59716698065784,-12.754803642583896,-12.734009026944078,0.0
20180508,19.370788409180324,12.611805355542993,12.036472769790658,5.599974765087482,16.910460702895634,-12.808224755598905,-13.9106521100017,0.0
20180509,19.607404637090884,12.802422349998835,7.42176709922147,2.137468721378907,17.194662463116778,-12.846080151721432,-14.883648303699907,0.0
20180510,19.768705207064905,12.981756375871669,8.503018502256534,-0.6965026996193314,17.395525834002978,-12.838521028657835,-15.722685183563538,0.0
20180511,20.00955311263008,13.068442406369378,4.491393648285683,-3.0577192894177054,17.539584425382888,-12.842032410654168,-16.538296970958065,0.0
20180514,20.214018063874015,13.13260911695956,1.1679100641489202,-5.0957898018944485,17.64614718560541,-12.820484954635203,-17.046254101986268,0.0
20180515,20.404398239534775,13.176099333917735,-1.5574285652196298,-6.762889265915117,17.774369280022754,-13.257693470197724,-18.529212083136787,0.0
20180516,21.125529888276425,13.401300165661914,-3.82921634754755,-8.321620711656909,18.266929325707462,-13.579828130555828,-19.011920143027023,0.0
20180517,21.739268834064948,13.585421763469673,-5.687623049218084,-9.524033917943921,18.668659260020053,-14.080794356964837,-19.615405728536054,0.0
20180518,22.28613367602652,13.758853943009031,-7.296509115649169,-10.48960595244307,18.971986896609813,-14.944642184332045,-20.084875850539042,0.0
20180521,22.640591866329643,14.436080294958419,-8.606131658212828,-11.347331705889312,19.294791527268906,-15.811684332813991,-20.46357217679778,0.0
20180522,23.03399667387813,15.141704776251194,-9.772860692029287,-12.398165798329813,19.732065697742378,-16.491602683553598,-21.02265333557614,0.0
20180523,23.690121046893815,16.26474278071838,-10.951791329558013,-13.263587167344628,20.38941899327048,-17.01059077103653,-21.14601151101483,0.0
20180524,23.975416432536854,17.24103932875377,-11.863225303215447,-13.935320718281472,20.801026899117023,-17.63634894891874,-21.167436661616907,0.0
20180525,24.197298384198586,17.99760310774844,-12.600468782793893,-14.497958959360577,21.126025107191783,-18.32388438664213,-21.189499778221887,0.0
20180528,24.369846949764202,18.621039799728454,-13.215580808005779,-14.883998941349045,21.39509922340439,-18.95966428975161,-21.18227564181433,0.0
20180529,24.34205353894246,18.88709222160711,-13.588969438829514,-15.165885553552627,21.527801033716006,-19.301699611762793,-21.224705255864638,0.0
20180530,24.9803391663554,19.37821624844084,-14.42878701676869,-15.809313309837613,22.87197563633938,-19.479654804199534,-21.267878248597174,0.0
20180531,25.881291385744927,19.63221555009955,-15.043398757707962,-16.096910385474498,23.952881562855122,-19.614795167487173,-21.307266190738357,0.0
20180601,26.618434109842454,19.839488852225422,-15.54265125867702,-16.354810809862997,24.73198438949155,-12.375187188367141,-21.278186897048258,0.0
20180604,27.061743577040726,19.997167202593197,-15.789597115486083,-16.728148958591117,25.34913443602918,-6.328174022440082,-21.353184519584556,0.0
20180605,27.35274019311443,19.972187862178714,-9.868162051201526,-17.026659134392915,25.89371469249495,-1.511827486909723,-13.494171981077454,0.0
20180606,28.08897387503015,19.990648082893863,-11.190438043595298,-17.36169040134749,26.821689225452708,2.3904526276642355,-7.005184085520392,0.0
20180607,28.777802242833054,20.00101991267272,-6.187802403710578,-17.6310587906464,27.685313082352987,5.656356075303046,-1.6794100647752719,0.0
20180608,29.53610599328934,20.38821627020491,-1.8049489606082847,-17.9375851850439,28.775130086972137,8.32873158452404,2.489067011937591,0.0
20180611,30.152450627405084,20.76935615871304,1.8024505301041138,-18.157792106051513,29.686203227466528,10.76052918849877,5.982603743448466,0.0
20180612,30.58292213744394,21.040236120434425,4.465237617726223,-18.10629597830752,30.160061575352906,12.790818464710581,8.856332039381787,0.0
20180613,30.88376995346214,21.27159537179253,6.642498765184782,-17.979162657121588,30.565581506008584,14.620065552576685,12.05538533890311,0.0
20180614,31.237590954869084,21.44673812236343,8.271652156735177,-17.982099978643497,30.812058193551806,16.613533416586687,14.71879513842228,0.0
20180615,31.908999022108382,21.64677136064315,3.9049349847470505,-18.0398338884019,31.55013657298663,18.28359374637105,16.90991387687689,0.0
20180619,31.079966658909683,21.039788766620376,5.641468494379334,-17.44871226063655,30.463858753811543,19.35102990548642,18.62152491780684,0.0
20180620,30.180796744685725,20.650221082523917,2.1480074444390134,-16.963751966919304,29.53768500179423,11.560979219058769,19.883864723103652,0.0
20180621,29.576394779944234,13.459144565023378,-0.889142929144831,-16.756892230599192,28.78606091920116,5.1631597447238216,21.714056962295803,0.0
20180622,29.353234036514866,14.427624611984093,1.9177967742585058,-16.620215570867696,28.26265419425285,-0.22729361288739813,23.621548705453318,0.0
20180625,29.131793211493573,15.19941431698591,4.179130888484434,-16.53000479511807,27.746665203618978,-4.414435630018675,25.27805115133828,0.0
20180626,28.807273082128365,15.8280357513375,0.9244513815109887,-16.47579952078413,27.143969874522014,0.23980086676416296,26.271208566637522,0.0
20180627,28.845713948171944,16.560059560083165,-1.8969105054244637,-16.523999244320237,26.831340889083148,4.194210288720826,27.473361249749054,0.0
20180628,28.72888012493748,17.255099221635252,1.0452222445717287,-16.552952105989117,26.292517234941236,7.631140968612665,28.453239805662342,0.0
20180629,28.521459669132298,17.842015614055505,3.3815905718827826,-16.75637711071312,25.79883363985623,10.423025215670705,29.31857434671634,0.0
20180702,28.063344479591922,18.09002642795768,0.4794160518424038,-16.78861255358633,25.285807748857618,12.525993030621116,29.695661241737977,0.0
20180703,27.755437532409715,11.289097693576384,-1.9733544034630177,-16.83308456186142,24.879259082283617,6.248846007429637,19.176000530958955,0.0
20180704,27.596017417973947,5.523706619461033,-3.9891726097810953,-16.876524282212447,24.520734847636344,9.036284468187135,10.722234183585465,0.0
20180705,27.3839172740633,0.8296884581422042,-5.6183973082793015,-16.91866253447623,24.298020583204213,11.351844044789859,3.7935578612672445,0.0
20180706,27.265525993959884,-2.9923986682212522,-7.043133156865948,-17.009142231557934,24.160635638222285,13.2475571803102,-1.8799952072445545,0.0
20180709,27.001632368819735,-6.107978744876546,-8.19179103911057,-17.058684172478298,23.92887140391488,14.765351444083251,-7.098678855622177,0.0
20180710,26.68603913836316,-8.670856814092497,-9.131356650155087,-17.084108540776043,23.70161521371204,15.854106126525362,-11.514780844637619,0.0
20180711,26.51141229388065,-10.747282144140144,-10.081976680925168,-17.40696749440053,23.624629324614958,9.192623858612594,-15.119908092907401,0.0
20180712,26.110632021035737,-12.435003702388554,-10.772680090405219,-17.678549073872144,23.210022801340624,3.6008402189229622,-16.75838471042661,0.0
20180713,25.79133271039838,-13.812568654571129,-11.426995969454397,-17.814055276193116,22.89450125400396,-0.9364389378531502,-18.161480971929166,0.0
20180716,25.50430921282059,-14.917627667304714,-11.961932089255987,-17.93261007454624,22.63580188299912,-4.650046429697533,-19.279887292935964,0.0
20180717,26.392391283637842,-17.907930335695863,-12.841083074180846,-19.13837343649376,23.343741383062053,-7.962673762145682,-20.067021657038243,0.0
20180718,27.407904196650023,-20.38205032646565,-13.669582028518956,-20.198888652456294,24.04130038318186,-10.753719269480696,-20.9506954062692,0.0
20180719,28.414359967619102,-22.396917918538016,-14.310851730487133,-21.03037671595511,24.812562570096446,-13.0174677369727,-21.72687958594655,0.0
20180720,29.120895065830265,-24.022921131063605,-14.759163427331211,-21.68163213700427,25.481733303821066,-15.001052855783687,-22.148667319695235,0.0
20180723,29.817880469008525,-25.622543832173385,-15.050086536708731,-22.283271364857697,26.252439525062467,-16.828341862891858,-22.54265340675249,0.0
20180724,18.182868812861233,-26.96045962146439,-15.479676255628869,-22.887495780976618,27.136746814196332,-19.108355558621874,-22.599411035929023,0.0
20180725,8.809947470513189,-28.085403547022242,-15.8201608441897,-23.209892356662042,16.531351380113552,-20.911121442991142,-14.32679578282221,0.0
20180726,1.043307071036654,-29.337455191142887,-16.173321704956937,-23.559814956858077,7.435036731973666,-11.817271447930876,-7.553941001998515,0.0
20180727,-4.588049657283211,-28.945745291544135,-16.260751705969316,-24.031272377030287,0.6452161760611217,-4.259799900994326,-2.043003117136667,0.0
20180730,-9.714439169701135,-29.42626894632979,-16.982140215315244,-25.541706378830458,-5.52413193677942,2.3408539369770973,2.464194104282346,0.0
20180731,-13.8638536977078,-29.80805130428866,-17.538195280593243,-26.79070086656391,1.5271769631745293,7.739644736763397,6.295541708443481,0.0
20180801,-5.661901622340932,-29.092027659921907,-10.75763109677863,-27.78915964950198,7.014279162270583,12.182000874868036,9.541279750835681,0.0
20180802,-10.576028173646097,-28.696032310536154,-5.046970700114371,-28.637071636277692,0.004101204297119303,15.736551777862188,12.160044081921058,0.0
20180803,-14.511000605073164,-28.14429958758235,-7.655147335324735,-29.248099854118745,-5.716434807459174,17.946688093798052,14.062481107947084,0.0
20180806,-17.844689044503596,-26.903817620814838,-2.865691449190485,-29.09232436391204,-10.488973760072623,19.806439232966703,15.106622492724307,0.0
20180807,-20.645117898099475,-25.870700223851188,0.7776258196943566,-28.750854860661047,-14.410943367547775,20.328885932824395,15.80050751843307,0.0
20180808,-22.62390710859673,-24.899731811006024,3.6712826204461755,-28.310476598102138,-17.578454663598862,20.674459628407423,16.401040511044314,0.0
20180809,-24.685458013218057,-24.092264266644854,6.087171939781343,-18.36936605985,-21.089101927443934,12.89424604866305,17.254956908780954,0.0
20180810,-26.006221618688933,-23.32192668047085,8.192258948835372,-10.713679850998892,-23.865802030971853,6.541857806233706,10.227020152650587,0.0
20180813,-26.399195612752578,-22.585455614669684,9.984065611838279,-4.588412754204441,-14.51373289707269,1.3464235819710235,12.28285046366265,0.0
20180814,-26.544982963395096,-21.777804610087472,11.360016079007291,-7.863472202285382,-6.8588889477549255,-2.887626923220617,14.153120537912052,0.0
20180815,-26.693254277788803,-21.075337961441477,12.566178487994986,-2.414922862955013,-0.5660451496076658,1.6146645969600968,15.683405346128854,0.0
20180816,-26.636951564089546,-20.370834956822733,13.445555073827833,2.1325548616749956,4.502989953550662,5.255823928584386,16.97472799032412,0.0
20180817,-26.427650187155017,-19.708738977222712,13.85240436857909,5.656412874678214,7.952762659927013,8.215429261268534,17.715041597319342,0.0
20180820,-25.408970271451192,-19.168139482416485,14.12082036469913,8.255982129221696,10.607159166254498,10.41879779035897,18.26056286223401,0.0
20180821,-24.543460648187406,-18.555465002058792,13.976387501752592,9.997325335258676,12.649659182717732,11.919575559093879,18.111862710261363,0.0
20180822,-23.840540129429563,-17.977286416794946,13.854207140397254,11.204431364167078,6.401359793344939,13.174668922083304,17.96891640244431,0.0
20180823,-23.210770776323905,-17.503744570489093,13.50118460269253,11.975452803128507,1.4448119215333395,14.213663081626828,17.813260530429623,0.0
20180824,-22.83247039320102,-17.357000403631915,13.308185126961229,12.599204051783714,-2.8490057279095025,15.05130582595461,11.44122974400585,0.0
20180827,-22.223371792740465,-17.119746123666467,13.15201078628894,13.00641377692524,-5.81810209328098,15.749131243628645,6.273399469875278,0.0
20180828,-21.665073424335173,-16.913574882874983,12.982739012348441,13.330518243674627,-8.261191135569081,16.29133938984486,2.030806561066157,0.0
20180829,-21.083671455665097,-16.910881500127527,12.847391847782474,13.524126837472572,-10.155523836073183,17.00228214117271,-1.473120854300856,0.0
20180830,-20.576302425934138,-16.888456676368655,12.50273374937526,13.678186923035833,-11.656057557653051,17.665115045438494,-4.3087321456264,0.0
20180831,-20.08016060146415,-16.954374842298737,12.293040772468913,13.811390078514266,-6.1769662732906365,18.734908769867573,-6.674180866345201,0.0
20180903,-13.217112583557597,-17.52914408908831,12.145505957726993,13.962629570994894,-1.6705409489191025,11.047547732621776,-9.069926883754647,0.0
20180904,-7.614249631982878,-18.118427457675562,12.05134804126088,14.13109293330407,2.004697061716828,3.956574433328288,-11.155916114115703,0.0
20180905,-3.034403981884314,-18.643906991395923,11.983681603951482,14.290988986168928,5.000014324226454,-1.7691378301401475,-12.876902460589308,0.0
20180906,0.6783330154830522,-18.65249586398838,11.919117915610656,14.224114384932157,7.398874045752004,-6.4149177481009305,-14.246988190436989,0.0
20180907,3.745533218603464,-18.704580025712353,11.823155025236925,14.313263196983264,9.363002787922163,-0.36017745151677283,-15.358576798028666,0.0
20180910,6.395482048501007,-18.943909412721624,11.74589869221942,14.231294851292262,11.192201780498973,4.474580279474568,-16.27064956265639,0.0
20180911,8.038782193071329,-19.269837289096383,7.733454797718327,14.080686257482919,11.979865461123891,8.712612287310312,-16.903205406153234,0.0
20180912,9.382993778015098,-19.559165328947344,8.210201738774854,13.965639428107293,12.626833559257133,12.228347480626287,-17.443451077154705,0.0
20180913,4.8663186021160705,-19.690654988651538,4.760082434920766,13.84911885384902,13.149177489301945,14.56681639888147,-17.946232952543088,0.0
20180914,1.0975957878749967,-20.02828317575136,1.692430140430596,13.801543020232598,13.852500820948118,16.105081565570867,-18.978564075392192,0.0
20180917,-2.4706806769917153,-20.311206892748245,-0.7916390603426284,13.88050338043739,14.602960824728635,17.71118984690859,-19.782710641205778,0.0
20180918,-5.308918551206758,-20.831348343192673,-2.8998708368746304,14.08176004455152,15.144815360610343,19.940749364627717,-20.745094535705583,0.0
20180919,-7.617753449188194,-21.531122766091332,-0.10437445500686866,14.478776339178228,15.585413456610482,21.643906350039636,-21.761472552759944,0.0
20180920,-9.515514861159037,-22.070537453190916,2.3323576817994347,14.870512616502758,9.526379159029698,23.041064471405562,-22.62703638368121,0.0
20180921,-11.17845616608426,-22.530425679446815,4.224199255182462,15.178360083912363,4.5227916036634515,24.214045230309367,-23.123650248153023,0.0
20180925,-12.662254130833745,-23.419818906381035,5.707889146658309,15.544897555535314,0.28960706381751067,24.993311478016455,-23.653078850145302,0.0
20180926,-14.038208899274437,-24.149697003114603,7.0348961835645,15.849774566077675,-3.197190656872064,25.695377923778384,-14.514888238614278,0.0
20180927,-15.248833690587105,-24.734457742658982,8.11419196710932,16.18794589676864,-6.083055176674606,26.51957211550586,-7.105251860820194,0.0
20180928,-16.254398886761592,-25.248514013618628,9.284249953569548,16.47517934611672,-8.395321200652575,27.367452499437523,-10.522820357415785,0.0
20181008,-17.190961276638717,-15.66286393680263,10.081751766068878,16.263722898707744,-10.274310120183483,27.805533998915546,-13.430411629459329,0.0
20181009,-17.902209529046807,-8.219094801886726,10.684082129519176,16.20654019374274,-11.70050136130745,27.858313828815685,-15.773480892055739,0.0
20181010,-18.52616375712471,-2.1745258607920186,11.126104223228323,16.091462763678198,-12.878686049857416,27.932555551106574,-8.106493388651188,0.0
20181011,-19.054720396849504,-6.2815655409727364,11.486867592186979,16.003375008355867,-7.223825425746354,27.95586340068608,-1.8580662565781454,0.0
20181012,-19.55447967886237,0.33480839714239014,11.700429321480764,16.138513459098554,-2.5872855295711994,27.822721459431207,2.846031108481804,0.0
20181015,-19.899201114813046,5.65729236119895,11.905072408116409,16.167031088271887,1.19554987683821,27.695090127513307,-2.0458267544387607,0.0
20181016,-20.291556250652278,-0.7377162124055916,12.115883043610216,16.487749793906136,4.4916877587429624,27.636222265852826,2.724717915514764,0.0
20181017,-22.880412845654785,3.9650346141803867,12.748295341294957,16.869414291698014,8.497181169490117,27.593090590503408,6.970567560935165,0.0
20181018,-23.639371015133456,7.6552477101646135,12.941806918049101,17.237309875317738,11.36089750984548,27.746072257741538,10.512145224454759,0.0
20181019,-24.360883859873198,11.043260611033157,13.018016558072633,17.380127304321164,13.58964961943235,28.07840112409802,13.413278233442341,0.0
20181022,-24.804197946149163,13.58665832866571,13.080377797769339,17.509240626219363,15.05700756971244,29.162104153357898,15.775323432473582,0.0
20181023,-25.150963367676717,15.575499675445007,13.131947804528497,17.54747380289852,16.251896961828656,17.81200219771154,17.63593561716611,0.0
20181024,-25.440391552843977,16.665208708666718,13.118803484505287,17.578734372339365,17.298401758899306,8.541445972391994,19.764891448072426,0.0
20181025,-15.922124601092806,17.533831292103883,13.112300531869037,17.573197454062115,18.1745010040769,0.8815142325368741,21.491349653370385,0.0
20181026,-8.15909963159226,18.25351173022284,13.096136904223677,17.78570386565187,18.87724213212636,-5.315401791247161,22.918567777522874,0.0
20181029,-11.18447948235741,18.84827265149371,13.093198020678765,17.83441934583248,19.266313482718463,-10.360798931432878,24.252953228453805,0.0
20181030,-4.497933058839004,19.412424497220393,13.186651856322174,17.915741830088656,19.85234825401727,-14.274893462006078,25.35037237675962,0.0
20181031,0.9089682620300533,19.76815633953387,13.283281847900762,17.976353498848116,20.245462804551924,-17.492285124011403,26.25537997910438,0.0
20181101,-3.136622618599808,19.696586431656005,13.345010893669972,18.107100011109278,20.508083244020398,-20.0513484648971,27.002897435478655,0.0
20181102,1.0572777491165866,19.454958988380735,13.392097234935314,18.056754637661694,20.898158302341994,-22.34650109300141,27.863833752663645,0.0
20181105,4.4740198982368655,19.211969650320185,13.503157888272137,18.66456716213013,21.23584522616491,-24.58116707631619,28.809712069420183,0.0
20181106,7.324924886366431,19.11827958873605,13.74749807421581,19.087907425144863,21.24413172533639,-27.182974508883234,29.525823209117153,0.0
20181107,9.657096853999986,19.091527749546863,14.04018213098757,19.678761855352775,21.239640320835413,-29.319764144224475,30.114409352234013,0.0
